csv,activation,method,degree,segments,precision,bf16_maxulp,runtime_us,compiles,range
atan_p7_s3_uniform_any_ulp.csv,atan,poly,7,3,fp32,18628.00,4.13,1,[-1.5707963267948966,1.5707963267948966]
atan_p8_s3_uniform_any_ulp.csv,atan,poly,8,3,fp32,18628.00,4.12,1,[-1.5707963267948966,1.5707963267948966]
atan_p9_s3_uniform_any_ulp.csv,atan,poly,9,3,fp32,4651.00,4.44,1,[-1.5707963267948966,1.5707963267948966]
atanh_n10d2_s1_uniform_rational_ulp.csv,atanh,rational,10d2,1,fp32,205525.00,3.43,1,[-0.999,0.999]
atanh_n10d6_s1_uniform_rational_ulp.csv,atanh,rational,10d6,1,fp32,85899.00,3.65,1,[-0.999,0.999]
atanh_n11d4_s1_uniform_rational_ulp.csv,atanh,rational,11d4,1,fp32,19420.00,3.65,1,[-0.999,0.999]
atanh_n12d3_s1_uniform_rational_ulp.csv,atanh,rational,12d3,1,fp32,138010.00,3.53,1,[-0.999,0.999]
atanh_n13d3_s1_uniform_rational_ulp.csv,atanh,rational,13d3,1,fp32,95929.00,3.65,1,[-0.999,0.999]
atanh_n1d1_s1_uniform_rational_ulp.csv,atanh,rational,1d1,1,fp32,9303255.00,3.01,1,[-0.999,0.999]
atanh_n3d2_s1_uniform_rational_ulp.csv,atanh,rational,3d2,1,fp32,1213123.00,3.20,1,[-0.999,0.999]
atanh_n4d3_s1_uniform_rational_ulp.csv,atanh,rational,4d3,1,fp32,1213123.00,3.18,1,[-0.999,0.999]
atanh_n5d3_s1_uniform_rational_ulp.csv,atanh,rational,5d3,1,fp32,578162.00,3.26,1,[-0.999,0.999]
atanh_n6d2_s1_uniform_rational_ulp.csv,atanh,rational,6d2,1,fp32,578162.00,3.24,1,[-0.999,0.999]
atanh_n6d6_s1_uniform_rational_ulp.csv,atanh,rational,6d6,1,fp32,46769.00,3.43,1,[-0.999,0.999]
atanh_n7d4_s1_uniform_rational_ulp.csv,atanh,rational,7d4,1,fp32,60086.00,3.40,1,[-0.999,0.999]
atanh_n7d7_s1_uniform_rational_ulp.csv,atanh,rational,7d7,1,fp32,34601.00,3.53,1,[-0.999,0.999]
atanh_n8d4_s1_uniform_rational_ulp.csv,atanh,rational,8d4,1,fp32,60086.00,3.42,1,[-0.999,0.999]
atanh_n8d8_s1_uniform_rational_ulp.csv,atanh,rational,8d8,1,fp32,113522.00,3.65,1,[-0.999,0.999]
atanh_n9d4_s1_uniform_rational_ulp.csv,atanh,rational,9d4,1,fp32,30334.00,3.51,1,[-0.999,0.999]
atanh_n9d8_s1_uniform_rational_mae.csv,atanh,rational,9d8,1,fp32,747595.00,3.78,1,[-0.999,0.999]
atanh_p11_s2_uniform_any_ulp.csv,atanh,poly,11,2,fp32,1767460.00,3.88,1,[-0.999,0.999]
atanh_p1_s1_uniform_any_ulp.csv,atanh,poly,1,1,fp32,9513380.00,2.88,1,[-0.999,0.999]
atanh_p1_s4_uniform_any_ulp.csv,atanh,poly,1,4,fp32,8796878.50,3.28,1,[-0.999,0.999]
atanh_p2_s2_uniform_any_ulp.csv,atanh,poly,2,2,fp32,9303430.50,2.95,1,[-0.999,0.999]
atanh_p2_s3_uniform_any_ulp.csv,atanh,poly,2,3,fp32,9303430.50,3.15,1,[-0.999,0.999]
atanh_p3_s1_uniform_any_ulp.csv,atanh,poly,3,1,fp32,5492624.00,2.96,1,[-0.999,0.999]
atanh_p3_s3_uniform_any_ulp.csv,atanh,poly,3,3,fp32,5492556.00,3.37,1,[-0.999,0.999]
atanh_p4_s1_uniform_any_ulp.csv,atanh,poly,4,1,fp32,5492624.00,2.97,1,[-0.999,0.999]
atanh_p4_s3_uniform_any_ulp.csv,atanh,poly,4,3,fp32,5492556.00,3.45,1,[-0.999,0.999]
atanh_p5_s1_uniform_any_ulp.csv,atanh,poly,5,1,fp32,3789442.00,2.96,1,[-0.999,0.999]
atanh_p5_s8_uniform_any_ulp.csv,atanh,poly,5,8,fp32,1565466.00,7.57,1,[-0.999,0.999]
atanh_p6_s4_uniform_any_ulp.csv,atanh,poly,6,4,fp32,1671546.00,4.78,1,[-0.999,0.999]
atanh_p7_s3_uniform_any_ulp.csv,atanh,poly,7,3,fp32,2827168.00,4.21,1,[-0.999,0.999]
atanh_p8_s3_uniform_any_ulp.csv,atanh,poly,8,3,fp32,2827168.00,4.23,1,[-0.999,0.999]
atanh_p9_s32_uniform_any_ulp.csv,atanh,poly,9,32,fp32,547529.00,20.95,1,[-0.999,0.999]
cbrt_n10d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d2,1,fp32,21291381.00,4.27,1,[-100.0,100.0]
cbrt_n10d4_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d4,1,fp32,22204429.00,4.58,1,[-100.0,100.0]
cbrt_n10d6_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d6,1,fp32,25211821.00,4.91,1,[-100.0,100.0]
cbrt_n11d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d2,1,fp32,20909951.50,4.42,1,[-100.0,100.0]
cbrt_n11d4_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d4,1,fp32,19012100.75,4.74,1,[-100.0,100.0]
cbrt_n12d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,12d1,1,fp32,16777130.00,4.43,1,[-100.0,100.0]
cbrt_n12d3_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,12d3,1,fp32,18308191.50,4.75,1,[-100.0,100.0]
cbrt_n13d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,13d1,1,fp32,20203992.25,4.58,1,[-100.0,100.0]
cbrt_n13d3_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,13d3,1,fp32,21113256.50,4.90,1,[-100.0,100.0]
cbrt_n14d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,14d2,1,fp32,17026410.12,4.90,1,[-100.0,100.0]
cbrt_n1d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,1d1,1,fp32,20015400.00,3.15,1,[-100.0,100.0]
cbrt_n2d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,2d2,1,fp32,21777138.50,3.27,1,[-100.0,100.0]
cbrt_n3d2_s1_uniform_rational_ulp.csv,cbrt,cbrt,3d2,1,fp32,20140518.00,3.34,1,[-100.0,100.0]
cbrt_n4d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,4d1,1,fp32,18427880.88,3.35,1,[-100.0,100.0]
cbrt_n4d3_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,4d3,1,fp32,21037456.50,3.59,1,[-100.0,100.0]
cbrt_n5d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d1,1,fp32,21875214.50,3.47,1,[-100.0,100.0]
cbrt_n5d3_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d3,1,fp32,20285208.75,3.68,1,[-100.0,100.0]
cbrt_n5d5_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d5,1,fp32,20968416.75,3.96,1,[-100.0,100.0]
cbrt_n6d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d2,1,fp32,22768701.50,3.72,1,[-100.0,100.0]
cbrt_n6d4_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d4,1,fp32,20992251.00,3.96,1,[-100.0,100.0]
cbrt_n6d6_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d6,1,fp32,26129155.00,4.27,1,[-100.0,100.0]
cbrt_n7d2_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d2,1,fp32,18764764.25,3.83,1,[-100.0,100.0]
cbrt_n7d4_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d4,1,fp32,20302455.00,4.12,1,[-100.0,100.0]
cbrt_n7d6_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d6,1,fp32,21932184.50,4.43,1,[-100.0,100.0]
cbrt_n8d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d1,1,fp32,17513515.75,3.83,1,[-100.0,100.0]
cbrt_n8d3_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d3,1,fp32,19195707.25,4.12,1,[-100.0,100.0]
cbrt_n8d5_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d5,1,fp32,20333661.00,4.44,1,[-100.0,100.0]
cbrt_n8d7_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d7,1,fp32,23445229.00,4.74,1,[-100.0,100.0]
cbrt_n9d1_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d1,1,fp32,20825095.75,3.93,1,[-100.0,100.0]
cbrt_n9d3_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d3,1,fp32,19379268.25,4.26,1,[-100.0,100.0]
cbrt_n9d5_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d5,1,fp32,24380800.50,4.58,1,[-100.0,100.0]
cbrt_n9d7_s1_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d7,1,fp32,22105987.50,4.91,1,[-100.0,100.0]
cbrt_p10_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,10,2,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p10_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,10,8,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p12_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,12,32,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p13_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,13,16,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p13_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,13,3,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p14_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,14,1,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p14_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,14,4,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p1_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,1,2,fp32,62751.00,4.89,1,[-100.0,100.0]
cbrt_p1_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,1,4,fp32,62751.00,4.89,1,[-100.0,100.0]
cbrt_p2_s1_uniform_fpminimax_ulp.csv,cbrt,exponent_alu_pow,2,1,fp32,5686.00,5.05,1,[-100.0,100.0]
cbrt_p2_s3_uniform_any_ulp.csv,cbrt,cbrt,2,3,fp32,5129.00,6.67,1,[-100.0,100.0]
cbrt_p3_s1_uniform_any_ulp.csv,cbrt,cbrt,3,1,fp32,1373.00,5.46,1,[-100.0,100.0]
cbrt_p3_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,3,32,fp32,695.00,5.23,1,[-100.0,100.0]
cbrt_p4_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,4,16,fp32,85.00,5.51,1,[-100.0,100.0]
cbrt_p4_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,4,32,fp32,85.00,5.51,1,[-100.0,100.0]
cbrt_p5_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,5,16,fp32,13.00,5.68,1,[-100.0,100.0]
cbrt_p5_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,5,32,fp32,13.00,5.68,1,[-100.0,100.0]
cbrt_p6_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,6,16,fp32,3.00,5.85,1,[-100.0,100.0]
cbrt_p6_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,6,32,fp32,3.00,5.84,1,[-100.0,100.0]
cbrt_p7_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,7,16,fp32,3.50,6.01,1,[-100.0,100.0]
cbrt_p7_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,7,32,fp32,3.50,6.01,1,[-100.0,100.0]
cbrt_p8_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,8,16,fp32,5.00,6.20,1,[-100.0,100.0]
cbrt_p8_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,8,3,fp32,5.00,6.17,1,[-100.0,100.0]
cbrt_p9_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,9,1,fp32,10.50,6.34,1,[-100.0,100.0]
cbrt_p9_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,9,4,fp32,10.50,6.33,1,[-100.0,100.0]
celu_p10_s3_uniform_any_ulp.csv,celu,poly,10,3,fp32,103.94,3.59,1,[-10.0,10.0]
celu_p11_s3_uniform_any_ulp.csv,celu,poly,11,3,fp32,112.56,3.66,1,[-10.0,10.0]
celu_p13_s1_uniform_any_ulp.csv,celu,poly,13,1,fp32,9437231.62,1.86,1,[-10.0,10.0]
celu_p14_s2_uniform_any_mae.csv,celu,poly,14,2,fp32,626.00,3.28,1,[-10.0,10.0]
celu_p16_s1_uniform_any_ulp.csv,celu,poly,16,1,fp32,9437231.62,1.83,1,[-10.0,10.0]
celu_p1_s32_uniform_any_ulp.csv,celu,poly,1,32,fp32,71666.34,13.69,1,[-10.0,10.0]
celu_p2_s16_uniform_any_ulp.csv,celu,poly,2,16,fp32,20544.69,8.17,1,[-10.0,10.0]
celu_p2_s3_uniform_any_ulp.csv,celu,poly,2,3,fp32,495053.06,3.10,1,[-10.0,10.0]
celu_p3_s1_uniform_any_ulp.csv,celu,poly,3,1,fp32,9437231.62,1.91,1,[-10.0,10.0]
celu_p3_s3_uniform_any_ulp.csv,celu,poly,3,3,fp32,222192.88,3.14,1,[-10.0,10.0]
celu_p4_s1_uniform_any_ulp.csv,celu,poly,4,1,fp32,9437231.62,1.86,1,[-10.0,10.0]
celu_p4_s4_uniform_any_ulp.csv,celu,poly,4,4,fp32,15109.50,3.40,1,[-10.0,10.0]
celu_p5_s2_uniform_any_ulp.csv,celu,poly,5,2,fp32,28626.06,3.16,1,[-10.0,10.0]
celu_p6_s16_uniform_any_ulp.csv,celu,poly,6,16,fp32,722.19,9.05,1,[-10.0,10.0]
celu_p6_s4_uniform_any_ulp.csv,celu,poly,6,4,fp32,3508.81,3.55,1,[-10.0,10.0]
celu_p7_s3_uniform_any_ulp.csv,celu,poly,7,3,fp32,2400.38,3.36,1,[-10.0,10.0]
celu_p8_s2_uniform_any_ulp.csv,celu,poly,8,2,fp32,626.00,3.26,1,[-10.0,10.0]
celu_p9_s2_uniform_any_ulp.csv,celu,poly,9,2,fp32,182.44,3.31,1,[-10.0,10.0]
cos_n10d1_s2_uniform_rational_ulp.csv,cos,trig,10d1,2,fp32,1.50,7.22,1,[-3.141592653589793,3.141592653589793]
cos_n10d3_s2_uniform_rational_ulp.csv,cos,trig,10d3,2,fp32,1.50,7.67,1,[-3.141592653589793,3.141592653589793]
cos_n10d5_s2_uniform_rational_ulp.csv,cos,trig,10d5,2,fp32,2.00,8.33,1,[-3.141592653589793,3.141592653589793]
cos_n11d1_s1_uniform_rational_ulp.csv,cos,trig,11d1,1,fp32,2.00,5.14,1,[-3.141592653589793,3.141592653589793]
cos_n11d3_s1_uniform_rational_ulp.csv,cos,trig,11d3,1,fp32,2.00,5.41,1,[-3.141592653589793,3.141592653589793]
cos_n11d5_s1_uniform_rational_ulp.csv,cos,trig,11d5,1,fp32,2.00,5.73,1,[-3.141592653589793,3.141592653589793]
cos_n12d2_s1_uniform_rational_ulp.csv,cos,trig,12d2,1,fp32,1.50,5.35,1,[-3.141592653589793,3.141592653589793]
cos_n12d4_s1_uniform_rational_ulp.csv,cos,trig,12d4,1,fp32,1.63,5.74,1,[-3.141592653589793,3.141592653589793]
cos_n13d2_s1_uniform_rational_ulp.csv,cos,trig,13d2,1,fp32,1.50,5.51,1,[-3.141592653589793,3.141592653589793]
cos_n14d1_s1_uniform_rational_ulp.csv,cos,trig,14d1,1,fp32,1.12,5.67,1,[-3.141592653589793,3.141592653589793]
cos_n15d1_s1_uniform_rational_ulp.csv,cos,trig,15d1,1,fp32,2.00,5.83,1,[-3.141592653589793,3.141592653589793]
cos_n2d1_s1_uniform_rational_ulp.csv,cos,trig,2d1,1,fp32,8388608.00,3.39,1,[-3.141592653589793,3.141592653589793]
cos_n3d1_s1_uniform_rational_ulp.csv,cos,trig,3d1,1,fp32,1008297.50,3.93,1,[-3.141592653589793,3.141592653589793]
cos_n3d3_s2_uniform_rational_ulp.csv,cos,trig,3d3,2,fp32,215.00,5.62,1,[-3.141592653589793,3.141592653589793]
cos_n4d2_s2_uniform_rational_ulp.csv,cos,trig,4d2,2,fp32,13.50,5.57,1,[-3.141592653589793,3.141592653589793]
cos_n4d4_s2_uniform_rational_ulp.csv,cos,trig,4d4,2,fp32,2.00,6.07,1,[-3.141592653589793,3.141592653589793]
cos_n5d2_s2_uniform_rational_ulp.csv,cos,trig,5d2,2,fp32,2.50,5.68,1,[-3.141592653589793,3.141592653589793]
cos_n5d4_s1_uniform_rational_max.csv,cos,trig,5d4,1,fp32,2030.00,4.59,1,[-3.141592653589793,3.141592653589793]
cos_n5d5_s2_uniform_rational_mae.csv,cos,trig,5d5,2,fp32,1.50,6.72,1,[-3.141592653589793,3.141592653589793]
cos_n6d2_s1_uniform_rational_ulp.csv,cos,trig,6d2,1,fp32,72.00,4.21,1,[-3.141592653589793,3.141592653589793]
cos_n6d4_s1_uniform_rational_ulp.csv,cos,trig,6d4,1,fp32,16.50,4.53,1,[-3.141592653589793,3.141592653589793]
cos_n6d6_s1_uniform_rational_ulp.csv,cos,trig,6d6,1,fp32,143379.00,5.08,1,[-3.141592653589793,3.141592653589793]
cos_n7d2_s1_uniform_rational_ulp.csv,cos,trig,7d2,1,fp32,72.00,4.54,1,[-3.141592653589793,3.141592653589793]
cos_n7d4_s1_uniform_rational_ulp.csv,cos,trig,7d4,1,fp32,17.50,4.92,1,[-3.141592653589793,3.141592653589793]
cos_n7d6_s1_uniform_rational_ulp.csv,cos,trig,7d6,1,fp32,143379.00,5.22,1,[-3.141592653589793,3.141592653589793]
cos_n8d1_s1_uniform_rational_ulp.csv,cos,trig,8d1,1,fp32,7.75,4.53,1,[-3.141592653589793,3.141592653589793]
cos_n8d3_s1_uniform_rational_ulp.csv,cos,trig,8d3,1,fp32,3.50,4.87,1,[-3.141592653589793,3.141592653589793]
cos_n8d5_s1_uniform_rational_ulp.csv,cos,trig,8d5,1,fp32,1.69,5.25,1,[-3.141592653589793,3.141592653589793]
cos_n8d7_s1_uniform_rational_max.csv,cos,trig,8d7,1,fp32,1.50,5.57,1,[-3.141592653589793,3.141592653589793]
cos_n8d8_s2_uniform_rational_ulp.csv,cos,trig,8d8,2,fp32,11162.00,8.72,1,[-3.141592653589793,3.141592653589793]
cos_n9d2_s2_uniform_rational_ulp.csv,cos,trig,9d2,2,fp32,1.50,7.00,1,[-3.141592653589793,3.141592653589793]
cos_n9d4_s2_uniform_rational_ulp.csv,cos,trig,9d4,2,fp32,7.41,7.67,1,[-3.141592653589793,3.141592653589793]
cos_n9d6_s2_uniform_rational_ulp.csv,cos,trig,9d6,2,fp32,2.00,8.33,1,[-3.141592653589793,3.141592653589793]
cos_p10_s2_uniform_any_ulp.csv,cos,trig,10,2,fp32,4.26,5.00,1,[-3.141592653589793,3.141592653589793]
cos_p13_s1_uniform_any_ulp.csv,cos,trig,13,1,fp32,44.50,3.61,1,[-3.141592653589793,3.141592653589793]
cos_p1_s2_uniform_any_ulp.csv,cos,trig,1,2,fp32,8388608.00,3.57,1,[-3.141592653589793,3.141592653589793]
cos_p1_s8_uniform_any_ulp.csv,cos,trig,1,8,fp32,3210181.25,6.87,1,[-3.141592653589793,3.141592653589793]
cos_p2_s32_uniform_any_ulp.csv,cos,trig,2,32,fp32,20197.00,24.54,1,[-3.141592653589793,3.141592653589793]
cos_p3_s16_uniform_any_ulp.csv,cos,trig,3,16,fp32,27367.00,14.82,1,[-3.141592653589793,3.141592653589793]
cos_p3_s3_uniform_any_ulp.csv,cos,trig,3,3,fp32,8388608.00,4.56,1,[-3.141592653589793,3.141592653589793]
cos_p4_s16_uniform_any_ulp.csv,cos,trig,4,16,fp32,27367.00,14.83,1,[-3.141592653589793,3.141592653589793]
cos_p4_s3_uniform_any_ulp.csv,cos,trig,4,3,fp32,31084.00,5.17,1,[-3.141592653589793,3.141592653589793]
cos_p5_s16_uniform_any_ulp.csv,cos,trig,5,16,fp32,27367.00,14.82,1,[-3.141592653589793,3.141592653589793]
cos_p5_s4_uniform_any_ulp.csv,cos,trig,5,4,fp32,18.50,6.87,1,[-3.141592653589793,3.141592653589793]
cos_p6_s2_uniform_any_max.csv,cos,trig,6,2,fp32,4.26,5.00,1,[-3.141592653589793,3.141592653589793]
cos_p6_s8_uniform_any_ulp.csv,cos,trig,6,8,fp32,27550.50,9.41,1,[-3.141592653589793,3.141592653589793]
cos_p7_s4_uniform_any_ulp.csv,cos,trig,7,4,fp32,18.50,6.88,1,[-3.141592653589793,3.141592653589793]
cos_p8_s4_uniform_any_ulp.csv,cos,trig,8,4,fp32,18.50,6.87,1,[-3.141592653589793,3.141592653589793]
cosh_n10d1_s1_uniform_rational_ulp.csv,cosh,rational,10d1,1,fp32,147983.00,3.74,1,[-10.0,10.0]
cosh_n10d3_s1_uniform_rational_ulp.csv,cosh,rational,10d3,1,fp32,6348.00,3.88,1,[-10.0,10.0]
cosh_n10d5_s1_uniform_rational_ulp.csv,cosh,rational,10d5,1,fp32,385.00,4.01,1,[-10.0,10.0]
cosh_n11d1_s1_uniform_rational_ulp.csv,cosh,rational,11d1,1,fp32,147992.00,4.26,1,[-10.0,10.0]
cosh_n11d3_s1_uniform_rational_ulp.csv,cosh,rational,11d3,1,fp32,6347.00,4.57,1,[-10.0,10.0]
cosh_n11d5_s1_uniform_rational_ulp.csv,cosh,rational,11d5,1,fp32,385.00,4.91,1,[-10.0,10.0]
cosh_n12d1_s2_uniform_rational_ulp.csv,cosh,rational,12d1,2,fp32,8.00,6.94,1,[-10.0,10.0]
cosh_n12d3_s2_uniform_rational_ulp.csv,cosh,rational,12d3,2,fp32,6.00,7.38,1,[-10.0,10.0]
cosh_n13d13_s1_uniform_rational_ulp.csv,cosh,rational,13d13,1,fp32,6.00,4.90,1,[-10.0,10.0]
cosh_n13d2_s2_uniform_rational_ulp.csv,cosh,rational,13d2,2,fp32,5.00,7.37,1,[-10.0,10.0]
cosh_n14d1_s1_uniform_rational_ulp.csv,cosh,rational,14d1,1,fp32,1687.00,4.22,1,[-10.0,10.0]
cosh_n15d14_s1_uniform_rational_mae.csv,cosh,rational,15d14,1,fp32,5.00,5.33,1,[-10.0,10.0]
cosh_n15d1_s2_uniform_rational_ulp.csv,cosh,rational,15d1,2,fp32,4.00,7.83,1,[-10.0,10.0]
cosh_n2d1_s2_uniform_rational_ulp.csv,cosh,rational,2d1,2,fp32,5631405.00,3.74,1,[-10.0,10.0]
cosh_n3d1_s2_uniform_rational_ulp.csv,cosh,rational,3d1,2,fp32,3371017.00,4.01,1,[-10.0,10.0]
cosh_n3d3_s2_uniform_rational_ulp.csv,cosh,rational,3d3,2,fp32,201886.00,4.63,1,[-10.0,10.0]
cosh_n4d2_s2_uniform_rational_ulp.csv,cosh,rational,4d2,2,fp32,139320.00,4.64,1,[-10.0,10.0]
cosh_n4d4_s2_uniform_rational_ulp.csv,cosh,rational,4d4,2,fp32,8704.00,5.28,1,[-10.0,10.0]
cosh_n5d2_s2_uniform_rational_ulp.csv,cosh,rational,5d2,2,fp32,38267.00,4.96,1,[-10.0,10.0]
cosh_n5d4_s2_uniform_rational_max.csv,cosh,rational,5d4,2,fp32,30315.00,5.67,1,[-10.0,10.0]
cosh_n6d1_s1_uniform_rational_ulp.csv,cosh,rational,6d1,1,fp32,3801322.00,3.36,1,[-10.0,10.0]
cosh_n6d3_s1_uniform_rational_ulp.csv,cosh,rational,6d3,1,fp32,524390.00,3.46,1,[-10.0,10.0]
cosh_n6d5_s1_uniform_rational_ulp.csv,cosh,rational,6d5,1,fp32,77215.00,3.57,1,[-10.0,10.0]
cosh_n7d1_s1_uniform_rational_ulp.csv,cosh,rational,7d1,1,fp32,3802600.50,3.70,1,[-10.0,10.0]
cosh_n7d3_s1_uniform_rational_ulp.csv,cosh,rational,7d3,1,fp32,524419.00,3.96,1,[-10.0,10.0]
cosh_n7d5_s1_uniform_rational_ulp.csv,cosh,rational,7d5,1,fp32,77221.00,4.27,1,[-10.0,10.0]
cosh_n7d7_s1_uniform_rational_ulp.csv,cosh,rational,7d7,1,fp32,11978.00,4.57,1,[-10.0,10.0]
cosh_n8d2_s1_uniform_rational_ulp.csv,cosh,rational,8d2,1,fp32,64753.00,3.65,1,[-10.0,10.0]
cosh_n8d4_s1_uniform_rational_ulp.csv,cosh,rational,8d4,1,fp32,5951.00,3.79,1,[-10.0,10.0]
cosh_n8d6_s1_uniform_rational_ulp.csv,cosh,rational,8d6,1,fp32,608.00,3.90,1,[-10.0,10.0]
cosh_n8d8_s1_uniform_rational_ulp.csv,cosh,rational,8d8,1,fp32,72.00,4.05,1,[-10.0,10.0]
cosh_n9d2_s1_uniform_rational_ulp.csv,cosh,rational,9d2,1,fp32,64738.00,3.74,1,[-10.0,10.0]
cosh_n9d4_s1_uniform_rational_ulp.csv,cosh,rational,9d4,1,fp32,5947.00,3.87,1,[-10.0,10.0]
cosh_n9d6_s1_uniform_rational_ulp.csv,cosh,rational,9d6,1,fp32,606.00,4.01,1,[-10.0,10.0]
cosh_p10_s1_uniform_any_ulp.csv,cosh,poly,10,1,fp32,147970.00,3.25,1,[-10.0,10.0]
cosh_p11_s2_uniform_any_ulp.csv,cosh,poly,11,2,fp32,1676.00,4.45,1,[-10.0,10.0]
cosh_p14_s2_uniform_any_mae.csv,cosh,poly,14,2,fp32,1687.00,4.47,1,[-10.0,10.0]
cosh_p1_s16_uniform_any_ulp.csv,cosh,poly,1,16,fp32,1074963.00,8.72,1,[-10.0,10.0]
cosh_p1_s3_uniform_any_ulp.csv,cosh,poly,1,3,fp32,11246711.88,3.13,1,[-10.0,10.0]
cosh_p2_s1_uniform_any_ulp.csv,cosh,poly,2,1,fp32,11087157.97,2.90,1,[-10.0,10.0]
cosh_p2_s4_uniform_any_ulp.csv,cosh,poly,2,4,fp32,5138184.50,3.68,1,[-10.0,10.0]
cosh_p3_s1_uniform_any_ulp.csv,cosh,poly,3,1,fp32,11087157.97,2.96,1,[-10.0,10.0]
cosh_p3_s4_uniform_any_ulp.csv,cosh,poly,3,4,fp32,1772173.00,4.01,1,[-10.0,10.0]
cosh_p4_s2_uniform_any_ulp.csv,cosh,poly,4,2,fp32,6528924.00,3.31,1,[-10.0,10.0]
cosh_p4_s8_uniform_any_ulp.csv,cosh,poly,4,8,fp32,19798.00,7.66,1,[-10.0,10.0]
cosh_p5_s3_uniform_any_ulp.csv,cosh,poly,5,3,fp32,3267221.00,4.01,1,[-10.0,10.0]
cosh_p6_s1_uniform_any_ulp.csv,cosh,poly,6,1,fp32,3802395.00,3.06,1,[-10.0,10.0]
cosh_p6_s8_uniform_any_ulp.csv,cosh,poly,6,8,fp32,5820.00,8.88,1,[-10.0,10.0]
cosh_p7_s4_uniform_any_ulp.csv,cosh,poly,7,4,fp32,12940.00,5.71,1,[-10.0,10.0]
cosh_p8_s3_uniform_any_ulp.csv,cosh,poly,8,3,fp32,126279.00,4.97,1,[-10.0,10.0]
cosh_p9_s3_uniform_any_ulp.csv,cosh,poly,9,3,fp32,33013.00,5.28,1,[-10.0,10.0]
digamma_n10d2_s1_uniform_rational_ulp.csv,digamma,rational,10d2,1,fp32,13454.00,4.27,1,[0.01,102.0]
