device_config,op_type,use_case,M,K,N,core_grid,M_block,K_block,N_block,subblock_h,subblock_w,device_kernel_duration_ns,status
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,2,24,2,2,2,194994,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,2,24,3,1,3,173514,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,2,24,4,2,2,176233,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,2,24,6,2,2,176103,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,2,24,8,2,2,181297,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,2,24,10,2,2,181058,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,2,2,3,1,252859,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,2,3,1,3,203698,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,2,4,1,4,200953,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,2,6,1,3,199660,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,2,8,1,4,208072,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,2,10,3,1,204626,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,2,12,1,4,209541,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,2,14,3,1,208050,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,2,16,1,4,209776,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,3,2,3,1,195053,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,3,3,1,3,154765,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,3,4,1,4,153797,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,3,6,1,3,155195,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,3,8,1,4,157481,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,3,10,3,1,157393,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,3,12,1,4,160212,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,3,14,3,1,160770,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,3,16,1,4,161763,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,4,2,3,1,164548,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,4,3,1,3,131527,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,4,4,1,4,133926,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,4,6,1,3,131915,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,4,8,1,4,131453,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,4,10,3,1,133913,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,4,12,1,4,135126,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,4,14,3,1,137922,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,4,16,1,4,138492,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,6,2,3,1,145546,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,6,3,1,3,111788,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,6,4,1,4,111408,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,6,6,1,3,114730,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,6,8,1,4,115119,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,6,10,3,1,115699,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,6,12,1,4,116856,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,6,14,3,1,118880,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,6,16,1,4,118206,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,8,2,3,1,137946,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,8,3,1,3,108464,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,8,4,1,4,109908,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,8,6,1,3,111088,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,8,8,1,4,111336,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,8,10,3,1,114098,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,8,12,1,4,112270,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,8,14,3,1,116016,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,8,16,1,4,117460,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,12,2,3,1,144208,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,12,3,1,3,115956,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,12,4,1,4,116343,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,12,6,1,3,118602,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,12,8,1,4,119481,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,12,10,3,1,123345,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,12,12,1,4,121420,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,12,14,3,1,125654,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,24,2,3,1,187446,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,24,3,1,3,164220,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,24,4,1,4,163806,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,24,6,1,3,162314,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,3,24,8,1,4,166917,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,2,2,2,2,251928,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,2,3,4,1,205898,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,2,4,2,2,202001,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,2,6,2,2,202302,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,2,8,2,2,207557,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,2,10,2,2,205650,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,2,12,2,2,208924,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,2,14,2,2,210738,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,2,16,2,2,211708,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,3,2,2,2,195094,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,3,3,4,1,159169,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,3,4,2,2,153912,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,3,6,2,2,156094,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,3,8,2,2,156797,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,3,10,2,2,159776,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,3,12,2,2,162417,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,3,14,2,2,163044,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,3,16,2,2,164326,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,4,2,2,2,165805,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,4,3,4,1,132198,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,4,4,2,2,131414,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,4,6,2,2,132284,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,4,8,2,2,135320,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,4,10,2,2,136068,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,4,12,2,2,138190,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,4,14,2,2,140120,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,4,16,2,2,142368,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,6,2,2,2,145098,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,6,3,4,1,114262,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,6,4,2,2,115058,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,6,6,2,2,115450,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,6,8,2,2,117852,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,6,10,2,2,121159,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,6,12,2,2,120982,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,6,14,2,2,122945,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,6,16,2,2,125169,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,8,2,2,2,138553,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,8,3,4,1,108706,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,8,4,2,2,111210,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,8,6,2,2,111019,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,8,8,2,2,115130,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,8,10,2,2,114984,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,8,12,2,2,118088,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,8,14,2,2,120350,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,8,16,2,2,123781,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,12,2,2,2,145897,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,12,3,4,1,115237,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,12,4,2,2,121242,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,12,6,2,2,120550,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,12,8,2,2,123646,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,12,10,2,2,125928,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,12,12,2,2,128038,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,24,2,2,2,193550,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,24,3,4,1,162924,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,24,4,2,2,169893,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,4,24,6,2,2,170791,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,2,2,2,2,251834,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,2,3,1,3,207052,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,2,4,2,2,204126,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,2,6,2,2,207354,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,2,8,2,2,209002,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,2,10,2,2,213214,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,2,12,2,2,215395,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,2,14,2,2,219210,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,2,16,2,2,216886,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,3,2,2,2,196722,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,3,3,1,3,156059,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,3,4,2,2,156901,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,3,6,2,2,156394,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,3,8,2,2,161222,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,3,10,2,2,163099,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,3,12,2,2,168322,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,3,14,2,2,170770,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,3,16,2,2,174198,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,4,2,2,2,168319,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,4,3,1,3,131219,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,4,4,2,2,132261,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,4,6,2,2,136143,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,4,8,2,2,138550,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,4,10,2,2,141277,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,4,12,2,2,143252,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,4,14,2,2,147243,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,4,16,2,2,150722,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,6,2,2,2,147323,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,6,3,1,3,116075,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,6,4,2,2,116589,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,6,6,2,2,118215,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,6,8,2,2,123306,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,6,10,2,2,125147,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,6,12,2,2,127241,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,6,14,2,2,130190,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,8,2,2,2,141171,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,8,3,1,3,109574,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,8,4,2,2,112940,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,8,6,2,2,116104,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,8,8,2,2,118049,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,8,10,2,2,122109,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,8,12,2,2,124349,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,12,2,2,2,147344,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,12,3,1,3,117447,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,12,4,2,2,120644,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,12,6,2,2,127022,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,12,8,2,2,128309,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,24,2,2,2,193295,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,24,3,1,3,165515,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,6,24,4,2,2,170331,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,2,2,2,2,252212,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,2,3,4,1,205994,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,2,4,2,2,210563,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,2,6,2,2,208232,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,2,8,2,2,215418,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,2,10,2,2,219122,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,2,12,2,2,223022,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,2,14,2,2,225640,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,3,2,2,2,197295,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,3,3,4,1,156929,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,3,4,2,2,157784,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,3,6,2,2,163378,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,3,8,2,2,165610,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,3,10,2,2,169448,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,3,12,2,2,174732,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,4,2,2,2,168804,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,4,3,4,1,133412,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,4,4,2,2,135722,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,4,6,2,2,138166,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,4,8,2,2,142405,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,4,10,2,2,146084,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,4,12,2,2,148164,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,6,2,2,2,149203,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,6,3,4,1,116204,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,6,4,2,2,117716,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,6,6,2,2,121318,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,6,8,2,2,125636,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,6,10,2,2,129514,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,8,2,2,2,141713,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,8,3,4,1,110104,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,8,4,2,2,114798,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,8,6,2,2,117564,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,8,8,2,2,122178,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,12,2,2,2,149493,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,12,3,4,1,118736,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,12,4,2,2,123550,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,12,6,2,2,126510,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,24,2,2,2,196101,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,8,24,3,4,1,166978,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,2,2,2,2,257385,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,2,3,1,3,207067,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,2,4,2,2,209292,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,2,6,2,2,212109,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,2,8,2,2,221021,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,2,10,2,2,223560,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,3,2,2,2,200498,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,3,3,1,3,160869,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,3,4,2,2,158866,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,3,6,2,2,163193,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,3,8,2,2,169616,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,3,10,2,2,175596,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,4,2,2,2,170638,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,4,3,1,3,133388,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,4,4,2,2,137044,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,4,6,2,2,141609,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,4,8,2,2,144819,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,4,10,2,2,153218,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,6,2,2,2,150666,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,6,3,1,3,114929,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,6,4,2,2,121269,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,6,6,2,2,126000,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,6,8,2,2,130651,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,8,2,2,2,145227,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,8,3,1,3,111539,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,8,4,2,2,114402,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,8,6,2,2,121812,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,12,2,2,2,151114,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,12,3,1,3,120607,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,12,4,2,2,125480,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,12,6,2,2,130890,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,10,24,2,2,2,197680,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,2,2,2,2,259453,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,2,3,4,1,206558,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,2,4,2,2,213626,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,2,6,2,2,213949,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,2,8,2,2,224387,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,3,2,2,2,204735,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,3,3,4,1,160860,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,3,4,2,2,161182,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,3,6,2,2,167640,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,3,8,2,2,173171,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,4,2,2,2,174489,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,4,3,4,1,134752,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,4,4,2,2,139056,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,4,6,2,2,143919,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,4,8,2,2,148654,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,6,2,2,2,155550,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,6,3,4,1,118216,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,6,4,2,2,121137,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,6,6,2,2,127542,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,8,2,2,2,147362,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,8,3,4,1,112692,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,8,4,2,2,118982,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,8,6,2,2,125296,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,12,2,2,2,153822,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,12,3,4,1,122260,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,12,12,4,2,2,127467,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,14,2,2,2,2,261760,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,14,2,3,1,3,209985,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,14,2,4,2,2,213776,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,14,2,6,2,2,217840,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,14,2,8,2,2,227294,OK
bh_4x8_sp1_tp0,agmm,to_out,1024,3072,768,12x9,14,3,2,2,2,207939,OK
