GLOBAL CALL COUNT,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,DEVICE ID,OP NAME,DEVICE KERNEL DURATION [ns]
4179968,0,3,0,,3115
4179968,0,4,0,,3043
4179968,0,5,0,,2978
4179968,0,6,0,,3081
4179968,0,7,0,,2972
4179968,0,8,0,,3104
4179968,0,9,0,,3202
4179968,0,10,0,,2856
4180992,0,1,0,,8353
4180992,0,2,0,,8358
4180992,0,3,0,,8364
4180992,0,4,0,,8230
4180992,0,5,0,,8360
4180992,0,6,0,,8302
4180992,0,7,0,,8341
4180992,0,8,0,,8239
4180992,0,9,0,,8333
4180992,0,10,0,,8379
4182016,0,1,0,,3597
4182016,0,2,0,,3456
4182016,0,3,0,,3688
4182016,0,4,0,,3812
4182016,0,5,0,,3603
4182016,0,6,0,,3884
4182016,0,7,0,,3821
4182016,0,8,0,,3577
4182016,0,9,0,,3450
4182016,0,10,0,,3399
4183040,0,1,0,,39607
4183040,0,2,0,,39486
4183040,0,3,0,,39697
4183040,0,4,0,,39561
4183040,0,5,0,,39504
4183040,0,6,0,,39608
4183040,0,7,0,,39498
4183040,0,8,0,,39637
4183040,0,9,0,,39602
4183040,0,10,0,,39696
4184064,0,1,0,,17621
4184064,0,2,0,,17600
4184064,0,3,0,,17336
4184064,0,4,0,,17608
4184064,0,5,0,,17314
4184064,0,6,0,,17880
4184064,0,7,0,,17117
4184064,0,8,0,,17714
4184064,0,9,0,,17468
4184064,0,10,0,,17740
4185088,0,1,0,,1789
4185088,0,2,0,,1704
4185088,0,3,0,,1783
4185088,0,4,0,,1764
4185088,0,5,0,,1822
4185088,0,6,0,,1784
4185088,0,7,0,,1701
4185088,0,8,0,,1793
4185088,0,9,0,,1794
4185088,0,10,0,,1836
4186112,0,1,0,,1779
4186112,0,2,0,,1727
4186112,0,3,0,,1770
4186112,0,4,0,,1740
4186112,0,5,0,,1766
4186112,0,6,0,,1753
4186112,0,7,0,,1744
4186112,0,8,0,,1792
4186112,0,9,0,,1813
4186112,0,10,0,,1773
4187136,0,1,0,,2255
4187136,0,2,0,,2275
4187136,0,3,0,,2278
4187136,0,4,0,,2281
4187136,0,5,0,,2228
4187136,0,6,0,,2244
4187136,0,7,0,,2285
4187136,0,8,0,,2261
4187136,0,9,0,,2233
4187136,0,10,0,,2252
4188160,0,1,0,,1879
4188160,0,2,0,,1892
4188160,0,3,0,,1882
4188160,0,4,0,,1897
4188160,0,5,0,,1976
4188160,0,6,0,,1867
4188160,0,7,0,,1865
4188160,0,8,0,,1868
4188160,0,9,0,,1901
4188160,0,10,0,,1856
4189184,0,1,0,,2869
4189184,0,2,0,,2670
4189184,0,3,0,,2694
4189184,0,4,0,,2657
4189184,0,5,0,,2741
4189184,0,6,0,,2656
4189184,0,7,0,,2829
4189184,0,8,0,,2817
4189184,0,9,0,,2664
4189184,0,10,0,,2967
4190208,0,1,0,,2761
4190208,0,2,0,,2713
4190208,0,3,0,,2659
4190208,0,4,0,,2696
4190208,0,5,0,,2622
4190208,0,6,0,,2785
4190208,0,7,0,,2787
4190208,0,8,0,,2713
4190208,0,9,0,,2845
4190208,0,10,0,,2868
4191232,0,1,0,,2800
4191232,0,2,0,,2807
4191232,0,3,0,,2773
4191232,0,4,0,,2778
4191232,0,5,0,,2823
4191232,0,6,0,,2734
4191232,0,7,0,,2836
4191232,0,8,0,,2961
4191232,0,9,0,,2743
4191232,0,10,0,,2827
4192256,0,1,0,,1741
4192256,0,2,0,,1630
4192256,0,3,0,,1643
4192256,0,4,0,,1484
4192256,0,5,0,,1522
4192256,0,6,0,,1400
4192256,0,7,0,,1579
4192256,0,8,0,,1638
4192256,0,9,0,,1501
4192256,0,10,0,,1749
4193280,0,1,0,,1698
4193280,0,2,0,,1539
4193280,0,3,0,,1632
4193280,0,4,0,,1423
4193280,0,5,0,,1461
4193280,0,6,0,,1356
4193280,0,7,0,,1558
4193280,0,8,0,,1573
4193280,0,9,0,,1454
4193280,0,10,0,,1593
4194304,0,1,0,,2048
4194304,0,2,0,,2140
4194304,0,3,0,,2295
4194304,0,4,0,,2242
4194304,0,5,0,,2204
4194304,0,6,0,,2239
4194304,0,7,0,,2024
4194304,0,8,0,,1980
4194304,0,9,0,,2101
4194304,0,10,0,,2086
4195328,0,1,0,,1916
4195328,0,2,0,,1759
4195328,0,3,0,,1776
4195328,0,4,0,,1819
4195328,0,5,0,,1947
4195328,0,6,0,,1806
4195328,0,7,0,,1786
4195328,0,8,0,,1739
4195328,0,9,0,,1780
4195328,0,10,0,,1860
4196352,0,1,0,,2594
4196352,0,2,0,,2555
4196352,0,3,0,,2628
4196352,0,4,0,,2668
4196352,0,5,0,,2561
4196352,0,6,0,,2655
4196352,0,7,0,,2814
4196352,0,8,0,,2657
4196352,0,9,0,,2661
4196352,0,10,0,,2524
4197376,0,1,0,,2612
4197376,0,2,0,,2810
4197376,0,3,0,,2799
4197376,0,4,0,,2751
4197376,0,5,0,,2552
4197376,0,6,0,,2822
4197376,0,7,0,,2659
4197376,0,8,0,,2683
4197376,0,9,0,,2771
4197376,0,10,0,,2659
4198400,0,1,0,,2708
4198400,0,2,0,,2801
4198400,0,3,0,,2721
4198400,0,4,0,,2707
4198400,0,5,0,,2707
4198400,0,6,0,,2852
4198400,0,7,0,,2688
4198400,0,8,0,,2709
4198400,0,9,0,,2859
4198400,0,10,0,,2699
4199424,0,1,0,,1809
4199424,0,2,0,,1967
4199424,0,3,0,,1896
4199424,0,4,0,,1900
4199424,0,5,0,,1924
4199424,0,6,0,,1785
4199424,0,7,0,,1860
4199424,0,8,0,,1808
4199424,0,9,0,,1934
4199424,0,10,0,,1781
4200448,0,1,0,,10330
4200448,0,2,0,,10354
4200448,0,3,0,,10367
4200448,0,4,0,,10435
4200448,0,5,0,,10352
4200448,0,6,0,,10332
4200448,0,7,0,,10453
4200448,0,8,0,,10288
4200448,0,9,0,,10305
4200448,0,10,0,,10259
4201472,0,1,0,,4353
4201472,0,2,0,,4343
4201472,0,3,0,,4379
4201472,0,4,0,,4383
4201472,0,5,0,,4378
4201472,0,6,0,,4373
4201472,0,7,0,,4441
4201472,0,8,0,,4444
4201472,0,9,0,,4337
4201472,0,10,0,,4370
4202496,0,1,0,,2632
4202496,0,2,0,,2618
4202496,0,3,0,,2853
4202496,0,4,0,,2564
4202496,0,5,0,,2684
4202496,0,6,0,,2565
4202496,0,7,0,,2768
4202496,0,8,0,,2654
4202496,0,9,0,,2639
4202496,0,10,0,,2687
4203520,0,1,0,,5327
4203520,0,2,0,,5270
4203520,0,3,0,,5138
4203520,0,4,0,,5320
4203520,0,5,0,,5247
4203520,0,6,0,,5267
4203520,0,7,0,,5300
4203520,0,8,0,,5297
4203520,0,9,0,,5320
4203520,0,10,0,,5293
4204544,0,1,0,,9209
4204544,0,2,0,,9292
4204544,0,3,0,,9037
4204544,0,4,0,,9453
4204544,0,5,0,,9155
4204544,0,6,0,,9288
4204544,0,7,0,,9373
4204544,0,8,0,,8967
4204544,0,9,0,,9172
4204544,0,10,0,,9244
4205568,0,1,0,,5910
4205568,0,2,0,,5875
4205568,0,3,0,,5764
4205568,0,4,0,,5905
4205568,0,5,0,,5876
4205568,0,6,0,,6040
4205568,0,7,0,,5942
4205568,0,8,0,,5805
4205568,0,9,0,,5788
4205568,0,10,0,,6043
4206592,0,1,0,,15323
4206592,0,2,0,,15170
4206592,0,3,0,,15413
4206592,0,4,0,,15677
4206592,0,5,0,,15573
4206592,0,6,0,,15127
4206592,0,7,0,,15609
4206592,0,8,0,,15593
4206592,0,9,0,,15391
4206592,0,10,0,,15190
4207616,0,1,0,,24067
4207616,0,2,0,,23795
4207616,0,3,0,,23812
4207616,0,4,0,,22879
4207616,0,5,0,,25605
4207616,0,6,0,,22965
4207616,0,7,0,,23964
4207616,0,8,0,,26484
4207616,0,9,0,,24219
4207616,0,10,0,,22740
4208640,0,1,0,,27144
4208640,0,2,0,,26904
4208640,0,3,0,,27063
4208640,0,4,0,,27881
4208640,0,5,0,,25622
4208640,0,6,0,,27210
4208640,0,7,0,,26077
4208640,0,8,0,,24363
4208640,0,9,0,,25937
4208640,0,10,0,,27907
4209664,0,1,0,,5201
4209664,0,2,0,,5244
4209664,0,3,0,,5186
4209664,0,4,0,,5122
4209664,0,5,0,,5436
4209664,0,6,0,,5049
4209664,0,7,0,,5170
4209664,0,8,0,,5249
4209664,0,9,0,,5418
4209664,0,10,0,,5301
4210688,0,1,0,,2343
4210688,0,2,0,,2312
4210688,0,3,0,,2477
4210688,0,4,0,,2461
4210688,0,5,0,,2147
4210688,0,6,0,,2501
4210688,0,7,0,,2359
4210688,0,8,0,,2401
4210688,0,9,0,,2204
4210688,0,10,0,,2233
4211712,0,1,0,,8116
4211712,0,2,0,,8061
4211712,0,3,0,,8092
4211712,0,4,0,,8190
4211712,0,5,0,,7690
4211712,0,6,0,,8079
4211712,0,7,0,,8083
4211712,0,8,0,,8284
4211712,0,9,0,,7836
4211712,0,10,0,,7719
4212736,0,1,0,,3596
4212736,0,2,0,,3600
4212736,0,3,0,,3533
4212736,0,4,0,,3556
4212736,0,5,0,,3605
4212736,0,6,0,,3488
4212736,0,7,0,,3762
4212736,0,8,0,,3725
4212736,0,9,0,,3598
4212736,0,10,0,,3508
4213760,0,1,0,,47772
4213760,0,2,0,,47651
4213760,0,3,0,,47691
4213760,0,4,0,,47603
4213760,0,5,0,,47404
4213760,0,6,0,,47722
4213760,0,7,0,,47710
4213760,0,8,0,,47497
4213760,0,9,0,,47573
4213760,0,10,0,,47894
4214784,0,1,0,,47146
4214784,0,2,0,,47370
4214784,0,3,0,,47379
4214784,0,4,0,,47419
4214784,0,5,0,,47647
4214784,0,6,0,,47381
4214784,0,7,0,,47353
4214784,0,8,0,,47880
4214784,0,9,0,,47641
4214784,0,10,0,,47377
4215808,0,1,0,,7985
4215808,0,2,0,,7939
4215808,0,3,0,,7940
4215808,0,4,0,,7831
4215808,0,5,0,,7896
4215808,0,6,0,,7976
4215808,0,7,0,,7894
4215808,0,8,0,,8118
4215808,0,9,0,,8139
4215808,0,10,0,,7925
4216832,0,1,0,,9187
4216832,0,2,0,,9205
4216832,0,3,0,,9028
4216832,0,4,0,,9061
4216832,0,5,0,,9913
4216832,0,6,0,,9103
4216832,0,7,0,,9523
4216832,0,8,0,,9347
4216832,0,9,0,,9416
4216832,0,10,0,,9669
4217856,0,1,0,,59721
4217856,0,2,0,,59648
4217856,0,3,0,,59781
4217856,0,4,0,,59951
4217856,0,5,0,,59809
4217856,0,6,0,,60041
4217856,0,7,0,,59705
4217856,0,8,0,,59759
4217856,0,9,0,,59633
4217856,0,10,0,,59584
4218880,0,1,0,,24093
4218880,0,2,0,,25964
4218880,0,3,0,,23997
4218880,0,4,0,,24302
4218880,0,5,0,,24032
4218880,0,6,0,,24305
4218880,0,7,0,,22550
4218880,0,8,0,,25841
4218880,0,9,0,,22231
4218880,0,10,0,,22414
4219904,0,1,0,,26742
4219904,0,2,0,,24993
4219904,0,3,0,,26132
4219904,0,4,0,,26210
4219904,0,5,0,,25730
4219904,0,6,0,,25697
4219904,0,7,0,,27044
4219904,0,8,0,,23884
4219904,0,9,0,,26653
4219904,0,10,0,,28080
4220928,0,1,0,,3939
4220928,0,2,0,,4100
4220928,0,3,0,,3976
4220928,0,4,0,,3881
4220928,0,5,0,,3946
4220928,0,6,0,,3846
4220928,0,7,0,,3787
4220928,0,8,0,,4075
4220928,0,9,0,,4085
4220928,0,10,0,,4061
4221952,0,1,0,,3096
4221952,0,2,0,,2944
4221952,0,3,0,,2921
4221952,0,4,0,,2999
4221952,0,5,0,,3038
4221952,0,6,0,,3108
4221952,0,7,0,,3168
4221952,0,8,0,,3124
4221952,0,9,0,,2904
4221952,0,10,0,,2881
4222976,0,1,0,,8213
4222976,0,2,0,,8413
4222976,0,3,0,,8363
4222976,0,4,0,,8364
4222976,0,5,0,,8364
4222976,0,6,0,,8285
4222976,0,7,0,,8367
4222976,0,8,0,,8240
4222976,0,9,0,,8389
4222976,0,10,0,,8444
4224000,0,1,0,,3664
4224000,0,2,0,,3624
4224000,0,3,0,,3613
4224000,0,4,0,,3517
4224000,0,5,0,,3533
4224000,0,6,0,,3781
4224000,0,7,0,,3439
4224000,0,8,0,,3618
4224000,0,9,0,,3627
4224000,0,10,0,,3672
4225024,0,1,0,,39547
4225024,0,2,0,,39757
4225024,0,3,0,,39811
4225024,0,4,0,,39659
4225024,0,5,0,,39525
4225024,0,6,0,,39587
4225024,0,7,0,,39524
4225024,0,8,0,,39746
4225024,0,9,0,,39557
4225024,0,10,0,,39719
4226048,0,1,0,,17711
4226048,0,2,0,,17523
4226048,0,3,0,,17518
4226048,0,4,0,,17547
4226048,0,5,0,,17159
4226048,0,6,0,,17114
4226048,0,7,0,,17216
4226048,0,8,0,,17526
4226048,0,9,0,,17561
4226048,0,10,0,,17164
4227072,0,1,0,,1684
4227072,0,2,0,,1699
4227072,0,3,0,,1789
4227072,0,4,0,,1786
4227072,0,5,0,,1810
4227072,0,6,0,,1708
4227072,0,7,0,,1764
4227072,0,8,0,,1761
4227072,0,9,0,,1780
4227072,0,10,0,,1782
4228096,0,1,0,,1796
4228096,0,2,0,,1728
4228096,0,3,0,,1783
4228096,0,4,0,,1801
4228096,0,5,0,,1790
4228096,0,6,0,,1756
4228096,0,7,0,,1783
4228096,0,8,0,,1806
4228096,0,9,0,,1805
4228096,0,10,0,,1742
4229120,0,1,0,,2224
4229120,0,2,0,,2212
4229120,0,3,0,,2256
4229120,0,4,0,,2256
4229120,0,5,0,,2235
4229120,0,6,0,,2160
4229120,0,7,0,,2303
4229120,0,8,0,,2270
4229120,0,9,0,,2242
4229120,0,10,0,,2163
4230144,0,1,0,,1844
4230144,0,2,0,,1830
4230144,0,3,0,,1864
4230144,0,4,0,,1940
4230144,0,5,0,,1856
4230144,0,6,0,,1890
4230144,0,7,0,,1919
4230144,0,8,0,,1874
4230144,0,9,0,,1849
4230144,0,10,0,,1822
4231168,0,1,0,,2740
4231168,0,2,0,,2907
4231168,0,3,0,,2761
4231168,0,4,0,,2924
4231168,0,5,0,,2693
4231168,0,6,0,,2625
4231168,0,7,0,,2692
4231168,0,8,0,,2712
4231168,0,9,0,,2965
4231168,0,10,0,,2657
4232192,0,1,0,,2679
4232192,0,2,0,,2579
4232192,0,3,0,,2620
4232192,0,4,0,,2625
4232192,0,5,0,,2766
4232192,0,6,0,,2504
4232192,0,7,0,,2744
4232192,0,8,0,,2881
4232192,0,9,0,,2759
4232192,0,10,0,,2651
4233216,0,1,0,,2796
4233216,0,2,0,,2745
4233216,0,3,0,,2834
4233216,0,4,0,,2721
4233216,0,5,0,,2852
4233216,0,6,0,,2921
4233216,0,7,0,,2841
4233216,0,8,0,,2884
4233216,0,9,0,,2707
4233216,0,10,0,,2940
4234240,0,1,0,,1682
4234240,0,2,0,,1710
4234240,0,3,0,,1544
4234240,0,4,0,,1723
4234240,0,5,0,,1638
4234240,0,6,0,,1581
4234240,0,7,0,,1626
4234240,0,8,0,,1440
4234240,0,9,0,,1536
4234240,0,10,0,,1664
4235264,0,1,0,,1624
4235264,0,2,0,,1671
4235264,0,3,0,,1527
4235264,0,4,0,,1676
4235264,0,5,0,,1590
4235264,0,6,0,,1527
4235264,0,7,0,,1565
4235264,0,8,0,,1387
4235264,0,9,0,,1490
4235264,0,10,0,,1590
4236288,0,1,0,,2186
4236288,0,2,0,,2227
4236288,0,3,0,,2204
4236288,0,4,0,,2199
4236288,0,5,0,,2121
4236288,0,6,0,,2114
4236288,0,7,0,,2161
4236288,0,8,0,,2108
4236288,0,9,0,,2219
4236288,0,10,0,,2290
4237312,0,1,0,,1930
4237312,0,2,0,,1829
4237312,0,3,0,,1875
4237312,0,4,0,,1812
4237312,0,5,0,,1812
4237312,0,6,0,,1809
4237312,0,7,0,,1761
4237312,0,8,0,,1850
4237312,0,9,0,,1838
4237312,0,10,0,,1830
4238336,0,1,0,,2621
4238336,0,2,0,,2653
4238336,0,3,0,,2528
4238336,0,4,0,,2901
4238336,0,5,0,,2667
4238336,0,6,0,,2550
4238336,0,7,0,,2571
4238336,0,8,0,,2524
4238336,0,9,0,,2609
4238336,0,10,0,,2827
4239360,0,1,0,,2235
4239360,0,2,0,,2301
4239360,0,3,0,,2557
4239360,0,4,0,,2263
4239360,0,5,0,,2259
4239360,0,6,0,,2289
4239360,0,7,0,,2279
4239360,0,8,0,,2259
4239360,0,9,0,,2244
4239360,0,10,0,,2215
4240384,0,1,0,,2283
4240384,0,2,0,,2244
4240384,0,3,0,,2277
4240384,0,4,0,,2239
4240384,0,5,0,,2256
4240384,0,6,0,,2270
4240384,0,7,0,,2396
4240384,0,8,0,,2254
4240384,0,9,0,,2249
4240384,0,10,0,,2256
4241408,0,1,0,,1921
4241408,0,2,0,,1816
4241408,0,3,0,,1827
4241408,0,4,0,,1784
4241408,0,5,0,,1786
4241408,0,6,0,,1900
4241408,0,7,0,,1862
4241408,0,8,0,,1807
4241408,0,9,0,,1908
4241408,0,10,0,,1828
4242432,0,1,0,,10219
4242432,0,2,0,,10324
4242432,0,3,0,,10119
4242432,0,4,0,,10131
4242432,0,5,0,,10470
4242432,0,6,0,,10229
4242432,0,7,0,,10142
4242432,0,8,0,,10276
4242432,0,9,0,,10287
4242432,0,10,0,,10206
4243456,0,1,0,,4431
4243456,0,2,0,,4383
4243456,0,3,0,,4386
4243456,0,4,0,,4370
4243456,0,5,0,,4338
4243456,0,6,0,,4427
4243456,0,7,0,,4348
4243456,0,8,0,,4356
4243456,0,9,0,,4355
4243456,0,10,0,,4435
4244480,0,1,0,,2659
4244480,0,2,0,,2636
4244480,0,3,0,,2720
4244480,0,4,0,,2665
4244480,0,5,0,,2624
4244480,0,6,0,,2736
4244480,0,7,0,,2767
4244480,0,8,0,,2676
4244480,0,9,0,,2696
4244480,0,10,0,,2686
4245504,0,1,0,,5305
4245504,0,2,0,,5310
4245504,0,3,0,,5307
4245504,0,4,0,,5313
4245504,0,5,0,,5297
4245504,0,6,0,,5281
4245504,0,7,0,,5214
4245504,0,8,0,,5363
4245504,0,9,0,,5281
4245504,0,10,0,,5311
4246528,0,1,0,,9040
4246528,0,2,0,,9363
4246528,0,3,0,,9139
4246528,0,4,0,,9150
4246528,0,5,0,,9549
4246528,0,6,0,,9688
4246528,0,7,0,,9339
4246528,0,8,0,,9044
4246528,0,9,0,,9332
4246528,0,10,0,,9450
4247552,0,1,0,,6057
4247552,0,2,0,,5841
4247552,0,3,0,,5958
4247552,0,4,0,,6028
4247552,0,5,0,,5776
4247552,0,6,0,,6172
4247552,0,7,0,,5899
4247552,0,8,0,,5837
4247552,0,9,0,,5943
4247552,0,10,0,,5901
4248576,0,1,0,,15031
4248576,0,2,0,,15091
4248576,0,3,0,,15220
4248576,0,4,0,,15140
4248576,0,5,0,,15380
4248576,0,6,0,,14733
4248576,0,7,0,,15208
4248576,0,8,0,,15151
4248576,0,9,0,,14955
4248576,0,10,0,,15090
4249600,0,1,0,,27627
4249600,0,2,0,,23820
4249600,0,3,0,,24179
4249600,0,4,0,,25969
4249600,0,5,0,,25933
4249600,0,6,0,,25773
4249600,0,7,0,,24207
4249600,0,8,0,,24012
4249600,0,9,0,,24135
4249600,0,10,0,,25917
4250624,0,1,0,,25090
4250624,0,2,0,,28155
4250624,0,3,0,,25520
4250624,0,4,0,,25900
4250624,0,5,0,,26419
4250624,0,6,0,,26187
4250624,0,7,0,,25390
4250624,0,8,0,,25815
4250624,0,9,0,,25898
4250624,0,10,0,,26753
4251648,0,1,0,,5279
4251648,0,2,0,,4981
4251648,0,3,0,,5287
4251648,0,4,0,,5270
4251648,0,5,0,,5073
4251648,0,6,0,,5199
4251648,0,7,0,,5280
4251648,0,8,0,,5164
4251648,0,9,0,,5106
4251648,0,10,0,,5125
4252672,0,1,0,,2316
4252672,0,2,0,,2518
4252672,0,3,0,,2388
4252672,0,4,0,,2493
4252672,0,5,0,,2380
4252672,0,6,0,,2353
4252672,0,7,0,,2451
4252672,0,8,0,,2351
4252672,0,9,0,,2524
4252672,0,10,0,,2356
4253696,0,1,0,,8063
4253696,0,2,0,,8093
4253696,0,3,0,,8066
4253696,0,4,0,,8051
4253696,0,5,0,,8410
4253696,0,6,0,,7959
4253696,0,7,0,,8255
4253696,0,8,0,,7972
4253696,0,9,0,,8290
4253696,0,10,0,,8163
4254720,0,1,0,,3720
4254720,0,2,0,,3689
4254720,0,3,0,,3676
4254720,0,4,0,,3684
4254720,0,5,0,,3477
4254720,0,6,0,,3652
4254720,0,7,0,,3451
4254720,0,8,0,,3861
4254720,0,9,0,,3531
4254720,0,10,0,,3569
4255744,0,1,0,,47854
4255744,0,2,0,,47630
4255744,0,3,0,,47566
4255744,0,4,0,,47624
4255744,0,5,0,,47565
4255744,0,6,0,,47725
4255744,0,7,0,,47370
4255744,0,8,0,,47681
4255744,0,9,0,,48381
4255744,0,10,0,,47425
4256768,0,1,0,,47567
4256768,0,2,0,,47733
4256768,0,3,0,,47461
4256768,0,4,0,,47838
4256768,0,5,0,,47268
4256768,0,6,0,,47984
4256768,0,7,0,,47707
4256768,0,8,0,,47475
4256768,0,9,0,,47373
4256768,0,10,0,,47694
4257792,0,1,0,,7999
4257792,0,2,0,,8188
4257792,0,3,0,,8176
4257792,0,4,0,,7989
4257792,0,5,0,,7870
4257792,0,6,0,,8066
4257792,0,7,0,,8219
4257792,0,8,0,,7943
4257792,0,9,0,,7955
4257792,0,10,0,,8011
4258816,0,1,0,,9490
4258816,0,2,0,,9671
4258816,0,3,0,,9159
4258816,0,4,0,,9436
4258816,0,5,0,,9160
4258816,0,6,0,,9104
4258816,0,7,0,,9559
4258816,0,8,0,,9308
4258816,0,9,0,,9000
4258816,0,10,0,,9476
4259840,0,1,0,,59937
4259840,0,2,0,,59988
4259840,0,3,0,,59977
4259840,0,4,0,,60187
4259840,0,5,0,,60068
4259840,0,6,0,,59870
4259840,0,7,0,,60018
4259840,0,8,0,,59954
4259840,0,9,0,,60048
4259840,0,10,0,,59821
4260864,0,1,0,,23992
4260864,0,2,0,,22673
4260864,0,3,0,,24262
4260864,0,4,0,,24150
4260864,0,5,0,,23811
4260864,0,6,0,,24764
4260864,0,7,0,,22308
4260864,0,8,0,,22521
4260864,0,9,0,,24153
4260864,0,10,0,,23867
4261888,0,1,0,,25809
4261888,0,2,0,,27090
4261888,0,3,0,,26099
4261888,0,4,0,,25970
4261888,0,5,0,,26346
4261888,0,6,0,,24673
4261888,0,7,0,,28101
4261888,0,8,0,,28383
4261888,0,9,0,,25991
4261888,0,10,0,,26653
4262912,0,1,0,,4115
4262912,0,2,0,,4159
4262912,0,3,0,,4072
4262912,0,4,0,,3927
4262912,0,5,0,,4067
4262912,0,6,0,,3987
4262912,0,7,0,,4183
4262912,0,8,0,,4139
4262912,0,9,0,,4091
4262912,0,10,0,,4046
4263936,0,1,0,,2909
4263936,0,2,0,,2976
4263936,0,3,0,,2976
4263936,0,4,0,,3188
4263936,0,5,0,,3058
4263936,0,6,0,,2973
4263936,0,7,0,,3057
4263936,0,8,0,,2879
4263936,0,9,0,,2983
4263936,0,10,0,,3030
4264960,0,1,0,,8485
4264960,0,2,0,,8401
4264960,0,3,0,,8386
4264960,0,4,0,,8486
4264960,0,5,0,,8381
4264960,0,6,0,,8470
4264960,0,7,0,,8464
4264960,0,8,0,,8458
4264960,0,9,0,,8296
4264960,0,10,0,,8450
4265984,0,1,0,,3661
4265984,0,2,0,,3533
4265984,0,3,0,,3493
4265984,0,4,0,,3613
4265984,0,5,0,,3509
4265984,0,6,0,,3678
4265984,0,7,0,,3690
4265984,0,8,0,,3654
4265984,0,9,0,,3836
4265984,0,10,0,,3830
4267008,0,1,0,,39601
4267008,0,2,0,,39759
4267008,0,3,0,,39556
4267008,0,4,0,,39716
4267008,0,5,0,,39602
4267008,0,6,0,,39679
4267008,0,7,0,,39627
4267008,0,8,0,,39533
4267008,0,9,0,,39485
4267008,0,10,0,,39502
4268032,0,1,0,,17580
4268032,0,2,0,,17380
4268032,0,3,0,,17467
4268032,0,4,0,,17397
4268032,0,5,0,,17312
4268032,0,6,0,,17344
4268032,0,7,0,,17763
4268032,0,8,0,,17645
4268032,0,9,0,,17284
4268032,0,10,0,,17338
4269056,0,1,0,,1712
4269056,0,2,0,,1693
4269056,0,3,0,,1787
4269056,0,4,0,,1670
4269056,0,5,0,,1779
4269056,0,6,0,,1695
4269056,0,7,0,,1801
4269056,0,8,0,,1684
4269056,0,9,0,,1775
4269056,0,10,0,,1687
4270080,0,1,0,,1691
4270080,0,2,0,,1644
4270080,0,3,0,,1862
4270080,0,4,0,,1638
4270080,0,5,0,,1785
4270080,0,6,0,,1687
4270080,0,7,0,,1785
4270080,0,8,0,,1586
4270080,0,9,0,,1779
4270080,0,10,0,,1727
4271104,0,1,0,,2265
4271104,0,2,0,,2216
4271104,0,3,0,,2269
4271104,0,4,0,,2107
4271104,0,5,0,,2267
4271104,0,6,0,,2258
4271104,0,7,0,,2241
4271104,0,8,0,,2275
4271104,0,9,0,,2263
4271104,0,10,0,,2240
4272128,0,1,0,,1863
4272128,0,2,0,,1842
4272128,0,3,0,,1881
4272128,0,4,0,,1821
4272128,0,5,0,,1896
4272128,0,6,0,,1881
4272128,0,7,0,,1952
4272128,0,8,0,,1910
4272128,0,9,0,,1853
4272128,0,10,0,,1840
4273152,0,1,0,,2921
4273152,0,2,0,,2719
4273152,0,3,0,,2730
4273152,0,4,0,,2694
4273152,0,5,0,,2690
4273152,0,6,0,,2718
4273152,0,7,0,,2753
4273152,0,8,0,,2851
4273152,0,9,0,,2747
4273152,0,10,0,,2699
4274176,0,1,0,,2616
4274176,0,2,0,,2689
4274176,0,3,0,,2567
4274176,0,4,0,,2656
4274176,0,5,0,,2719
4274176,0,6,0,,2735
4274176,0,7,0,,2780
4274176,0,8,0,,2639
4274176,0,9,0,,2796
4274176,0,10,0,,2752
4275200,0,1,0,,2784
4275200,0,2,0,,2810
4275200,0,3,0,,2850
4275200,0,4,0,,2693
4275200,0,5,0,,2948
4275200,0,6,0,,2792
4275200,0,7,0,,3664
4275200,0,8,0,,2670
4275200,0,9,0,,2882
4275200,0,10,0,,2796
4276224,0,1,0,,2491
4276224,0,2,0,,1573
4276224,0,3,0,,1620
4276224,0,4,0,,3126
4276224,0,5,0,,3615
4276224,0,6,0,,1646
4276224,0,7,0,,1717
4276224,0,8,0,,2802
4276224,0,9,0,,1464
4276224,0,10,0,,1637
4277248,0,1,0,,1811
4277248,0,2,0,,3165
4277248,0,3,0,,1564
4277248,0,4,0,,1846
4277248,0,5,0,,1754
4277248,0,6,0,,1610
4277248,0,7,0,,1605
4277248,0,8,0,,1793
4277248,0,9,0,,1936
4277248,0,10,0,,1563
4278272,0,1,0,,2201
4278272,0,2,0,,2198
4278272,0,3,0,,3238
4278272,0,4,0,,2200
4278272,0,5,0,,2181
4278272,0,6,0,,3021
4278272,0,7,0,,2088
4278272,0,8,0,,2201
4278272,0,9,0,,2228
4278272,0,10,0,,3435
4279296,0,1,0,,1721
4279296,0,2,0,,1789
4279296,0,3,0,,1790
4279296,0,4,0,,1720
4279296,0,5,0,,1769
4279296,0,6,0,,1741
4279296,0,7,0,,1852
4279296,0,8,0,,1859
4279296,0,9,0,,1790
4279296,0,10,0,,1777
4280320,0,1,0,,2642
4280320,0,2,0,,2762
4280320,0,3,0,,2651
4280320,0,4,0,,2577
4280320,0,5,0,,2811
4280320,0,6,0,,2587
4280320,0,7,0,,2653
4280320,0,8,0,,2891
4280320,0,9,0,,2645
4280320,0,10,0,,2621
4281344,0,1,0,,2758
4281344,0,2,0,,2738
4281344,0,3,0,,2727
4281344,0,4,0,,2701
4281344,0,5,0,,2642
4281344,0,6,0,,2721
