OP CODE,OP TYPE,DEVICE ID,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,CORE COUNT,DEVICE KERNEL DURATION [ns]
AllGatherDeviceOperation,tt_dnn_device,0,0,1,9,1346220
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,233430
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,175145
MatmulDeviceOperation,tt_dnn_device,0,0,1,88,511927
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,1,110,133154
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,80476
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,1,110,80517
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,1,110,2565913
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,1,110,47345
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,259177
ReduceScatterDeviceOperation,tt_dnn_device,0,0,1,17,1187610
AllGatherDeviceOperation,tt_dnn_device,0,0,1,9,1328886
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,230626
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,177136
MatmulDeviceOperation,tt_dnn_device,0,0,1,88,470011
MatmulDeviceOperation,tt_dnn_device,0,0,1,88,470439
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,186918
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,429733
ReduceScatterDeviceOperation,tt_dnn_device,0,0,1,17,1186373
AllGatherDeviceOperation,tt_dnn_device,0,0,1,9,1280402
BinaryNgDeviceOperation,tt_dnn_device,0,0,1,110,230752
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,171508
LayerNormDeviceOperation,tt_dnn_device,0,0,1,110,252909
UntilizeDeviceOperation,tt_dnn_device,0,0,1,104,173832
ReshapeViewDeviceOperation,tt_dnn_device,0,0,1,110,178193
TilizeDeviceOperation,tt_dnn_device,0,0,1,105,208336
MatmulDeviceOperation,tt_dnn_device,0,0,1,110,1904817
UnaryDeviceOperation,tt_dnn_device,0,0,1,110,337250
MatmulDeviceOperation,tt_dnn_device,0,0,1,100,509441
CopyDeviceOperation,tt_dnn_device,0,0,1,110,32472
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,372015
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,150044
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,166959
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,510592
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,134533
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,83988
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82403
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2566783
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48339
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,259452
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1258299
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1300725
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,224481
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,171520
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469743
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,468609
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,187010
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429133
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1222121
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1294853
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230970
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,174816
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511391
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,140914
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,86076
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,86836
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2568479
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,49149
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,259075
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1188942
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1339202
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232240
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,178456
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470126
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469644
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186986
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,431299
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187901
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1316638
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232736
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,178753
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512057
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,140473
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,86407
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,86310
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2568808
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,47424
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257245
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1214200
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1296458
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,219714
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,166365
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,468124
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470460
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186809
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429112
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1203007
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1304686
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,221553
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,168477
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512154
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,138358
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85250
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84789
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2567887
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48956
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258273
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1189517
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1329173
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230431
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,176030
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,467921
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469432
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,187084
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429164
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187292
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1348650
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,231480
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,172360
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511878
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,139413
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,87041
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,88012
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2569890
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48878
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258656
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1236904
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1293690
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,229088
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,170987
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469924
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469367
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186989
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,430279
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187007
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1310287
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,215301
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,164197
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512259
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,133910
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82142
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82821
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2567839
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,47621
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257749
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1186890
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1270635
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,212841
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161336
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469579
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,467501
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,187162
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428826
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1221394
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1299621
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,216313
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,165307
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512432
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,130911
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,79617
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,80616
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2584036
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,46840
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257097
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1186299
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1293174
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,218379
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,171316
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469833
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470475
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186784
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,430829
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1202426
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1275779
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,214719
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161787
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512141
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,136182
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,83240
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,84062
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2569260
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,46779
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257593
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1203218
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1317030
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,229710
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,174441
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,471351
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469512
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186996
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429893
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187518
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1316122
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232971
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,174115
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511931
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,132661
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82447
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82230
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2580534
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48992
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257517
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187927
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1298981
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,228141
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,172596
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470345
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,468761
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186911
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,430270
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1230193
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1311818
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,228323
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,169550
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511729
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,138387
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85413
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85667
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2570969
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,46092
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257641
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1196017
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1338518
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232320
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,176262
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469784
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470541
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186967
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428221
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187515
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1278861
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,221574
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,163280
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512530
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,133590
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82061
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,81596
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2581474
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,50187
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,260026
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1209756
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1306121
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230754
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,172275
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469274
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469411
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186961
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428190
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187463
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1337692
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232724
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,170952
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512722
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,133536
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,81326
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,81951
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2567497
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,47184
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,259183
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187644
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1314263
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,225914
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,168322
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,471153
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,467882
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186924
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429439
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187916
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1298944
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232738
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,176415
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512693
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,139403
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85709
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,87513
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2581083
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,50164
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258690
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187021
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1307744
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,229447
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,173405
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,468650
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469359
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186944
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429829
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1188431
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1339714
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,232458
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,171439
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511225
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,139481
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,86376
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,86753
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2569261
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48360
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257139
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1257994
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1304099
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230814
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,176075
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469719
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470614
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186790
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429201
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187886
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1282381
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,218616
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,165882
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511757
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,136054
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,83101
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,81236
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2584254
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48307
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,256450
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187179
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1316116
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,228399
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,173610
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470920
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469742
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186932
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,428031
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1188090
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1294761
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,229719
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,169924
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,511658
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,140218
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,87187
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,85521
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2568467
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,49465
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258665
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1257969
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1301067
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,226554
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,171069
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,468967
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469232
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,187176
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,431313
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1208760
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1344791
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,233828
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,171592
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,513173
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,133752
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,82756
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,81516
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2583984
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,48490
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,255055
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187107
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1299356
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,225254
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,168084
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469203
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,468963
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,187000
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429584
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1207581
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1278075
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,214621
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,163321
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,513952
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,135964
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,83565
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,83587
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2568440
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,47595
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,257127
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1195100
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1309570
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,227502
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,167213
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470219
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,471041
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186778
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,429021
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187684
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1296458
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,225993
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,172889
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,512039
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,135076
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,81801
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,80530
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,2583545
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,49384
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,258331
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1187313
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1292847
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,229001
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,172673
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,469996
MatmulDeviceOperation,tt_dnn_device,0,0,2,88,470804
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,186934
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,427650
ReduceScatterDeviceOperation,tt_dnn_device,0,0,2,17,1208694
AllGatherDeviceOperation,tt_dnn_device,0,0,2,9,1300230
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,230229
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,175055
