GLOBAL CALL COUNT,METAL TRACE ID,REPLAY SESSION,DEVICE ID,OP NAME,DEVICE TRACE KERNEL DURATION [ns],# slimmed to 8 of 29 replay sessions for repo size
4630528,0,3,0,ConcatDeviceOperation,1710
4630528,0,4,0,ConcatDeviceOperation,1736
4630528,0,5,0,ConcatDeviceOperation,1727
4630528,0,6,0,ConcatDeviceOperation,1738
4630528,0,7,0,ConcatDeviceOperation,1736
4630528,0,8,0,ConcatDeviceOperation,1763
4631552,0,1,0,BinaryNgDeviceOperation,2580
4631552,0,2,0,BinaryNgDeviceOperation,2524
4631552,0,3,0,BinaryNgDeviceOperation,2623
4631552,0,4,0,BinaryNgDeviceOperation,2584
4631552,0,5,0,BinaryNgDeviceOperation,2608
4631552,0,6,0,BinaryNgDeviceOperation,2544
4631552,0,7,0,BinaryNgDeviceOperation,2556
4631552,0,8,0,BinaryNgDeviceOperation,2562
4632576,0,1,0,BinaryNgDeviceOperation,2544
4632576,0,2,0,BinaryNgDeviceOperation,2511
4632576,0,3,0,BinaryNgDeviceOperation,2496
4632576,0,4,0,BinaryNgDeviceOperation,2526
4632576,0,5,0,BinaryNgDeviceOperation,2530
4632576,0,6,0,BinaryNgDeviceOperation,2516
4632576,0,7,0,BinaryNgDeviceOperation,2505
4632576,0,8,0,BinaryNgDeviceOperation,2526
4633600,0,1,0,BinaryNgDeviceOperation,2507
4633600,0,2,0,BinaryNgDeviceOperation,2536
4633600,0,3,0,BinaryNgDeviceOperation,2501
4633600,0,4,0,BinaryNgDeviceOperation,2527
4633600,0,5,0,BinaryNgDeviceOperation,2515
4633600,0,6,0,BinaryNgDeviceOperation,2556
4633600,0,7,0,BinaryNgDeviceOperation,2539
4633600,0,8,0,BinaryNgDeviceOperation,2524
4634624,0,1,0,TransposeDeviceOperation,2334
4634624,0,2,0,TransposeDeviceOperation,2399
4634624,0,3,0,TransposeDeviceOperation,2337
4634624,0,4,0,TransposeDeviceOperation,2259
4634624,0,5,0,TransposeDeviceOperation,2519
4634624,0,6,0,TransposeDeviceOperation,2283
4634624,0,7,0,TransposeDeviceOperation,2361
4634624,0,8,0,TransposeDeviceOperation,2229
4635648,0,1,0,InterleavedToShardedDeviceOperation,619
4635648,0,2,0,InterleavedToShardedDeviceOperation,640
4635648,0,3,0,InterleavedToShardedDeviceOperation,665
4635648,0,4,0,InterleavedToShardedDeviceOperation,657
4635648,0,5,0,InterleavedToShardedDeviceOperation,657
4635648,0,6,0,InterleavedToShardedDeviceOperation,693
4635648,0,7,0,InterleavedToShardedDeviceOperation,653
4635648,0,8,0,InterleavedToShardedDeviceOperation,683
4636672,0,1,0,PagedUpdateCacheDeviceOperation,4793
4636672,0,2,0,PagedUpdateCacheDeviceOperation,4904
4636672,0,3,0,PagedUpdateCacheDeviceOperation,4817
4636672,0,4,0,PagedUpdateCacheDeviceOperation,4913
4636672,0,5,0,PagedUpdateCacheDeviceOperation,4827
4636672,0,6,0,PagedUpdateCacheDeviceOperation,4841
4636672,0,7,0,PagedUpdateCacheDeviceOperation,4979
4636672,0,8,0,PagedUpdateCacheDeviceOperation,4944
4637696,0,1,0,TransposeDeviceOperation,2499
4637696,0,2,0,TransposeDeviceOperation,2500
4637696,0,3,0,TransposeDeviceOperation,2525
4637696,0,4,0,TransposeDeviceOperation,2501
4637696,0,5,0,TransposeDeviceOperation,2624
4637696,0,6,0,TransposeDeviceOperation,2481
4637696,0,7,0,TransposeDeviceOperation,2587
4637696,0,8,0,TransposeDeviceOperation,2494
4638720,0,1,0,InterleavedToShardedDeviceOperation,610
4638720,0,2,0,InterleavedToShardedDeviceOperation,601
4638720,0,3,0,InterleavedToShardedDeviceOperation,601
4638720,0,4,0,InterleavedToShardedDeviceOperation,596
4638720,0,5,0,InterleavedToShardedDeviceOperation,608
4638720,0,6,0,InterleavedToShardedDeviceOperation,594
4638720,0,7,0,InterleavedToShardedDeviceOperation,601
4638720,0,8,0,InterleavedToShardedDeviceOperation,593
4639744,0,1,0,PagedUpdateCacheDeviceOperation,4859
4639744,0,2,0,PagedUpdateCacheDeviceOperation,4827
4639744,0,3,0,PagedUpdateCacheDeviceOperation,4836
4639744,0,4,0,PagedUpdateCacheDeviceOperation,4835
4639744,0,5,0,PagedUpdateCacheDeviceOperation,4862
4639744,0,6,0,PagedUpdateCacheDeviceOperation,4862
4639744,0,7,0,PagedUpdateCacheDeviceOperation,4865
4639744,0,8,0,PagedUpdateCacheDeviceOperation,4833
4640768,0,1,0,TransposeDeviceOperation,24854
4640768,0,2,0,TransposeDeviceOperation,25239
4640768,0,3,0,TransposeDeviceOperation,24368
4640768,0,4,0,TransposeDeviceOperation,24987
4640768,0,5,0,TransposeDeviceOperation,24716
4640768,0,6,0,TransposeDeviceOperation,24276
4640768,0,7,0,TransposeDeviceOperation,25110
4640768,0,8,0,TransposeDeviceOperation,25647
4641792,0,1,0,MatmulDeviceOperation,17090
4641792,0,2,0,MatmulDeviceOperation,16921
4641792,0,3,0,MatmulDeviceOperation,17073
4641792,0,4,0,MatmulDeviceOperation,17264
4641792,0,5,0,MatmulDeviceOperation,17708
4641792,0,6,0,MatmulDeviceOperation,17570
4641792,0,7,0,MatmulDeviceOperation,17133
4641792,0,8,0,MatmulDeviceOperation,17782
4642816,0,1,0,BinaryNgDeviceOperation,7941
4642816,0,2,0,BinaryNgDeviceOperation,7857
4642816,0,3,0,BinaryNgDeviceOperation,8195
4642816,0,4,0,BinaryNgDeviceOperation,7751
4642816,0,5,0,BinaryNgDeviceOperation,8125
4642816,0,6,0,BinaryNgDeviceOperation,8221
4642816,0,7,0,BinaryNgDeviceOperation,7879
4642816,0,8,0,BinaryNgDeviceOperation,8296
4643840,0,1,0,BinaryNgDeviceOperation,10228
4643840,0,2,0,BinaryNgDeviceOperation,10637
4643840,0,3,0,BinaryNgDeviceOperation,10911
4643840,0,4,0,BinaryNgDeviceOperation,10079
4643840,0,5,0,BinaryNgDeviceOperation,10231
4643840,0,6,0,BinaryNgDeviceOperation,10138
4643840,0,7,0,BinaryNgDeviceOperation,9850
4643840,0,8,0,BinaryNgDeviceOperation,10724
4644864,0,1,0,SoftmaxDeviceOperation,50929
4644864,0,2,0,SoftmaxDeviceOperation,50914
4644864,0,3,0,SoftmaxDeviceOperation,50973
4644864,0,4,0,SoftmaxDeviceOperation,51094
4644864,0,5,0,SoftmaxDeviceOperation,50992
4644864,0,6,0,SoftmaxDeviceOperation,50990
4644864,0,7,0,SoftmaxDeviceOperation,51204
4644864,0,8,0,SoftmaxDeviceOperation,50946
4645888,0,1,0,MatmulDeviceOperation,125819
4645888,0,2,0,MatmulDeviceOperation,127034
4645888,0,3,0,MatmulDeviceOperation,126310
4645888,0,4,0,MatmulDeviceOperation,126116
4645888,0,5,0,MatmulDeviceOperation,125899
4645888,0,6,0,MatmulDeviceOperation,126869
4645888,0,7,0,MatmulDeviceOperation,126569
4645888,0,8,0,MatmulDeviceOperation,126358
4646912,0,1,0,NLPConcatHeadsDeviceOperation,5598
4646912,0,2,0,NLPConcatHeadsDeviceOperation,5588
4646912,0,3,0,NLPConcatHeadsDeviceOperation,5661
4646912,0,4,0,NLPConcatHeadsDeviceOperation,6047
4646912,0,5,0,NLPConcatHeadsDeviceOperation,5707
4646912,0,6,0,NLPConcatHeadsDeviceOperation,5683
4646912,0,7,0,NLPConcatHeadsDeviceOperation,5713
4646912,0,8,0,NLPConcatHeadsDeviceOperation,5677
4647936,0,1,0,MatmulDeviceOperation,9724
4647936,0,2,0,MatmulDeviceOperation,9805
4647936,0,3,0,MatmulDeviceOperation,9747
4647936,0,4,0,MatmulDeviceOperation,9801
4647936,0,5,0,MatmulDeviceOperation,9784
4647936,0,6,0,MatmulDeviceOperation,9759
4647936,0,7,0,MatmulDeviceOperation,9835
4647936,0,8,0,MatmulDeviceOperation,9818
4648960,0,1,0,ReduceScatterDeviceOperation,19509
4648960,0,2,0,ReduceScatterDeviceOperation,17243
4648960,0,3,0,ReduceScatterDeviceOperation,16600
4648960,0,4,0,ReduceScatterDeviceOperation,16761
4648960,0,5,0,ReduceScatterDeviceOperation,16994
4648960,0,6,0,ReduceScatterDeviceOperation,15617
4648960,0,7,0,ReduceScatterDeviceOperation,17067
4648960,0,8,0,ReduceScatterDeviceOperation,15321
4649984,0,1,0,AllGatherDeviceOperation,15943
4649984,0,2,0,AllGatherDeviceOperation,16004
4649984,0,3,0,AllGatherDeviceOperation,15879
4649984,0,4,0,AllGatherDeviceOperation,16406
4649984,0,5,0,AllGatherDeviceOperation,15898
4649984,0,6,0,AllGatherDeviceOperation,16723
4649984,0,7,0,AllGatherDeviceOperation,15841
4649984,0,8,0,AllGatherDeviceOperation,16578
4651008,0,1,0,BinaryNgDeviceOperation,2613
4651008,0,2,0,BinaryNgDeviceOperation,2610
4651008,0,3,0,BinaryNgDeviceOperation,2640
4651008,0,4,0,BinaryNgDeviceOperation,2607
4651008,0,5,0,BinaryNgDeviceOperation,2584
4651008,0,6,0,BinaryNgDeviceOperation,2625
4651008,0,7,0,BinaryNgDeviceOperation,2584
4651008,0,8,0,BinaryNgDeviceOperation,2576
4652032,0,1,0,LayerNormDeviceOperation,19108
4652032,0,2,0,LayerNormDeviceOperation,18991
4652032,0,3,0,LayerNormDeviceOperation,18947
4652032,0,4,0,LayerNormDeviceOperation,18994
4652032,0,5,0,LayerNormDeviceOperation,18947
4652032,0,6,0,LayerNormDeviceOperation,18928
4652032,0,7,0,LayerNormDeviceOperation,18970
4652032,0,8,0,LayerNormDeviceOperation,18970
4653056,0,1,0,MatmulDeviceOperation,33243
4653056,0,2,0,MatmulDeviceOperation,33223
4653056,0,3,0,MatmulDeviceOperation,33270
4653056,0,4,0,MatmulDeviceOperation,33250
4653056,0,5,0,MatmulDeviceOperation,33316
4653056,0,6,0,MatmulDeviceOperation,33220
4653056,0,7,0,MatmulDeviceOperation,33196
4653056,0,8,0,MatmulDeviceOperation,33241
4654080,0,1,0,MatmulDeviceOperation,32867
4654080,0,2,0,MatmulDeviceOperation,32843
4654080,0,3,0,MatmulDeviceOperation,32821
4654080,0,4,0,MatmulDeviceOperation,32880
4654080,0,5,0,MatmulDeviceOperation,32889
4654080,0,6,0,MatmulDeviceOperation,32826
4654080,0,7,0,MatmulDeviceOperation,32850
4654080,0,8,0,MatmulDeviceOperation,32853
4655104,0,1,0,UnaryDeviceOperation,4107
4655104,0,2,0,UnaryDeviceOperation,4127
4655104,0,3,0,UnaryDeviceOperation,4110
4655104,0,4,0,UnaryDeviceOperation,4116
4655104,0,5,0,UnaryDeviceOperation,4111
4655104,0,6,0,UnaryDeviceOperation,4100
4655104,0,7,0,UnaryDeviceOperation,4106
4655104,0,8,0,UnaryDeviceOperation,4083
4656128,0,1,0,BinaryNgDeviceOperation,3736
4656128,0,2,0,BinaryNgDeviceOperation,3375
4656128,0,3,0,BinaryNgDeviceOperation,3403
4656128,0,4,0,BinaryNgDeviceOperation,3484
4656128,0,5,0,BinaryNgDeviceOperation,3439
4656128,0,6,0,BinaryNgDeviceOperation,3520
4656128,0,7,0,BinaryNgDeviceOperation,3464
4656128,0,8,0,BinaryNgDeviceOperation,3445
4657152,0,1,0,MatmulDeviceOperation,40886
4657152,0,2,0,MatmulDeviceOperation,40886
4657152,0,3,0,MatmulDeviceOperation,41099
4657152,0,4,0,MatmulDeviceOperation,40920
4657152,0,5,0,MatmulDeviceOperation,41034
4657152,0,6,0,MatmulDeviceOperation,40997
4657152,0,7,0,MatmulDeviceOperation,40955
4657152,0,8,0,MatmulDeviceOperation,40904
4658176,0,1,0,ReduceScatterDeviceOperation,18046
4658176,0,2,0,ReduceScatterDeviceOperation,19037
4658176,0,3,0,ReduceScatterDeviceOperation,17619
4658176,0,4,0,ReduceScatterDeviceOperation,17863
4658176,0,5,0,ReduceScatterDeviceOperation,19081
4658176,0,6,0,ReduceScatterDeviceOperation,19654
4658176,0,7,0,ReduceScatterDeviceOperation,18715
4658176,0,8,0,ReduceScatterDeviceOperation,18130
4659200,0,1,0,AllGatherDeviceOperation,16275
4659200,0,2,0,AllGatherDeviceOperation,16341
4659200,0,3,0,AllGatherDeviceOperation,15845
4659200,0,4,0,AllGatherDeviceOperation,16040
4659200,0,5,0,AllGatherDeviceOperation,16342
4659200,0,6,0,AllGatherDeviceOperation,15773
4659200,0,7,0,AllGatherDeviceOperation,15927
4659200,0,8,0,AllGatherDeviceOperation,16115
4660224,0,1,0,BinaryNgDeviceOperation,2547
4660224,0,2,0,BinaryNgDeviceOperation,2553
4660224,0,3,0,BinaryNgDeviceOperation,2572
4660224,0,4,0,BinaryNgDeviceOperation,2569
4660224,0,5,0,BinaryNgDeviceOperation,2539
4660224,0,6,0,BinaryNgDeviceOperation,2621
4660224,0,7,0,BinaryNgDeviceOperation,2611
4660224,0,8,0,BinaryNgDeviceOperation,2577
4661248,0,1,0,LayerNormDeviceOperation,20847
4661248,0,2,0,LayerNormDeviceOperation,20916
4661248,0,3,0,LayerNormDeviceOperation,20981
4661248,0,4,0,LayerNormDeviceOperation,20952
4661248,0,5,0,LayerNormDeviceOperation,21030
4661248,0,6,0,LayerNormDeviceOperation,20986
4661248,0,7,0,LayerNormDeviceOperation,20950
4661248,0,8,0,LayerNormDeviceOperation,20971
4662272,0,1,0,MatmulDeviceOperation,27291
4662272,0,2,0,MatmulDeviceOperation,27328
4662272,0,3,0,MatmulDeviceOperation,27256
4662272,0,4,0,MatmulDeviceOperation,27239
4662272,0,5,0,MatmulDeviceOperation,27286
4662272,0,6,0,MatmulDeviceOperation,27199
4662272,0,7,0,MatmulDeviceOperation,27224
4662272,0,8,0,MatmulDeviceOperation,27194
4663296,0,1,0,NlpCreateHeadsDeviceOperation,16379
4663296,0,2,0,NlpCreateHeadsDeviceOperation,16539
4663296,0,3,0,NlpCreateHeadsDeviceOperation,16191
4663296,0,4,0,NlpCreateHeadsDeviceOperation,16196
4663296,0,5,0,NlpCreateHeadsDeviceOperation,16230
4663296,0,6,0,NlpCreateHeadsDeviceOperation,16079
4663296,0,7,0,NlpCreateHeadsDeviceOperation,16381
4663296,0,8,0,NlpCreateHeadsDeviceOperation,16181
4664320,0,1,0,SliceDeviceOperation,1725
4664320,0,2,0,SliceDeviceOperation,1727
4664320,0,3,0,SliceDeviceOperation,1710
4664320,0,4,0,SliceDeviceOperation,1698
4664320,0,5,0,SliceDeviceOperation,1683
4664320,0,6,0,SliceDeviceOperation,1708
4664320,0,7,0,SliceDeviceOperation,1699
4664320,0,8,0,SliceDeviceOperation,1699
4665344,0,1,0,SliceDeviceOperation,1680
4665344,0,2,0,SliceDeviceOperation,1707
4665344,0,3,0,SliceDeviceOperation,1673
4665344,0,4,0,SliceDeviceOperation,1630
4665344,0,5,0,SliceDeviceOperation,1647
4665344,0,6,0,SliceDeviceOperation,1651
4665344,0,7,0,SliceDeviceOperation,1644
4665344,0,8,0,SliceDeviceOperation,1661
4666368,0,1,0,UnaryDeviceOperation,2199
4666368,0,2,0,UnaryDeviceOperation,2152
4666368,0,3,0,UnaryDeviceOperation,2180
4666368,0,4,0,UnaryDeviceOperation,2217
4666368,0,5,0,UnaryDeviceOperation,2169
4666368,0,6,0,UnaryDeviceOperation,2204
4666368,0,7,0,UnaryDeviceOperation,2180
4666368,0,8,0,UnaryDeviceOperation,2217
4667392,0,1,0,ConcatDeviceOperation,1856
4667392,0,2,0,ConcatDeviceOperation,1847
4667392,0,3,0,ConcatDeviceOperation,1844
4667392,0,4,0,ConcatDeviceOperation,1859
4667392,0,5,0,ConcatDeviceOperation,1843
4667392,0,6,0,ConcatDeviceOperation,1851
4667392,0,7,0,ConcatDeviceOperation,1842
4667392,0,8,0,ConcatDeviceOperation,1842
4668416,0,1,0,BinaryNgDeviceOperation,2598
4668416,0,2,0,BinaryNgDeviceOperation,2616
4668416,0,3,0,BinaryNgDeviceOperation,2620
4668416,0,4,0,BinaryNgDeviceOperation,2601
4668416,0,5,0,BinaryNgDeviceOperation,2546
4668416,0,6,0,BinaryNgDeviceOperation,2597
4668416,0,7,0,BinaryNgDeviceOperation,2627
4668416,0,8,0,BinaryNgDeviceOperation,2648
4669440,0,1,0,BinaryNgDeviceOperation,2531
4669440,0,2,0,BinaryNgDeviceOperation,2527
4669440,0,3,0,BinaryNgDeviceOperation,2523
4669440,0,4,0,BinaryNgDeviceOperation,2504
4669440,0,5,0,BinaryNgDeviceOperation,2499
4669440,0,6,0,BinaryNgDeviceOperation,2519
4669440,0,7,0,BinaryNgDeviceOperation,2476
4669440,0,8,0,BinaryNgDeviceOperation,2554
4670464,0,1,0,BinaryNgDeviceOperation,2579
4670464,0,2,0,BinaryNgDeviceOperation,2607
4670464,0,3,0,BinaryNgDeviceOperation,2653
4670464,0,4,0,BinaryNgDeviceOperation,2583
4670464,0,5,0,BinaryNgDeviceOperation,2616
4670464,0,6,0,BinaryNgDeviceOperation,2607
4670464,0,7,0,BinaryNgDeviceOperation,2582
4670464,0,8,0,BinaryNgDeviceOperation,2571
4671488,0,1,0,SliceDeviceOperation,1597
4671488,0,2,0,SliceDeviceOperation,1629
4671488,0,3,0,SliceDeviceOperation,1610
4671488,0,4,0,SliceDeviceOperation,1720
4671488,0,5,0,SliceDeviceOperation,1627
4671488,0,6,0,SliceDeviceOperation,1627
4671488,0,7,0,SliceDeviceOperation,1608
4671488,0,8,0,SliceDeviceOperation,1655
4672512,0,1,0,SliceDeviceOperation,1556
4672512,0,2,0,SliceDeviceOperation,1579
4672512,0,3,0,SliceDeviceOperation,1544
4672512,0,4,0,SliceDeviceOperation,1586
4672512,0,5,0,SliceDeviceOperation,1570
4672512,0,6,0,SliceDeviceOperation,1561
4672512,0,7,0,SliceDeviceOperation,1535
4672512,0,8,0,SliceDeviceOperation,1581
4673536,0,1,0,UnaryDeviceOperation,2122
4673536,0,2,0,UnaryDeviceOperation,2156
4673536,0,3,0,UnaryDeviceOperation,2116
4673536,0,4,0,UnaryDeviceOperation,2170
4673536,0,5,0,UnaryDeviceOperation,2111
4673536,0,6,0,UnaryDeviceOperation,2116
4673536,0,7,0,UnaryDeviceOperation,2150
4673536,0,8,0,UnaryDeviceOperation,2141
4674560,0,1,0,ConcatDeviceOperation,1840
4674560,0,2,0,ConcatDeviceOperation,1797
4674560,0,3,0,ConcatDeviceOperation,1793
4674560,0,4,0,ConcatDeviceOperation,1793
4674560,0,5,0,ConcatDeviceOperation,1817
4674560,0,6,0,ConcatDeviceOperation,1781
4674560,0,7,0,ConcatDeviceOperation,1819
4674560,0,8,0,ConcatDeviceOperation,1789
4675584,0,1,0,BinaryNgDeviceOperation,2579
4675584,0,2,0,BinaryNgDeviceOperation,2544
4675584,0,3,0,BinaryNgDeviceOperation,2576
4675584,0,4,0,BinaryNgDeviceOperation,2676
4675584,0,5,0,BinaryNgDeviceOperation,2545
4675584,0,6,0,BinaryNgDeviceOperation,2599
4675584,0,7,0,BinaryNgDeviceOperation,2567
4675584,0,8,0,BinaryNgDeviceOperation,2635
4676608,0,1,0,BinaryNgDeviceOperation,2524
4676608,0,2,0,BinaryNgDeviceOperation,2488
4676608,0,3,0,BinaryNgDeviceOperation,2551
4676608,0,4,0,BinaryNgDeviceOperation,3659
4676608,0,5,0,BinaryNgDeviceOperation,2496
4676608,0,6,0,BinaryNgDeviceOperation,2568
4676608,0,7,0,BinaryNgDeviceOperation,2513
4676608,0,8,0,BinaryNgDeviceOperation,3791
4677632,0,1,0,BinaryNgDeviceOperation,3327
4677632,0,2,0,BinaryNgDeviceOperation,2538
4677632,0,3,0,BinaryNgDeviceOperation,2540
4677632,0,4,0,BinaryNgDeviceOperation,2578
4677632,0,5,0,BinaryNgDeviceOperation,3473
4677632,0,6,0,BinaryNgDeviceOperation,2572
4677632,0,7,0,BinaryNgDeviceOperation,2539
4677632,0,8,0,BinaryNgDeviceOperation,2532
4678656,0,1,0,TransposeDeviceOperation,1797
4678656,0,2,0,TransposeDeviceOperation,1705
4678656,0,3,0,TransposeDeviceOperation,3641
4678656,0,4,0,TransposeDeviceOperation,1709
4678656,0,5,0,TransposeDeviceOperation,1693
4678656,0,6,0,TransposeDeviceOperation,1699
4678656,0,7,0,TransposeDeviceOperation,3659
4678656,0,8,0,TransposeDeviceOperation,1696
4679680,0,1,0,InterleavedToShardedDeviceOperation,636
4679680,0,2,0,InterleavedToShardedDeviceOperation,637
4679680,0,3,0,InterleavedToShardedDeviceOperation,634
4679680,0,4,0,InterleavedToShardedDeviceOperation,639
4679680,0,5,0,InterleavedToShardedDeviceOperation,642
4679680,0,6,0,InterleavedToShardedDeviceOperation,646
