OP CODE,OP TYPE,DEVICE ID,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,CORE COUNT,DEVICE KERNEL DURATION [ns]
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,216139
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161154
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1705526
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,512611
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,298757
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,299349
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9244870
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,177184
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,614847
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,215927
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,164667
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465502
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464627
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735855
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1256326
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,212284
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161125
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1707574
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,500890
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,295769
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,297480
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9213268
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,175590
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,612113
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,212356
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161990
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464976
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1467667
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735499
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1256376
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,208914
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161316
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1709169
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,506391
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,297548
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,296640
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9207414
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,175893
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,617399
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,211855
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,159132
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464216
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464442
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735695
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1252266
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,198967
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161996
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1708517
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,490098
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,297619
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,295746
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9221911
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,178008
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,612274
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,213399
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,159244
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465807
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1467327
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735393
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1257756
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,212156
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,164458
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1710389
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,519410
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,301801
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,301199
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9251579
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,176804
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,616673
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,217005
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,165179
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465980
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1466676
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735545
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1256164
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,210054
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,162610
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1705545
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,501688
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,296741
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,299048
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9232527
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,178496
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,616036
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,216240
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161554
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462897
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462553
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735592
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1258710
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,209719
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,162233
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1709290
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,496084
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,296439
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,298397
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9224732
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,176064
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613614
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,208276
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,162408
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465672
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464964
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735793
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1256724
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,207701
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,160397
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1707571
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,492036
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,297828
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,298235
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9223844
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,176948
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,615234
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,205041
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,162528
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464073
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1466411
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735510
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1253170
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,203447
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,159616
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1702399
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,499295
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,296499
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,298279
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9236750
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,172813
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,616066
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,206980
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,163648
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462019
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465161
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735714
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1253747
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,203859
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,160969
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1704433
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,489264
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,296798
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,298342
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9224282
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,171938
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,615261
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,204831
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,158007
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463557
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464133
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735441
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1249619
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,202382
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,158226
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1704460
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,481802
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,291948
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,295256
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9227457
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,162208
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613054
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,195050
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,155955
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463103
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465465
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735648
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1252718
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,202995
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,162253
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1708742
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,481876
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,292085
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,291585
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9230306
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,162542
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,611733
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,198514
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,158310
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463709
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462659
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735616
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1253119
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,203859
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,160988
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1706076
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,480549
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,293321
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,292547
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9234521
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,161068
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613413
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,196908
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,153296
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464755
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464255
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735387
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1253386
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,206749
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,159765
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1704539
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,492679
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,294309
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,293381
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9231471
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,168514
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613256
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,206896
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,163652
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465374
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464948
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735533
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1251031
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,203544
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,156074
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1703947
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,489241
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,289995
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,294507
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9215728
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,166396
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,614501
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,209477
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,158089
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463581
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463966
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735770
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1254299
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,204754
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,160982
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1707675
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,488302
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,292948
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,293759
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9241794
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,171225
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,616222
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,209203
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,162213
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464751
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463743
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735447
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1255271
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,204392
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161684
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1705673
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,487986
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,291213
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,294852
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9233384
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,175322
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,614554
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,214444
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,162161
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1466247
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463509
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735736
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1254881
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,204603
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,159553
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1707632
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,501333
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,298833
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,299576
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9228496
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,174864
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613600
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,205027
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,157039
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463600
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463929
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735692
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1257867
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,202592
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,161758
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1708873
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,487546
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,296910
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,298121
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9236131
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,175309
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613478
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,204963
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,159594
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464009
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464904
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735664
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1255091
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,202207
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,154725
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1703366
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,494947
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,296082
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,299174
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9238730
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,174356
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,615687
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,203852
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,158179
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1467483
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463449
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735563
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1251526
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,202020
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,156456
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1706398
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,489466
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,294463
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,295974
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9224442
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,170450
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,614379
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,211959
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,160040
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465242
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464899
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735487
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1254775
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,203427
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,155627
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1705707
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,482494
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,291132
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,292899
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9229423
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,170686
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613984
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,209316
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,163358
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465019
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1461740
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735412
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1255681
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,202727
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,159404
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1707167
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,484348
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,292629
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,297726
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9216279
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,170791
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,612741
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,202081
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,153301
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462767
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465026
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735610
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1255237
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,200742
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,158458
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1702561
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,477881
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,293009
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,295742
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9225497
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,168793
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613600
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,202819
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,157414
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1462579
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1464899
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735688
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1253013
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,199953
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,156955
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1703851
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,472203
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,290356
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,293530
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9255480
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,170384
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,617270
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,204281
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,157670
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465134
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1461616
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735533
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,1250750
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,199014
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,156176
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1703319
NlpCreateHeadsDeviceOperation,tt_dnn_device,0,0,2,110,488921
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,293708
RotaryEmbeddingLlamaDeviceOperation,tt_dnn_device,0,0,2,110,297401
WindowedScaledDotProductAttentionDeviceOperation,tt_dnn_device,0,0,2,110,9247196
NLPConcatHeadsDeviceOperation,tt_dnn_device,0,0,2,110,168647
MatmulDeviceOperation,tt_dnn_device,0,0,2,100,613028
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,204781
LayerNormDeviceOperation,tt_dnn_device,0,0,2,110,157824
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1463284
MatmulDeviceOperation,tt_dnn_device,0,0,2,110,1465270
BinaryNgDeviceOperation,tt_dnn_device,0,0,2,110,735610
