OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,METAL TRACE ID,METAL TRACE REPLAY SESSION ID,CORE COUNT,DEVICE KERNEL DURATION [ns]
MatmulDeviceOperation,tt_dnn_device,4614144,0,0,3,20,11121
BinaryNgDeviceOperation,tt_dnn_device,4615168,0,0,3,110,2625
BinaryNgDeviceOperation,tt_dnn_device,4616192,0,0,3,110,2702
BinaryNgDeviceOperation,tt_dnn_device,4617216,0,0,3,110,2760
TypecastDeviceOperation,tt_dnn_device,4618240,0,0,3,20,2044
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4619264,0,0,3,1,1956
PagedUpdateCacheDeviceOperation,tt_dnn_device,4620288,0,0,3,1,2819
PagedUpdateCacheDeviceOperation,tt_dnn_device,4621312,0,0,3,1,2720
SdpaDecodeDeviceOperation,tt_dnn_device,4622336,0,0,3,64,5793
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4623360,0,0,3,3,1244
ShardedToInterleavedDeviceOperation,tt_dnn_device,4624384,0,0,3,3,1463
SliceDeviceOperation,tt_dnn_device,4625408,0,0,3,12,1630
AllGatherDeviceOperation,tt_dnn_device,4626432,0,0,3,10,17309
MatmulDeviceOperation,tt_dnn_device,4627456,0,0,3,48,26554
BinaryNgDeviceOperation,tt_dnn_device,4628480,0,0,3,110,2667
LayerNormDeviceOperation,tt_dnn_device,4629504,0,0,3,1,18874
MatmulDeviceOperation,tt_dnn_device,4630528,0,0,3,70,33133
MatmulDeviceOperation,tt_dnn_device,4631552,0,0,3,70,32760
UnaryDeviceOperation,tt_dnn_device,4632576,0,0,3,110,4182
BinaryNgDeviceOperation,tt_dnn_device,4633600,0,0,3,110,3325
MatmulDeviceOperation,tt_dnn_device,4634624,0,0,3,48,40855
ReduceScatterDeviceOperation,tt_dnn_device,4635648,0,0,3,10,18950
AllGatherDeviceOperation,tt_dnn_device,4636672,0,0,3,10,15664
BinaryNgDeviceOperation,tt_dnn_device,4637696,0,0,3,110,2481
LayerNormDeviceOperation,tt_dnn_device,4638720,0,0,3,1,21020
MatmulDeviceOperation,tt_dnn_device,4639744,0,0,3,20,24992
MatmulDeviceOperation,tt_dnn_device,4640768,0,0,3,20,11121
BinaryNgDeviceOperation,tt_dnn_device,4641792,0,0,3,110,2701
BinaryNgDeviceOperation,tt_dnn_device,4642816,0,0,3,110,2704
BinaryNgDeviceOperation,tt_dnn_device,4643840,0,0,3,110,2772
TypecastDeviceOperation,tt_dnn_device,4644864,0,0,3,20,1959
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4645888,0,0,3,1,1941
PagedUpdateCacheDeviceOperation,tt_dnn_device,4646912,0,0,3,1,2804
PagedUpdateCacheDeviceOperation,tt_dnn_device,4647936,0,0,3,1,2693
SdpaDecodeDeviceOperation,tt_dnn_device,4648960,0,0,3,64,5873
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4649984,0,0,3,3,1250
ShardedToInterleavedDeviceOperation,tt_dnn_device,4651008,0,0,3,3,1460
SliceDeviceOperation,tt_dnn_device,4652032,0,0,3,12,1639
AllGatherDeviceOperation,tt_dnn_device,4653056,0,0,3,10,16510
MatmulDeviceOperation,tt_dnn_device,4654080,0,0,3,48,26547
BinaryNgDeviceOperation,tt_dnn_device,4655104,0,0,3,110,2776
LayerNormDeviceOperation,tt_dnn_device,4656128,0,0,3,1,18993
MatmulDeviceOperation,tt_dnn_device,4657152,0,0,3,70,33139
MatmulDeviceOperation,tt_dnn_device,4658176,0,0,3,70,32756
UnaryDeviceOperation,tt_dnn_device,4659200,0,0,3,110,4090
BinaryNgDeviceOperation,tt_dnn_device,4660224,0,0,3,110,3336
MatmulDeviceOperation,tt_dnn_device,4661248,0,0,3,48,40696
ReduceScatterDeviceOperation,tt_dnn_device,4662272,0,0,3,10,19110
AllGatherDeviceOperation,tt_dnn_device,4663296,0,0,3,10,15744
BinaryNgDeviceOperation,tt_dnn_device,4664320,0,0,3,110,2475
LayerNormDeviceOperation,tt_dnn_device,4665344,0,0,3,1,20968
MatmulDeviceOperation,tt_dnn_device,4666368,0,0,3,20,24981
MatmulDeviceOperation,tt_dnn_device,4667392,0,0,3,20,11216
BinaryNgDeviceOperation,tt_dnn_device,4668416,0,0,3,110,2635
BinaryNgDeviceOperation,tt_dnn_device,4669440,0,0,3,110,2685
BinaryNgDeviceOperation,tt_dnn_device,4670464,0,0,3,110,2706
TypecastDeviceOperation,tt_dnn_device,4671488,0,0,3,20,1818
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4672512,0,0,3,1,1946
PagedUpdateCacheDeviceOperation,tt_dnn_device,4673536,0,0,3,1,2819
PagedUpdateCacheDeviceOperation,tt_dnn_device,4674560,0,0,3,1,2699
SdpaDecodeDeviceOperation,tt_dnn_device,4675584,0,0,3,64,5786
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4676608,0,0,3,3,1257
ShardedToInterleavedDeviceOperation,tt_dnn_device,4677632,0,0,3,3,1440
SliceDeviceOperation,tt_dnn_device,4678656,0,0,3,12,1646
AllGatherDeviceOperation,tt_dnn_device,4679680,0,0,3,10,18053
MatmulDeviceOperation,tt_dnn_device,4680704,0,0,3,48,26593
BinaryNgDeviceOperation,tt_dnn_device,4681728,0,0,3,110,2667
LayerNormDeviceOperation,tt_dnn_device,4682752,0,0,3,1,18839
MatmulDeviceOperation,tt_dnn_device,4683776,0,0,3,70,33183
MatmulDeviceOperation,tt_dnn_device,4684800,0,0,3,70,32767
UnaryDeviceOperation,tt_dnn_device,4685824,0,0,3,110,4026
BinaryNgDeviceOperation,tt_dnn_device,4686848,0,0,3,110,3408
MatmulDeviceOperation,tt_dnn_device,4687872,0,0,3,48,40760
ReduceScatterDeviceOperation,tt_dnn_device,4688896,0,0,3,10,18565
AllGatherDeviceOperation,tt_dnn_device,4689920,0,0,3,10,16216
BinaryNgDeviceOperation,tt_dnn_device,4690944,0,0,3,110,2479
LayerNormDeviceOperation,tt_dnn_device,4691968,0,0,3,1,20973
MatmulDeviceOperation,tt_dnn_device,4692992,0,0,3,20,24926
MatmulDeviceOperation,tt_dnn_device,4694016,0,0,3,20,11236
BinaryNgDeviceOperation,tt_dnn_device,4695040,0,0,3,110,2665
BinaryNgDeviceOperation,tt_dnn_device,4696064,0,0,3,110,2711
BinaryNgDeviceOperation,tt_dnn_device,4697088,0,0,3,110,2718
TypecastDeviceOperation,tt_dnn_device,4698112,0,0,3,20,1917
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4699136,0,0,3,1,1973
PagedUpdateCacheDeviceOperation,tt_dnn_device,4700160,0,0,3,1,2862
PagedUpdateCacheDeviceOperation,tt_dnn_device,4701184,0,0,3,1,2701
SdpaDecodeDeviceOperation,tt_dnn_device,4702208,0,0,3,64,5876
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4703232,0,0,3,3,1245
ShardedToInterleavedDeviceOperation,tt_dnn_device,4704256,0,0,3,3,1429
SliceDeviceOperation,tt_dnn_device,4705280,0,0,3,12,2393
AllGatherDeviceOperation,tt_dnn_device,4706304,0,0,3,10,17875
MatmulDeviceOperation,tt_dnn_device,4707328,0,0,3,48,26601
BinaryNgDeviceOperation,tt_dnn_device,4708352,0,0,3,110,2719
LayerNormDeviceOperation,tt_dnn_device,4709376,0,0,3,1,18998
MatmulDeviceOperation,tt_dnn_device,4710400,0,0,3,70,33109
MatmulDeviceOperation,tt_dnn_device,4711424,0,0,3,70,32761
UnaryDeviceOperation,tt_dnn_device,4712448,0,0,3,110,4084
BinaryNgDeviceOperation,tt_dnn_device,4713472,0,0,3,110,3438
MatmulDeviceOperation,tt_dnn_device,4714496,0,0,3,48,40893
ReduceScatterDeviceOperation,tt_dnn_device,4715520,0,0,3,10,17784
AllGatherDeviceOperation,tt_dnn_device,4716544,0,0,3,10,16679
BinaryNgDeviceOperation,tt_dnn_device,4717568,0,0,3,110,2487
LayerNormDeviceOperation,tt_dnn_device,4718592,0,0,3,1,20987
MatmulDeviceOperation,tt_dnn_device,4719616,0,0,3,20,25117
MatmulDeviceOperation,tt_dnn_device,4720640,0,0,3,20,11151
BinaryNgDeviceOperation,tt_dnn_device,4721664,0,0,3,110,2696
BinaryNgDeviceOperation,tt_dnn_device,4722688,0,0,3,110,2695
BinaryNgDeviceOperation,tt_dnn_device,4723712,0,0,3,110,2761
TypecastDeviceOperation,tt_dnn_device,4724736,0,0,3,20,1883
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4725760,0,0,3,1,1924
PagedUpdateCacheDeviceOperation,tt_dnn_device,4726784,0,0,3,1,2807
PagedUpdateCacheDeviceOperation,tt_dnn_device,4727808,0,0,3,1,2689
SdpaDecodeDeviceOperation,tt_dnn_device,4728832,0,0,3,64,5819
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4729856,0,0,3,3,1251
ShardedToInterleavedDeviceOperation,tt_dnn_device,4730880,0,0,3,3,1459
SliceDeviceOperation,tt_dnn_device,4731904,0,0,3,12,1687
AllGatherDeviceOperation,tt_dnn_device,4732928,0,0,3,10,16901
MatmulDeviceOperation,tt_dnn_device,4733952,0,0,3,48,26699
BinaryNgDeviceOperation,tt_dnn_device,4734976,0,0,3,110,2815
LayerNormDeviceOperation,tt_dnn_device,4736000,0,0,3,1,18994
MatmulDeviceOperation,tt_dnn_device,4737024,0,0,3,70,33150
MatmulDeviceOperation,tt_dnn_device,4738048,0,0,3,70,32777
UnaryDeviceOperation,tt_dnn_device,4739072,0,0,3,110,4010
BinaryNgDeviceOperation,tt_dnn_device,4740096,0,0,3,110,3464
MatmulDeviceOperation,tt_dnn_device,4741120,0,0,3,48,40850
ReduceScatterDeviceOperation,tt_dnn_device,4742144,0,0,3,10,17581
AllGatherDeviceOperation,tt_dnn_device,4743168,0,0,3,10,16562
BinaryNgDeviceOperation,tt_dnn_device,4744192,0,0,3,110,2540
LayerNormDeviceOperation,tt_dnn_device,4745216,0,0,3,1,20862
MatmulDeviceOperation,tt_dnn_device,4746240,0,0,3,20,25114
MatmulDeviceOperation,tt_dnn_device,4747264,0,0,3,20,11247
BinaryNgDeviceOperation,tt_dnn_device,4748288,0,0,3,110,2641
BinaryNgDeviceOperation,tt_dnn_device,4749312,0,0,3,110,2673
BinaryNgDeviceOperation,tt_dnn_device,4750336,0,0,3,110,2764
TypecastDeviceOperation,tt_dnn_device,4751360,0,0,3,20,1924
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4752384,0,0,3,1,1969
PagedUpdateCacheDeviceOperation,tt_dnn_device,4753408,0,0,3,1,2801
PagedUpdateCacheDeviceOperation,tt_dnn_device,4754432,0,0,3,1,2709
SdpaDecodeDeviceOperation,tt_dnn_device,4755456,0,0,3,64,5853
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4756480,0,0,3,3,1242
ShardedToInterleavedDeviceOperation,tt_dnn_device,4757504,0,0,3,3,1445
SliceDeviceOperation,tt_dnn_device,4758528,0,0,3,12,1633
AllGatherDeviceOperation,tt_dnn_device,4759552,0,0,3,10,18635
MatmulDeviceOperation,tt_dnn_device,4760576,0,0,3,48,26659
BinaryNgDeviceOperation,tt_dnn_device,4761600,0,0,3,110,2648
LayerNormDeviceOperation,tt_dnn_device,4762624,0,0,3,1,18864
MatmulDeviceOperation,tt_dnn_device,4763648,0,0,3,70,33190
MatmulDeviceOperation,tt_dnn_device,4764672,0,0,3,70,32750
UnaryDeviceOperation,tt_dnn_device,4765696,0,0,3,110,4099
BinaryNgDeviceOperation,tt_dnn_device,4766720,0,0,3,110,3327
MatmulDeviceOperation,tt_dnn_device,4767744,0,0,3,48,40900
ReduceScatterDeviceOperation,tt_dnn_device,4768768,0,0,3,10,18325
AllGatherDeviceOperation,tt_dnn_device,4769792,0,0,3,10,16073
BinaryNgDeviceOperation,tt_dnn_device,4770816,0,0,3,110,2479
LayerNormDeviceOperation,tt_dnn_device,4771840,0,0,3,1,20857
MatmulDeviceOperation,tt_dnn_device,4772864,0,0,3,20,25159
MatmulDeviceOperation,tt_dnn_device,4773888,0,0,3,20,11155
BinaryNgDeviceOperation,tt_dnn_device,4774912,0,0,3,110,2637
BinaryNgDeviceOperation,tt_dnn_device,4775936,0,0,3,110,2733
BinaryNgDeviceOperation,tt_dnn_device,4776960,0,0,3,110,2712
TypecastDeviceOperation,tt_dnn_device,4777984,0,0,3,20,1936
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4779008,0,0,3,1,1938
PagedUpdateCacheDeviceOperation,tt_dnn_device,4780032,0,0,3,1,2778
PagedUpdateCacheDeviceOperation,tt_dnn_device,4781056,0,0,3,1,2702
SdpaDecodeDeviceOperation,tt_dnn_device,4782080,0,0,3,64,5839
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4783104,0,0,3,3,1240
ShardedToInterleavedDeviceOperation,tt_dnn_device,4784128,0,0,3,3,1444
SliceDeviceOperation,tt_dnn_device,4785152,0,0,3,12,1645
AllGatherDeviceOperation,tt_dnn_device,4786176,0,0,3,10,17950
MatmulDeviceOperation,tt_dnn_device,4787200,0,0,3,48,26552
BinaryNgDeviceOperation,tt_dnn_device,4788224,0,0,3,110,2708
LayerNormDeviceOperation,tt_dnn_device,4789248,0,0,3,1,19025
MatmulDeviceOperation,tt_dnn_device,4790272,0,0,3,70,33137
MatmulDeviceOperation,tt_dnn_device,4791296,0,0,3,70,32764
UnaryDeviceOperation,tt_dnn_device,4792320,0,0,3,110,4019
BinaryNgDeviceOperation,tt_dnn_device,4793344,0,0,3,110,3472
MatmulDeviceOperation,tt_dnn_device,4794368,0,0,3,48,40886
ReduceScatterDeviceOperation,tt_dnn_device,4795392,0,0,3,10,18625
AllGatherDeviceOperation,tt_dnn_device,4796416,0,0,3,10,15742
BinaryNgDeviceOperation,tt_dnn_device,4797440,0,0,3,110,2493
LayerNormDeviceOperation,tt_dnn_device,4798464,0,0,3,1,20996
MatmulDeviceOperation,tt_dnn_device,4799488,0,0,3,20,25082
MatmulDeviceOperation,tt_dnn_device,4800512,0,0,3,20,11704
BinaryNgDeviceOperation,tt_dnn_device,4801536,0,0,3,110,2770
BinaryNgDeviceOperation,tt_dnn_device,4802560,0,0,3,110,2701
BinaryNgDeviceOperation,tt_dnn_device,4803584,0,0,3,110,2746
TypecastDeviceOperation,tt_dnn_device,4804608,0,0,3,20,1549
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4805632,0,0,3,1,1935
PagedUpdateCacheDeviceOperation,tt_dnn_device,4806656,0,0,3,1,2808
PagedUpdateCacheDeviceOperation,tt_dnn_device,4807680,0,0,3,1,2717
SdpaDecodeDeviceOperation,tt_dnn_device,4808704,0,0,3,64,5822
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4809728,0,0,3,3,1270
ShardedToInterleavedDeviceOperation,tt_dnn_device,4810752,0,0,3,3,1447
SliceDeviceOperation,tt_dnn_device,4811776,0,0,3,12,1649
AllGatherDeviceOperation,tt_dnn_device,4812800,0,0,3,10,16904
MatmulDeviceOperation,tt_dnn_device,4813824,0,0,3,48,26548
BinaryNgDeviceOperation,tt_dnn_device,4814848,0,0,3,110,2669
LayerNormDeviceOperation,tt_dnn_device,4815872,0,0,3,1,18778
MatmulDeviceOperation,tt_dnn_device,4816896,0,0,3,70,33204
MatmulDeviceOperation,tt_dnn_device,4817920,0,0,3,70,32782
UnaryDeviceOperation,tt_dnn_device,4818944,0,0,3,110,3987
BinaryNgDeviceOperation,tt_dnn_device,4819968,0,0,3,110,3430
MatmulDeviceOperation,tt_dnn_device,4820992,0,0,3,48,40894
ReduceScatterDeviceOperation,tt_dnn_device,4822016,0,0,3,10,18176
AllGatherDeviceOperation,tt_dnn_device,4823040,0,0,3,10,15767
BinaryNgDeviceOperation,tt_dnn_device,4824064,0,0,3,110,2546
LayerNormDeviceOperation,tt_dnn_device,4825088,0,0,3,1,21001
MatmulDeviceOperation,tt_dnn_device,4826112,0,0,3,20,25096
MatmulDeviceOperation,tt_dnn_device,4827136,0,0,3,20,11177
BinaryNgDeviceOperation,tt_dnn_device,4828160,0,0,3,110,2671
BinaryNgDeviceOperation,tt_dnn_device,4829184,0,0,3,110,2688
BinaryNgDeviceOperation,tt_dnn_device,4830208,0,0,3,110,2673
TypecastDeviceOperation,tt_dnn_device,4831232,0,0,3,20,1770
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4832256,0,0,3,1,1947
PagedUpdateCacheDeviceOperation,tt_dnn_device,4833280,0,0,3,1,2916
PagedUpdateCacheDeviceOperation,tt_dnn_device,4834304,0,0,3,1,2729
SdpaDecodeDeviceOperation,tt_dnn_device,4835328,0,0,3,64,5817
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4836352,0,0,3,3,1259
ShardedToInterleavedDeviceOperation,tt_dnn_device,4837376,0,0,3,3,1478
SliceDeviceOperation,tt_dnn_device,4838400,0,0,3,12,1671
AllGatherDeviceOperation,tt_dnn_device,4839424,0,0,3,10,18916
MatmulDeviceOperation,tt_dnn_device,4840448,0,0,3,48,26593
BinaryNgDeviceOperation,tt_dnn_device,4841472,0,0,3,110,2751
LayerNormDeviceOperation,tt_dnn_device,4842496,0,0,3,1,18970
MatmulDeviceOperation,tt_dnn_device,4843520,0,0,3,70,33267
MatmulDeviceOperation,tt_dnn_device,4844544,0,0,3,70,32748
UnaryDeviceOperation,tt_dnn_device,4845568,0,0,3,110,4012
BinaryNgDeviceOperation,tt_dnn_device,4846592,0,0,3,110,3521
MatmulDeviceOperation,tt_dnn_device,4847616,0,0,3,48,40912
ReduceScatterDeviceOperation,tt_dnn_device,4848640,0,0,3,10,17901
AllGatherDeviceOperation,tt_dnn_device,4849664,0,0,3,10,16636
BinaryNgDeviceOperation,tt_dnn_device,4850688,0,0,3,110,2583
LayerNormDeviceOperation,tt_dnn_device,4851712,0,0,3,1,21052
MatmulDeviceOperation,tt_dnn_device,4852736,0,0,3,20,25046
MatmulDeviceOperation,tt_dnn_device,4853760,0,0,3,20,11206
BinaryNgDeviceOperation,tt_dnn_device,4854784,0,0,3,110,2610
BinaryNgDeviceOperation,tt_dnn_device,4855808,0,0,3,110,2640
BinaryNgDeviceOperation,tt_dnn_device,4856832,0,0,3,110,2821
TypecastDeviceOperation,tt_dnn_device,4857856,0,0,3,20,1793
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4858880,0,0,3,1,1956
PagedUpdateCacheDeviceOperation,tt_dnn_device,4859904,0,0,3,1,2816
PagedUpdateCacheDeviceOperation,tt_dnn_device,4860928,0,0,3,1,2710
SdpaDecodeDeviceOperation,tt_dnn_device,4861952,0,0,3,64,5884
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4862976,0,0,3,3,1261
ShardedToInterleavedDeviceOperation,tt_dnn_device,4864000,0,0,3,3,1462
SliceDeviceOperation,tt_dnn_device,4865024,0,0,3,12,1639
AllGatherDeviceOperation,tt_dnn_device,4866048,0,0,3,10,16936
MatmulDeviceOperation,tt_dnn_device,4867072,0,0,3,48,26599
BinaryNgDeviceOperation,tt_dnn_device,4868096,0,0,3,110,2662
LayerNormDeviceOperation,tt_dnn_device,4869120,0,0,3,1,18770
MatmulDeviceOperation,tt_dnn_device,4870144,0,0,3,70,33162
MatmulDeviceOperation,tt_dnn_device,4871168,0,0,3,70,32768
UnaryDeviceOperation,tt_dnn_device,4872192,0,0,3,110,4073
BinaryNgDeviceOperation,tt_dnn_device,4873216,0,0,3,110,3454
MatmulDeviceOperation,tt_dnn_device,4874240,0,0,3,48,40826
ReduceScatterDeviceOperation,tt_dnn_device,4875264,0,0,3,10,18788
AllGatherDeviceOperation,tt_dnn_device,4876288,0,0,3,10,16694
BinaryNgDeviceOperation,tt_dnn_device,4877312,0,0,3,110,2513
LayerNormDeviceOperation,tt_dnn_device,4878336,0,0,3,1,20900
MatmulDeviceOperation,tt_dnn_device,4879360,0,0,3,20,24983
MatmulDeviceOperation,tt_dnn_device,4880384,0,0,3,20,11204
BinaryNgDeviceOperation,tt_dnn_device,4881408,0,0,3,110,2670
BinaryNgDeviceOperation,tt_dnn_device,4882432,0,0,3,110,2690
BinaryNgDeviceOperation,tt_dnn_device,4883456,0,0,3,110,2787
TypecastDeviceOperation,tt_dnn_device,4884480,0,0,3,20,1888
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4885504,0,0,3,1,1941
PagedUpdateCacheDeviceOperation,tt_dnn_device,4886528,0,0,3,1,2746
PagedUpdateCacheDeviceOperation,tt_dnn_device,4887552,0,0,3,1,2701
SdpaDecodeDeviceOperation,tt_dnn_device,4888576,0,0,3,64,5791
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4889600,0,0,3,3,1257
ShardedToInterleavedDeviceOperation,tt_dnn_device,4890624,0,0,3,3,1455
SliceDeviceOperation,tt_dnn_device,4891648,0,0,3,12,1636
AllGatherDeviceOperation,tt_dnn_device,4892672,0,0,3,10,16382
MatmulDeviceOperation,tt_dnn_device,4893696,0,0,3,48,26601
BinaryNgDeviceOperation,tt_dnn_device,4894720,0,0,3,110,2815
LayerNormDeviceOperation,tt_dnn_device,4895744,0,0,3,1,18945
MatmulDeviceOperation,tt_dnn_device,4896768,0,0,3,70,33216
MatmulDeviceOperation,tt_dnn_device,4897792,0,0,3,70,32796
UnaryDeviceOperation,tt_dnn_device,4898816,0,0,3,110,4067
BinaryNgDeviceOperation,tt_dnn_device,4899840,0,0,3,110,3493
MatmulDeviceOperation,tt_dnn_device,4900864,0,0,3,48,40882
ReduceScatterDeviceOperation,tt_dnn_device,4901888,0,0,3,10,18321
AllGatherDeviceOperation,tt_dnn_device,4902912,0,0,3,10,15734
BinaryNgDeviceOperation,tt_dnn_device,4903936,0,0,3,110,2513
LayerNormDeviceOperation,tt_dnn_device,4904960,0,0,3,1,20970
MatmulDeviceOperation,tt_dnn_device,4905984,0,0,3,108,633084
AllGatherDeviceOperation,tt_dnn_device,4907008,0,0,3,18,365572
UntilizeDeviceOperation,tt_dnn_device,4908032,0,0,3,108,57627
ArgMaxDeviceOperation,tt_dnn_device,4909056,0,0,3,110,45256
EmbeddingsDeviceOperation,tt_dnn_device,4155392,0,0,4,1,3801
AllGatherDeviceOperation,tt_dnn_device,4156416,0,0,4,5,15653
SliceDeviceOperation,tt_dnn_device,4157440,0,0,4,48,1690
TypecastDeviceOperation,tt_dnn_device,4158464,0,0,4,48,1951
LayerNormDeviceOperation,tt_dnn_device,4159488,0,0,4,1,20970
MatmulDeviceOperation,tt_dnn_device,4160512,0,0,4,20,25037
MatmulDeviceOperation,tt_dnn_device,4161536,0,0,4,20,11243
BinaryNgDeviceOperation,tt_dnn_device,4162560,0,0,4,110,2700
BinaryNgDeviceOperation,tt_dnn_device,4163584,0,0,4,110,2610
BinaryNgDeviceOperation,tt_dnn_device,4164608,0,0,4,110,2774
TypecastDeviceOperation,tt_dnn_device,4165632,0,0,4,20,1944
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4166656,0,0,4,1,1948
PagedUpdateCacheDeviceOperation,tt_dnn_device,4167680,0,0,4,1,2829
PagedUpdateCacheDeviceOperation,tt_dnn_device,4168704,0,0,4,1,2712
SdpaDecodeDeviceOperation,tt_dnn_device,4169728,0,0,4,64,5875
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4170752,0,0,4,3,1279
ShardedToInterleavedDeviceOperation,tt_dnn_device,4171776,0,0,4,3,1463
SliceDeviceOperation,tt_dnn_device,4172800,0,0,4,12,1633
AllGatherDeviceOperation,tt_dnn_device,4173824,0,0,4,10,15949
MatmulDeviceOperation,tt_dnn_device,4174848,0,0,4,48,26626
BinaryNgDeviceOperation,tt_dnn_device,4175872,0,0,4,110,2767
LayerNormDeviceOperation,tt_dnn_device,4176896,0,0,4,1,18850
MatmulDeviceOperation,tt_dnn_device,4177920,0,0,4,70,33220
MatmulDeviceOperation,tt_dnn_device,4178944,0,0,4,70,32876
UnaryDeviceOperation,tt_dnn_device,4179968,0,0,4,110,4081
BinaryNgDeviceOperation,tt_dnn_device,4180992,0,0,4,110,3530
MatmulDeviceOperation,tt_dnn_device,4182016,0,0,4,48,40902
ReduceScatterDeviceOperation,tt_dnn_device,4183040,0,0,4,10,18465
AllGatherDeviceOperation,tt_dnn_device,4184064,0,0,4,10,15955
BinaryNgDeviceOperation,tt_dnn_device,4185088,0,0,4,110,2552
LayerNormDeviceOperation,tt_dnn_device,4186112,0,0,4,1,20903
MatmulDeviceOperation,tt_dnn_device,4187136,0,0,4,20,25052
MatmulDeviceOperation,tt_dnn_device,4188160,0,0,4,20,11261
BinaryNgDeviceOperation,tt_dnn_device,4189184,0,0,4,110,2698
BinaryNgDeviceOperation,tt_dnn_device,4190208,0,0,4,110,2715
BinaryNgDeviceOperation,tt_dnn_device,4191232,0,0,4,110,2733
TypecastDeviceOperation,tt_dnn_device,4192256,0,0,4,20,1799
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4193280,0,0,4,1,1943
PagedUpdateCacheDeviceOperation,tt_dnn_device,4194304,0,0,4,1,2787
PagedUpdateCacheDeviceOperation,tt_dnn_device,4195328,0,0,4,1,2826
SdpaDecodeDeviceOperation,tt_dnn_device,4196352,0,0,4,64,5823
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4197376,0,0,4,3,1239
ShardedToInterleavedDeviceOperation,tt_dnn_device,4198400,0,0,4,3,1430
SliceDeviceOperation,tt_dnn_device,4199424,0,0,4,12,1632
AllGatherDeviceOperation,tt_dnn_device,4200448,0,0,4,10,15173
MatmulDeviceOperation,tt_dnn_device,4201472,0,0,4,48,26614
BinaryNgDeviceOperation,tt_dnn_device,4202496,0,0,4,110,2719
LayerNormDeviceOperation,tt_dnn_device,4203520,0,0,4,1,18961
MatmulDeviceOperation,tt_dnn_device,4204544,0,0,4,70,33199
MatmulDeviceOperation,tt_dnn_device,4205568,0,0,4,70,32793
UnaryDeviceOperation,tt_dnn_device,4206592,0,0,4,110,4010
BinaryNgDeviceOperation,tt_dnn_device,4207616,0,0,4,110,3438
MatmulDeviceOperation,tt_dnn_device,4208640,0,0,4,48,40856
ReduceScatterDeviceOperation,tt_dnn_device,4209664,0,0,4,10,18097
AllGatherDeviceOperation,tt_dnn_device,4210688,0,0,4,10,16696
BinaryNgDeviceOperation,tt_dnn_device,4211712,0,0,4,110,2568
LayerNormDeviceOperation,tt_dnn_device,4212736,0,0,4,1,21007
MatmulDeviceOperation,tt_dnn_device,4213760,0,0,4,20,25078
MatmulDeviceOperation,tt_dnn_device,4214784,0,0,4,20,11227
BinaryNgDeviceOperation,tt_dnn_device,4215808,0,0,4,110,2684
BinaryNgDeviceOperation,tt_dnn_device,4216832,0,0,4,110,2646
BinaryNgDeviceOperation,tt_dnn_device,4217856,0,0,4,110,2706
TypecastDeviceOperation,tt_dnn_device,4218880,0,0,4,20,1861
NLPCreateQKVHeadsDecodeDeviceOperation,tt_dnn_device,4219904,0,0,4,1,1944
PagedUpdateCacheDeviceOperation,tt_dnn_device,4220928,0,0,4,1,2913
PagedUpdateCacheDeviceOperation,tt_dnn_device,4221952,0,0,4,1,2710
SdpaDecodeDeviceOperation,tt_dnn_device,4222976,0,0,4,64,5868
NLPConcatHeadsDecodeDeviceOperation,tt_dnn_device,4224000,0,0,4,3,1221
ShardedToInterleavedDeviceOperation,tt_dnn_device,4225024,0,0,4,3,1427
SliceDeviceOperation,tt_dnn_device,4226048,0,0,4,12,1640
AllGatherDeviceOperation,tt_dnn_device,4227072,0,0,4,10,16970
MatmulDeviceOperation,tt_dnn_device,4228096,0,0,4,48,26554
