csv,activation,method,degree,segments,precision,bf16_maxulp,runtime_us,compiles,range
atan_p9_s2_uniform_any_ulp.csv,atan,poly,9,2,fp32,4651.00,3.62,1,[-1.5707963267948966,1.5707963267948966]
atanh_n10d1_s1_uniform_rational_ulp.csv,atanh,rational,10d1,1,fp32,2202251.00,3.32,1,[-0.999,0.999]
atanh_n10d5_s1_uniform_rational_ulp.csv,atanh,rational,10d5,1,fp32,30334.00,3.54,1,[-0.999,0.999]
atanh_n11d3_s1_uniform_rational_ulp.csv,atanh,rational,11d3,1,fp32,138010.00,3.54,1,[-0.999,0.999]
atanh_n12d2_s1_uniform_rational_ulp.csv,atanh,rational,12d2,1,fp32,138010.00,3.53,1,[-0.999,0.999]
atanh_n13d2_s1_uniform_rational_ulp.csv,atanh,rational,13d2,1,fp32,95929.00,3.66,1,[-0.999,0.999]
atanh_n15d1_s1_uniform_rational_ulp.csv,atanh,rational,15d1,1,fp32,1197185.00,3.67,1,[-0.999,0.999]
atanh_n3d1_s1_uniform_rational_ulp.csv,atanh,rational,3d1,1,fp32,5492480.00,3.14,1,[-0.999,0.999]
atanh_n4d2_s1_uniform_rational_ulp.csv,atanh,rational,4d2,1,fp32,1213123.00,3.15,1,[-0.999,0.999]
atanh_n5d2_s1_uniform_rational_ulp.csv,atanh,rational,5d2,1,fp32,578162.00,3.22,1,[-0.999,0.999]
atanh_n6d1_s1_uniform_rational_ulp.csv,atanh,rational,6d1,1,fp32,3788578.00,3.20,1,[-0.999,0.999]
atanh_n6d5_s1_uniform_rational_ulp.csv,atanh,rational,6d5,1,fp32,140404.00,3.32,1,[-0.999,0.999]
atanh_n7d3_s1_uniform_rational_ulp.csv,atanh,rational,7d3,1,fp32,328329.00,3.35,1,[-0.999,0.999]
atanh_n7d6_s1_uniform_rational_ulp.csv,atanh,rational,7d6,1,fp32,34601.00,3.54,1,[-0.999,0.999]
atanh_n8d3_s1_uniform_rational_ulp.csv,atanh,rational,8d3,1,fp32,328329.00,3.32,1,[-0.999,0.999]
atanh_n8d7_s1_uniform_rational_ulp.csv,atanh,rational,8d7,1,fp32,34601.00,3.54,1,[-0.999,0.999]
atanh_n9d3_s1_uniform_rational_ulp.csv,atanh,rational,9d3,1,fp32,205525.00,3.43,1,[-0.999,0.999]
atanh_n9d7_s1_uniform_rational_ulp.csv,atanh,rational,9d7,1,fp32,85899.00,3.65,1,[-0.999,0.999]
atanh_p11_s1_uniform_any_ulp.csv,atanh,poly,11,1,fp32,1784263.00,3.26,1,[-0.999,0.999]
atanh_p1_s16_uniform_any_ulp.csv,atanh,poly,1,16,fp32,3485550.00,8.94,1,[-0.999,0.999]
atanh_p1_s3_uniform_any_ulp.csv,atanh,poly,1,3,fp32,9303430.50,3.12,1,[-0.999,0.999]
atanh_p2_s1_uniform_any_ulp.csv,atanh,poly,2,1,fp32,9513380.00,2.87,1,[-0.999,0.999]
atanh_p2_s32_uniform_any_ulp.csv,atanh,poly,2,32,fp32,1394810.00,18.42,1,[-0.999,0.999]
atanh_p3_s16_uniform_any_ulp.csv,atanh,poly,3,16,fp32,1389594.00,11.98,1,[-0.999,0.999]
atanh_p3_s32_uniform_any_ulp.csv,atanh,poly,3,32,fp32,862874.00,19.73,1,[-0.999,0.999]
atanh_p4_s16_uniform_any_ulp.csv,atanh,poly,4,16,fp32,1389594.00,11.98,1,[-0.999,0.999]
atanh_p4_s32_uniform_any_ulp.csv,atanh,poly,4,32,fp32,862874.00,19.82,1,[-0.999,0.999]
atanh_p5_s16_uniform_any_ulp.csv,atanh,poly,5,16,fp32,1389594.00,12.28,1,[-0.999,0.999]
atanh_p5_s4_uniform_any_ulp.csv,atanh,poly,5,4,fp32,1872970.00,4.56,1,[-0.999,0.999]
atanh_p6_s3_uniform_any_ulp.csv,atanh,poly,6,3,fp32,3789445.00,3.83,1,[-0.999,0.999]
atanh_p7_s2_uniform_any_ulp.csv,atanh,poly,7,2,fp32,2827170.00,3.41,1,[-0.999,0.999]
atanh_p8_s2_uniform_any_ulp.csv,atanh,poly,8,2,fp32,2827170.00,3.40,1,[-0.999,0.999]
atanh_p9_s2_uniform_any_ulp.csv,atanh,poly,9,2,fp32,2204356.00,3.60,1,[-0.999,0.999]
cbrt_n10d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d1,2,fp32,20447371.00,6.33,1,[-100.0,100.0]
cbrt_n10d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d3,2,fp32,18575542.38,6.99,1,[-100.0,100.0]
cbrt_n10d5_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d5,2,fp32,19660783.00,7.65,1,[-100.0,100.0]
cbrt_n11d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d1,2,fp32,19028858.75,6.67,1,[-100.0,100.0]
cbrt_n11d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d3,2,fp32,21660083.00,7.33,1,[-100.0,100.0]
cbrt_n11d5_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d5,2,fp32,23424623.50,7.98,1,[-100.0,100.0]
cbrt_n12d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,12d2,2,fp32,16777214.29,7.33,1,[-100.0,100.0]
cbrt_n12d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,12d4,2,fp32,22078621.50,7.99,1,[-100.0,100.0]
cbrt_n13d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,13d2,2,fp32,20693583.25,7.65,1,[-100.0,100.0]
cbrt_n14d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,14d1,2,fp32,20218139.75,7.65,1,[-100.0,100.0]
cbrt_n15d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,15d1,2,fp32,16777213.00,7.99,1,[-100.0,100.0]
cbrt_n2d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,2d1,2,fp32,18882337.00,3.81,1,[-100.0,100.0]
cbrt_n3d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,3d1,2,fp32,24386168.50,4.06,1,[-100.0,100.0]
cbrt_n3d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,3d3,2,fp32,23002929.50,4.71,1,[-100.0,100.0]
cbrt_n4d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,4d2,2,fp32,26099511.00,4.69,1,[-100.0,100.0]
cbrt_n4d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,4d4,2,fp32,24490289.50,5.34,1,[-100.0,100.0]
cbrt_n5d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d2,2,fp32,19146956.75,5.01,1,[-100.0,100.0]
cbrt_n5d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d4,2,fp32,21527511.50,5.73,1,[-100.0,100.0]
cbrt_n6d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d1,2,fp32,17854585.62,5.01,1,[-100.0,100.0]
cbrt_n6d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d3,2,fp32,19710143.75,5.67,1,[-100.0,100.0]
cbrt_n6d5_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d5,2,fp32,22206444.50,6.38,1,[-100.0,100.0]
cbrt_n7d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d1,2,fp32,21398781.50,5.35,1,[-100.0,100.0]
cbrt_n7d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d3,2,fp32,23050905.50,5.95,1,[-100.0,100.0]
cbrt_n7d5_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d5,2,fp32,20505550.75,6.66,1,[-100.0,100.0]
cbrt_n7d7_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d7,2,fp32,21117027.50,7.38,1,[-100.0,100.0]
cbrt_n8d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d2,2,fp32,21260109.00,6.00,1,[-100.0,100.0]
cbrt_n8d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d4,2,fp32,24140643.00,6.66,1,[-100.0,100.0]
cbrt_n8d6_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d6,2,fp32,21235731.00,7.33,1,[-100.0,100.0]
cbrt_n8d8_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d8,2,fp32,21460041.00,7.98,1,[-100.0,100.0]
cbrt_n9d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d2,2,fp32,22843598.00,6.31,1,[-100.0,100.0]
cbrt_n9d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d4,2,fp32,19192622.75,6.99,1,[-100.0,100.0]
cbrt_n9d6_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d6,2,fp32,20668814.00,7.71,1,[-100.0,100.0]
cbrt_p10_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,10,1,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p10_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,10,4,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p12_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,12,2,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p12_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,12,8,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p13_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,13,32,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p14_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,14,16,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p14_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,14,3,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p1_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,1,1,fp32,62751.00,4.89,1,[-100.0,100.0]
cbrt_p1_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,1,3,fp32,62751.00,4.90,1,[-100.0,100.0]
cbrt_p2_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,2,1,fp32,5686.00,5.08,1,[-100.0,100.0]
cbrt_p3_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,3,16,fp32,695.00,5.24,1,[-100.0,100.0]
cbrt_p3_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,3,2,fp32,695.00,5.23,1,[-100.0,100.0]
cbrt_p3_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,3,8,fp32,695.00,5.23,1,[-100.0,100.0]
cbrt_p4_s2_uniform_any_ulp.csv,cbrt,cbrt,4,2,fp32,1231.00,6.34,1,[-100.0,100.0]
cbrt_p4_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,4,8,fp32,85.00,5.52,1,[-100.0,100.0]
cbrt_p5_s2_uniform_any_ulp.csv,cbrt,cbrt,5,2,fp32,1231.00,6.33,1,[-100.0,100.0]
cbrt_p5_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,5,8,fp32,13.00,5.67,1,[-100.0,100.0]
cbrt_p6_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,6,2,fp32,3.00,5.84,1,[-100.0,100.0]
cbrt_p6_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,6,8,fp32,3.00,5.84,1,[-100.0,100.0]
cbrt_p7_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,7,2,fp32,3.50,6.01,1,[-100.0,100.0]
cbrt_p7_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,7,8,fp32,3.50,6.01,1,[-100.0,100.0]
cbrt_p8_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,8,32,fp32,5.00,6.17,1,[-100.0,100.0]
cbrt_p9_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,9,16,fp32,10.50,6.33,1,[-100.0,100.0]
cbrt_p9_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,9,3,fp32,10.50,6.34,1,[-100.0,100.0]
celu_p10_s2_uniform_any_ulp.csv,celu,poly,10,2,fp32,103.94,3.40,1,[-10.0,10.0]
celu_p11_s2_uniform_any_ulp.csv,celu,poly,11,2,fp32,112.56,3.46,1,[-10.0,10.0]
celu_p12_s2_uniform_any_ulp.csv,celu,poly,12,2,fp32,112.56,3.44,1,[-10.0,10.0]
celu_p14_s1_uniform_any_ulp.csv,celu,poly,14,1,fp32,9437231.62,1.87,1,[-10.0,10.0]
celu_p15_s1_uniform_any_ulp.csv,celu,poly,15,1,fp32,9437231.62,1.88,1,[-10.0,10.0]
celu_p1_s2_uniform_any_ulp.csv,celu,poly,1,2,fp32,857894.75,2.99,1,[-10.0,10.0]
celu_p1_s8_uniform_any_ulp.csv,celu,poly,1,8,fp32,445523.88,4.39,1,[-10.0,10.0]
celu_p2_s32_uniform_any_ulp.csv,celu,poly,2,32,fp32,3654.19,14.53,1,[-10.0,10.0]
celu_p3_s16_uniform_any_ulp.csv,celu,poly,3,16,fp32,1551.44,8.60,1,[-10.0,10.0]
celu_p3_s32_uniform_any_ulp.csv,celu,poly,3,32,fp32,878.75,14.74,1,[-10.0,10.0]
celu_p4_s16_uniform_any_ulp.csv,celu,poly,4,16,fp32,722.19,8.83,1,[-10.0,10.0]
celu_p4_s3_uniform_any_ulp.csv,celu,poly,4,3,fp32,84752.88,3.22,1,[-10.0,10.0]
celu_p5_s1_uniform_any_ulp.csv,celu,poly,5,1,fp32,9437231.62,1.88,1,[-10.0,10.0]
celu_p5_s8_uniform_any_ulp.csv,celu,poly,5,8,fp32,3242.69,5.28,1,[-10.0,10.0]
celu_p6_s3_uniform_any_ulp.csv,celu,poly,6,3,fp32,8689.75,3.26,1,[-10.0,10.0]
celu_p7_s2_uniform_any_ulp.csv,celu,poly,7,2,fp32,2400.38,3.20,1,[-10.0,10.0]
celu_p8_s1_uniform_any_ulp.csv,celu,poly,8,1,fp32,9437231.62,1.87,1,[-10.0,10.0]
celu_p9_s1_uniform_any_ulp.csv,celu,poly,9,1,fp32,9437231.62,1.87,1,[-10.0,10.0]
cos_n10d1_s1_uniform_rational_ulp.csv,cos,trig,10d1,1,fp32,2.50,4.92,1,[-3.141592653589793,3.141592653589793]
cos_n10d3_s1_uniform_rational_ulp.csv,cos,trig,10d3,1,fp32,1.08,5.24,1,[-3.141592653589793,3.141592653589793]
cos_n10d5_s1_uniform_rational_ulp.csv,cos,trig,10d5,1,fp32,1.50,5.56,1,[-3.141592653589793,3.141592653589793]
cos_n11d11_s1_uniform_rational_ulp.csv,cos,trig,11d11,1,fp32,2.00,6.72,1,[-3.141592653589793,3.141592653589793]
cos_n11d2_s2_uniform_rational_ulp.csv,cos,trig,11d2,2,fp32,2.00,7.66,1,[-3.141592653589793,3.141592653589793]
cos_n11d4_s2_uniform_rational_ulp.csv,cos,trig,11d4,2,fp32,2.00,8.32,1,[-3.141592653589793,3.141592653589793]
cos_n12d1_s2_uniform_rational_ulp.csv,cos,trig,12d1,2,fp32,1.50,7.88,1,[-3.141592653589793,3.141592653589793]
cos_n12d3_s2_uniform_rational_ulp.csv,cos,trig,12d3,2,fp32,4.00,8.34,1,[-3.141592653589793,3.141592653589793]
cos_n13d1_s2_uniform_rational_ulp.csv,cos,trig,13d1,2,fp32,2.00,8.21,1,[-3.141592653589793,3.141592653589793]
cos_n13d3_s2_uniform_rational_ulp.csv,cos,trig,13d3,2,fp32,2.00,8.67,1,[-3.141592653589793,3.141592653589793]
cos_n14d2_s2_uniform_rational_ulp.csv,cos,trig,14d2,2,fp32,4.00,8.66,1,[-3.141592653589793,3.141592653589793]
cos_n1d1_s2_uniform_rational_ulp.csv,cos,trig,1d1,2,fp32,8388608.00,3.90,1,[-3.141592653589793,3.141592653589793]
cos_n2d2_s2_uniform_rational_ulp.csv,cos,trig,2d2,2,fp32,14201.50,4.97,1,[-3.141592653589793,3.141592653589793]
cos_n3d2_s2_uniform_rational_ulp.csv,cos,trig,3d2,2,fp32,271.00,5.23,1,[-3.141592653589793,3.141592653589793]
cos_n4d2_s1_uniform_rational_ulp.csv,cos,trig,4d2,1,fp32,13580.50,4.17,1,[-3.141592653589793,3.141592653589793]
cos_n4d4_s1_uniform_rational_ulp.csv,cos,trig,4d4,1,fp32,1859.00,4.38,1,[-3.141592653589793,3.141592653589793]
cos_n5d2_s1_uniform_rational_ulp.csv,cos,trig,5d2,1,fp32,13580.50,4.33,1,[-3.141592653589793,3.141592653589793]
cos_n5d5_s1_uniform_rational_ulp.csv,cos,trig,5d5,1,fp32,5.00,4.86,1,[-3.141592653589793,3.141592653589793]
cos_n6d1_s2_uniform_rational_ulp.csv,cos,trig,6d1,2,fp32,3.00,5.92,1,[-3.141592653589793,3.141592653589793]
cos_n6d3_s2_uniform_rational_ulp.csv,cos,trig,6d3,2,fp32,2.00,6.33,1,[-3.141592653589793,3.141592653589793]
cos_n6d5_s2_uniform_rational_ulp.csv,cos,trig,6d5,2,fp32,2.00,7.00,1,[-3.141592653589793,3.141592653589793]
cos_n7d1_s2_uniform_rational_ulp.csv,cos,trig,7d1,2,fp32,1.50,6.14,1,[-3.141592653589793,3.141592653589793]
cos_n7d3_s2_uniform_rational_ulp.csv,cos,trig,7d3,2,fp32,1.50,6.67,1,[-3.141592653589793,3.141592653589793]
cos_n7d5_s2_uniform_rational_ulp.csv,cos,trig,7d5,2,fp32,2.00,7.34,1,[-3.141592653589793,3.141592653589793]
cos_n7d7_s2_uniform_rational_ulp.csv,cos,trig,7d7,2,fp32,1.50,8.05,1,[-3.141592653589793,3.141592653589793]
cos_n8d2_s2_uniform_rational_ulp.csv,cos,trig,8d2,2,fp32,1.50,6.67,1,[-3.141592653589793,3.141592653589793]
cos_n8d4_s2_uniform_rational_ulp.csv,cos,trig,8d4,2,fp32,1.50,7.34,1,[-3.141592653589793,3.141592653589793]
cos_n8d6_s2_uniform_rational_ulp.csv,cos,trig,8d6,2,fp32,1.50,8.06,1,[-3.141592653589793,3.141592653589793]
cos_n8d8_s1_uniform_rational_ulp.csv,cos,trig,8d8,1,fp32,20044.50,5.74,1,[-3.141592653589793,3.141592653589793]
cos_n9d2_s1_uniform_rational_ulp.csv,cos,trig,9d2,1,fp32,3.50,4.86,1,[-3.141592653589793,3.141592653589793]
cos_n9d4_s1_uniform_rational_ulp.csv,cos,trig,9d4,1,fp32,1.69,5.19,1,[-3.141592653589793,3.141592653589793]
cos_n9d6_s1_uniform_rational_ulp.csv,cos,trig,9d6,1,fp32,1.50,5.57,1,[-3.141592653589793,3.141592653589793]
cos_p10_s1_uniform_any_ulp.csv,cos,trig,10,1,fp32,44.50,3.60,1,[-3.141592653589793,3.141592653589793]
cos_p12_s1_uniform_any_ulp.csv,cos,trig,12,1,fp32,44.50,3.60,1,[-3.141592653589793,3.141592653589793]
cos_p1_s1_uniform_any_ulp.csv,cos,trig,1,1,fp32,8388608.00,3.24,1,[-3.141592653589793,3.141592653589793]
cos_p1_s4_uniform_any_ulp.csv,cos,trig,1,4,fp32,5931641.50,4.46,1,[-3.141592653589793,3.141592653589793]
cos_p2_s2_uniform_any_ulp.csv,cos,trig,2,2,fp32,8388608.00,3.56,1,[-3.141592653589793,3.141592653589793]
cos_p2_s8_uniform_any_ulp.csv,cos,trig,2,8,fp32,6782.50,8.19,1,[-3.141592653589793,3.141592653589793]
cos_p3_s32_uniform_any_ulp.csv,cos,trig,3,32,fp32,20197.00,24.86,1,[-3.141592653589793,3.141592653589793]
cos_p3_s8_uniform_any_ulp.csv,cos,trig,3,8,fp32,6782.50,9.07,1,[-3.141592653589793,3.141592653589793]
cos_p4_s32_uniform_any_ulp.csv,cos,trig,4,32,fp32,20197.00,24.86,1,[-3.141592653589793,3.141592653589793]
cos_p4_s8_uniform_any_ulp.csv,cos,trig,4,8,fp32,6782.50,9.41,1,[-3.141592653589793,3.141592653589793]
cos_p5_s3_uniform_any_ulp.csv,cos,trig,5,3,fp32,31084.00,5.34,1,[-3.141592653589793,3.141592653589793]
cos_p6_s4_uniform_any_ulp.csv,cos,trig,6,4,fp32,18.50,6.88,1,[-3.141592653589793,3.141592653589793]
cos_p7_s3_uniform_any_ulp.csv,cos,trig,7,3,fp32,18.50,5.88,1,[-3.141592653589793,3.141592653589793]
cos_p8_s3_uniform_any_ulp.csv,cos,trig,8,3,fp32,18.50,5.88,1,[-3.141592653589793,3.141592653589793]
cos_p9_s3_uniform_any_ulp.csv,cos,trig,9,3,fp32,18.50,5.88,1,[-3.141592653589793,3.141592653589793]
cosh_n10d2_s2_uniform_rational_ulp.csv,cosh,rational,10d2,2,fp32,9.00,6.61,1,[-10.0,10.0]
cosh_n10d4_s2_uniform_rational_ulp.csv,cosh,rational,10d4,2,fp32,6.00,7.06,1,[-10.0,10.0]
cosh_n10d6_s2_uniform_rational_ulp.csv,cosh,rational,10d6,2,fp32,9.00,7.71,1,[-10.0,10.0]
cosh_n11d2_s2_uniform_rational_ulp.csv,cosh,rational,11d2,2,fp32,6.00,6.94,1,[-10.0,10.0]
cosh_n11d4_s2_uniform_rational_ulp.csv,cosh,rational,11d4,2,fp32,6.00,7.37,1,[-10.0,10.0]
cosh_n12d1_s1_uniform_rational_ulp.csv,cosh,rational,12d1,1,fp32,17963.00,3.94,1,[-10.0,10.0]
cosh_n12d3_s1_uniform_rational_ulp.csv,cosh,rational,12d3,1,fp32,503.00,4.11,1,[-10.0,10.0]
cosh_n13d2_s1_uniform_rational_ulp.csv,cosh,rational,13d2,1,fp32,503.00,4.20,1,[-10.0,10.0]
cosh_n14d14_s1_uniform_rational_ulp.csv,cosh,rational,14d14,1,fp32,6.00,5.23,1,[-10.0,10.0]
cosh_n14d2_s2_uniform_rational_ulp.csv,cosh,rational,14d2,2,fp32,5.00,7.71,1,[-10.0,10.0]
cosh_n15d1_s1_uniform_rational_ulp.csv,cosh,rational,15d1,1,fp32,1686.00,4.90,1,[-10.0,10.0]
cosh_n2d1_s1_uniform_rational_ulp.csv,cosh,rational,2d1,1,fp32,11087130.00,3.09,1,[-10.0,10.0]
cosh_n3d1_s1_uniform_rational_ulp.csv,cosh,rational,3d1,1,fp32,11087162.66,3.29,1,[-10.0,10.0]
cosh_n3d3_s1_uniform_rational_ulp.csv,cosh,rational,3d3,1,fp32,6034025.50,3.49,1,[-10.0,10.0]
cosh_n4d2_s1_uniform_rational_ulp.csv,cosh,rational,4d2,1,fp32,3171889.00,3.30,1,[-10.0,10.0]
cosh_n4d4_s1_uniform_rational_ulp.csv,cosh,rational,4d4,1,fp32,823245.00,3.39,1,[-10.0,10.0]
cosh_n5d2_s1_uniform_rational_ulp.csv,cosh,rational,5d2,1,fp32,3173551.00,3.35,1,[-10.0,10.0]
cosh_n5d4_s1_uniform_rational_ulp.csv,cosh,rational,5d4,1,fp32,823263.00,3.44,1,[-10.0,10.0]
cosh_n5d5_s2_uniform_rational_ulp.csv,cosh,rational,5d5,2,fp32,839.00,5.95,1,[-10.0,10.0]
cosh_n6d2_s2_uniform_rational_ulp.csv,cosh,rational,6d2,2,fp32,5894.00,5.28,1,[-10.0,10.0]
cosh_n6d4_s2_uniform_rational_ulp.csv,cosh,rational,6d4,2,fp32,302.00,5.95,1,[-10.0,10.0]
cosh_n6d6_s2_uniform_rational_ulp.csv,cosh,rational,6d6,2,fp32,82.00,6.60,1,[-10.0,10.0]
cosh_n7d2_s2_uniform_rational_ulp.csv,cosh,rational,7d2,2,fp32,1529.00,5.62,1,[-10.0,10.0]
cosh_n7d4_s2_uniform_rational_ulp.csv,cosh,rational,7d4,2,fp32,179.00,6.28,1,[-10.0,10.0]
cosh_n7d6_s2_uniform_rational_ulp.csv,cosh,rational,7d6,2,fp32,162.00,6.99,1,[-10.0,10.0]
cosh_n8d1_s2_uniform_rational_ulp.csv,cosh,rational,8d1,2,fp32,4481.00,5.62,1,[-10.0,10.0]
cosh_n8d3_s2_uniform_rational_ulp.csv,cosh,rational,8d3,2,fp32,30.00,6.28,1,[-10.0,10.0]
cosh_n8d5_s2_uniform_rational_ulp.csv,cosh,rational,8d5,2,fp32,18.00,6.93,1,[-10.0,10.0]
cosh_n8d7_s2_uniform_rational_ulp.csv,cosh,rational,8d7,2,fp32,30.00,7.38,1,[-10.0,10.0]
cosh_n9d1_s2_uniform_rational_ulp.csv,cosh,rational,9d1,2,fp32,939.00,5.94,1,[-10.0,10.0]
cosh_n9d3_s2_uniform_rational_ulp.csv,cosh,rational,9d3,2,fp32,26.00,6.60,1,[-10.0,10.0]
cosh_n9d5_s2_uniform_rational_ulp.csv,cosh,rational,9d5,2,fp32,16.00,7.05,1,[-10.0,10.0]
cosh_n9d7_s2_uniform_rational_ulp.csv,cosh,rational,9d7,2,fp32,17.00,7.71,1,[-10.0,10.0]
cosh_p11_s1_uniform_any_ulp.csv,cosh,poly,11,1,fp32,147970.00,3.26,1,[-10.0,10.0]
cosh_p14_s1_uniform_any_ulp.csv,cosh,poly,14,1,fp32,1681.00,3.49,1,[-10.0,10.0]
cosh_p16_s1_uniform_any_ulp.csv,cosh,poly,16,1,fp32,122.00,3.63,1,[-10.0,10.0]
cosh_p1_s32_uniform_any_ulp.csv,cosh,poly,1,32,fp32,273804.00,16.21,1,[-10.0,10.0]
cosh_p2_s16_uniform_any_ulp.csv,cosh,poly,2,16,fp32,112819.00,10.55,1,[-10.0,10.0]
cosh_p2_s3_uniform_any_ulp.csv,cosh,poly,2,3,fp32,11087162.91,3.28,1,[-10.0,10.0]
cosh_p3_s16_uniform_any_ulp.csv,cosh,poly,3,16,fp32,9365.00,12.31,1,[-10.0,10.0]
cosh_p3_s3_uniform_any_ulp.csv,cosh,poly,3,3,fp32,9602055.12,3.53,1,[-10.0,10.0]
cosh_p4_s1_uniform_any_ulp.csv,cosh,poly,4,1,fp32,8863766.00,2.93,1,[-10.0,10.0]
cosh_p4_s4_uniform_any_ulp.csv,cosh,poly,4,4,fp32,462479.00,4.42,1,[-10.0,10.0]
cosh_p5_s2_uniform_any_ulp.csv,cosh,poly,5,2,fp32,3267221.00,3.39,1,[-10.0,10.0]
cosh_p6_s16_uniform_any_ulp.csv,cosh,poly,6,16,fp32,4584.00,14.44,1,[-10.0,10.0]
cosh_p6_s4_uniform_any_ulp.csv,cosh,poly,6,4,fp32,28665.00,5.27,1,[-10.0,10.0]
cosh_p7_s3_uniform_any_ulp.csv,cosh,poly,7,3,fp32,431027.00,4.64,1,[-10.0,10.0]
cosh_p8_s2_uniform_any_ulp.csv,cosh,poly,8,2,fp32,126279.00,3.88,1,[-10.0,10.0]
cosh_p9_s2_uniform_any_ulp.csv,cosh,poly,9,2,fp32,33013.00,4.04,1,[-10.0,10.0]
digamma_n10d1_s2_uniform_rational_ulp.csv,digamma,rational,10d1,2,fp32,622.06,6.38,1,[0.01,102.0]
digamma_n10d3_s2_uniform_rational_ulp.csv,digamma,rational,10d3,2,fp32,1.00,7.05,1,[0.01,102.0]
digamma_n11d1_s1_uniform_rational_ulp.csv,digamma,rational,11d1,1,fp32,2724675.00,4.26,1,[0.01,102.0]
digamma_n11d3_s1_uniform_rational_ulp.csv,digamma,rational,11d3,1,fp32,9495.00,4.58,1,[0.01,102.0]
digamma_n11d5_s1_uniform_rational_ulp.csv,digamma,rational,11d5,1,fp32,200.00,4.90,1,[0.01,102.0]
digamma_n12d2_s1_uniform_rational_ulp.csv,digamma,rational,12d2,1,fp32,71397.00,4.58,1,[0.01,102.0]
digamma_n13d1_s1_uniform_rational_ulp.csv,digamma,rational,13d1,1,fp32,123490.94,4.59,1,[0.01,102.0]
