csv,activation,method,degree,segments,precision,bf16_maxulp,runtime_us,compiles,range
atan_p8_s4_uniform_any_ulp.csv,atan,poly,8,4,fp32,270.00,5.13,1,[-1.5707963267948966,1.5707963267948966]
atan_p9_s4_chebyshev_any_mae.csv,atan,poly,9,4,fp32,2935.00,4.85,1,[-1.5707963267948966,1.5707963267948966]
atanh_n10d3_s1_uniform_rational_ulp.csv,atanh,rational,10d3,1,fp32,205525.00,3.43,1,[-0.999,0.999]
atanh_n11d1_s1_uniform_rational_ulp.csv,atanh,rational,11d1,1,fp32,1765720.00,3.43,1,[-0.999,0.999]
atanh_n11d5_s1_uniform_rational_ulp.csv,atanh,rational,11d5,1,fp32,19420.00,3.65,1,[-0.999,0.999]
atanh_n12d4_s1_uniform_rational_ulp.csv,atanh,rational,12d4,1,fp32,19420.00,3.65,1,[-0.999,0.999]
atanh_n14d1_s1_uniform_rational_ulp.csv,atanh,rational,14d1,1,fp32,1444122.00,3.54,1,[-0.999,0.999]
atanh_n2d1_s1_uniform_rational_ulp.csv,atanh,rational,2d1,1,fp32,9303255.00,3.00,1,[-0.999,0.999]
atanh_n3d3_s1_uniform_rational_ulp.csv,atanh,rational,3d3,1,fp32,1213123.00,3.17,1,[-0.999,0.999]
atanh_n4d4_s1_uniform_rational_ulp.csv,atanh,rational,4d4,1,fp32,414734.00,3.25,1,[-0.999,0.999]
atanh_n5d4_s1_uniform_rational_ulp.csv,atanh,rational,5d4,1,fp32,140404.00,3.31,1,[-0.999,0.999]
atanh_n6d3_s1_uniform_rational_ulp.csv,atanh,rational,6d3,1,fp32,578162.00,3.25,1,[-0.999,0.999]
atanh_n7d1_s1_uniform_rational_ulp.csv,atanh,rational,7d1,1,fp32,2826396.00,3.26,1,[-0.999,0.999]
atanh_n7d5_s1_uniform_rational_ulp.csv,atanh,rational,7d5,1,fp32,60086.00,3.42,1,[-0.999,0.999]
atanh_n8d1_s1_uniform_rational_ulp.csv,atanh,rational,8d1,1,fp32,2826396.00,3.26,1,[-0.999,0.999]
atanh_n8d5_s1_uniform_rational_ulp.csv,atanh,rational,8d5,1,fp32,60086.00,3.44,1,[-0.999,0.999]
atanh_n9d1_s1_uniform_rational_ulp.csv,atanh,rational,9d1,1,fp32,2202251.00,3.31,1,[-0.999,0.999]
atanh_n9d5_s1_uniform_rational_ulp.csv,atanh,rational,9d5,1,fp32,30334.00,3.53,1,[-0.999,0.999]
atanh_p10_s1_uniform_any_ulp.csv,atanh,poly,10,1,fp32,2204349.00,3.15,1,[-0.999,0.999]
atanh_p12_s1_uniform_any_ulp.csv,atanh,poly,12,1,fp32,1784263.00,3.26,1,[-0.999,0.999]
atanh_p1_s2_uniform_any_ulp.csv,atanh,poly,1,2,fp32,9303430.50,2.92,1,[-0.999,0.999]
atanh_p1_s8_uniform_any_ulp.csv,atanh,poly,1,8,fp32,4671427.00,4.98,1,[-0.999,0.999]
atanh_p2_s32_chebyshev_any_max.csv,atanh,poly,2,32,fp32,3788866.00,15.58,1,[-0.999,0.999]
atanh_p2_s4_uniform_any_ulp.csv,atanh,poly,2,4,fp32,4150356.00,3.49,1,[-0.999,0.999]
atanh_p3_s2_uniform_any_ulp.csv,atanh,poly,3,2,fp32,5492556.00,3.06,1,[-0.999,0.999]
atanh_p3_s4_uniform_any_ulp.csv,atanh,poly,3,4,fp32,3040337.00,3.87,1,[-0.999,0.999]
atanh_p4_s2_uniform_any_ulp.csv,atanh,poly,4,2,fp32,5492556.00,3.09,1,[-0.999,0.999]
atanh_p4_s4_uniform_any_ulp.csv,atanh,poly,4,4,fp32,2347382.00,4.03,1,[-0.999,0.999]
atanh_p5_s2_uniform_any_ulp.csv,atanh,poly,5,2,fp32,3789445.00,3.21,1,[-0.999,0.999]
atanh_p6_s1_uniform_any_ulp.csv,atanh,poly,6,1,fp32,3789442.00,3.04,1,[-0.999,0.999]
atanh_p6_s8_uniform_any_ulp.csv,atanh,poly,6,8,fp32,1378714.00,8.04,1,[-0.999,0.999]
atanh_p7_s4_uniform_any_ulp.csv,atanh,poly,7,4,fp32,1505114.00,5.34,1,[-0.999,0.999]
atanh_p8_s4_uniform_any_ulp.csv,atanh,poly,8,4,fp32,1505114.00,5.68,1,[-0.999,0.999]
atanh_p9_s3_uniform_any_ulp.csv,atanh,poly,9,3,fp32,2204369.00,4.75,1,[-0.999,0.999]
cbrt_n10d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d2,2,fp32,19567368.75,6.67,1,[-100.0,100.0]
cbrt_n10d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d4,2,fp32,22855827.00,7.33,1,[-100.0,100.0]
cbrt_n10d6_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,10d6,2,fp32,25699408.00,7.99,1,[-100.0,100.0]
cbrt_n11d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d2,2,fp32,20861656.25,6.99,1,[-100.0,100.0]
cbrt_n11d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,11d4,2,fp32,18127444.50,7.65,1,[-100.0,100.0]
cbrt_n12d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,12d1,2,fp32,20330209.75,6.99,1,[-100.0,100.0]
cbrt_n12d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,12d3,2,fp32,18228736.50,7.64,1,[-100.0,100.0]
cbrt_n13d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,13d1,2,fp32,16851512.52,7.32,1,[-100.0,100.0]
cbrt_n13d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,13d3,2,fp32,21361549.00,7.99,1,[-100.0,100.0]
cbrt_n14d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,14d2,2,fp32,16950308.00,7.99,1,[-100.0,100.0]
cbrt_n1d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,1d1,2,fp32,19843080.50,3.53,1,[-100.0,100.0]
cbrt_n2d2_s2_uniform_rational_ulp.csv,cbrt,cbrt,2d2,2,fp32,21491479.50,4.05,1,[-100.0,100.0]
cbrt_n3d2_s2_uniform_rational_ulp.csv,cbrt,cbrt,3d2,2,fp32,19976267.50,4.37,1,[-100.0,100.0]
cbrt_n4d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,4d1,2,fp32,18113743.50,4.38,1,[-100.0,100.0]
cbrt_n4d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,4d3,2,fp32,20815711.50,5.01,1,[-100.0,100.0]
cbrt_n5d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d1,2,fp32,22182175.00,4.68,1,[-100.0,100.0]
cbrt_n5d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d3,2,fp32,20103066.50,5.33,1,[-100.0,100.0]
cbrt_n5d5_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,5d5,2,fp32,26307825.00,6.06,1,[-100.0,100.0]
cbrt_n6d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d2,2,fp32,23160885.00,5.33,1,[-100.0,100.0]
cbrt_n6d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d4,2,fp32,20477250.00,6.00,1,[-100.0,100.0]
cbrt_n6d6_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,6d6,2,fp32,21219113.00,6.72,1,[-100.0,100.0]
cbrt_n7d2_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d2,2,fp32,18605599.75,5.66,1,[-100.0,100.0]
cbrt_n7d4_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d4,2,fp32,19815896.25,6.33,1,[-100.0,100.0]
cbrt_n7d6_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,7d6,2,fp32,22343259.00,7.05,1,[-100.0,100.0]
cbrt_n8d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d1,2,fp32,22429882.50,5.67,1,[-100.0,100.0]
cbrt_n8d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d3,2,fp32,18604379.62,6.33,1,[-100.0,100.0]
cbrt_n8d5_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d5,2,fp32,20174301.25,6.99,1,[-100.0,100.0]
cbrt_n8d7_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,8d7,2,fp32,23039582.50,7.70,1,[-100.0,100.0]
cbrt_n9d1_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d1,2,fp32,20720409.00,6.00,1,[-100.0,100.0]
cbrt_n9d3_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d3,2,fp32,22177293.00,6.66,1,[-100.0,100.0]
cbrt_n9d5_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d5,2,fp32,24867327.00,7.32,1,[-100.0,100.0]
cbrt_n9d7_s2_uniform_rational_ulp.csv,cbrt,exponent_alu_pow,9d7,2,fp32,21677459.50,7.99,1,[-100.0,100.0]
cbrt_p10_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,10,32,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p12_s16_uniform_any_ulp.csv,cbrt,exponent_alu_pow,12,16,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p12_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,12,3,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p13_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,13,1,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p13_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,13,4,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p14_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,14,2,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p14_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,14,8,fp32,-,FAILED,1,[-100.0,100.0]
cbrt_p1_s32_uniform_any_ulp.csv,cbrt,exponent_alu_pow,1,32,fp32,62751.00,4.89,1,[-100.0,100.0]
cbrt_p1_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,1,8,fp32,62751.00,4.89,1,[-100.0,100.0]
cbrt_p2_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,2,2,fp32,5686.00,5.06,1,[-100.0,100.0]
cbrt_p2_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,2,4,fp32,5686.00,5.06,1,[-100.0,100.0]
cbrt_p3_s1_uniform_fpminimax_ulp.csv,cbrt,exponent_alu_pow,3,1,fp32,695.00,5.23,1,[-100.0,100.0]
cbrt_p3_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,3,3,fp32,695.00,5.22,1,[-100.0,100.0]
cbrt_p4_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,4,1,fp32,85.00,5.51,1,[-100.0,100.0]
cbrt_p4_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,4,3,fp32,85.00,5.52,1,[-100.0,100.0]
cbrt_p5_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,5,1,fp32,13.00,5.69,1,[-100.0,100.0]
cbrt_p5_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,5,3,fp32,13.00,5.68,1,[-100.0,100.0]
cbrt_p6_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,6,1,fp32,3.00,5.85,1,[-100.0,100.0]
cbrt_p6_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,6,3,fp32,3.00,5.84,1,[-100.0,100.0]
cbrt_p7_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,7,1,fp32,3.50,6.01,1,[-100.0,100.0]
cbrt_p7_s3_uniform_any_ulp.csv,cbrt,exponent_alu_pow,7,3,fp32,3.50,6.02,1,[-100.0,100.0]
cbrt_p8_s1_uniform_any_ulp.csv,cbrt,exponent_alu_pow,8,1,fp32,5.00,6.17,1,[-100.0,100.0]
cbrt_p8_s4_uniform_any_ulp.csv,cbrt,exponent_alu_pow,8,4,fp32,5.00,6.18,1,[-100.0,100.0]
cbrt_p9_s2_uniform_any_ulp.csv,cbrt,exponent_alu_pow,9,2,fp32,10.50,6.34,1,[-100.0,100.0]
cbrt_p9_s8_uniform_any_ulp.csv,cbrt,exponent_alu_pow,9,8,fp32,10.50,6.33,1,[-100.0,100.0]
celu_p10_s4_uniform_any_ulp.csv,celu,poly,10,4,fp32,3508.81,3.68,1,[-10.0,10.0]
celu_p11_s4_uniform_any_ulp.csv,celu,poly,11,4,fp32,3508.81,3.87,1,[-10.0,10.0]
celu_p13_s2_uniform_any_ulp.csv,celu,poly,13,2,fp32,112.56,3.48,1,[-10.0,10.0]
celu_p14_s2_uniform_any_max.csv,celu,poly,14,2,fp32,103.94,3.42,1,[-10.0,10.0]
celu_p1_s16_uniform_any_ulp.csv,celu,poly,1,16,fp32,204425.31,7.61,1,[-10.0,10.0]
celu_p1_s3_uniform_any_ulp.csv,celu,poly,1,3,fp32,857894.75,3.09,1,[-10.0,10.0]
celu_p2_s1_uniform_any_ulp.csv,celu,poly,2,1,fp32,9437231.62,1.87,1,[-10.0,10.0]
celu_p2_s4_uniform_any_ulp.csv,celu,poly,2,4,fp32,253513.94,3.31,1,[-10.0,10.0]
celu_p3_s2_uniform_any_ulp.csv,celu,poly,3,2,fp32,222192.88,3.06,1,[-10.0,10.0]
celu_p3_s4_uniform_any_ulp.csv,celu,poly,3,4,fp32,67839.25,3.32,1,[-10.0,10.0]
celu_p4_s2_uniform_any_ulp.csv,celu,poly,4,2,fp32,84752.88,3.10,1,[-10.0,10.0]
celu_p4_s8_uniform_any_ulp.csv,celu,poly,4,8,fp32,3242.69,5.08,1,[-10.0,10.0]
celu_p5_s3_uniform_any_ulp.csv,celu,poly,5,3,fp32,28626.06,3.29,1,[-10.0,10.0]
celu_p6_s1_uniform_any_ulp.csv,celu,poly,6,1,fp32,9437231.62,1.88,1,[-10.0,10.0]
celu_p6_s8_uniform_any_ulp.csv,celu,poly,6,8,fp32,3242.69,5.39,1,[-10.0,10.0]
celu_p7_s4_uniform_any_ulp.csv,celu,poly,7,4,fp32,3508.81,3.59,1,[-10.0,10.0]
celu_p8_s3_uniform_any_ulp.csv,celu,poly,8,3,fp32,626.00,3.42,1,[-10.0,10.0]
celu_p9_s3_uniform_any_ulp.csv,celu,poly,9,3,fp32,182.44,3.51,1,[-10.0,10.0]
cos_n10d2_s1_uniform_rational_ulp.csv,cos,trig,10d2,1,fp32,1.50,5.02,1,[-3.141592653589793,3.141592653589793]
cos_n10d4_s1_uniform_rational_ulp.csv,cos,trig,10d4,1,fp32,1.50,5.35,1,[-3.141592653589793,3.141592653589793]
cos_n10d6_s1_uniform_rational_ulp.csv,cos,trig,10d6,1,fp32,41755.50,5.73,1,[-3.141592653589793,3.141592653589793]
cos_n11d1_s2_uniform_rational_ulp.csv,cos,trig,11d1,2,fp32,1.50,7.54,1,[-3.141592653589793,3.141592653589793]
cos_n11d3_s2_uniform_rational_ulp.csv,cos,trig,11d3,2,fp32,2250.50,7.99,1,[-3.141592653589793,3.141592653589793]
cos_n11d5_s2_uniform_rational_ulp.csv,cos,trig,11d5,2,fp32,143.50,8.66,1,[-3.141592653589793,3.141592653589793]
cos_n12d2_s2_uniform_rational_ulp.csv,cos,trig,12d2,2,fp32,2.00,7.99,1,[-3.141592653589793,3.141592653589793]
cos_n12d4_s2_uniform_rational_ulp.csv,cos,trig,12d4,2,fp32,2.00,8.66,1,[-3.141592653589793,3.141592653589793]
cos_n13d2_s2_uniform_rational_ulp.csv,cos,trig,13d2,2,fp32,71.00,8.33,1,[-3.141592653589793,3.141592653589793]
cos_n14d1_s2_uniform_rational_ulp.csv,cos,trig,14d1,2,fp32,58.50,8.55,1,[-3.141592653589793,3.141592653589793]
cos_n15d1_s2_uniform_rational_ulp.csv,cos,trig,15d1,2,fp32,2.00,8.88,1,[-3.141592653589793,3.141592653589793]
cos_n2d1_s2_uniform_rational_ulp.csv,cos,trig,2d1,2,fp32,1004922.00,4.59,1,[-3.141592653589793,3.141592653589793]
cos_n3d1_s2_uniform_rational_ulp.csv,cos,trig,3d1,2,fp32,5281.50,4.91,1,[-3.141592653589793,3.141592653589793]
cos_n4d1_s1_uniform_rational_ulp.csv,cos,trig,4d1,1,fp32,31084.00,3.84,1,[-3.141592653589793,3.141592653589793]
cos_n4d3_s1_uniform_rational_ulp.csv,cos,trig,4d3,1,fp32,13580.50,4.22,1,[-3.141592653589793,3.141592653589793]
cos_n5d1_s1_uniform_rational_ulp.csv,cos,trig,5d1,1,fp32,31242.50,4.00,1,[-3.141592653589793,3.141592653589793]
cos_n5d3_s1_uniform_rational_ulp.csv,cos,trig,5d3,1,fp32,231.50,4.54,1,[-3.141592653589793,3.141592653589793]
cos_n5d4_s1_uniform_rational_ulp.csv,cos,trig,5d4,1,fp32,2030.00,4.59,1,[-3.141592653589793,3.141592653589793]
cos_n5d5_s2_uniform_rational_ulp.csv,cos,trig,5d5,2,fp32,1.50,6.73,1,[-3.141592653589793,3.141592653589793]
cos_n6d2_s2_uniform_rational_ulp.csv,cos,trig,6d2,2,fp32,1.50,6.01,1,[-3.141592653589793,3.141592653589793]
cos_n6d4_s2_uniform_rational_ulp.csv,cos,trig,6d4,2,fp32,1.50,6.67,1,[-3.141592653589793,3.141592653589793]
cos_n6d6_s2_uniform_rational_ulp.csv,cos,trig,6d6,2,fp32,1.50,7.39,1,[-3.141592653589793,3.141592653589793]
cos_n7d2_s2_uniform_rational_ulp.csv,cos,trig,7d2,2,fp32,1.50,6.34,1,[-3.141592653589793,3.141592653589793]
cos_n7d4_s2_uniform_rational_ulp.csv,cos,trig,7d4,2,fp32,1.50,7.01,1,[-3.141592653589793,3.141592653589793]
cos_n7d6_s2_uniform_rational_ulp.csv,cos,trig,7d6,2,fp32,2.00,7.67,1,[-3.141592653589793,3.141592653589793]
cos_n8d1_s2_uniform_rational_ulp.csv,cos,trig,8d1,2,fp32,1.50,6.44,1,[-3.141592653589793,3.141592653589793]
cos_n8d3_s2_uniform_rational_ulp.csv,cos,trig,8d3,2,fp32,1.50,7.00,1,[-3.141592653589793,3.141592653589793]
cos_n8d5_s2_uniform_rational_ulp.csv,cos,trig,8d5,2,fp32,1.50,7.66,1,[-3.141592653589793,3.141592653589793]
cos_n8d7_s1_uniform_rational_ulp.csv,cos,trig,8d7,1,fp32,1.50,5.57,1,[-3.141592653589793,3.141592653589793]
cos_n9d1_s1_uniform_rational_ulp.csv,cos,trig,9d1,1,fp32,3.50,4.86,1,[-3.141592653589793,3.141592653589793]
cos_n9d3_s1_uniform_rational_ulp.csv,cos,trig,9d3,1,fp32,2.00,5.07,1,[-3.141592653589793,3.141592653589793]
cos_n9d5_s1_uniform_rational_ulp.csv,cos,trig,9d5,1,fp32,2.00,5.40,1,[-3.141592653589793,3.141592653589793]
cos_n9d7_s1_uniform_rational_ulp.csv,cos,trig,9d7,1,fp32,2.50,5.72,1,[-3.141592653589793,3.141592653589793]
cos_p11_s1_uniform_any_ulp.csv,cos,trig,11,1,fp32,44.50,3.60,1,[-3.141592653589793,3.141592653589793]
cos_p14_s1_uniform_any_ulp.csv,cos,trig,14,1,fp32,44.50,3.62,1,[-3.141592653589793,3.141592653589793]
cos_p1_s32_uniform_any_ulp.csv,cos,trig,1,32,fp32,20197.00,21.10,1,[-3.141592653589793,3.141592653589793]
cos_p2_s16_uniform_any_ulp.csv,cos,trig,2,16,fp32,27367.00,14.15,1,[-3.141592653589793,3.141592653589793]
cos_p2_s3_uniform_any_ulp.csv,cos,trig,2,3,fp32,8388608.00,4.15,1,[-3.141592653589793,3.141592653589793]
cos_p3_s1_uniform_any_ulp.csv,cos,trig,3,1,fp32,8388608.00,3.31,1,[-3.141592653589793,3.141592653589793]
cos_p3_s4_uniform_any_ulp.csv,cos,trig,3,4,fp32,1078.50,5.83,1,[-3.141592653589793,3.141592653589793]
cos_p4_s1_uniform_any_ulp.csv,cos,trig,4,1,fp32,8388608.00,3.28,1,[-3.141592653589793,3.141592653589793]
cos_p4_s4_uniform_any_ulp.csv,cos,trig,4,4,fp32,38.75,6.54,1,[-3.141592653589793,3.141592653589793]
cos_p5_s1_uniform_any_ulp.csv,cos,trig,5,1,fp32,8388608.00,3.30,1,[-3.141592653589793,3.141592653589793]
cos_p5_s8_uniform_any_ulp.csv,cos,trig,5,8,fp32,27550.50,9.41,1,[-3.141592653589793,3.141592653589793]
cos_p6_s2_uniform_any_ulp.csv,cos,trig,6,2,fp32,4.26,5.01,1,[-3.141592653589793,3.141592653589793]
cos_p7_s1_uniform_any_ulp.csv,cos,trig,7,1,fp32,694.00,3.52,1,[-3.141592653589793,3.141592653589793]
cos_p8_s1_uniform_any_ulp.csv,cos,trig,8,1,fp32,44.50,3.61,1,[-3.141592653589793,3.141592653589793]
cos_p9_s1_uniform_any_ulp.csv,cos,trig,9,1,fp32,44.50,3.61,1,[-3.141592653589793,3.141592653589793]
cosh_n10d1_s2_uniform_rational_ulp.csv,cosh,rational,10d1,2,fp32,176.00,6.28,1,[-10.0,10.0]
cosh_n10d3_s2_uniform_rational_ulp.csv,cosh,rational,10d3,2,fp32,8.00,6.94,1,[-10.0,10.0]
cosh_n10d5_s2_uniform_rational_ulp.csv,cosh,rational,10d5,2,fp32,12.00,7.37,1,[-10.0,10.0]
cosh_n11d1_s2_uniform_rational_ulp.csv,cosh,rational,11d1,2,fp32,34.00,6.61,1,[-10.0,10.0]
cosh_n11d3_s2_uniform_rational_ulp.csv,cosh,rational,11d3,2,fp32,16.00,7.04,1,[-10.0,10.0]
cosh_n11d5_s2_uniform_rational_ulp.csv,cosh,rational,11d5,2,fp32,9.00,7.71,1,[-10.0,10.0]
cosh_n12d2_s1_uniform_rational_ulp.csv,cosh,rational,12d2,1,fp32,502.00,4.11,1,[-10.0,10.0]
cosh_n12d4_s1_uniform_rational_ulp.csv,cosh,rational,12d4,1,fp32,23.00,4.26,1,[-10.0,10.0]
cosh_n13d1_s1_uniform_rational_ulp.csv,cosh,rational,13d1,1,fp32,17966.00,4.14,1,[-10.0,10.0]
cosh_n13d3_s1_uniform_rational_ulp.csv,cosh,rational,13d3,1,fp32,502.00,4.90,1,[-10.0,10.0]
cosh_n14d1_s2_uniform_rational_ulp.csv,cosh,rational,14d1,2,fp32,4.00,7.48,1,[-10.0,10.0]
cosh_n15d14_s1_uniform_rational_max.csv,cosh,rational,15d14,1,fp32,5.00,5.34,1,[-10.0,10.0]
cosh_n1d1_s1_uniform_rational_ulp.csv,cosh,rational,1d1,1,fp32,11275503.19,3.08,1,[-10.0,10.0]
cosh_n2d2_s1_uniform_rational_ulp.csv,cosh,rational,2d2,1,fp32,6033996.00,3.16,1,[-10.0,10.0]
cosh_n3d2_s1_uniform_rational_ulp.csv,cosh,rational,3d2,1,fp32,6033305.75,3.23,1,[-10.0,10.0]
cosh_n4d1_s1_uniform_rational_ulp.csv,cosh,rational,4d1,1,fp32,8863505.75,3.26,1,[-10.0,10.0]
cosh_n4d3_s1_uniform_rational_ulp.csv,cosh,rational,4d3,1,fp32,3173551.00,3.29,1,[-10.0,10.0]
cosh_n5d1_s1_uniform_rational_ulp.csv,cosh,rational,5d1,1,fp32,8863780.50,3.46,1,[-10.0,10.0]
cosh_n5d3_s1_uniform_rational_ulp.csv,cosh,rational,5d3,1,fp32,3173836.00,3.70,1,[-10.0,10.0]
cosh_n5d4_s2_uniform_rational_ulp.csv,cosh,rational,5d4,2,fp32,30315.00,5.66,1,[-10.0,10.0]
cosh_n6d1_s2_uniform_rational_ulp.csv,cosh,rational,6d1,2,fp32,83568.00,4.96,1,[-10.0,10.0]
cosh_n6d3_s2_uniform_rational_ulp.csv,cosh,rational,6d3,2,fp32,460.00,5.61,1,[-10.0,10.0]
cosh_n6d5_s2_uniform_rational_ulp.csv,cosh,rational,6d5,2,fp32,76.00,6.33,1,[-10.0,10.0]
cosh_n7d1_s2_uniform_rational_ulp.csv,cosh,rational,7d1,2,fp32,20622.00,5.29,1,[-10.0,10.0]
cosh_n7d3_s2_uniform_rational_ulp.csv,cosh,rational,7d3,2,fp32,331.00,5.94,1,[-10.0,10.0]
cosh_n7d5_s2_uniform_rational_ulp.csv,cosh,rational,7d5,2,fp32,52.00,6.61,1,[-10.0,10.0]
cosh_n7d7_s2_uniform_rational_ulp.csv,cosh,rational,7d7,2,fp32,94.00,7.26,1,[-10.0,10.0]
cosh_n8d2_s2_uniform_rational_ulp.csv,cosh,rational,8d2,2,fp32,196.00,5.95,1,[-10.0,10.0]
cosh_n8d4_s2_uniform_rational_ulp.csv,cosh,rational,8d4,2,fp32,15.00,6.60,1,[-10.0,10.0]
cosh_n8d6_s2_uniform_rational_ulp.csv,cosh,rational,8d6,2,fp32,23.00,7.05,1,[-10.0,10.0]
cosh_n8d8_s2_uniform_rational_ulp.csv,cosh,rational,8d8,2,fp32,34.00,7.71,1,[-10.0,10.0]
cosh_n9d2_s2_uniform_rational_ulp.csv,cosh,rational,9d2,2,fp32,51.00,6.28,1,[-10.0,10.0]
cosh_n9d4_s2_uniform_rational_ulp.csv,cosh,rational,9d4,2,fp32,13.00,6.94,1,[-10.0,10.0]
cosh_n9d6_s2_uniform_rational_ulp.csv,cosh,rational,9d6,2,fp32,308.00,7.44,1,[-10.0,10.0]
cosh_p10_s2_uniform_any_ulp.csv,cosh,poly,10,2,fp32,7756.00,4.24,1,[-10.0,10.0]
cosh_p12_s1_uniform_any_ulp.csv,cosh,poly,12,1,fp32,17960.00,3.36,1,[-10.0,10.0]
cosh_p14_s2_uniform_any_max.csv,cosh,poly,14,2,fp32,1687.00,4.46,1,[-10.0,10.0]
cosh_p1_s1_uniform_any_ulp.csv,cosh,poly,1,1,fp32,11275503.19,2.87,1,[-10.0,10.0]
cosh_p1_s4_uniform_any_ulp.csv,cosh,poly,1,4,fp32,9431827.12,3.37,1,[-10.0,10.0]
cosh_p2_s2_uniform_any_ulp.csv,cosh,poly,2,2,fp32,11087162.91,3.08,1,[-10.0,10.0]
cosh_p2_s8_uniform_any_ulp.csv,cosh,poly,2,8,fp32,851383.00,5.89,1,[-10.0,10.0]
cosh_p3_s2_uniform_any_ulp.csv,cosh,poly,3,2,fp32,9602055.12,3.15,1,[-10.0,10.0]
cosh_p3_s8_uniform_any_ulp.csv,cosh,poly,3,8,fp32,135239.00,6.75,1,[-10.0,10.0]
cosh_p4_s32_uniform_any_ulp.csv,cosh,poly,4,32,fp32,5689.00,22.78,1,[-10.0,10.0]
cosh_p5_s16_uniform_any_ulp.csv,cosh,poly,5,16,fp32,4584.00,14.08,1,[-10.0,10.0]
cosh_p5_s4_uniform_any_ulp.csv,cosh,poly,5,4,fp32,102895.00,4.86,1,[-10.0,10.0]
cosh_p6_s2_uniform_any_ulp.csv,cosh,poly,6,2,fp32,1287682.00,3.53,1,[-10.0,10.0]
cosh_p7_s1_uniform_any_ulp.csv,cosh,poly,7,1,fp32,3802395.00,3.05,1,[-10.0,10.0]
cosh_p7_s8_uniform_any_ulp.csv,cosh,poly,7,8,fp32,5820.00,9.10,1,[-10.0,10.0]
cosh_p8_s4_uniform_any_ulp.csv,cosh,poly,8,4,fp32,4822.00,6.15,1,[-10.0,10.0]
cosh_p9_s4_uniform_any_ulp.csv,cosh,poly,9,4,fp32,10023.00,6.59,1,[-10.0,10.0]
digamma_n10d2_s2_uniform_rational_ulp.csv,digamma,rational,10d2,2,fp32,16.50,6.60,1,[0.01,102.0]
digamma_n10d5_s2_uniform_rational_ulp.csv,digamma,rational,10d5,2,fp32,40.36,7.71,1,[0.01,102.0]
