formats.input_A,formats.input_B,formats.register_A,formats.register_B,formats.output,formats.sfpu_math,unpack_to_dest,dest_acc,speed_of_light,math_fidelity,dest_sync,throttle_level,unpack_transpose_faces,num_faces,num_faces_A,num_faces_B,loop_factor,tile_cnt,c_dimm,r_dimm,k_dimm,marker,mean(L1_TO_L1),TEXT_SIZE(L1_TO_L1),test,dst_index,unpack_transpose_within_face,partial_a,partial_face_pack,partial_b,partial_face_math,in0_r_dim,in0_c_dim,in1_r_dim,in1_c_dim,cfg,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
Float32,Float32,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,4,4,4,64,10,1,5,2,TILE_LOOP,87585.0,12316,perf_matmul,,,,,,,,,,,b3ff218c0ff4,87585,87661,87663,87706,87657,87677,87709,87664,87662,87699
Float32,Float32,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,4,4,4,64,12,2,2,3,TILE_LOOP,73978.0,12316,perf_matmul,,,,,,,,,,,153c8eecf101,73978,74003,73932,73933,73981,74002,73922,73946,73886,73969
Float32,Float32,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi4,DestSync.Half,0,Transpose.No,4,4,4,64,4,2,2,1,TILE_LOOP,28633.0,12316,perf_matmul,,,,,,,,,,,0599a59f0323,28633,28623,28618,28636,28693,28636,28663,28636,28719,28684
Float32,Float32,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi4,DestSync.Half,0,Transpose.No,4,4,4,64,8,2,2,2,TILE_LOOP,53011.0,12316,perf_matmul,,,,,,,,,,,3e32f9906f13,53011,53010,53009,53057,53060,53030,53010,53132,53048,53087
Float32,Float32,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi4,DestSync.Half,0,Transpose.No,4,4,4,64,10,1,5,2,TILE_LOOP,86404.0,12316,perf_matmul,,,,,,,,,,,11f2cc0325ae,86404,86444,86379,86360,86521,86429,86430,86394,86391,86430
Float32,Float32,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi4,DestSync.Half,0,Transpose.No,4,4,4,64,12,2,2,3,TILE_LOOP,78072.0,12316,perf_matmul,,,,,,,,,,,f6e43878c2e4,78072,78079,78080,77999,78041,78092,78092,78063,78081,78076
Float32,Float32,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,4,4,4,64,4,4,1,1,TILE_LOOP,36683.0,12304,perf_matmul,,,,,,,,,,,fa45ff10e343,36683,36683,36683,36683,36683,36683,36626,36679,36683,36683
Float32,Float32,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,4,4,4,64,8,2,2,2,TILE_LOOP,42684.0,12304,perf_matmul,,,,,,,,,,,d2a493416004,42684,42675,42577,42609,42580,42633,42620,42724,42621,42633
Float32,Float32,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,4,4,4,64,8,4,1,2,TILE_LOOP,67614.0,12304,perf_matmul,,,,,,,,,,,5ba1a5d2ce0d,67614,67837,67614,67614,67616,67608,67885,67614,67847,67614
Float32,Float32,Float16_b,Float16_b,Float32,Float16_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,4,4,4,64,15,1,5,3,TILE_LOOP,128819.0,12304,perf_matmul,,,,,,,,,,,98ca40b3963a,128819,128869,128908,128755,128868,128799,128817,128889,128924,128873
Float32,Float32,Tf32,Tf32,Bfp8_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Half,0,Transpose.No,4,4,4,64,4,2,2,1,TILE_LOOP,21032.0,12364,perf_matmul,,,,,,,,,,,fa95beeec9cf,21032,21046,21047,21058,21047,21047,21047,21047,21050,21047
Float32,Float32,Tf32,Tf32,Bfp8_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,4,4,4,64,4,2,2,1,TILE_LOOP,19693.0,12352,perf_matmul,,,,,,,,,,,525bf363a8fd,19693,19687,19670,19686,19674,19686,19686,19649,19673,19686
Float32,Float32,Tf32,Tf32,Float16,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Half,0,Transpose.No,4,4,4,64,3,1,3,1,TILE_LOOP,22458.0,12364,perf_matmul,,,,,,,,,,,72d10b79742e,22458,22903,22315,22920,22902,22902,22402,22902,22902,22903
Float32,Float32,Tf32,Tf32,Float16,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,4,4,4,64,3,1,3,1,TILE_LOOP,22523.0,12364,perf_matmul,,,,,,,,,,,9ab4403af3c2,22523,22536,22552,22536,22523,22529,22536,22536,22536,22535
Float32,Float32,Tf32,Tf32,Float16,Tf32,False,DestAccumulation.Yes,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,4,4,4,64,3,1,3,1,TILE_LOOP,22729.0,12352,perf_matmul,,,,,,,,,,,eafe4a98acfa,22729,22707,22707,22758,22707,22708,22707,22707,22707,22707
Float32,Float32,Tf32,Tf32,Float16_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Half,0,Transpose.No,4,4,4,64,4,1,1,4,TILE_LOOP,33628.0,12364,perf_matmul,,,,,,,,,,,8a71425ad0d1,33628,33662,33662,33662,33662,33662,33662,33662,33661,33741
Float32,Float32,Tf32,Tf32,Float16_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Half,0,Transpose.No,4,4,4,64,8,1,1,8,TILE_LOOP,66551.0,12364,perf_matmul,,,,,,,,,,,b2c7b0bdefed,66551,66551,66550,66552,66552,66552,66545,66513,66598,66553
Float32,Float32,Tf32,Tf32,Float16_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,4,4,4,64,4,1,1,4,TILE_LOOP,34022.0,12364,perf_matmul,,,,,,,,,,,2ba389ec0547,34022,34022,34022,34022,34023,33813,34022,34022,34022,33716
Float32,Float32,Tf32,Tf32,Float16_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,4,4,4,64,8,1,1,8,TILE_LOOP,66533.0,12364,perf_matmul,,,,,,,,,,,6fbf65cf3e96,66533,66300,66268,66322,66271,66659,66516,66272,66274,66472
Float32,Float32,Tf32,Tf32,Float16_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi4,DestSync.Half,0,Transpose.No,4,4,4,64,4,1,1,4,TILE_LOOP,33725.0,12364,perf_matmul,,,,,,,,,,,aa0999924e61,33725,33882,33926,33754,33754,33942,33882,33754,33754,33754
Float32,Float32,Tf32,Tf32,Float16_b,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi4,DestSync.Half,0,Transpose.No,4,4,4,64,8,1,1,8,TILE_LOOP,66471.0,12364,perf_matmul,,,,,,,,,,,3db210caa8e8,66471,66644,66503,66537,66402,66539,66718,66535,66544,66476
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Half,0,Transpose.No,4,4,4,64,3,3,1,1,TILE_LOOP,21065.0,12364,perf_matmul,,,,,,,,,,,06d96b93ed1d,21065,21142,21086,21048,21086,21086,21113,21063,21309,21367
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Half,0,Transpose.No,4,4,4,64,6,3,1,2,TILE_LOOP,38259.0,12364,perf_matmul,,,,,,,,,,,171320d18473,38259,38243,38286,38279,38256,38259,38257,38240,38255,38231
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,4,4,4,64,3,3,1,1,TILE_LOOP,21413.0,12364,perf_matmul,,,,,,,,,,,2dc937fc47c7,21413,21481,21416,21421,21421,21416,21226,21424,21276,21421
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,4,4,4,64,12,1,4,3,TILE_LOOP,81377.0,12364,perf_matmul,,,,,,,,,,,e2ce18db6f7a,81377,81399,81434,81437,81470,81520,81430,81450,81516,81372
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,4,4,4,64,16,1,4,4,TILE_LOOP,104878.0,12364,perf_matmul,,,,,,,,,,,a1ce4cddfeeb,104878,104796,104867,104953,104901,104867,104907,104838,104960,104833
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Half,0,Transpose.No,4,4,4,64,32,1,4,8,TILE_LOOP,198189.0,12364,perf_matmul,,,,,,,,,,,5d29e833c6f9,198189,198405,198600,198251,198252,198367,198741,198413,198213,198320
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi4,DestSync.Half,0,Transpose.No,4,4,4,64,3,3,1,1,TILE_LOOP,21018.0,12364,perf_matmul,,,,,,,,,,,6f7bd6324901,21018,21021,21009,21187,20917,21061,21021,21021,21079,20917
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.HiFi4,DestSync.Half,0,Transpose.No,4,4,4,64,16,1,4,4,TILE_LOOP,105729.0,12364,perf_matmul,,,,,,,,,,,ed39c477c08d,105729,105722,105696,105721,105701,105764,105702,105657,105671,105693
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,4,4,4,64,3,3,1,1,TILE_LOOP,22236.0,12352,perf_matmul,,,,,,,,,,,465f3675b603,22236,22262,22262,22175,22261,22262,22216,22422,22219,22265
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,4,4,4,64,6,3,1,2,TILE_LOOP,38426.0,12352,perf_matmul,,,,,,,,,,,83e9ce59fb7f,38426,38360,38436,38411,38452,38411,38432,38351,38510,38532
Float32,Float32,Tf32,Tf32,Float32,Tf32,False,DestAccumulation.Yes,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,4,4,4,64,16,1,4,4,TILE_LOOP,106172.0,12352,perf_matmul,,,,,,,,,,,2c6a963f698c,106172,106196,106129,106242,106175,106195,106160,106178,106209,106217
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.No,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,8,8,1,1,TILE_LOOP,380303.0,14927,perf_math_matmul,0.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,4e4e48080114,380303,380981,380981,380303,380981,380314,380303,380981,380981,380981
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.No,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,8,8,1,1,TILE_LOOP,380981.0,14927,perf_math_matmul,8.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,72a22187a795,380981,380981,380306,380303,380303,380981,380303,380303,380303,380981
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,117990.0,14915,perf_math_matmul,0.0,Transpose.No,True,True,False,True,8.0,32.0,32.0,32.0,1f34c0304bac,117990,117990,117990,117990,117990,118210,117990,117990,117990,118210
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,117990.0,14915,perf_math_matmul,14.0,Transpose.No,True,True,False,True,8.0,32.0,32.0,32.0,7963cd8f33c8,117990,117990,118210,118210,117990,118352,117990,118352,118352,117990
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118077.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,80427e035917,118077,118077,118002,118077,118228,118002,118077,118002,118077,118077
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118437.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,c5713a911940,118437,118053,118173,118173,118173,118173,118053,118173,118173,117985
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118173.0,14987,perf_math_matmul,6.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,ea215f800f0c,118173,118173,118053,118412,118053,118173,118173,118053,118082,118053
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118002.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,02b5f29727f4,118002,118228,118002,118002,118077,118077,118002,118228,118077,118002
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,127824.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,abd05c1f456d,127824,127824,127824,127824,127824,127606,127878,127824,127606,127824
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,8,8,1,1,TILE_LOOP,380981.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,5fddf52619c0,380981,380981,380981,380332,380981,380332,380981,380981,380981,380332
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,127824.0,14987,perf_math_matmul,6.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,a0e58d349bde,127824,127824,127824,127824,127824,127824,127824,127606,127824,127606
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118265.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,7bf66f0aba4c,118265,118173,118173,118265,118173,118073,118173,118265,118173,118265
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi4,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118386.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,8.0,32.0,32.0,32.0,ac8a50bece14,118386,118221,118221,118104,118337,118221,118221,118221,118221,118104
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118174.0,14915,perf_math_matmul,0.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,4e5db289d989,118174,118405,118190,118405,118405,118405,118405,118174,118405,118405
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118174.0,14915,perf_math_matmul,14.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,0a3cdb37793a,118174,118405,118405,118405,118405,118174,118174,118405,118405,118405
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118207.0,14915,perf_math_matmul,15.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,b2933840eade,118207,118121,118207,118207,118262,118207,118114,118114,118121,118114
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118207.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,1163fd7a2150,118207,118385,118385,118385,118385,118385,118385,118385,118385,118207
Bfp8_b,Bfp8_b,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118467.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,7a402fd33ebc,118467,118207,118385,118385,118385,118385,118385,118385,118207,118207
Float16,Float16,Float16,Float16,Bfp8_b,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118348.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,46331f07c9da,118348,118348,118176,118192,118176,118226,118176,118206,118176,118348
Float16,Float16,Float16,Float16,Bfp8_b,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,124501.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,8cd78fb3e962,124501,123658,124501,123658,124735,124735,123658,123658,125210,124735
Float16,Float16,Float16,Float16,Bfp8_b,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,124735.0,14987,perf_math_matmul,6.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,2d14c8810f8f,124735,123658,124735,124735,123658,124501,123658,123658,124735,124735
Float16,Float16,Float16,Float16,Bfp8_b,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118176.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,cdef7d78cb1d,118176,118206,118348,118192,118176,118348,118176,118348,118176,118348
Float16,Float16,Float16,Float16,Bfp8_b,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi4,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118188.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,d67ba50920e2,118188,118188,118360,118188,118310,118188,118360,118188,118240,118219
Float16,Float16,Float16,Float16,Bfp8_b,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi4,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118188.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,12a37487f1a9,118188,118188,118188,118188,118188,118188,118360,118360,118360,118205
Float16,Float16,Float16,Float16,Float16,Float16,False,DestAccumulation.No,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118423.0,14927,perf_math_matmul,0.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,1f819eae818d,118423,118194,118264,118264,118194,118264,118423,118423,118264,118423
Float16,Float16,Float16,Float16,Float16,Float16,False,DestAccumulation.No,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118264.0,14927,perf_math_matmul,14.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,8a8024e070fb,118264,118264,118264,118264,118423,118264,118264,118423,118264,118425
Float16,Float16,Float16,Float16,Float16,Float16,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118175.0,14915,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,b27c5aae6513,118175,118175,118175,118175,118175,118185,118175,118175,118175,118299
Float16,Float16,Float16,Float16,Float16,Float16,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118255.0,14915,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,cf933256bc0f,118255,118057,118255,118238,118238,118238,118255,118238,118238,118238
Float16,Float16,Float16,Float16,Float16,Float16,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,2,2,4,1024,6,6,1,1,TILE_LOOP,259802.0,14883,perf_math_matmul,0.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,b4a25c2d84bb,259802,259685,260007,259896,259830,259830,259923,259859,259884,259957
Float16,Float16,Float16,Float16,Float16,Float16,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,2,2,4,1024,7,7,1,1,TILE_LOOP,307856.0,14883,perf_math_matmul,0.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,121fa01a81c0,307856,307926,307844,306406,307919,308020,307900,307914,307922,308002
Float16,Float16,Float16,Float16,Float16,Float16,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Half,0,Transpose.No,2,2,4,1024,6,6,1,1,TILE_LOOP,259792.0,14883,perf_math_matmul,2.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,0bb8fb6c61d0,259792,259874,259872,259834,259969,259958,260053,259961,259826,259764
Float16,Float16,Float16,Float16,Float16,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi4,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118310.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,412d88ea2655,118310,118159,118310,118159,118310,118310,118310,118310,118310,118177
Float16,Float16,Float16,Float16,Float16,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi4,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118310.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,2.0,32.0,32.0,32.0,37fa5eb9894c,118310,118310,118310,118310,118159,118310,118159,118195,118310,118310
Float16,Float16,Float16,Float16,Float16_b,Float16,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118078.0,14915,perf_math_matmul,0.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,8772dbb80263,118078,118355,118355,118355,118355,118355,118355,118078,118172,118172
Float16,Float16,Float16,Float16,Float16_b,Float16,False,DestAccumulation.No,False,MathFidelity.LoFi,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118355.0,14915,perf_math_matmul,14.0,Transpose.No,True,True,False,True,4.0,32.0,32.0,32.0,186e39eeb259,118355,118172,118172,118172,118356,118172,118355,118172,118355,118355
Float16,Float16,Float16,Float16,Float16_b,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118483.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,368de6cc41d2,118483,118198,117940,118198,118198,118483,118198,118198,118483,118198
Float16,Float16,Float16,Float16,Float16_b,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118198.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,155de4b03dfa,118198,118483,118198,118198,118275,118198,118198,118198,118483,118483
Float16,Float16,Float16,Float16,Float32,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118176.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,ffea5840c103,118176,118214,118214,118214,118214,118214,118054,118214,118128,118310
Float16,Float16,Float16,Float16,Float32,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118132.0,14987,perf_math_matmul,0.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,cb8724290656,118132,118180,118180,118180,118132,118180,118132,117984,118180,118180
Float16,Float16,Float16,Float16,Float32,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,2,2,1,1,TILE_LOOP,118132.0,14987,perf_math_matmul,6.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,67cae52075c5,118132,118180,118255,118180,118180,118132,118180,118180,118180,118132
Float16,Float16,Float16,Float16,Float32,Float16,False,DestAccumulation.Yes,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118214.0,14987,perf_math_matmul,7.0,Transpose.No,True,True,False,True,1.0,32.0,32.0,32.0,45b3bf896001,118214,118214,118214,118092,118214,118215,118214,118214,118310,118310
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi2,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118129.0,14927,perf_math_matmul,0.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,cf614ee658e7,118129,118129,118129,118129,118076,118076,118129,118076,118076,118253
Float16_b,Float16_b,Float16_b,Float16_b,Bfp8_b,Float16_b,False,DestAccumulation.No,False,MathFidelity.HiFi3,DestSync.Full,0,Transpose.No,2,2,4,1024,1,1,1,1,TILE_LOOP,118142.0,14927,perf_math_matmul,15.0,Transpose.No,True,True,False,False,16.0,32.0,32.0,32.0,4081a21e4a67,118142,118142,118352,118087,118142,118142,118142,118142,118142,118142
