test,marker,run_type,cfg_broadcast_type,cfg_ct_dim,cfg_dest_acc,cfg_formats.input_A,cfg_formats.input_B,cfg_formats.output,cfg_formats.register_A,cfg_formats.register_B,cfg_formats.sfpu_math,cfg_loop_factor,cfg_math_fidelity,cfg_mathop,cfg_speed_of_light,cfg_tile_cnt,cfg_unpack_to_dest,n,median,mean,std,cv,min,max,spread,abs_spread,gate_delta_max_k1,gate_delta_max_k2,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,cfg_approx_mode,cfg_iterations,cfg_num_faces,cfg_num_faces_A,cfg_num_faces_B,cfg_unpack_transpose_faces,cfg_unpack_transpose_within_face,cfg_fast_mode,cfg_input_format,cfg_output_format,cfg_stable_sort,cfg_clamp_negative,cfg_block_ct_dim,cfg_block_rt_dim,cfg_full_ct_dim,cfg_full_rt_dim,cfg_c_dimm,cfg_dest_sync,cfg_dst_index,cfg_in0_c_dim,cfg_in0_r_dim,cfg_in1_c_dim,cfg_in1_r_dim,cfg_k_dimm,cfg_partial_a,cfg_partial_b,cfg_partial_face_math,cfg_partial_face_pack,cfg_r_dimm,cfg_throttle_level,cfg_math_transpose_faces,cfg_reduce_pool_type,cfg_binop_mathop,cfg_value_bits,cfg_ternary_mathop,cfg_ternary_scalar_bits,cfg_srca_reuse_count
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,40,False,10,535.0,536.5,4.743416490252569,0.008841410047069,535.0,550.0,0.02803738317757,15.0,0.02803738317757,0.014018691588785,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,550.0,535.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,8.0,,,,,5.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,64,False,10,535.0,536.5,4.743416490252569,0.008841410047069,535.0,550.0,0.02803738317757,15.0,0.02803738317757,0.014018691588785,535.0,535.0,535.0,535.0,535.0,535.0,550.0,535.0,535.0,535.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,8.0,,,,,8.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,24,False,10,535.0,536.5,4.743416490252569,0.008841410047069,535.0,550.0,0.02803738317757,15.0,0.02803738317757,0.014018691588785,535.0,535.0,535.0,535.0,535.0,535.0,535.0,550.0,535.0,535.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,8.0,,,,,3.0,0.0,,,,,,,
perf_pack_untilize,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float32,Float16_b,Float16_b,Float16_b,32.0,,,False,16,False,10,536.0,534.5,4.743416490252569,0.0088744929658607,521.0,536.0,0.0279850746268656,15.0,0.0287907869481765,0.0141911069063386,536.0,536.0,536.0,536.0,536.0,536.0,536.0,521.0,536.0,536.0,,,,,,,,,,,,,8.0,2.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16,Float16,Float32,Float16,Float16,Float16,1024.0,MathFidelity.LoFi,,False,3,False,10,574.0,574.0,3.771236166328253,0.006570097850746,566.0,582.0,0.0278745644599303,16.0,0.0282685512367491,0.0140350877192982,582.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,566.0,574.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,3.0,DestSync.Half,0.0,32.0,2.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_eltwise_unary_sfpu,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,16.0,,MathOperation.Reciprocal,False,8,False,10,540.0,538.5,4.743416490252569,0.0088085728695498,525.0,540.0,0.0277777777777777,15.0,0.0285714285714285,0.0140845070422535,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,525.0,540.0,ApproximationMode.Yes,32.0,4.0,4.0,4.0,Transpose.No,Transpose.No,FastMode.No,,,StableSort.No,False,,,,,,,,,,,,,,,,,,,,,,,,,
perf_eltwise_unary_sfpu,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float32,Float32,Float16_b,Float32,Float32,Float32,16.0,,MathOperation.Rsqrt,False,8,True,10,540.0,538.5,4.743416490252569,0.0088085728695498,525.0,540.0,0.0277777777777777,15.0,0.0285714285714285,0.0140845070422535,540.0,540.0,540.0,540.0,540.0,525.0,540.0,540.0,540.0,540.0,ApproximationMode.Yes,32.0,4.0,4.0,4.0,Transpose.No,Transpose.No,FastMode.No,,,StableSort.No,False,,,,,,,,,,,,,,,,,,,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float32,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.LoFi,,False,6,False,10,540.0,542.0,4.83045891539648,0.0089122858217647,540.0,555.0,0.0277777777777777,15.0,0.0277777777777777,0.0185185185185185,540.0,540.0,540.0,540.0,540.0,545.0,540.0,540.0,555.0,540.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,2.0,,,,,3.0,0.0,,,,,,,
perf_math_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.HiFi4,,False,1,False,10,119493.0,120663.7,1521.235320389321,0.012607232501484,119486.0,122798.0,0.0277171047676432,3312.0,0.0277187285539728,0.0256219269798096,122798.0,122300.0,119492.0,119491.0,119486.0,119493.0,119489.0,122300.0,119493.0,122295.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16_b,Float16_b,Float16,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.LoFi,,False,1,False,10,651.0,654.3,6.992853494818835,0.010687533997889,651.0,669.0,0.0276497695852534,18.0,0.0276497695852534,0.0253456221198156,666.0,651.0,651.0,651.0,651.0,651.0,669.0,651.0,651.0,651.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Half,0.0,32.0,8.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,2,False,10,507.0,508.4,4.427188724235731,0.0087080816763094,507.0,521.0,0.0276134122287968,14.0,0.0276134122287968,0.0138067061143984,507.0,521.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,2.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi3,,False,3,False,10,507.0,508.4,4.427188724235731,0.0087080816763094,507.0,521.0,0.0276134122287968,14.0,0.0276134122287968,0.0138067061143984,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,521.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,3.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi3,,False,32,False,10,507.0,508.4,4.427188724235731,0.0087080816763094,507.0,521.0,0.0276134122287968,14.0,0.0276134122287968,0.0138067061143984,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,521.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,32.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,32,False,10,507.0,508.4,4.427188724235731,0.0087080816763094,507.0,521.0,0.0276134122287968,14.0,0.0276134122287968,0.0138067061143984,507.0,521.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,32.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,4,False,10,507.0,508.4,4.427188724235731,0.0087080816763094,507.0,521.0,0.0276134122287968,14.0,0.0276134122287968,0.0138067061143984,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,521.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,4.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,8,False,10,507.0,509.1,4.724639903973871,0.0092803769475031,507.0,521.0,0.0276134122287968,14.0,0.0276134122287968,0.0207100591715976,507.0,521.0,507.0,507.0,507.0,507.0,507.0,514.0,507.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,8.0,,,,,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Float16_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,8,False,10,507.0,508.4,4.427188724235731,0.0087080816763094,507.0,521.0,0.0276134122287968,14.0,0.0276134122287968,0.0138067061143984,521.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,8.0,,,,,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float32,Float32,Float16_b,Tf32,Tf32,Tf32,1024.0,MathFidelity.LoFi,,False,2,False,10,616.0,616.2,4.211096452627668,0.0068339767163707,610.0,627.0,0.0275974025974025,17.0,0.0278688524590163,0.0146938775510204,616.0,616.0,610.0,615.0,616.0,615.0,627.0,616.0,616.0,615.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,2.0,DestSync.Half,2.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_matmul,TILE_LOOP,L1_TO_L1,,,DestAccumulation.Yes,Float32,Float32,Float32,Tf32,Tf32,Tf32,64.0,MathFidelity.HiFi2,,False,2,False,10,16141.0,16185.5,140.72135587749287,0.0086942853713195,16141.0,16586.0,0.027569543398798,445.0,0.027569543398798,0.013784771699399,16141.0,16141.0,16141.0,16586.0,16141.0,16141.0,16141.0,16141.0,16141.0,16141.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,1.0,,,,,1.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.Yes,Float16,Float16,Float16,Float16,Float16,Float16,1024.0,MathFidelity.LoFi,,False,1,False,10,653.0,653.6,4.427188724235731,0.0067735445597241,647.0,665.0,0.0275650842266462,18.0,0.0278207109737248,0.0138461538461538,653.0,653.0,653.0,665.0,653.0,653.0,653.0,653.0,653.0,647.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Half,3.0,32.0,8.0,32.0,32.0,1.0,True,False,True,True,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.LoFi,,False,12,False,10,508.0,509.4,4.427188724235731,0.0086909868948483,508.0,522.0,0.0275590551181102,14.0,0.0275590551181102,0.0137795275590551,508.0,508.0,508.0,508.0,508.0,508.0,508.0,522.0,508.0,508.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,3.0,DestSync.Half,,,,,,2.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.LoFi,,False,256,False,10,508.0,509.4,4.427188724235731,0.0086909868948483,508.0,522.0,0.0275590551181102,14.0,0.0275590551181102,0.0137795275590551,508.0,508.0,508.0,508.0,508.0,508.0,508.0,522.0,508.0,508.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,4.0,DestSync.Half,,,,,,32.0,,,,,2.0,0.0,,,,,,,
perf_math_matmul,KERNEL,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,Float16_b,1024.0,MathFidelity.HiFi4,,False,1,False,10,120261.0,121431.3,1520.8312091309367,0.0125242108841043,120254.0,123568.0,0.0275567307772261,3314.0,0.0275583348578841,0.0254582950467961,123568.0,123066.0,120260.0,120259.0,120254.0,120261.0,120257.0,123066.0,120261.0,123061.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,8,False,10,509.0,510.4,4.427188724235731,0.0086739590992079,509.0,523.0,0.0275049115913556,14.0,0.0275049115913556,0.0137524557956778,509.0,523.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,1.0,,,,,4.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,12,False,10,509.0,511.3,4.98998997994986,0.0097594171327006,509.0,523.0,0.0275049115913556,14.0,0.0275049115913556,0.0225933202357563,509.0,509.0,509.0,509.0,509.0,523.0,509.0,518.0,509.0,509.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,2.0,,,,,3.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,18,False,10,509.0,510.4,4.427188724235731,0.0086739590992079,509.0,523.0,0.0275049115913556,14.0,0.0275049115913556,0.0137524557956778,509.0,523.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,3.0,,,,,3.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,192,False,10,509.0,511.3,4.98998997994986,0.0097594171327006,509.0,523.0,0.0275049115913556,14.0,0.0275049115913556,0.0225933202357563,509.0,509.0,509.0,509.0,518.0,509.0,509.0,523.0,509.0,509.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,32.0,,,,,3.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,256,False,10,509.0,510.4,4.427188724235731,0.0086739590992079,509.0,523.0,0.0275049115913556,14.0,0.0275049115913556,0.0137524557956778,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,523.0,509.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,32.0,,,,,4.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi3,,False,256,False,10,509.0,510.4,4.427188724235731,0.0086739590992079,509.0,523.0,0.0275049115913556,14.0,0.0275049115913556,0.0137524557956778,509.0,523.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,32.0,,,,,4.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi2,,False,64,False,10,509.0,510.6,4.402019738458447,0.0086212685829581,509.0,523.0,0.0275049115913556,14.0,0.0275049115913556,0.0157170923379174,509.0,509.0,509.0,509.0,509.0,523.0,511.0,509.0,509.0,509.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,8.0,,,,,4.0,0.0,,,,,,,
perf_math_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16,Float16,Bfp8_b,Float16,Float16,Float16,1024.0,MathFidelity.LoFi,,False,1,False,10,619.0,617.7,4.8545511292669135,0.0078590758123149,604.0,621.0,0.0274636510500807,17.0,0.0281456953642384,0.0139002452984464,619.0,619.0,619.0,604.0,619.0,619.0,619.0,619.0,621.0,619.0,,,2.0,2.0,4.0,Transpose.No,Transpose.No,,,,,,,,,,1.0,DestSync.Full,0.0,32.0,16.0,32.0,32.0,1.0,True,False,False,True,1.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float16_b,Float16_b,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.LoFi,,False,7,False,10,510.0,510.6,3.533962208186286,0.0069211950806625,506.0,520.0,0.0274509803921568,14.0,0.0276679841897233,0.0137795275590551,506.0,520.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,1.0,,,,,7.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.LoFi,,False,64,False,10,510.0,510.6,3.533962208186286,0.0069211950806625,506.0,520.0,0.0274509803921568,14.0,0.0276679841897233,0.0137795275590551,506.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,520.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,32.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi3,,False,6,False,10,510.0,511.4,4.427188724235731,0.0086569978964327,510.0,524.0,0.0274509803921568,14.0,0.0274509803921568,0.0137254901960784,510.0,510.0,510.0,510.0,510.0,510.0,524.0,510.0,510.0,510.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,1.0,,,,,3.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,192,False,10,510.0,511.4,4.427188724235731,0.0086569978964327,510.0,524.0,0.0274509803921568,14.0,0.0274509803921568,0.0137254901960784,510.0,510.0,510.0,510.0,510.0,510.0,524.0,510.0,510.0,510.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,32.0,,,,,3.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Float32,Float32,Bfp8_b,Float16_b,Float16_b,Float16_b,64.0,MathFidelity.HiFi4,,False,24,False,10,510.0,512.1,4.724639903973871,0.009226010357301,510.0,524.0,0.0274509803921568,14.0,0.0274509803921568,0.0205882352941176,510.0,510.0,510.0,510.0,510.0,510.0,510.0,524.0,517.0,510.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,2.0,DestSync.Half,,,,,,4.0,,,,,3.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,3,False,10,548.0,549.5,4.743416490252569,0.0086322411105597,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0136861313868613,548.0,548.0,548.0,548.0,548.0,548.0,563.0,548.0,548.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,1.0,,,,,3.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,5,False,10,548.0,549.5,4.743416490252569,0.0086322411105597,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0136861313868613,548.0,548.0,548.0,548.0,548.0,548.0,548.0,563.0,548.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,1.0,,,,,5.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,7,False,10,548.0,549.5,4.743416490252569,0.0086322411105597,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0136861313868613,548.0,548.0,548.0,548.0,548.0,548.0,563.0,548.0,548.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,1.0,,,,,7.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,2,False,10,548.0,551.0,6.324555320336759,0.0114783218154932,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0273722627737226,563.0,563.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,1.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,5,False,10,548.0,549.5,4.743416490252569,0.0086322411105597,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0136861313868613,548.0,548.0,548.0,548.0,548.0,548.0,563.0,548.0,548.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,1.0,,,,,5.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,7,False,10,548.0,549.5,4.743416490252569,0.0086322411105597,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0136861313868613,563.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,1.0,,,,,7.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi4,,False,2,False,10,548.0,549.5,4.743416490252569,0.0086322411105597,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0136861313868613,563.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,1.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi4,,False,8,False,10,548.0,550.6,5.561774297230456,0.0101012973069932,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0237226277372262,563.0,548.0,548.0,548.0,548.0,548.0,548.0,559.0,548.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,1.0,,,,,8.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,4,False,10,548.0,549.5,4.743416490252569,0.0086322411105597,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0136861313868613,548.0,548.0,548.0,548.0,548.0,548.0,563.0,548.0,548.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,2.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,14,False,10,548.0,550.8,5.921711464320654,0.0107511101385632,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0255474452554744,548.0,563.0,548.0,561.0,548.0,548.0,548.0,548.0,548.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,2.0,,,,,7.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi3,,False,4,False,10,548.0,549.5,4.743416490252569,0.0086322411105597,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0136861313868613,548.0,548.0,548.0,548.0,548.0,563.0,548.0,548.0,548.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,2.0,,,,,2.0,0.0,,,,,,,
perf_matmul,INIT,L1_TO_L1,,,DestAccumulation.No,Bfp8_b,Bfp8_b,Float16_b,Bfp8_b,Bfp8_b,Bfp8_b,64.0,MathFidelity.HiFi2,,False,12,False,10,548.0,549.5,4.743416490252569,0.0086322411105597,548.0,563.0,0.0273722627737226,15.0,0.0273722627737226,0.0136861313868613,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,563.0,548.0,,,4.0,4.0,4.0,Transpose.No,,,,,,,,,,,1.0,DestSync.Half,,,,,,3.0,,,,,4.0,0.0,,,,,,,
