epoch usage_bytes total_rss total_cache failcnt
1780425366 115519995904 2180427776 107553226752 167821
1780425371 115176468480 1875812352 107632648192 167821
1780425377 116133191680 2756603904 107692331008 167821
1780425382 115781611520 2310049792 107740745728 167821
1780425387 115224903680 1719980032 107799834624 167821
1780425392 116122288128 2570764288 107885277184 167821
1780425397 116304465920 2665189376 107939246080 167821
1780425402 115531321344 1824636928 107976503296 167821
1780425407 116163686400 2429280256 108071436288 167821
1780425413 116498333696 2649247744 108117630976 167821
1780425418 116243062784 2132811776 108173557760 167821
1780425423 116005457920 1936973824 108245463040 167821
1780425428 116481335296 2458116096 108301627392 167821
1780425433 116296376320 2103930880 108355399680 167821
1780425438 116348878848 2188947456 108425797632 167821
1780425443 116779827200 2550894592 108473671680 167821
1780425448 116344979456 1904885760 108527099904 167821
1780425454 116303134720 1916035072 108604018688 167821
1780425459 116932927488 2517557248 108672360448 167821
1780425464 116877549568 2389729280 108719108096 167821
1780425469 116294840320 1744121856 108772200448 167821
1780425474 117148069888 2537222144 108866007040 167821
1780425479 117221289984 2449891328 108907270144 167821
1780425485 116673503232 1916915712 108955918336 167821
1780425490 116887613440 2077159424 109048844288 167821
1780425495 117502521344 2600329216 109099638784 167821
1780425500 116783267840 1849266176 109142847488 167821
1780425505 117017243648 2007085056 109240799232 167821
1780425510 117575188480 2501226496 109280473088 167821
1780425515 117131870208 1966862336 109328977920 167821
1780425521 117377294336 2132606976 109422747648 167821
1780425526 117745815552 2485288960 109476622336 167821
1780425531 117877444608 2516525056 109529030656 167821
1780425536 117463646208 2064515072 109575184384 167821
1780425541 117564452864 2091278336 109678084096 167821
1780425546 118101131264 2558087168 109720252416 167821
1780425552 117367390208 1774051328 109765758976 167821
1780425557 117892841472 2226257920 109846470656 167821
1780425562 118660124672 2833788928 109915578368 167821
1780425567 118155952128 2332979200 109958332416 167821
1780425572 117631090688 1737060352 110033534976 167821
1780425577 118620774400 2656968704 110098206720 167821
1780425582 118581948416 2502901760 110152773632 167821
1780425587 117827059712 1758306304 110200389632 167821
1780425593 118931980288 2787602432 110283694080 167821
1780425598 118811811840 2614267904 110337716224 167821
1780425603 118114570240 1861967872 110381887488 167821
1780425608 118699597824 2370445312 110477074432 167821
1780425613 118951784448 2567835648 110521958400 167821
1780425618 119025319936 2462461952 110579531776 167821
1780425624 118597214208 2108383232 110622199808 167821
1780425629 118981525504 2401787904 110713524224 167821
1780425634 119257669632 2595160064 110758563840 167821
1780425639 118563151872 1868992512 110792945664 167821
1780425644 119349395456 2568998912 110892277760 167821
1780425649 118800748544 1950015488 110929997824 167821
1780425654 118752522240 1807753216 111012745216 167821
1780425659 119535308800 2535387136 111087923200 167821
1780425665 119760154624 2709110784 111125385216 167821
1780425670 118912520192 1811308544 111170236416 167821
1780425675 119601479680 2456715264 111258341376 167821
1780425680 119847997440 2548703232 111307460608 167821
1780425685 119612600320 2222481408 111359418368 167821
1780425690 119387439104 2037035008 111434223616 167821
1780425696 119916548096 2320433152 111482429440 167821
1780425701 119400951808 1920405504 111528775680 167821
1780425706 119635746816 2080686080 111608291328 167821
1780425711 120115257344 2477187072 111667576832 167821
1780425716 120357003264 2659344384 111743782912 167821
1780425721 119880478720 2147119104 111776006144 167821
1780425726 119873933312 2069659648 111831134208 167821
1780425732 119802241024 1905623040 111917228032 167821
1780425737 120330108928 2384715776 111968972800 167821
1780425742 120718954496 2721075200 112035373056 167821
1780425747 120328654848 2272899072 112076955648 167821
1780425752 119926562816 1801842688 112153481216 167821
1780425757 121089060864 2899460096 112223248384 167821
1780425762 120769015808 2493067264 112261996544 167821
1780425768 120500277248 2175967232 112340762624 167821
1780425773 121080266752 2568196096 112386363392 167821
1780425778 120387383296 1952514048 112430710784 167821
1780425783 121125822464 2606768128 112517443584 167821
1780425788 120862466048 2275926016 112569692160 167821
1780425793 120467357696 1817747456 112638545920 167821
1780425798 121593634816 2751717376 112694325248 167821
1780425804 120861249536 1983782912 112739348480 167821
1780425809 120752111616 1906987008 112832991232 167821
1780425814 121619939328 2708291584 112879140864 167821
1780425819 121248382976 2164404224 112922095616 167821
1780425824 120928665600 1865039872 113006649344 167821
1780425829 122021396480 2858643456 113067409408 167821
1780425835 121333481472 2178666496 113111867392 167821
1780425840 121458761728 2225582080 113196093440 167821
1780425845 121984471040 2693414912 113248079872 167821
1780425850 121315393536 1958604800 113287991296 167821
1780425855 121394356224 1929637888 113384579072 167821
1780425861 122329575424 2813493248 113434112000 167821
1780425866 121606787072 2061668352 113471152128 167821
1780425871 121472651264 1870819328 113570967552 167821
1780425876 122612498432 2919665664 113616723968 167821
1780425881 121817706496 2060660736 113664954368 167821
1780425886 121686970368 1865400320 113722515456 167821
1780425891 122383003648 2495651840 113811124224 167821
1780425896 122249068544 2226786304 113842884608 167821
1780425901 121964613632 1974562816 113896894464 167821
1780425907 122310492160 2237427712 113966002176 167821
1780425912 122919112704 2789933056 114036334592 167821
1780425917 122506485760 2212622336 114079907840 167821
1780425922 122242908160 1989984256 114140254208 167821
1780425927 122515021824 2154442752 114205446144 167821
1780425932 123048120320 2646540288 114276278272 167821
1780425938 123005902848 2560393216 114338615296 167821
1780425943 123155640320 2659373056 114396631040 167821
1780425948 122762502144 2180911104 114448719872 167821
1780425953 122736422912 2106728448 114499629056 167821
1780425958 123332120576 2621988864 114582499328 167821
1780425963 123468574720 2689605632 114629373952 167821
1780425969 122852982784 2019397632 114670301184 167821
1780425974 123398234112 2500796416 114755129344 167821
1780425979 123511619584 2546139136 114807570432 167821
1780425984 123093352448 2079264768 114870169600 167821
1780425989 123214548992 2151555072 114915774464 167821
1780425994 123653672960 2503790592 114993188864 167821
1780426000 123893612544 2605342720 115050631168 167821
1780426005 123391373312 2131632128 115087806464 167821
1780426010 123303989248 1968807936 115157929984 167821
1780426015 123270893568 1890816000 115230339072 167821
1780426020 123837272064 2368516096 115282014208 167821
1780426025 124221804544 2683748352 115338477568 167821
1780426031 124173139968 2592501760 115403378688 167821
1780426036 123842629632 2197422080 115454083072 167821
1780426041 124090355712 2369978368 115512131584 167821
1780426046 124169461760 2389958656 115596451840 167821
1780426051 124494901248 2654908416 115646242816 167821
1780426056 124167311360 2184679424 115680423936 167821
1780426061 123798454272 1818210304 115747860480 167821
1780426066 124598726656 2552569856 115828490240 167821
1780426072 124742660096 2653806592 115873906688 167821
1780426077 124338102272 2084888576 115927945216 167821
1780426082 124214444032 1984614400 115977814016 167821
1780426087 124454666240 2176790528 116061585408 167821
1780426092 124834287616 2425991168 116124717056 167821
1780426097 124612870144 2076368896 116164472832 167821
1780426102 124421324800 1975427072 116254347264 167821
1780426108 125545910272 2961993728 116318220288 167821
1780426113 124898795520 2297024512 116347453440 167821
1780426118 124541607936 1817870336 116423897088 167821
1780426123 125514403840 2763661312 116490412032 167821
1780426128 125136068608 2343858176 116528496640 167821
1780426133 124710735872 1850552320 116610732032 167821
1780426138 125715415040 2739126272 116670586880 167821
1780426144 125229481984 2243043328 116707598336 167821
1780426149 124939382784 1823088640 116787056640 167821
1780426154 125756571648 2580545536 116839530496 167821
1780426159 125759053824 2396962816 116898996224 167821
1780426164 125579124736 2341158912 116954513408 167821
1780426169 125559037952 2159267840 117006176256 167821
1780426175 125951508480 2515148800 117083652096 167821
1780426180 126127411200 2666045440 117138530304 167821
1780426185 125761646592 2223562752 117175443456 167821
1780426190 125594820608 2041094144 117249867776 167821
1780426195 125630656512 1851633664 117330055168 167821
1780426200 126258728960 2517225472 117381885952 167821
1780426206 126398423040 2550493184 117434814464 167821
1780426211 125953175552 2115747840 117476732928 167821
1780426216 125931429888 2060627968 117553758208 167821
1780426221 126179246080 2192146432 117626290176 167821
1780426226 126648934400 2625097728 117682208768 167821
1780426231 126529859584 2405023744 117730906112 167821
1780426237 126309687296 2183581696 117794717696 167821
1780426242 126425972736 2226958336 117846982656 167821
1780426247 126538293248 2267668480 117931638784 167821
1780426252 127141982208 2814799872 117991223296 167821
1780426257 126613848064 2228314112 118025388032 167821
1780426262 126489878528 2029002752 118074093568 167821
1780426268 127012294656 2480787456 118166233088 167821
1780426273 126985723904 2310107136 118214000640 167821
1780426278 126781333504 2066993152 118258368512 167821
1780426283 127276941312 2572247040 118344491008 167821
1780426288 127277563904 2364067840 118394441728 167821
1780426293 127023079424 2097537024 118442119168 167821
1780426299 126941401088 1990524928 118513614848 167821
1780426304 127574446080 2624737280 118589407232 167821
1780426309 127271936000 2160713728 118628847616 167821
1780426314 127219089408 2119032832 118707343360 167821
1780426319 128025354240 2850140160 118761013248 167821
1780426324 127563972608 2339827712 118809927680 167821
1780426330 127365451776 2008158208 118865440768 167821
1780426335 127755636736 2428538880 118945681408 167821
1780426340 127970992128 2552377344 118997598208 167821
1780426345 127464734720 1949188096 119042646016 167821
1780426350 127668678656 2130870272 119124353024 167821
1780426355 128509186048 2876891136 119198199808 167821
1780426360 128276787200 2597097472 119235514368 167821
1780426366 127588945920 1854136320 119277600768 167821
1780426371 128266612736 2466820096 119377973248 167821
1780426376 128461979648 2498834432 119413514240 167821
1780426381 127914442752 1985368064 119459147776 167821
1780426386 128266174464 2270515200 119552024576 167821
1780426391 128611426304 2553450496 119597137920 167821
1780426397 128056659968 1914105856 119644983296 167821
1780426402 129021468672 2830168064 119738810368 167821
1780426407 128359723008 1988308992 119769481216 167821
1780426412 128470257664 2120978432 119856918528 167821
1780426417 129189511168 2790440960 119914254336 167821
1780426422 128396128256 1945833472 119943045120 167821
1780426427 129356324864 2835275776 120037695488 167821
1780426433 128789577728 2219692032 120073916416 167821
1780426438 128588734464 1959940096 120157057024 167821
1780426443 129681674240 2917552128 120195690496 167821
1780426448 128726126592 1981382656 120240865280 167821
1780426453 129100693504 2273832960 120332025856 167821
1780426458 129507311616 2587701248 120364904448 167821
1780426464 128983449600 2014900224 120424808448 167821
1780426469 129693265920 2594177024 120492150784 167821
1780426474 129345667072 2130415616 120535404544 167821
1780426479 129368023040 2226974720 120632012800 167821
1780426484 129932488704 2681552896 120664535040 167821
1780426489 129224097792 1942458368 120704045056 167821
1780426494 130008326144 2670137344 120800456704 167821
1780426500 129466195968 2083414016 120824639488 167821
1780426505 129583751168 2201882624 120912801792 167821
1780426510 129898098688 2401308672 120946708480 167821
1780426515 129396641792 1846755328 121012727808 167821
1780426520 130465579008 2822307840 121083355136 167821
1780426526 129656311808 1985163264 121107009536 167821
1780426531 129951174656 2208784384 121208893440 167821
1780426536 130045067264 2230321152 121243369472 167821
1780426541 129917267968 2035036160 121310146560 167821
1780426546 130583400448 2627645440 121376849920 167821
1780426551 129887223808 1825034240 121406377984 167821
1780426557 130865942528 2733281280 121489309696 167821
1780426562 130362740736 2243932160 121523425280 167821
1780426567 130652368896 2454626304 121605734400 167821
1780426572 130952781824 2672545792 121661485056 167821
1780426577 130265006080 1959391232 121718603776 167821
1780426582 131215785984 2784882688 121781284864 167821
1780426587 130634174464 2201583616 121815056384 167821
1780426593 130735894528 2164387840 121907372032 167821
1780426598 131481874432 2806943744 121952337920 167821
1780426603 130508423168 1877053440 121992208384 167821
1780426608 131440807936 2705674240 122083418112 167821
1780426613 130802057216 2032132096 122117140480 167821
1780426618 131169579008 2340454400 122197155840 167821
1780426623 131524616192 2637832192 122251935744 167821
1780426629 130890014720 1920434176 122304151552 167821
1780426634 131839582208 2818641920 122383155200 167821
1780426639 131045793792 1966710784 122415419392 167821
1780426644 131184254976 1998020608 122494275584 167821
1780426649 131876786176 2672406528 122559508480 167821
1780426654 131735445504 2466455552 122596847616 167821
1780426659 131154108416 1834524672 122662502400 167821
1780426665 132211847168 2843066368 122722504704 167821
1780426670 132209664000 2696466432 122776965120 167821
1780426675 131730415616 2209869824 122827534336 167821
1780426680 131686703104 2111078400 122886955008 167821
1780426685 132258676736 2623074304 122942722048 167821
1780426691 131919212544 2216882176 122998042624 167821
1780426696 131703681024 1929547776 123056111616 167821
1780426701 132106469376 2283253760 123131908096 167821
1780426706 132599406592 2699718656 123187998720 167821
1780426711 132032987136 2052595712 123222872064 167821
1780426716 132470071296 2400419840 123318685696 167821
1780426721 132687409152 2566950912 123357749248 167821
1780426727 132112314368 1982029824 123401883648 167821
1780426732 132311580672 2076426240 123501293568 167821
1780426737 133145088000 2800164864 123548778496 167821
1780426742 132611563520 2194055168 123592613888 167821
1780426747 132269948928 1853255680 123656765440 167821
1780426752 133165477888 2684809216 123743571968 167821
1780426758 133187719168 2640871424 123785416704 167821
1780426763 132603097088 2024517632 123823443968 167821
1780426768 132641177600 1959350272 123932667904 167821
1780426773 133609566208 2790518784 123971059712 167821
1780426778 132742852608 1948815360 124000780288 167821
1780426783 132782260224 1960730624 124104081408 167821
1780426788 134031089664 3040763904 124157173760 167821
1780426794 133025644544 2061733888 124201754624 167821
1780426799 132982509568 1882976256 124254552064 167821
1780426804 133888872448 2773970944 124344205312 167821
1780426809 133173342208 2000506880 124370518016 167821
1780426814 133170642944 1939083264 124448206848 167821
1780426819 134010322944 2684227584 124521140224 167821
1780426824 133268123648 1895878656 124548235264 167821
1780426830 133893275648 2460635136 124644569088 167821
1780426835 134318247936 2774114304 124691816448 167821
1780426840 133581783040 2001227776 124728918016 167821
1780426845 133836742656 2221318144 124829376512 167821
1780426850 134609698816 2905387008 124882362368 167821
1780426855 134215823360 2467786752 124920111104 167821
1780426861 133711208448 1913745408 124977045504 167821
1780426866 134209875968 2348457984 125061124096 167821
1780426871 134824632320 2810277888 125115219968 167821
1780426876 134368247808 2359046144 125152141312 167821
1780426881 134203305984 2138214400 125221990400 167821
1780426886 134343421952 2194948096 125295157248 167821
1780426892 135160000512 2948489216 125325176832 170925
1780426897 134483406848 2365853696 125262565376 174907
1780426902 133962940416 1969029120 125218828288 179389
1780426907 134590070784 2512523264 125320835072 179389
1780426912 134728892416 2581700608 125362151424 179389
1780426917 134313082880 2277576704 125307174912 184357
1780426922 133858070528 1809952768 125327224832 185367
1780426927 135000403968 2873458688 125424148480 185367
1780426933 134635491328 2511511552 125431349248 186873
1780426938 134212902912 1990557696 125394796544 191275
1780426943 134430277632 2311077888 125481689088 191275
1780426948 134884864000 2686898176 125535940608 191275
1780426953 134001188864 1757683712 125576896512 191275
1780426958 133027766272 785186816 125578698752 191275
1780426963 133039505408 795803648 125579644928 191275
1780426968 133101047808 855678976 125581402112 191275
1780426973 133186453504 939548672 125582888960 191275
1780426978 133238206464 989933568 125583699968 191275
1780426983 133567168512 1318223872 125583835136 191275
1780426988 133814771712 1565069312 125583970304 191275
1780426993 133931106304 1680875520 125584105472 191275
1780426998 133943377920 1692344320 125584510976 191275
1780427003 134076248064 1825021952 125585051648 191275
1780427008 134223327232 1971957760 125585051648 191275
1780427013 134675578880 2423279616 125585051648 191275
1780427018 134620360704 2443923456 125585051648 191275
1780427023 134507720704 2255519744 125585051648 191275
1780427028 134739030016 2486222848 125585051648 191275
1780427033 134747303936 2654109696 125469757440 196336
1780427038 134766559232 2848714752 125339435008 201316
1780427043 134780346368 2989821952 125241663488 205444
1780427048 135011192832 3430621184 125090955264 211673
1780427053 134948265984 3367743488 125090955264 211673
1780427058 134948278272 3367833600 125090955264 211673
1780427063 134948487168 3368071168 125090955264 211673
1780427069 134948413440 3368243200 125090955264 211673
1780427074 134948696064 3368423424 125091090432 211673
1780427079 134949015552 3368312832 125091225600 211673
1780427084 134950010880 3369275392 125091360768 211673
1780427089 134950608896 3369943040 125091495936 211673
1780427094 134952169472 3370921984 125091901440 211673
1780427099 134952534016 3371069440 125092036608 211673
1780427104 134952857600 3371286528 125092171776 211673
1780427109 134953361408 3371900928 125092306944 211673
1780427114 134958366720 3375218688 125093253120 211673
1780427119 134958755840 3375517696 125093388288 211673
1780427124 134959611904 3376254976 125093523456 211673
1780427129 134961995776 3377430528 125094469632 211673
1780427134 134975873024 3387842560 125098119168 211673
1780427139 134985224192 3394789376 125100515328 211673
1780427144 134993571840 3392577536 125110923264 211673
1780427149 110787862528 8826880 104701059072 211673
1780427154 101399838720 277164032 95440502784 211673
1780427159 101586968576 471203840 95431528448 211673
1780427164 102108831744 992567296 95431528448 211673
1780427169 102538047488 1420566528 95431528448 211673
1780427174 102601379840 1483309056 95431528448 211673
1780427179 102769909760 1621692416 95457632256 211673
1780427184 102921781248 1708027904 95521873920 211673
1780427189 103337046016 2040696832 95588093952 211673
1780427194 103427960832 2117480448 95641956352 211673
1780427199 103448997888 1955377152 95718510592 211673
1780427204 103441612800 1938432000 95765614592 211673
1780427209 103709724672 2172448768 95826923520 211673
1780427214 103817359360 2204119040 95897980928 211673
1780427220 103877070848 2150092800 95955857408 211673
1780427225 103851737088 2142175232 96023797760 211673
1780427230 103692357632 1946296320 96077168640 211673
1780427235 104035090432 2215895040 96154583040 211673
1780427240 103645499392 1769259008 96215478272 211673
1780427245 103591272448 1676935168 96253730816 211673
1780427250 103652646912 1629110272 96311267328 211673
1780427255 104329408512 2240487424 96379367424 211673
1780427260 104339800064 2211766272 96452239360 211673
1780427266 104038592512 1822699520 96495263744 211673
1780427271 104196272128 1956192256 96564436992 211673
1780427276 104449138688 2154377216 96631222272 211673
1780427281 104302448640 1943531520 96693473280 211673
1780427286 104459898880 2019962880 96749826048 211673
1780427291 104466165760 1984212992 96816373760 211673
1780427296 104542019584 2011029504 96873541632 211673
1780427302 104792879104 2181775360 96932048896 211673
1780427307 104574349312 1880272896 97002209280 211673
1780427312 104664580096 1926897664 97066344448 211673
1780427317 104666120192 1796169728 97100558336 211673
1780427322 105201074176 2309763072 97173487616 211673
1780427327 104792612864 1872297984 97235673088 211673
1780427332 104980156416 1994547200 97306857472 211673
1780427337 105051344896 2016333824 97365725184 211673
1780427342 105075048448 1971048448 97444933632 211673
1780427348 105037672448 1880780800 97491275776 211673
1780427353 105326641152 2119680000 97553170432 211673
1780427358 105371066368 2076749824 97636798464 211673
1780427363 105257177088 1882537984 97684070400 211673
1780427368 105181081600 1729609728 97736364032 211673
1780427373 105632292864 2137915392 97811566592 211673
1780427378 105905786880 2353647616 97881137152 211673
1780427384 105491316736 1871429632 97946177536 211673
1780427389 105455697920 1716584448 97981079552 211673
1780427394 105712418816 1971068928 98053730304 211673
1780427399 105922646016 2122608640 98120638464 211673
1780427404 106016366592 2167762944 98194870272 211673
1780427409 105777664000 1819004928 98249400320 211673
1780427414 105720115200 1732468736 98297126912 211673
1780427419 105975083008 1939881984 98358939648 211673
1780427424 106584989696 2458456064 98433757184 211673
1780427430 106199257088 2031157248 98508136448 211673
1780427435 106324279296 2049724416 98563702784 211673
1780427440 105912545280 1624989696 98610409472 211673
1780427445 106053246976 1723703296 98655666176 211673
1780427450 106535960576 2040111104 98732535808 211673
1780427455 106647027712 2179977216 98789191680 211673
1780427460 106797735936 2213400576 98857267200 211673
1780427465 107173847040 2527670272 98923200512 211673
1780427471 107016695808 2361647104 98976317440 211673
1780427476 106956681216 2207674368 99027607552 211673
1780427481 107070246912 2305949696 99109777408 211673
1780427486 106591408128 1739182080 99162955776 211673
1780427491 106542960640 1645621248 99206541312 211673
1780427496 106730868736 1808334848 99255582720 211673
1780427501 106782363648 1783443456 99317927936 211673
1780427506 106758688768 1711292416 99381772288 211673
1780427512 107307266048 2129575936 99447099392 211673
1780427517 107686481920 2338471936 99520061440 211673
1780427522 107672031232 2431332352 99585699840 211673
1780427527 107513155584 2220625920 99641884672 211673
1780427532 107199688704 1819119616 99692515328 211673
1780427537 107117154304 1685647360 99749498880 211673
1780427542 107204743168 1727897600 99799035904 211673
1780427547 107656380416 2018529280 99865841664 211673
1780427552 107584196608 1979342848 99922481152 211673
1780427558 107768590336 2081529856 99990913024 211673
1780427563 108054372352 2231697408 100055678976 211673
1780427568 108281954304 2481639424 100124332032 211673
1780427573 108003614720 2177585152 100180443136 211673
1780427578 107778523136 1905283072 100242145280 211673
1780427583 107752042496 1786507264 100293984256 211673
1780427588 107778572288 1724559360 100340854784 211673
1780427593 108182245376 2098122752 100409675776 211673
1780427599 108384813056 2216325120 100479221760 211673
1780427604 108566872064 2296246272 100538916864 211673
1780427609 108675850240 2390970368 100604604416 211673
1780427614 108384477184 2017226752 100675043328 211673
1780427619 108109144064 1706954752 100712493056 211673
1780427624 108328796160 1867915264 100768251904 211673
1780427629 108913070080 2369060864 100854009856 211673
1780427634 108754505728 2167828480 100910141440 211673
1780427639 109154594816 2499018752 100975480832 211673
1780427644 108843986944 2135887872 101044895744 211673
1780427650 108476563456 1691742208 101109448704 211673
1780427655 108592361472 1734934528 101148499968 211673
1780427660 109043531776 2089336832 101211996160 211673
1780427665 109251227648 2284535808 101282902016 211673
1780427670 109121142784 2120806400 101357060096 211673
1780427675 108746391552 1627533312 101417754624 211673
1780427680 108978995200 1812836352 101450514432 211673
1780427685 109097951232 1889173504 101517152256 211673
1780427690 109566038016 2289680384 101592215552 211673
1780427695 109577531392 2205609984 101661138944 211673
1780427701 109343379456 1949810688 101725687808 211673
1780427706 109129732096 1662722048 101759143936 211673
1780427711 109595869184 1989763072 101834657792 211673
1780427716 110020616192 2423517184 101901225984 211673
1780427721 109772726272 2122678272 101966872576 211673
1780427726 109619277824 1930375168 102034817024 211673
1780427731 109468065792 1704579072 102070087680 211673
1780427736 109696307200 1748348928 102134185984 211673
1780427741 110295928832 2395930624 102207188992 211673
1780427747 110234877952 2293903360 102280630272 211673
1780427752 110055374848 2048139264 102345244672 211673
1780427757 109951885312 1891540992 102384779264 211673
1780427762 110122840064 1978654720 102450266112 211673
1780427767 110631796736 2414596096 102529110016 211673
1780427772 110286061568 2009911296 102593003520 211673
1780427777 110013317120 1693892608 102628253696 211673
1780427782 110451007488 2053177344 102695899136 211673
1780427787 110633775104 2088423424 102764822528 211673
1780427792 110977933312 2475298816 102836940800 211673
1780427798 110931312640 2355187712 102896541696 211673
1780427803 110902804480 2275598336 102965415936 211673
1780427808 110908882944 2157690880 103024898048 211673
1780427813 110413971456 1648107520 103073402880 211673
1780427818 111006285824 2173079552 103143092224 211673
1780427823 111223447552 2244767744 103206551552 211673
1780427828 111135322112 2208284672 103272710144 211673
1780427834 111274004480 2296020992 103336820736 211673
1780427839 110726828032 1652588544 103380541440 211673
1780427844 111087304704 1958756352 103438487552 211673
1780427849 111246573568 2065465344 103497232384 211673
1780427854 111727030272 2457600000 103577661440 211673
1780427859 111572094976 2259984384 103631593472 211673
1780427864 111667585024 2309210112 103694462976 211673
1780427869 111222829056 1782595584 103772160000 211673
1780427875 111140765696 1676021760 103812022272 211673
1780427880 111238709248 1681178624 103873552384 211673
1780427885 111437754368 1772216320 103911129088 211673
1780427890 112023220224 2319745024 103997513728 211673
1780427895 112061460480 2263289856 104066052096 211673
1780427900 111857004544 2008096768 104140660736 211673
1780427905 111564644352 1686048768 104182407168 211673
1780427910 111942418432 2010636288 104238985216 211673
1780427915 112083038208 2073546752 104300707840 211673
1780427920 112539267072 2358636544 104381255680 211673
1780427926 111806656512 1675235328 104426696704 211673
1780427931 111936454656 1754963968 104477048832 211673
1780427936 112672825344 2329690112 104560844800 211673
1780427941 112477470720 2151501824 104634105856 211673
1780427946 112046764032 1682530304 104663732224 211673
1780427951 112232681472 1813032960 104727060480 211673
1780427956 112786505728 2300731392 104809574400 211673
1780427961 112551399424 1972203520 104877674496 211673
1780427966 112429072384 1789161472 104908591104 211673
1780427972 112534700032 1859862528 104979550208 211673
1780427977 113081237504 2331758592 105049608192 211673
1780427982 113032978432 2224189440 105113911296 211673
1780427987 112517885952 1637588992 105170522112 211673
1780427992 112628129792 1695862784 105213546496 211673
1780427997 112825696256 1830051840 105274793984 211673
1780428002 113478672384 2405666816 105351446528 211673
1780428007 113533140992 2401730560 105417539584 211673
1780428012 113514123264 2331226112 105477816320 211673
1780428017 113323548672 2077454336 105536778240 211673
1780428023 113004773376 1696755712 105578119168 211673
1780428028 113537556480 2143780864 105646088192 211673
1780428033 113867870208 2442567680 105706975232 211673
1780428038 113657876480 2163245056 105791119360 211673
1780428043 113265369088 1692413952 105832747008 211673
1780428048 113635725312 1890222080 105889800192 211673
1780428053 113940271104 2161635328 105949335552 211673
1780428058 114145730560 2409095168 106035654656 211673
1780428063 113775849472 1949933568 106102161408 211673
1780428069 113695739904 1846718464 106150166528 211673
1780428074 113620049920 1693126656 106179170304 211673
1780428079 113988542464 1838964736 106252386304 211673
1780428084 114155134976 2103762944 106312192000 211673
1780428089 114514411520 2381819904 106373795840 211673
1780428094 114668195840 2387369984 106443079680 211673
1780428099 114353573888 2088914944 106505297920 211673
1780428104 114340192256 2050015232 106561138688 211673
1780428109 114030039040 1673654272 106595016704 211673
1780428114 114144714752 1719529472 106661597184 211673
1780428119 114209361920 1726398464 106719473664 211673
1780428124 114582700032 2051915776 106775633920 211673
1780428130 114966118400 2345037824 106848882688 211673
1780428135 115073753088 2417262592 106914127872 211673
1780428140 114850992128 2153689088 106966712320 211673
1780428145 114546622464 1749688320 107021656064 211673
1780428150 114700881920 1847701504 107074392064 211673
1780428155 115251470336 2344972288 107150049280 211673
1780428160 114692096000 1712947200 107189911552 211673
1780428165 115170656256 1926078464 107255689216 211673
1780428170 115434770432 2290212864 107330523136 211673
1780428176 115018354688 1869893632 107386028032 211673
1780428181 114874556416 1655697408 107433361408 211673
1780428186 115156692992 1889112064 107486597120 211673
1780428191 115932278784 2510495744 107557359616 211673
1780428196 115379617792 2015633408 107620573184 211673
1780428201 115179245568 1697771520 107682029568 211673
1780428206 115459936256 1919696896 107715092480 211673
1780428211 115593494528 1901481984 107775676416 211673
1780428217 115987341312 2388303872 107847802880 211673
1780428222 115729043456 2020687872 107918540800 211673
1780428227 115543457792 1789235200 107948797952 211673
1780428232 115613843456 1794596864 108008742912 211673
1780428237 116173504512 2286551040 108076113920 211673
1780428242 116083138560 2112774144 108155973632 211673
1780428247 115753189376 1759428608 108181901312 211673
1780428252 116554399744 2433044480 108253413376 211673
1780428257 116048048128 1909821440 108329299968 211673
1780428263 115981553664 1831944192 108360146944 211673
1780428268 116527988736 2285211648 108431134720 211673
1780428273 116461576192 2154811392 108510781440 211673
1780428278 116162363392 1791381504 108539318272 211673
1780428283 116771684352 2339659776 108609478656 211673
1780428288 116705292288 2177441792 108675653632 211673
1780428293 116299145216 1742163968 108718051328 211673
1780428298 116746334208 2118803456 108781981696 211673
1780428303 117200084992 2512351232 108849389568 211673
1780428308 116748062720 2045739008 108911484928 211673
1780428314 116694102016 1872248832 108980301824 211673
1780428319 116634652672 1774837760 109018165248 211673
1780428324 117092225024 2160537600 109073154048 211673
1780428329 117463277568 2419224576 109147443200 211673
1780428334 116776198144 1708564480 109198004224 211673
1780428339 116834193408 1725247488 109237223424 211673
1780428344 117275971584 2108116992 109299310592 211673
1780428349 117640978432 2349948928 109380280320 211673
1780428354 117288062976 1973592064 109438869504 211673
1780428360 117151928320 1764155392 109473734656 211673
1780428365 117625556992 2192576512 109546926080 211673
1780428370 118135083008 2630602752 109620531200 211673
1780428375 117343145984 1802731520 109667188736 211673
1780428380 117388685312 1773133824 109707452416 211673
1780428385 117823254528 2139701248 109780033536 211673
1780428390 118146519040 2408382464 109847797760 211673
1780428395 117507407872 1702010880 109889044480 211673
1780428400 117863665664 1949847552 109952061440 211673
1780428406 118505926656 2566041600 110024622080 211673
1780428411 117994590208 2007379968 110090493952 211673
1780428416 117905321984 1821335552 110116663296 211673
1780428421 118448013312 2316410880 110198460416 211673
1780428426 118418767872 2265194496 110272118784 211673
1780428431 117961879552 1721434112 110300270592 211673
1780428436 118702166016 2371969024 110382145536 211673
1780428442 118746787840 2370011136 110438789120 211673
1780428447 118838849536 2415128576 110503231488 211673
1780428452 118293442560 1799659520 110535258112 211673
1780428457 118893162496 2324103168 110610010112 211673
1780428462 119033999360 2408857600 110678786048 211673
1780428467 118538686464 1887055872 110730280960 211673
1780428472 118518304768 1764253696 110781693952 211673
1780428477 119348363264 2532237312 110855839744 211673
