ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Raw OP Code
184,0.004271598388544035,,UpdateKVCacheOperation,1,2.943,0.596,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,186369.0,UpdateKVCacheOperation
185,0.00277128847134702,,SliceDeviceOperation,1,1.664,0.632,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,187393.0,SliceDeviceOperation
186,0.0027773235072166788,,SliceDeviceOperation,1,1.227,1.074,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,188417.0,SliceDeviceOperation
187,0.004311429625283779,,UpdateKVCacheOperation,1,2.546,1.026,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,189441.0,UpdateKVCacheOperation
188,0.004295738532022668,,UpdateKVCacheOperation,1,2.608,0.951,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,190465.0,UpdateKVCacheOperation
189,0.002790600586129926,,SliceDeviceOperation,1,1.166,1.146,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,191489.0,SliceDeviceOperation
190,0.005701901889653016,,SliceDeviceOperation,1,1.047,3.677,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,192513.0,SliceDeviceOperation
191,0.004154518692672667,,UpdateKVCacheOperation,1,2.226,1.216,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,193537.0,UpdateKVCacheOperation
192,0.0044490284431119844,,UpdateKVCacheOperation,1,2.441,1.245,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,194561.0,UpdateKVCacheOperation
193,0.002899231231783773,,SliceDeviceOperation,1,1.173,1.229,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,195585.0,SliceDeviceOperation
194,0.005765873269871392,,SliceDeviceOperation,1,1.081,3.696,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,196609.0,SliceDeviceOperation
195,0.004152104678324803,,UpdateKVCacheOperation,1,2.284,1.156,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,197633.0,UpdateKVCacheOperation
196,0.004267977367022241,,UpdateKVCacheOperation,1,2.309,1.227,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,198657.0,UpdateKVCacheOperation
197,0.0029571675761324912,,SliceDeviceOperation,1,1.047,1.403,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,199681.0,SliceDeviceOperation
198,0.005855191800742332,,SliceDeviceOperation,1,1.044,3.807,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,200705.0,SliceDeviceOperation
199,0.004051923082888479,,UpdateKVCacheOperation,1,2.153,1.204,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,201729.0,UpdateKVCacheOperation
200,0.004317464661153437,,UpdateKVCacheOperation,1,2.242,1.335,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,202753.0,UpdateKVCacheOperation
201,0.003022345963524799,,SliceDeviceOperation,1,1.039,1.465,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,203777.0,SliceDeviceOperation
202,0.005962615439222248,,SliceDeviceOperation,1,1.066,3.874,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,204801.0,SliceDeviceOperation
203,0.0042945315248487355,,UpdateKVCacheOperation,1,2.371,1.187,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,205825.0,UpdateKVCacheOperation
204,0.004274012402891898,,UpdateKVCacheOperation,1,2.379,1.162,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,206849.0,UpdateKVCacheOperation
205,0.0027568043852598404,,SliceDeviceOperation,1,1.031,1.253,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,207873.0,SliceDeviceOperation
206,0.005911921137917118,,SliceDeviceOperation,1,1.084,3.814,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,208897.0,SliceDeviceOperation
207,0.0040169198748444615,,UpdateKVCacheOperation,1,2.156,1.172,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,209921.0,UpdateKVCacheOperation
208,0.004328327725718823,,UpdateKVCacheOperation,1,2.213,1.373,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,210945.0,UpdateKVCacheOperation
209,0.0029909637770025766,,SliceDeviceOperation,1,1.026,1.452,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,211969.0,SliceDeviceOperation
210,0.0058201885926983145,,SliceDeviceOperation,1,1.016,3.806,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,212993.0,SliceDeviceOperation
211,0.004189521900716684,,UpdateKVCacheOperation,1,2.17,1.301,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,214017.0,UpdateKVCacheOperation
212,0.0043162576539795055,,UpdateKVCacheOperation,1,2.214,1.362,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,215041.0,UpdateKVCacheOperation
213,0.0029982058200461663,,SliceDeviceOperation,1,1.027,1.457,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,216065.0,SliceDeviceOperation
214,0.005926405224004299,,SliceDeviceOperation,1,1.085,3.825,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,217089.0,SliceDeviceOperation
215,0.0041002033698457445,,UpdateKVCacheOperation,1,2.237,1.16,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,218113.0,UpdateKVCacheOperation
216,0.004341604804632069,,UpdateKVCacheOperation,1,2.347,1.25,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,219137.0,UpdateKVCacheOperation
217,0.0028835401385226616,,SliceDeviceOperation,1,1.061,1.328,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,220161.0,SliceDeviceOperation
218,0.005831051657263699,,SliceDeviceOperation,1,1.037,3.794,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,221185.0,SliceDeviceOperation
219,0.004165381757238052,,UpdateKVCacheOperation,1,2.233,1.218,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,222209.0,UpdateKVCacheOperation
220,0.004281254445935487,,UpdateKVCacheOperation,1,2.169,1.378,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,223233.0,UpdateKVCacheOperation
221,0.0030694192433081326,,SliceDeviceOperation,1,1.077,1.466,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,224257.0,SliceDeviceOperation
222,0.0057996694707414765,,SliceDeviceOperation,1,1.037,3.768,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,225281.0,SliceDeviceOperation
223,0.00409778935549788,,UpdateKVCacheOperation,1,2.189,1.206,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,226305.0,UpdateKVCacheOperation
224,0.004337983783110275,,UpdateKVCacheOperation,1,2.256,1.338,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,227329.0,UpdateKVCacheOperation
225,0.002928199403958132,,SliceDeviceOperation,1,1.039,1.387,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,228353.0,SliceDeviceOperation
226,0.005866054865307717,,SliceDeviceOperation,1,1.023,3.837,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,229377.0,SliceDeviceOperation
227,0.004226939123108565,,UpdateKVCacheOperation,1,2.269,1.233,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,230401.0,UpdateKVCacheOperation
228,0.004353674876371386,,UpdateKVCacheOperation,1,2.257,1.35,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,231425.0,UpdateKVCacheOperation
229,0.0028690560524354818,,SliceDeviceOperation,1,1.075,1.302,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,232449.0,SliceDeviceOperation
230,0.005812946549654725,,SliceDeviceOperation,1,1.048,3.768,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,233473.0,SliceDeviceOperation
231,0.004042267025497026,,UpdateKVCacheOperation,1,2.141,1.208,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,234497.0,UpdateKVCacheOperation
232,0.004401955163328652,,UpdateKVCacheOperation,1,2.299,1.348,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,235521.0,UpdateKVCacheOperation
233,0.002924578382436337,,SliceDeviceOperation,1,1.044,1.379,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,236545.0,SliceDeviceOperation
234,0.006010895726179513,,SliceDeviceOperation,1,1.081,3.899,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,237569.0,SliceDeviceOperation
235,0.004063993154627795,,UpdateKVCacheOperation,1,2.193,1.174,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,238593.0,UpdateKVCacheOperation
236,0.004369365969632497,,UpdateKVCacheOperation,1,2.314,1.306,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,239617.0,UpdateKVCacheOperation
237,0.002859399995044029,,SliceDeviceOperation,1,1.021,1.348,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,240641.0,SliceDeviceOperation
238,0.005896230044656008,,SliceDeviceOperation,1,1.05,3.835,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,241665.0,SliceDeviceOperation
239,0.004161760735716257,,UpdateKVCacheOperation,1,2.247,1.201,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,242689.0,UpdateKVCacheOperation
240,0.00428246145310942,,UpdateKVCacheOperation,1,2.26,1.288,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,243713.0,UpdateKVCacheOperation
241,0.002899231231783773,,SliceDeviceOperation,1,1.016,1.386,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,244737.0,SliceDeviceOperation
242,0.00587571092269917,,SliceDeviceOperation,1,1.036,3.832,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,245761.0,SliceDeviceOperation
243,0.004187107886368822,,UpdateKVCacheOperation,1,2.168,1.301,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,246785.0,UpdateKVCacheOperation
244,0.004337983783110275,,UpdateKVCacheOperation,1,2.221,1.373,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,247809.0,UpdateKVCacheOperation
245,0.0029897567698286454,,SliceDeviceOperation,1,1.058,1.419,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,248833.0,SliceDeviceOperation
246,0.00580932552813293,,SliceDeviceOperation,1,1.045,3.768,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,249857.0,SliceDeviceOperation
247,0.004106238405715402,,UpdateKVCacheOperation,1,2.216,1.186,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,250881.0,UpdateKVCacheOperation
248,0.004469547565068822,,UpdateKVCacheOperation,1,2.452,1.251,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,251905.0,UpdateKVCacheOperation
249,0.0027374922704769345,,SliceDeviceOperation,1,1.036,1.232,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,252929.0,SliceDeviceOperation
250,0.00592761223117823,,SliceDeviceOperation,1,1.096,3.815,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,253953.0,SliceDeviceOperation
251,0.004196763943760274,,UpdateKVCacheOperation,1,2.324,1.153,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,254977.0,UpdateKVCacheOperation
252,0.0044598915076773694,,UpdateKVCacheOperation,1,2.567,1.128,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,256001.0,UpdateKVCacheOperation
253,0.002832845837217533,,SliceDeviceOperation,1,1.127,1.22,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,257025.0,SliceDeviceOperation
254,0.0057912204205239565,,SliceDeviceOperation,1,1.076,3.722,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,258049.0,SliceDeviceOperation
255,0.00408209826223677,,UpdateKVCacheOperation,1,2.224,1.158,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,259073.0,UpdateKVCacheOperation
256,0.004284875467457283,,UpdateKVCacheOperation,1,2.276,1.274,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,260097.0,UpdateKVCacheOperation
257,0.002942683490045311,,SliceDeviceOperation,1,1.044,1.394,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,261121.0,SliceDeviceOperation
258,0.005885366980090624,,SliceDeviceOperation,1,1.047,3.829,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,262145.0,SliceDeviceOperation
259,0.004219697080064974,,UpdateKVCacheOperation,1,2.3,1.196,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,263169.0,UpdateKVCacheOperation
260,0.0042643563455004455,,UpdateKVCacheOperation,1,2.359,1.174,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,264193.0,UpdateKVCacheOperation
261,0.002939062468523516,,SliceDeviceOperation,1,1.047,1.388,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,265217.0,SliceDeviceOperation
262,0.005874503915525239,,SliceDeviceOperation,1,1.067,3.8,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,266241.0,SliceDeviceOperation
263,0.004154518692672667,,UpdateKVCacheOperation,1,2.269,1.173,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,267265.0,UpdateKVCacheOperation
264,0.004313843639631642,,UpdateKVCacheOperation,1,2.297,1.277,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,268289.0,UpdateKVCacheOperation
265,0.0028618140093918925,,SliceDeviceOperation,1,1.047,1.324,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,269313.0,SliceDeviceOperation
266,0.005917956173786777,,SliceDeviceOperation,1,1.018,3.885,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,270337.0,SliceDeviceOperation
267,0.004117101470280787,,UpdateKVCacheOperation,1,2.176,1.235,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,271361.0,UpdateKVCacheOperation
268,0.004300566560718394,,UpdateKVCacheOperation,1,2.255,1.308,8,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,272385.0,UpdateKVCacheOperation
