define,register_file,addr32,shamt,mask,setter,value,function,condition,file,line,target_expression,resolution,invocation
CLR_DVALID_SrcA_Disable,Thread,7,0,0x1,TTI_SETC16,0,_llk_math_mul_reduce_scalar_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_mul_reduce_scalar.h,187,CLR_DVALID_SrcA_Disable_ADDR32,resolved,"TTI_SETC16(CLR_DVALID_SrcA_Disable_ADDR32, 0)"
CLR_DVALID_SrcB_Disable,Thread,7,1,0x2,TTI_SETC16,0,_llk_math_mul_reduce_scalar_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_mul_reduce_scalar.h,187,CLR_DVALID_SrcA_Disable_ADDR32,resolved,"TTI_SETC16(CLR_DVALID_SrcA_Disable_ADDR32, 0)"
CLR_DVALID_SrcA_Disable,Thread,7,0,0x1,TTI_SETC16,0,_llk_math_reduce_block_max_row_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_custom.h,223,CLR_DVALID_SrcA_Disable_ADDR32,resolved,"TTI_SETC16(CLR_DVALID_SrcA_Disable_ADDR32, 0)"
CLR_DVALID_SrcB_Disable,Thread,7,1,0x2,TTI_SETC16,0,_llk_math_reduce_block_max_row_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_custom.h,223,CLR_DVALID_SrcA_Disable_ADDR32,resolved,"TTI_SETC16(CLR_DVALID_SrcA_Disable_ADDR32, 0)"
DISABLE_IMPLIED_SRCA_FMT_Base,Thread,2,0,0x1,TTI_SETC16,1,_llk_math_reduce_block_max_row_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_custom.h,260,DISABLE_IMPLIED_SRCA_FMT_Base_ADDR32,resolved,"TTI_SETC16(DISABLE_IMPLIED_SRCA_FMT_Base_ADDR32, 1)"
ALU_ACC_CTRL_Zero_Flag_disabled_src,Tensix,2,0,0x1,cfg_reg_rmw_tensix,1,_llk_math_reduce_block_max_row_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_custom.h,261,ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW,resolved,cfg_reg_rmw_tensix<ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW>(1)
ALU_FORMAT_SPEC_REG0_SrcA,Tensix,1,17,0x1e0000,cfg_reg_rmw_tensix,to_underlying(DataFormat::Tf32),_llk_math_reduce_block_max_row_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_custom.h,262,ALU_FORMAT_SPEC_REG0_SrcA_RMW,resolved,cfg_reg_rmw_tensix<ALU_FORMAT_SPEC_REG0_SrcA_RMW>(to_underlying(DataFormat::Tf32))
DISABLE_IMPLIED_SRCA_FMT_Base,Thread,2,0,0x1,TTI_SETC16,0,_llk_math_reduce_block_max_row_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_custom.h,270,DISABLE_IMPLIED_SRCA_FMT_Base_ADDR32,resolved,"TTI_SETC16(DISABLE_IMPLIED_SRCA_FMT_Base_ADDR32, 0)"
ALU_ACC_CTRL_Zero_Flag_disabled_src,Tensix,2,0,0x1,cfg_reg_rmw_tensix,0,_llk_math_reduce_block_max_row_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_custom.h,271,ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW,resolved,cfg_reg_rmw_tensix<ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW>(0)
CLR_DVALID_SrcA_Disable,Thread,7,0,0x1,TTI_SETC16,0,_llk_math_reduce_block_max_row_init_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_runtime_custom.h,248,CLR_DVALID_SrcA_Disable_ADDR32,resolved,"TTI_SETC16(CLR_DVALID_SrcA_Disable_ADDR32, 0)"
CLR_DVALID_SrcB_Disable,Thread,7,1,0x2,TTI_SETC16,0,_llk_math_reduce_block_max_row_init_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_runtime_custom.h,248,CLR_DVALID_SrcA_Disable_ADDR32,resolved,"TTI_SETC16(CLR_DVALID_SrcA_Disable_ADDR32, 0)"
DISABLE_IMPLIED_SRCA_FMT_Base,Thread,2,0,0x1,TTI_SETC16,1,_llk_math_reduce_block_max_row_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_runtime_custom.h,285,DISABLE_IMPLIED_SRCA_FMT_Base_ADDR32,resolved,"TTI_SETC16(DISABLE_IMPLIED_SRCA_FMT_Base_ADDR32, 1)"
ALU_ACC_CTRL_Zero_Flag_disabled_src,Tensix,2,0,0x1,cfg_reg_rmw_tensix,1,_llk_math_reduce_block_max_row_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_runtime_custom.h,286,ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW,resolved,cfg_reg_rmw_tensix<ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW>(1)
ALU_FORMAT_SPEC_REG0_SrcA,Tensix,1,17,0x1e0000,cfg_reg_rmw_tensix,to_underlying(DataFormat::Tf32),_llk_math_reduce_block_max_row_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_runtime_custom.h,287,ALU_FORMAT_SPEC_REG0_SrcA_RMW,resolved,cfg_reg_rmw_tensix<ALU_FORMAT_SPEC_REG0_SrcA_RMW>(to_underlying(DataFormat::Tf32))
DISABLE_IMPLIED_SRCA_FMT_Base,Thread,2,0,0x1,TTI_SETC16,0,_llk_math_reduce_block_max_row_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_runtime_custom.h,295,DISABLE_IMPLIED_SRCA_FMT_Base_ADDR32,resolved,"TTI_SETC16(DISABLE_IMPLIED_SRCA_FMT_Base_ADDR32, 0)"
ALU_ACC_CTRL_Zero_Flag_disabled_src,Tensix,2,0,0x1,cfg_reg_rmw_tensix,0,_llk_math_reduce_block_max_row_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_runtime_custom.h,296,ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW,resolved,cfg_reg_rmw_tensix<ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW>(0)
CLR_DVALID_SrcA_Disable,Thread,7,0,0x1,TTI_SETC16,0,_llk_math_reduce_block_max_row_reinit_short_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_runtime_custom.h,325,CLR_DVALID_SrcA_Disable_ADDR32,resolved,"TTI_SETC16(CLR_DVALID_SrcA_Disable_ADDR32, 0)"
CLR_DVALID_SrcB_Disable,Thread,7,1,0x2,TTI_SETC16,0,_llk_math_reduce_block_max_row_reinit_short_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_runtime_custom.h,325,CLR_DVALID_SrcA_Disable_ADDR32,resolved,"TTI_SETC16(CLR_DVALID_SrcA_Disable_ADDR32, 0)"
CLR_DVALID_SrcA_Disable,Thread,7,0,0x1,TTI_SETC16,0,_llk_math_reduce_block_max_row_reinit_minimal_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_runtime_custom.h,338,CLR_DVALID_SrcA_Disable_ADDR32,resolved,"TTI_SETC16(CLR_DVALID_SrcA_Disable_ADDR32, 0)"
CLR_DVALID_SrcB_Disable,Thread,7,1,0x2,TTI_SETC16,0,_llk_math_reduce_block_max_row_reinit_minimal_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_math_reduce_runtime_custom.h,338,CLR_DVALID_SrcA_Disable_ADDR32,resolved,"TTI_SETC16(CLR_DVALID_SrcA_Disable_ADDR32, 0)"
THCON_SEC0_REG1_L1_Dest_addr,Tensix,69,0,0xffffffff,TTI_WRCFG,p_gpr_pack::OUTPUT_ADDR,TTI_PACR,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_tilize.h,103,THCON_SEC0_REG1_L1_Dest_addr_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::OUTPUT_ADDR, 0, THCON_SEC0_REG1_L1_Dest_addr_ADDR32)"
PCK_DEST_RD_CTRL_Read_32b_data,Tensix,18,0,0x1,cfg_reg_rmw_tensix,0,_llk_pack_fast_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_tilize.h,160,PCK_DEST_RD_CTRL_Read_32b_data_RMW,resolved,cfg_reg_rmw_tensix<PCK_DEST_RD_CTRL_Read_32b_data_RMW>(0)
PCK0_ADDR_CTRL_XY_REG_0_Xstride,Tensix,12,0,0xffff,TTI_WRCFG,p_gpr_pack::TMP0,_llk_pack_fast_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_tilize.h,191,PCK0_ADDR_CTRL_XY_REG_0_Xstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP0, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_XY_REG_0_Xstride_ADDR32)"
PCK0_ADDR_CTRL_XY_REG_0_Ystride,Tensix,12,16,0xffff0000,TTI_WRCFG,p_gpr_pack::TMP0,_llk_pack_fast_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_tilize.h,191,PCK0_ADDR_CTRL_XY_REG_0_Xstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP0, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_XY_REG_0_Xstride_ADDR32)"
PCK0_ADDR_CTRL_ZW_REG_0_Wstride,Tensix,13,16,0xffff0000,TTI_WRCFG,p_gpr_pack::TMP1,_llk_pack_fast_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_tilize.h,192,PCK0_ADDR_CTRL_ZW_REG_0_Zstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP1, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_ZW_REG_0_Zstride_ADDR32)"
PCK0_ADDR_CTRL_ZW_REG_0_Zstride,Tensix,13,0,0xffff,TTI_WRCFG,p_gpr_pack::TMP1,_llk_pack_fast_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_tilize.h,192,PCK0_ADDR_CTRL_ZW_REG_0_Zstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP1, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_ZW_REG_0_Zstride_ADDR32)"
PCK0_ADDR_CTRL_XY_REG_1_Xstride,Tensix,14,0,0xffff,TTI_WRCFG,p_gpr_pack::TMP0,_llk_pack_fast_untilize_program_output_row_stride_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_untilize.h,226,PCK0_ADDR_CTRL_XY_REG_1_Xstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP0, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_XY_REG_1_Xstride_ADDR32)"
PCK0_ADDR_CTRL_XY_REG_1_Ystride,Tensix,14,16,0xffff0000,TTI_WRCFG,p_gpr_pack::TMP0,_llk_pack_fast_untilize_program_output_row_stride_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_untilize.h,226,PCK0_ADDR_CTRL_XY_REG_1_Xstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP0, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_XY_REG_1_Xstride_ADDR32)"
PCK0_ADDR_BASE_REG_1_Base,Tensix,17,0,0x3ffff,TTI_WRCFG,p_gpr_pack::TMP1,_llk_pack_fast_untilize_program_output_row_stride_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_untilize.h,227,PCK0_ADDR_BASE_REG_1_Base_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP1, p_cfg::WRCFG_32b, PCK0_ADDR_BASE_REG_1_Base_ADDR32)"
PCK0_ADDR_CTRL_XY_REG_1_Xstride,Tensix,14,0,0xffff,TTI_WRCFG,p_gpr_pack::TMP0,_llk_pack_fast_untilize_clear_output_row_stride_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_untilize.h,242,PCK0_ADDR_CTRL_XY_REG_1_Xstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP0, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_XY_REG_1_Xstride_ADDR32)"
PCK0_ADDR_CTRL_XY_REG_1_Ystride,Tensix,14,16,0xffff0000,TTI_WRCFG,p_gpr_pack::TMP0,_llk_pack_fast_untilize_clear_output_row_stride_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_untilize.h,242,PCK0_ADDR_CTRL_XY_REG_1_Xstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP0, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_XY_REG_1_Xstride_ADDR32)"
PCK0_ADDR_BASE_REG_1_Base,Tensix,17,0,0x3ffff,TTI_WRCFG,p_gpr_pack::TMP0,_llk_pack_fast_untilize_clear_output_row_stride_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_untilize.h,243,PCK0_ADDR_BASE_REG_1_Base_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP0, p_cfg::WRCFG_32b, PCK0_ADDR_BASE_REG_1_Base_ADDR32)"
PCK0_ADDR_CTRL_XY_REG_0_Xstride,Tensix,12,0,0xffff,TTI_WRCFG,p_gpr_pack::TMP0,_llk_pack_fast_untilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_untilize.h,280,PCK0_ADDR_CTRL_XY_REG_0_Xstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP0, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_XY_REG_0_Xstride_ADDR32)"
PCK0_ADDR_CTRL_XY_REG_0_Ystride,Tensix,12,16,0xffff0000,TTI_WRCFG,p_gpr_pack::TMP0,_llk_pack_fast_untilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_untilize.h,280,PCK0_ADDR_CTRL_XY_REG_0_Xstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP0, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_XY_REG_0_Xstride_ADDR32)"
PCK0_ADDR_CTRL_ZW_REG_0_Wstride,Tensix,13,16,0xffff0000,TTI_WRCFG,p_gpr_pack::TMP1,_llk_pack_fast_untilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_untilize.h,281,PCK0_ADDR_CTRL_ZW_REG_0_Zstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP1, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_ZW_REG_0_Zstride_ADDR32)"
PCK0_ADDR_CTRL_ZW_REG_0_Zstride,Tensix,13,0,0xffff,TTI_WRCFG,p_gpr_pack::TMP1,_llk_pack_fast_untilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_pack_fast_untilize.h,281,PCK0_ADDR_CTRL_ZW_REG_0_Zstride_ADDR32,resolved,"TTI_WRCFG(p_gpr_pack::TMP1, p_cfg::WRCFG_32b, PCK0_ADDR_CTRL_ZW_REG_0_Zstride_ADDR32)"
ALU_ACC_CTRL_Zero_Flag_disabled_src,Tensix,2,0,0x1,cfg_reg_rmw_tensix,1,_llk_unpack_AB_reduce_block_max_row_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom.h,70,ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW,resolved,cfg_reg_rmw_tensix<ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW>(1)
THCON_SEC0_REG2_Haloize_mode,Tensix,72,8,0x100,cfg_reg_rmw_tensix,1,_llk_unpack_AB_reduce_block_max_row_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom.h,74,THCON_SEC0_REG2_Haloize_mode_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG2_Haloize_mode_RMW>(1)
THCON_SEC0_REG5_Tile_x_dim_cntx0,Tensix,86,0,0xffff,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_AB_reduce_block_max_row_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom.h,87,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG5_Tile_x_dim_cntx1,Tensix,86,16,0xffff0000,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_AB_reduce_block_max_row_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom.h,87,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG0_TileDescriptor,Tensix,64,0,0xffffffffffffffffffffffffffffffff,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_AB_reduce_block_max_row_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom.h,90,THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1)"
THCON_SEC0_REG5_Tile_x_dim_cntx0,Tensix,86,0,0xffff,TTI_WRCFG,p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_0,_llk_unpack_AB_reduce_block_max_row_uninit_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom.h,171,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_0, p_cfg::WRCFG_32b, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG5_Tile_x_dim_cntx1,Tensix,86,16,0xffff0000,TTI_WRCFG,p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_0,_llk_unpack_AB_reduce_block_max_row_uninit_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom.h,171,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_0, p_cfg::WRCFG_32b, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG0_TileDescriptor,Tensix,64,0,0xffffffffffffffffffffffffffffffff,TTI_WRCFG,p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_1,_llk_unpack_AB_reduce_block_max_row_uninit_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom.h,172,THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1,resolved,"TTI_WRCFG(p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_1, p_cfg::WRCFG_32b, THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1)"
ALU_ACC_CTRL_Zero_Flag_disabled_src,Tensix,2,0,0x1,cfg_reg_rmw_tensix,1,_llk_unpack_AB_reduce_block_max_row_init_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom_runtime.h,67,ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW,resolved,cfg_reg_rmw_tensix<ALU_ACC_CTRL_Zero_Flag_disabled_src_RMW>(1)
THCON_SEC0_REG2_Haloize_mode,Tensix,72,8,0x100,cfg_reg_rmw_tensix,1,_llk_unpack_AB_reduce_block_max_row_init_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom_runtime.h,71,THCON_SEC0_REG2_Haloize_mode_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG2_Haloize_mode_RMW>(1)
THCON_SEC0_REG5_Tile_x_dim_cntx0,Tensix,86,0,0xffff,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_AB_reduce_block_max_row_init_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom_runtime.h,84,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG5_Tile_x_dim_cntx1,Tensix,86,16,0xffff0000,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_AB_reduce_block_max_row_init_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom_runtime.h,84,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG0_TileDescriptor,Tensix,64,0,0xffffffffffffffffffffffffffffffff,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_AB_reduce_block_max_row_init_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom_runtime.h,87,THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, p_cfg::WRCFG_32b, THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1)"
THCON_SEC0_REG5_Tile_x_dim_cntx0,Tensix,86,0,0xffff,TTI_WRCFG,p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_0,_llk_unpack_AB_reduce_block_max_row_uninit_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom_runtime.h,176,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_0, p_cfg::WRCFG_32b, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG5_Tile_x_dim_cntx1,Tensix,86,16,0xffff0000,TTI_WRCFG,p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_0,_llk_unpack_AB_reduce_block_max_row_uninit_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom_runtime.h,176,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_0, p_cfg::WRCFG_32b, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG0_TileDescriptor,Tensix,64,0,0xffffffffffffffffffffffffffffffff,TTI_WRCFG,p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_1,_llk_unpack_AB_reduce_block_max_row_uninit_runtime_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_reduce_custom_runtime.h,177,THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1,resolved,"TTI_WRCFG(p_gpr_unpack::SR_UNPACK_UNTILIZER_STATE_1, p_cfg::WRCFG_32b, THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1)"
THCON_SEC0_REG2_Haloize_mode,Tensix,72,8,0x100,cfg_reg_rmw_tensix,0,_llk_unpack_AB_sub_bcast_col_init_custom_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_AB_sub_bcast_col_custom.h,22,THCON_SEC0_REG2_Haloize_mode_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG2_Haloize_mode_RMW>(0)
THCON_SEC0_REG3_Base_address,Tensix,76,0,0xffffffff,cfg[]=,address,_llk_unpack_A_custom_,unconditional; target-select: (unp_cfg_context == 0) ? THCON_SEC0_REG3_Base_address_ADDR32 : THCON_SEC0_REG3_Base_cntx1_address_ADDR32,tt_llk_blackhole/llk_lib/experimental/llk_unpack_A_custom.h,36,upk0_reg,resolved,cfg[upk0_reg] = address;
THCON_SEC0_REG3_Base_cntx1_address,Tensix,77,0,0xffffffff,cfg[]=,address,_llk_unpack_A_custom_,unconditional; target-select: (unp_cfg_context == 0) ? THCON_SEC0_REG3_Base_address_ADDR32 : THCON_SEC0_REG3_Base_cntx1_address_ADDR32,tt_llk_blackhole/llk_lib/experimental/llk_unpack_A_custom.h,36,upk0_reg,resolved,cfg[upk0_reg] = address;
THCON_SEC0_REG3_Base_address,Tensix,76,0,0xffffffff,cfg[]=,address,_llk_unpack_topk_xl_copy_,unconditional; target-select: (unp_cfg_context == 0) ? THCON_SEC0_REG3_Base_address_ADDR32 : THCON_SEC0_REG3_Base_cntx1_address_ADDR32,tt_llk_blackhole/llk_lib/experimental/llk_unpack_A_topk_xl_copy.h,57,upk0_reg,resolved,cfg[upk0_reg] = address;
THCON_SEC0_REG3_Base_cntx1_address,Tensix,77,0,0xffffffff,cfg[]=,address,_llk_unpack_topk_xl_copy_,unconditional; target-select: (unp_cfg_context == 0) ? THCON_SEC0_REG3_Base_address_ADDR32 : THCON_SEC0_REG3_Base_cntx1_address_ADDR32,tt_llk_blackhole/llk_lib/experimental/llk_unpack_A_topk_xl_copy.h,57,upk0_reg,resolved,cfg[upk0_reg] = address;
THCON_SEC0_REG2_Out_data_format,Tensix,72,0,0xf,cfg_reg_rmw_tensix,effective_dst_format,_llk_unpack_fast_tilize_init_,if (effective_dst_format != unpack_dst_format),tt_llk_blackhole/llk_lib/experimental/llk_unpack_fast_tilize.h,76,THCON_SEC0_REG2_Out_data_format_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG2_Out_data_format_RMW>(effective_dst_format)
THCON_SEC0_REG2_Haloize_mode,Tensix,72,8,0x100,cfg_reg_rmw_tensix,0,_llk_unpack_fast_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_fast_tilize.h,79,THCON_SEC0_REG2_Haloize_mode_RMW,resolved,cfg_reg_rmw_tensix<THCON_SEC0_REG2_Haloize_mode_RMW>(0)
THCON_SEC0_REG5_Tile_x_dim_cntx0,Tensix,86,0,0xffff,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_fast_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_fast_tilize.h,84,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, 0, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG5_Tile_x_dim_cntx1,Tensix,86,16,0xffff0000,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_fast_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_fast_tilize.h,84,THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, 0, THCON_SEC0_REG5_Tile_x_dim_cntx0_ADDR32)"
THCON_SEC0_REG0_TileDescriptor,Tensix,64,0,0xffffffffffffffffffffffffffffffff,TTI_WRCFG,p_gpr_unpack::TMP0,_llk_unpack_fast_tilize_init_,unconditional,tt_llk_blackhole/llk_lib/experimental/llk_unpack_fast_tilize.h,88,THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1,resolved,"TTI_WRCFG(p_gpr_unpack::TMP0, 0, THCON_SEC0_REG0_TileDescriptor_ADDR32 + 1)"
