file	line	function	category	heavy_lifting	variant	loop_depth	loop_vars	sig	arg0	arg1	arg2	flow	sync_bucket	sync_seq	sync_style	shape	region_stats
ttnn/cpp/ttnn/operations/experimental/ssm/repeat_and_interleave_eltwise_mul/device/kernels/ssm_eltwise_mul.cpp	86	pack_tile	ttnn-op:experimental	transpose	pack_tile	2	in1_block,block_h_id	pack_tile(0,V)	0	cb_in1_transposed		transpose→pack	modern[ACWR]	AWPCRPCR	modern	modern-canonical/multi-unrolled	P2_F0_If1_L28
ttnn/cpp/ttnn/operations/experimental/ssm/repeat_and_interleave_eltwise_mul/device/kernels/ssm_eltwise_mul.cpp	107	pack_tile	ttnn-op:experimental	transpose	pack_tile	3	tile_row_id,in1_block,block_h_id	pack_tile(0,V)	0	cb_in0_transposed		transpose→pack	modern[ACWR]	PCRAWPCR	modern	modern-canonical/single	P1_F0_If0_L13
ttnn/cpp/ttnn/operations/experimental/ssm/repeat_and_interleave_eltwise_mul/device/kernels/ssm_eltwise_mul.cpp	127	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	3	tile_row_id,in1_block,block_h_id	pack_tile(0,V)	0	cb_out_transposed		eltwise-bcast→pack	modern[ACWR]	PCRAWPCR	modern	modern-canonical/single	P1_F0_If0_L13
ttnn/cpp/ttnn/operations/experimental/ssm/repeat_and_interleave_eltwise_mul/device/kernels/ssm_eltwise_mul.cpp	148	pack_tile	ttnn-op:experimental	transpose	pack_tile	3	tile_row_id,in1_block,block_h_id	pack_tile(0,V)	0	cb_id_out		transpose→pack	modern[ACWR]	PCRAWPCR	modern	modern-canonical/single	P1_F0_If0_L13
ttnn/cpp/ttnn/operations/experimental/ssm/repeat_and_interleave_eltwise_mul/device/kernels/ssm_eltwise_mul.cpp	166	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	3	tile_row_id,in1_block,block_h_id	pack_tile(0,V)	0	cb_id_out		eltwise-bcast→pack	modern[ACWR]	PCRAWPCR	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/experimental/ssm/prefix_scan/device/kernels/ssm_prefix_scan.cpp	66	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	0		pack_tile(0,V)	0	cb_out		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L6
ttnn/cpp/ttnn/operations/experimental/ssm/prefix_scan/device/kernels/ssm_prefix_scan.cpp	88	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	0		pack_tile(0,V)	0	cb_out		eltwise-binary→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L6
ttnn/cpp/ttnn/operations/experimental/ssm/prefix_scan/device/kernels/ssm_prefix_scan.cpp	109	pack_tile	ttnn-op:experimental	copy	pack_tile	0		pack_tile(0,V)	0	cb_out		copy→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L6
ttnn/cpp/ttnn/operations/experimental/minimal_matmul/device/kernels/compute.cpp	31	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	n,m	pack_tile(V,V)	fused_act_dst_id	out_cb		copy→sfpu-macro→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If1_L7
ttnn/cpp/ttnn/operations/experimental/minimal_matmul/device/kernels/compute.cpp	62	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	n,m	pack_tile(V,V)	fused_act_dst_id	out_cb		copy→sfpu-macro→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If1_L7
ttnn/cpp/ttnn/operations/experimental/minimal_matmul/device/kernels/compute.cpp	112	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	2	n,m	pack_tile(V,V)	DST_ID	intermediate_cb		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/experimental/minimal_matmul/device/kernels/compute.cpp	176	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	n,m	pack_tile(V,V)	DST_ID	intermediate_cb		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L22
ttnn/cpp/ttnn/operations/experimental/minimal_matmul/device/kernels/compute.cpp	216	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	n,m	pack_tile(V,V)	DST_ID	intermediate_cb		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L22
ttnn/cpp/ttnn/operations/experimental/minimal_matmul/device/kernels/compute.cpp	250	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	2	n,m	pack_tile(V,V)	DST_ID	out_cb		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L10
ttnn/cpp/ttnn/operations/experimental/ccl/all_reduce_async/device/kernels/compute/reduction.cpp	56	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	2	i,p	pack_tile(L,V,E)	i	cb_out0	p * max_dst_tiles + i	eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F3_If1_L23
ttnn/cpp/ttnn/operations/experimental/ccl/llama_reduce_scatter/device/kernels/compute/reduction.cpp	53	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	1	page_group	pack_tile(L,V,L)	page_group	accumulator_cb_id	page_group	eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F3_If0_L25
ttnn/cpp/ttnn/operations/experimental/ccl/deepseek_moe_reduce_scatter/device/kernels/deepseek_moe_reduce_scatter_reduction.cpp	93	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	2	tile_id,i	pack_tile(L,V)	tile_id	compute_cb_id		eltwise-binary→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/experimental/ccl/rms_allgather/device/kernels/compute/rms_compute.cpp	93	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	2	i,j	pack_tile(L,V)	i	cb_in		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L11
ttnn/cpp/ttnn/operations/experimental/ccl/rms_allgather/device/kernels/compute/rms_compute.cpp	121	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	2	i,j	pack_tile(L,V)	i	cb_x2		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L11
ttnn/cpp/ttnn/operations/experimental/ccl/rms_allgather/device/kernels/compute/rms_compute.cpp	219	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	0		pack_tile(V,V)	post_dst0	cb_stats_reduced		sfpu-tile→pack	modern[ACWR]	AWCWPR	modern	modern-canonical/single	P1_F0_If0_L10
ttnn/cpp/ttnn/operations/experimental/ccl/rms_allgather/device/kernels/compute/rms_compute.cpp	244	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	2	i,j	pack_tile(L,V)	i	cb_im		eltwise-bcast→pack	modern[ACWR]	PRACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L12
ttnn/cpp/ttnn/operations/experimental/ccl/rms_allgather/device/kernels/compute/rms_compute.cpp	273	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	2	i,j	pack_tile(L,V)	i	cb_outgamma		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L11
ttnn/cpp/ttnn/operations/experimental/ccl/moe_gpt/device/kernels/compute.cpp	129	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	0		pack_tile(V,V)	dst0	cb_c2c_ones_tile		sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L9
ttnn/cpp/ttnn/operations/experimental/ccl/strided_reduce_scatter_async/device/kernels/minimal_ring_reduction.cpp	135	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	5	tile_id,i,chunk_idx,m_block_iter,b	pack_tile(L,V)	tile_id	addcmul_temp_cb		eltwise-binary→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/experimental/ccl/strided_reduce_scatter_async/device/kernels/minimal_ring_reduction.cpp	170	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	5	tile_id,i,chunk_idx,m_block_iter,b	pack_tile(0,V)	0	addcmul_temp_cb		sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L12
ttnn/cpp/ttnn/operations/experimental/ccl/strided_reduce_scatter_async/device/kernels/minimal_ring_reduction.cpp	192	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	5	tile_id,i,chunk_idx,m_block_iter,b	pack_tile(L,V)	tile_id	output_cb		eltwise-binary→pack	modern[CWR]+raw_dst[ar]	CWPRaPr	raw-dst	raw-dst/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/experimental/ccl/strided_reduce_scatter_async/device/kernels/minimal_ring_reduction.cpp	207	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	5	tile_id,i,chunk_idx,m_block_iter,b	pack_tile(L,V)	tile_id	output_cb		eltwise-binary→pack	raw_dst[ar]	aPraPr	raw-dst	raw-dst/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/experimental/ccl/moe_compute/device/kernels/compute.cpp	174	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	0		pack_tile(V,V)	dst0	cb_c2c_ones_tile		sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L9
ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/dim_zero_ring_reduction.cpp	52	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	3	tile_id,b,i	pack_tile(L,V)	tile_id	output_cb		eltwise-binary→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/ring_reduction.cpp	115	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	4	tile_id,c,i,b	pack_tile(L,V,L)	tile_id	cb_compute_output_id	tile_id	eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F3_If2_L28
ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/line_reduction.cpp	41	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	4	tile_id,c,i,b	pack_tile(L,V)	tile_id	output_cb		eltwise-binary→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/experimental/ccl/reduce_scatter_minimal_async/device/kernels/dim_zero_line_reduction.cpp	39	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	3	tile_id,b,i	pack_tile(L,V)	tile_id	output_cb		eltwise-binary→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single-in-loop	P1_F1_If0_L6
ttnn/cpp/ttnn/operations/experimental/ccl/all_gather_minimal_matmul_async/device/kernels/compute.cpp	31	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	n,m	pack_tile(V,V)	fused_act_dst_id	out_cb		copy→sfpu-macro→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If1_L7
ttnn/cpp/ttnn/operations/experimental/ccl/all_gather_minimal_matmul_async/device/kernels/compute.cpp	62	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	n,m	pack_tile(V,V)	fused_act_dst_id	out_cb		copy→sfpu-macro→pack	raw_dst[ar]	aPr	raw-dst	raw-dst/single	P1_F0_If1_L7
ttnn/cpp/ttnn/operations/experimental/ccl/all_gather_minimal_matmul_async/device/kernels/compute.cpp	112	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	2	n,m	pack_tile(V,V)	DST_ID	intermediate_cb		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/experimental/ccl/all_gather_minimal_matmul_async/device/kernels/compute.cpp	183	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	n,m	pack_tile(V,V)	DST_ID	intermediate_cb		copy→sfpu-tile→pack	modern[CWR]	CWPR	modern	modern-canonical/single	P1_F0_If2_L29
ttnn/cpp/ttnn/operations/experimental/ccl/all_gather_minimal_matmul_async/device/kernels/compute.cpp	223	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	n,m	pack_tile(V,V)	DST_ID	intermediate_cb		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If2_L22
ttnn/cpp/ttnn/operations/experimental/ccl/all_gather_minimal_matmul_async/device/kernels/compute.cpp	257	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	2	n,m	pack_tile(V,V)	DST_ID	out_cb		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L10
ttnn/cpp/ttnn/operations/experimental/ccl/llama_reduce_scatter_create_heads/device/kernels/compute/reduction.cpp	53	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	1	page_group	pack_tile(L,V,L)	page_group	accumulator_cb_id	page_group	eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F3_If0_L25
ttnn/cpp/ttnn/operations/experimental/bcast_to/device/kernels/compute/compute_interleaved_col_bcast_to.cpp	42	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	3	th,c,n	pack_tile(0,V)	0	cb_id_dst		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/experimental/bcast_to/device/kernels/compute/compute_interleaved_row_bcast_to.cpp	43	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	4	tw,th,c,n	pack_tile(0,V)	0	cb_id_dst		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/experimental/bcast_to/device/kernels/compute/compute_interleaved_scalar_bcast_to.cpp	41	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	2	c,n	pack_tile(0,V)	0	cb_id_dst		sfpu-unary-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L11
ttnn/cpp/ttnn/operations/experimental/deepseek/mla/matmul_wo/device/kernels/compute_collector.cpp	53	pack_tile	ttnn-op:experimental	unknown	pack_tile	1	iter_id	pack_tile(0,V)	0	cb_s2c_out		?→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F1_If0_L9
ttnn/cpp/ttnn/operations/experimental/reduction/fast_reduce_nc/device/kernels/reduce_nc.cpp	51	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	1	i	pack_tile(V,V)	dst0	cb_out0		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L14
ttnn/cpp/ttnn/operations/experimental/reduction/deepseek_moe_fast_reduce_nc/device/kernels/deepseek_moe_fast_reduce_nc_reduce.cpp	45	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	1	i	pack_tile(V,V)	dst0	compute_output_cb_id		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single-in-loop	P1_F2_If0_L17
ttnn/cpp/ttnn/operations/experimental/reduction/integral_image/device/kernels/intimg_compute.cpp	107	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	1	tile_i	pack_tile(V,V)	WORKING_REG	cb_acc		eltwise-binary→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single	P1_F0_If1_L21
ttnn/cpp/ttnn/operations/experimental/reduction/integral_image/device/kernels/intimg_compute.cpp	122	pack_tile	ttnn-op:experimental	copy	pack_tile	1	tile_i	pack_tile(V,V,V)	WORKING_REG	cb_cumsum_stage_0	FIRST_TILE	copy→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If1_L19
ttnn/cpp/ttnn/operations/experimental/reduction/integral_image/device/kernels/intimg_compute.cpp	127	pack_tile	ttnn-op:experimental	copy	pack_tile	1	tile_i	pack_tile(V,V,V)	WORKING_REG	cb_axis_2_buffer	FIRST_TILE	copy→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If1_L19
ttnn/cpp/ttnn/operations/experimental/reduction/integral_image/device/kernels/intimg_compute.cpp	153	pack_tile	ttnn-op:experimental	sfpu-unary	pack_tile	1	tile_i	pack_tile(V,V,V)	WORKING_REG	cb_cumsum_output	FIRST_TILE	copy→sfpu-tile→pack	modern[ACWR]	RACWPR	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/experimental/reduction/integral_image/device/kernels/intimg_compute.cpp	178	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	1	tile_i	pack_tile(V,V,V)	WORKING_REG	cb_cumsum_stage_b	FIRST_TILE	eltwise-binary→pack	modern[ACWR]	PRACWP	modern	modern-canonical/multi-unrolled	P2_F0_If2_L22
ttnn/cpp/ttnn/operations/experimental/reduction/integral_image/device/kernels/intimg_compute.cpp	186	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	1	tile_i	pack_tile(V,V,V)	WORKING_REG	cb_axis_2_buffer	FIRST_TILE	eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If2_L22
ttnn/cpp/ttnn/operations/experimental/reduction/integral_image/device/kernels/intimg_compute.cpp	215	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	1	tile_i	pack_tile(V,V,V)	WORKING_REG	cb_output	FIRST_TILE	eltwise-bcast→pack	modern[ACWR]	RAWCPR	modern	modern-canonical/single	P1_F0_If0_L16
ttnn/cpp/ttnn/operations/experimental/conv3d/device/kernels/compute.cpp	97	pack_tile	ttnn-op:experimental	eltwise-fpu-bcast	pack_tile	2	j,i	pack_tile(0,V)	0	in0_cb		eltwise-bcast→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L10
ttnn/cpp/ttnn/operations/experimental/conv3d/device/kernels/compute.cpp	122	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	1	i	pack_tile(0,V)	0	in0_cb		eltwise-binary→pack	modern[ACWR]	PRACWPR	modern	modern-canonical/single	P1_F0_If0_L10
ttnn/cpp/ttnn/operations/experimental/conv3d/device/kernels/compute.cpp	298	pack_tile	ttnn-op:experimental	eltwise-fpu-binary	pack_tile	8	t,i,w_block,h_block,t_block,c_out_block,c_in_block,batch_idx	pack_tile(0,V)	0	cb_matmul_interm_tiled		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L17
ttnn/cpp/ttnn/operations/examples/example/device/kernels/compute/eltwise_sfpu.cpp	34	pack_tile	ttnn-op:examples	sfpu-unary	pack_tile	2	tile_index,block_index	pack_tile(0,E)	0	tt::CBIndex::c_2		copy→sfpu-macro→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If1_L20
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/batch_norm_kernel.cpp	56	pack_tile_with_dt	ttnn-op:normalization	sfpu-unary	pack_tile	0		pack_tile(V,V)	dst0	cb_den		sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L10
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/batch_norm_kernel.cpp	85	pack_tile_with_dt	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	1	j	pack_tile(0,V)	0	cb_affine_or_out		eltwise-binary→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/batch_norm_kernel.cpp	102	pack_tile_with_dt	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	1	j	pack_tile(V,V)	dst0	cb_scaled_output		eltwise-binary→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/batch_norm_kernel.cpp	120	pack_tile_with_dt	ttnn-op:normalization	eltwise-fpu-binary	pack_tile	1	j	pack_tile(V,V)	dst0	cb_output_0		eltwise-binary→pack	modern[ACWR]	ACWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L8
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/batch_norm_sfpu_kernel.cpp	74	pack_tile	ttnn-op:normalization	sfpu-unary	pack_tile	0		pack_tile(E,V)	index * 2	cb_den		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L16
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/batch_norm_sfpu_kernel.cpp	111	pack_tile	ttnn-op:normalization	sfpu-unary	pack_tile	1	j	pack_tile(E,V)	index * 2	cb_affine_or_out		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L20
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/batch_norm_sfpu_kernel.cpp	133	pack_tile	ttnn-op:normalization	sfpu-unary	pack_tile	1	j	pack_tile(E,V)	index * 2	cb_scaled_output		copy→sfpu-tile→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/batch_norm_sfpu_kernel.cpp	156	pack_tile	ttnn-op:normalization	sfpu-unary	pack_tile	1	j	pack_tile(E,V)	index * 2	cb_output_0		copy→sfpu-tile→pack	modern[ACWR]	WPRACWPR	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/batch_norm_sfpu_kernel.cpp	178	pack_tile	ttnn-op:normalization	sfpu-unary	pack_tile	1	j	pack_tile(E,V)	index * 2	cb_output_final		copy→sfpu-tile→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_sfpu_kernel.cpp	38	pack_tile	ttnn-op:normalization	sfpu-unary	pack_tile	0		pack_tile(E,V)	tile_index * 2	dst_cb		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L12
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_sfpu_kernel.cpp	117	pack_tile_with_dt	ttnn-op:normalization	sfpu-unary	pack_tile	1	tile_id	pack_tile(E,V)	tile_index * 2	cb_tmp1		copy→sfpu-tile→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single	P1_F0_If0_L15
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_sfpu_kernel.cpp	136	pack_tile_with_dt	ttnn-op:normalization	sfpu-unary	pack_tile	1	tile_id	pack_tile(E,V)	tile_index * 2	cb_tmp2		copy→sfpu-tile→pack	modern[ACWR]	CWPRACWPRA	modern	modern-canonical/single	P1_F0_If0_L15
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_sfpu_kernel.cpp	156	pack_tile_with_dt	ttnn-op:normalization	sfpu-unary	pack_tile	1	tile_id	pack_tile(E,V)	tile_index * 2	cb_tmp3		copy→sfpu-tile→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_sfpu_kernel.cpp	180	pack_tile_with_dt	ttnn-op:normalization	sfpu-unary	pack_tile	1	tile_id	pack_tile(E,V)	tile_index * 2	cb_updated_running_mean		copy→sfpu-tile→pack	modern[ACWR]	PRACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L20
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_sfpu_kernel.cpp	184	pack_tile_with_dt	ttnn-op:normalization	sfpu-unary	pack_tile	1	tile_id	pack_tile(E,V)	tile_index * 2	cb_out0		copy→sfpu-tile→pack	modern[ACWR]	ACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L20
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_sfpu_kernel.cpp	214	pack_tile_with_dt	ttnn-op:normalization	sfpu-unary	pack_tile	1	tile_id	pack_tile(E,V)	tile_index * 2	cb_tmp1		copy→sfpu-tile→pack	modern[ACWR]	ACWPRA	modern	modern-canonical/single	P1_F0_If0_L15
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_sfpu_kernel.cpp	233	pack_tile_with_dt	ttnn-op:normalization	sfpu-unary	pack_tile	1	tile_id	pack_tile(E,V)	tile_index * 2	cb_tmp2		copy→sfpu-tile→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_sfpu_kernel.cpp	254	pack_tile_with_dt	ttnn-op:normalization	sfpu-unary	pack_tile	1	tile_id	pack_tile(E,V)	tile_index * 2	cb_tmp3		copy→sfpu-tile→pack	modern[ACWR]	CWPRACWPR	modern	modern-canonical/single	P1_F0_If0_L13
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_sfpu_kernel.cpp	277	pack_tile_with_dt	ttnn-op:normalization	sfpu-unary	pack_tile	1	tile_id	pack_tile(E,V)	tile_index * 2	cb_updated_running_var		copy→sfpu-tile→pack	modern[ACWR]	WPRACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L16
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_sfpu_kernel.cpp	279	pack_tile_with_dt	ttnn-op:normalization	sfpu-unary	pack_tile	1	tile_id	pack_tile(E,V)	tile_index * 2	cb_out0		copy→sfpu-tile→pack	modern[ACWR]	PRACWPR	modern	modern-canonical/multi-unrolled	P2_F0_If0_L16
ttnn/cpp/ttnn/operations/normalization/batch_norm/device/kernels/compute/running_statistics_kernel.cpp	57	pack_tile	ttnn-op:normalization	unknown	pack_tile	1	tile_id	pack_tile(0,V)	0	cb_out0		?→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L19
ttnn/cpp/ttnn/operations/normalization/kernel_util/compute/numeric.h	178	pack_tile	ttnn-op:normalization	unknown	pack_tile	0		pack_tile(E,V)	detail::dst0	cb_out		?→pack	modern[ACWR]	ACWPR	modern	modern-canonical/single	P1_F0_If0_L14
ttnn/cpp/ttnn/operations/normalization/kernel_util/compute/combine_welford.h	152	pack_tile	ttnn-op:normalization	sfpu-unary	pack_tile	0		pack_tile(V,V)	mean_acc_dst	cb_combined		copy→sfpu-tile→pack	modern[CWR]	CWPR	modern	modern-canonical/multi-loop	P2_F1_If1_L89
