device_config,op_type,use_case,M,K,N,core_grid,M_block,K_block,N_block,subblock_h,subblock_w,device_kernel_duration_ns,status
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,6,12,1,4,1103240,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,6,16,1,4,1161651,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,8,1,4,1,3588912,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,8,2,2,2,1970852,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,8,3,4,1,1491255,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,8,4,1,4,1357333,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,8,6,2,2,1169120,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,8,8,1,4,1154687,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,8,12,1,4,1111402,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,8,16,1,4,1158371,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,9,1,4,1,3530204,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,9,2,2,2,1949062,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,9,3,4,1,1476959,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,9,4,1,4,1349402,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,9,6,2,2,1156737,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,9,8,1,4,1153858,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,9,12,1,4,1106848,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,9,16,1,4,1163579,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,12,1,4,1,3564816,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,12,2,2,2,1978523,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,12,3,4,1,1496073,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,12,4,1,4,1360596,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,12,6,2,2,1177759,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,12,8,1,4,1190460,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,12,12,1,4,1121533,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,18,1,4,1,3563780,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,18,2,2,2,1991813,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,18,3,4,1,1524310,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,18,4,1,4,1366419,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,18,6,2,2,1157822,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,18,8,1,4,1206149,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,24,1,4,1,3513983,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,24,2,2,2,2034430,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,24,3,4,1,1516436,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,24,4,1,4,1375685,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,24,6,2,2,1165620,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,36,1,4,1,3765159,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,36,2,2,2,2172891,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,36,3,4,1,1651439,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,4,36,4,1,4,1421186,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,1,1,1,1,3923764,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,1,2,1,2,2255101,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,1,3,1,3,1650319,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,1,4,1,4,1475751,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,1,6,1,3,1408493,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,1,8,1,4,1390575,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,1,12,1,4,1414581,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,1,16,1,4,1468535,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,2,1,1,1,3512219,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,2,2,1,2,1961451,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,2,3,1,3,1470707,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,2,4,1,4,1275026,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,2,6,1,3,1059558,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,2,8,1,4,1073993,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,2,12,1,4,1062688,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,2,16,1,4,1139752,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,3,1,1,1,3310276,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,3,2,1,2,1871440,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,3,3,1,3,1407641,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,3,4,1,4,1225982,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,3,6,1,3,1014063,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,3,8,1,4,1018786,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,3,12,1,4,1021511,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,3,16,1,4,1081812,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,4,1,1,1,3274462,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,4,2,1,2,1845772,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,4,3,1,3,1397612,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,4,4,1,4,1227169,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,4,6,1,3,994382,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,4,8,1,4,993306,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,4,12,1,4,996228,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,4,16,1,4,1068413,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,6,1,1,1,3209284,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,6,2,1,2,1800615,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,6,3,1,3,1339087,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,6,4,1,4,1224979,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,6,6,1,3,981161,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,6,8,1,4,974012,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,6,12,1,4,988771,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,6,16,1,4,1039360,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,8,1,1,1,3264695,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,8,2,1,2,1820342,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,8,3,1,3,1346803,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,8,4,1,4,1222191,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,8,6,1,3,976142,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,8,8,1,4,968288,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,8,12,1,4,993779,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,8,16,1,4,1039204,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,9,1,1,1,3233441,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,9,2,1,2,1806904,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,9,3,1,3,1337161,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,9,4,1,4,1217250,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,9,6,1,3,981722,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,9,8,1,4,971191,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,9,12,1,4,985668,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,12,1,1,1,3283482,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,12,2,1,2,1853677,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,12,3,1,3,1377338,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,12,4,1,4,1230122,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,12,6,1,3,988533,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,12,8,1,4,976354,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,12,12,1,4,971141,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,18,1,1,1,3392428,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,18,2,1,2,1871112,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,18,3,1,3,1405580,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,18,4,1,4,1220242,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,18,6,1,3,997714,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,18,8,1,4,978351,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,24,1,1,1,3409260,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,24,2,1,2,1909588,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,24,3,1,3,1391070,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,24,4,1,4,1224032,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,24,6,1,3,1005335,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,36,1,1,1,3754784,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,36,2,1,2,2064455,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,5,36,3,1,3,1472063,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,1,1,3,1,3886560,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,1,2,2,2,2280676,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,1,3,1,3,1646893,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,1,4,1,4,1482670,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,1,6,2,2,1551630,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,1,8,1,4,1389596,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,1,12,1,4,1413572,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,1,16,1,4,1472664,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,2,1,3,1,3488513,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,2,2,2,2,1964838,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,2,3,1,3,1482767,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,2,4,1,4,1277408,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,2,6,2,2,1116535,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,2,8,1,4,1066648,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,2,12,1,4,1059898,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,2,16,1,4,1133145,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,3,1,3,1,3307086,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,3,2,2,2,1879005,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,3,3,1,3,1406397,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,3,4,1,4,1228235,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,3,6,2,2,1041706,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,3,8,1,4,1017011,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,3,12,1,4,1021049,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,3,16,1,4,1080046,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,4,1,3,1,3286711,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,4,2,2,2,1871486,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,4,3,1,3,1390071,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,4,4,1,4,1235614,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,4,6,2,2,1012467,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,4,8,1,4,991924,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,4,12,1,4,995418,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,4,16,1,4,1062551,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,6,1,3,1,3231046,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,6,2,2,2,1804109,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,6,3,1,3,1340202,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,6,4,1,4,1218310,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,6,6,2,2,993654,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,6,8,1,4,967812,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,6,12,1,4,985322,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,6,16,1,4,1041424,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,8,1,3,1,3287975,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,8,2,2,2,1828467,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,8,3,1,3,1349299,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,8,4,1,4,1226385,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,8,6,2,2,1006073,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,8,8,1,4,976884,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,8,12,1,4,1000485,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,9,1,3,1,3261636,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,9,2,2,2,1805326,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,9,3,1,3,1358205,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,9,4,1,4,1233236,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,9,6,2,2,988755,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,9,8,1,4,974246,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,9,12,1,4,1001165,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,12,1,3,1,3317555,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,12,2,2,2,1828420,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,12,3,1,3,1370711,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,12,4,1,4,1230829,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,12,6,2,2,996385,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,12,8,1,4,961339,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,18,1,3,1,3394000,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,18,2,2,2,1883882,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,18,3,1,3,1390793,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,18,4,1,4,1216978,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,18,6,2,2,998537,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,24,1,3,1,3402531,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,24,2,2,2,1899290,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,24,3,1,3,1383875,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,24,4,1,4,1235513,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,36,1,3,1,3767518,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,6,36,2,2,2,2043712,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,1,1,4,1,3971368,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,1,2,2,2,2284519,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,1,3,4,1,2172820,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,1,4,1,4,1474046,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,1,6,2,2,1543532,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,1,8,1,4,1390834,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,1,12,1,4,1413627,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,1,16,1,4,1465081,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,2,1,4,1,3511296,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,2,2,2,2,1973469,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,2,3,4,1,1588038,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,2,4,1,4,1281857,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,2,6,2,2,1117083,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,2,8,1,4,1072597,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,2,12,1,4,1058349,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,2,16,1,4,1136226,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,3,1,4,1,3312862,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,3,2,2,2,1895072,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,3,3,4,1,1470360,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,3,4,1,4,1230818,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,3,6,2,2,1047526,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,3,8,1,4,1015872,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,3,12,1,4,1025011,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,3,16,1,4,1085036,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,4,1,4,1,3266630,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,4,2,2,2,1855168,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,4,3,4,1,1419392,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,4,4,1,4,1222990,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,4,6,2,2,1018048,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,4,8,1,4,991264,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,4,12,1,4,999847,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,6,1,4,1,3180325,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,6,2,2,2,1801691,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,6,3,4,1,1364254,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,6,4,1,4,1223672,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,6,6,2,2,995866,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,6,8,1,4,977567,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,6,12,1,4,986880,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,8,1,4,1,3294561,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,8,2,2,2,1788768,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,8,3,4,1,1360991,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,8,4,1,4,1214472,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,8,6,2,2,996201,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,8,8,1,4,968631,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,9,1,4,1,3253490,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,9,2,2,2,1809696,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,9,3,4,1,1359929,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,9,4,1,4,1219015,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,9,6,2,2,983913,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,9,8,1,4,971124,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,12,1,4,1,3289819,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,12,2,2,2,1855876,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,12,3,4,1,1377273,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,12,4,1,4,1229374,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,12,6,2,2,1008671,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,12,8,1,4,955103,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,18,1,4,1,3389475,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,18,2,2,2,1900021,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,18,3,4,1,1401475,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,18,4,1,4,1229465,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,24,1,4,1,3392606,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,24,2,2,2,1911000,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,24,3,4,1,1402335,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,8,36,1,4,1,3737492,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,1,1,2,1,3913715,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,1,2,2,2,2286426,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,1,3,1,3,1649980,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,1,4,1,4,1472491,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,1,6,2,2,1545411,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,1,8,1,4,1387725,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,1,12,1,4,1413482,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,2,1,2,1,3464671,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,2,2,2,2,1965177,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,2,3,1,3,1478472,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,2,4,1,4,1278810,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,2,6,2,2,1120058,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,2,8,1,4,1073472,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,2,12,1,4,1061893,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,3,1,2,1,3301319,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,3,2,2,2,1873527,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,3,3,1,3,1391472,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,3,4,1,4,1230571,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,3,6,2,2,1042504,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,3,8,1,4,1011298,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,3,12,1,4,1014650,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,4,1,2,1,3302087,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,4,2,2,2,1858919,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,4,3,1,3,1370946,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,4,4,1,4,1228585,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,4,6,2,2,1023233,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,4,8,1,4,988581,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,4,12,1,4,999388,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,6,1,2,1,3230447,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,6,2,2,2,1802553,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,6,3,1,3,1337542,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,6,4,1,4,1205392,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,6,6,2,2,995339,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,6,8,1,4,977571,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,8,1,2,1,3285996,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,8,2,2,2,1825872,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,8,3,1,3,1347786,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,8,4,1,4,1228981,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,8,6,2,2,997020,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,8,8,1,4,953748,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,9,1,2,1,3231090,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,9,2,2,2,1805207,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,9,3,1,3,1340628,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,9,4,1,4,1219582,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,9,6,2,2,990319,OK
wh_4x8,mmrs,mmrs,1024,2304,6144,8x7,10,9,8,1,4,961947,OK
