csv,activation,method,degree,segments,metric,precision,bf16_maxulp,runtime_us,compiles,range
identity_n9d7_s1_uniform_rational_ulp.csv,identity,rational_quotient,9d7,1,ulp,bf16,0.00,2.21,1,"[-128.0,128.0]"
identity_p10_s3_uniform_any_ulp.csv,identity,poly,10,3,ulp,bf16,0.00,2.59,1,"[-128.0,128.0]"
identity_p11_s3_uniform_any_ulp.csv,identity,poly,11,3,ulp,bf16,0.00,2.75,1,"[-128.0,128.0]"
identity_p13_s1_uniform_any_ulp.csv,identity,poly,13,1,ulp,bf16,0.00,1.72,1,"[-128.0,128.0]"
identity_p16_s1_uniform_any_ulp.csv,identity,poly,16,1,ulp,bf16,0.00,1.71,1,"[-128.0,128.0]"
identity_p1_s32_uniform_any_ulp.csv,identity,poly,1,32,ulp,bf16,0.00,12.31,1,"[-128.0,128.0]"
identity_p2_s16_uniform_any_ulp.csv,identity,poly,2,16,ulp,bf16,0.00,5.92,1,"[-128.0,128.0]"
identity_p2_s3_uniform_any_ulp.csv,identity,poly,2,3,ulp,bf16,0.00,1.95,1,"[-128.0,128.0]"
identity_p3_s1_uniform_any_ulp.csv,identity,poly,3,1,ulp,bf16,0.00,1.72,1,"[-128.0,128.0]"
identity_p3_s4_uniform_any_ulp.csv,identity,poly,3,4,ulp,bf16,0.00,2.32,1,"[-128.0,128.0]"
identity_p4_s2_uniform_any_ulp.csv,identity,poly,4,2,ulp,bf16,0.00,1.79,1,"[-128.0,128.0]"
identity_p4_s8_uniform_any_ulp.csv,identity,poly,4,8,ulp,bf16,0.00,3.84,1,"[-128.0,128.0]"
identity_p5_s32_uniform_any_ulp.csv,identity,poly,5,32,ulp,bf16,0.00,14.82,1,"[-128.0,128.0]"
identity_p6_s16_uniform_any_ulp.csv,identity,poly,6,16,ulp,bf16,0.00,7.78,1,"[-128.0,128.0]"
identity_p6_s4_uniform_any_ulp.csv,identity,poly,6,4,ulp,bf16,0.00,2.53,1,"[-128.0,128.0]"
identity_p7_s2_uniform_any_ulp.csv,identity,poly,7,2,ulp,bf16,0.00,1.88,1,"[-128.0,128.0]"
identity_p8_s1_uniform_any_ulp.csv,identity,poly,8,1,ulp,bf16,0.00,1.72,1,"[-128.0,128.0]"
identity_p8_s8_uniform_any_ulp.csv,identity,poly,8,8,ulp,bf16,0.00,4.78,1,"[-128.0,128.0]"
identity_p9_s4_uniform_any_ulp.csv,identity,poly,9,4,ulp,bf16,0.00,3.03,1,"[-128.0,128.0]"
lgamma_n10d9_s2_uniform_rational_ulp.csv,lgamma,rational_quotient,10d9,2,ulp,bf16,0.02,8.55,1,"[0.001,100.0]"
lgamma_n11d4_s1_uniform_rational_ulp.csv,lgamma,rational_quotient,11d4,1,ulp,bf16,1.00,4.25,1,"[0.001,100.0]"
lgamma_n12d4_s1_uniform_rational_ulp.csv,lgamma,rational_quotient,12d4,1,ulp,bf16,1.00,4.41,1,"[0.001,100.0]"
lgamma_n14d1_s2_uniform_rational_ulp.csv,lgamma,rational_quotient,14d1,2,ulp,bf16,1.00,7.23,1,"[0.001,100.0]"
lgamma_n2d1_s2_uniform_rational_ulp.csv,lgamma,rational_quotient,2d1,2,ulp,bf16,15.00,2.97,1,"[0.001,100.0]"
lgamma_n3d1_s2_uniform_rational_ulp.csv,lgamma,rational_quotient,3d1,2,ulp,bf16,5.00,3.47,1,"[0.001,100.0]"
lgamma_n3d3_s2_uniform_rational_ulp.csv,lgamma,rational_quotient,3d3,2,ulp,bf16,1.00,4.25,1,"[0.001,100.0]"
lgamma_n4d2_s2_uniform_rational_ulp.csv,lgamma,rational_quotient,4d2,2,ulp,bf16,1.83,4.02,1,"[0.001,100.0]"
lgamma_n4d4_s2_uniform_rational_ulp.csv,lgamma,rational_quotient,4d4,2,ulp,bf16,253.40,4.59,1,"[0.001,100.0]"
lgamma_n5d2_s2_uniform_rational_ulp.csv,lgamma,rational_quotient,5d2,2,ulp,bf16,1.00,4.58,1,"[0.001,100.0]"
lgamma_n5d5_s1_uniform_rational_ulp.csv,lgamma,rational_quotient,5d5,1,ulp,bf16,1.00,3.42,1,"[0.001,100.0]"
lgamma_n6d2_s1_uniform_rational_ulp.csv,lgamma,rational_quotient,6d2,1,ulp,bf16,22.00,2.99,1,"[0.001,100.0]"
lgamma_n6d5_s2_uniform_rational_ulp.csv,lgamma,rational_quotient,6d5,2,ulp,bf16,254.95,5.47,1,"[0.001,100.0]"
lgamma_n8d2_s1_uniform_rational_ulp.csv,lgamma,rational_quotient,8d2,1,ulp,bf16,393.00,3.42,1,"[0.001,100.0]"
lgamma_p10_s16_uniform_any_ulp.csv,lgamma,poly,10,16,ulp,bf16,1.02,12.88,1,"[0.001,100.0]"
lgamma_p10_s3_uniform_any_ulp.csv,lgamma,poly,10,3,ulp,bf16,1.02,3.70,1,"[0.001,100.0]"
lgamma_p11_s1_uniform_any_ulp.csv,lgamma,poly,11,1,ulp,bf16,3.79,1.90,1,"[0.001,100.0]"
lgamma_p11_s4_uniform_any_ulp.csv,lgamma,poly,11,4,ulp,bf16,1.02,4.65,1,"[0.001,100.0]"
lgamma_p12_s2_uniform_any_ulp.csv,lgamma,poly,12,2,ulp,bf16,1.02,3.13,1,"[0.001,100.0]"
lgamma_p12_s8_uniform_any_ulp.csv,lgamma,poly,12,8,ulp,bf16,1.02,6.97,1,"[0.001,100.0]"
lgamma_p13_s32_uniform_any_ulp.csv,lgamma,poly,13,32,ulp,bf16,1.02,25.02,1,"[0.001,100.0]"
lgamma_p14_s16_uniform_any_ulp.csv,lgamma,poly,14,16,ulp,bf16,1.02,14.09,1,"[0.001,100.0]"
lgamma_p14_s3_uniform_any_ulp.csv,lgamma,poly,14,3,ulp,bf16,1.02,3.69,1,"[0.001,100.0]"
lgamma_p15_s1_uniform_any_ulp.csv,lgamma,poly,15,1,ulp,bf16,3.79,1.89,1,"[0.001,100.0]"
lgamma_p15_s4_uniform_any_ulp.csv,lgamma,poly,15,4,ulp,bf16,1.02,4.65,1,"[0.001,100.0]"
lgamma_p16_s2_uniform_any_ulp.csv,lgamma,poly,16,2,ulp,bf16,1.02,3.13,1,"[0.001,100.0]"
lgamma_p16_s8_uniform_any_ulp.csv,lgamma,poly,16,8,ulp,bf16,1.02,7.08,1,"[0.001,100.0]"
lgamma_p1_s32_uniform_any_ulp.csv,lgamma,poly,1,32,ulp,bf16,2.46,16.57,1,"[0.001,100.0]"
lgamma_p2_s16_uniform_any_ulp.csv,lgamma,poly,2,16,ulp,bf16,2.46,9.23,1,"[0.001,100.0]"
lgamma_p2_s3_uniform_any_ulp.csv,lgamma,poly,2,3,ulp,bf16,48.25,2.26,1,"[0.001,100.0]"
lgamma_p3_s1_uniform_any_ulp.csv,lgamma,poly,3,1,ulp,bf16,130.00,1.71,1,"[0.001,100.0]"
lgamma_p3_s4_uniform_any_ulp.csv,lgamma,poly,3,4,ulp,bf16,1.63,3.45,1,"[0.001,100.0]"
lgamma_p4_s2_uniform_any_ulp.csv,lgamma,poly,4,2,ulp,bf16,1.39,2.48,1,"[0.001,100.0]"
lgamma_p4_s8_uniform_any_ulp.csv,lgamma,poly,4,8,ulp,bf16,1.39,5.93,1,"[0.001,100.0]"
lgamma_p5_s32_uniform_any_ulp.csv,lgamma,poly,5,32,ulp,bf16,1.39,18.75,1,"[0.001,100.0]"
lgamma_p6_s16_uniform_any_ulp.csv,lgamma,poly,6,16,ulp,bf16,1.02,10.92,1,"[0.001,100.0]"
lgamma_p6_s3_uniform_any_ulp.csv,lgamma,poly,6,3,ulp,bf16,1.02,3.47,1,"[0.001,100.0]"
lgamma_p7_s1_uniform_any_ulp.csv,lgamma,poly,7,1,ulp,bf16,3.79,1.89,1,"[0.001,100.0]"
lgamma_p7_s4_uniform_any_ulp.csv,lgamma,poly,7,4,ulp,bf16,1.02,4.10,1,"[0.001,100.0]"
lgamma_p8_s2_uniform_any_ulp.csv,lgamma,poly,8,2,ulp,bf16,1.02,3.13,1,"[0.001,100.0]"
lgamma_p8_s8_uniform_any_ulp.csv,lgamma,poly,8,8,ulp,bf16,1.02,6.52,1,"[0.001,100.0]"
lgamma_p9_s32_uniform_any_ulp.csv,lgamma,poly,9,32,ulp,bf16,1.02,24.90,1,"[0.001,100.0]"
log10_n1d1_s1_uniform_rational_ulp.csv,log10,log,1d1,1,ulp,bf16,151.00,3.34,1,"[0.1,10.0]"
log10_p10_s16_uniform_any_ulp.csv,log10,exponent_alu_log2,10,16,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p10_s3_uniform_any_ulp.csv,log10,exponent_alu_log2,10,3,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p11_s1_uniform_any_ulp.csv,log10,exponent_alu_log2,11,1,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p11_s4_uniform_any_ulp.csv,log10,exponent_alu_log2,11,4,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p12_s2_uniform_any_ulp.csv,log10,exponent_alu_log2,12,2,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p12_s8_uniform_any_ulp.csv,log10,exponent_alu_log2,12,8,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p13_s32_uniform_any_ulp.csv,log10,exponent_alu_log2,13,32,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p14_s16_uniform_any_ulp.csv,log10,exponent_alu_log2,14,16,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p14_s3_uniform_any_ulp.csv,log10,exponent_alu_log2,14,3,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p15_s1_uniform_any_ulp.csv,log10,exponent_alu_log2,15,1,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p15_s4_uniform_any_ulp.csv,log10,exponent_alu_log2,15,4,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p16_s2_uniform_any_ulp.csv,log10,exponent_alu_log2,16,2,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p16_s8_uniform_any_ulp.csv,log10,exponent_alu_log2,16,8,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p1_s32_uniform_any_ulp.csv,log10,exponent_alu_log2,1,32,ulp,bf16,7.00,1.99,1,"[0.1,10.0]"
log10_p2_s16_uniform_any_ulp.csv,log10,exponent_alu_log2,2,16,ulp,bf16,1.00,2.02,1,"[0.1,10.0]"
log10_p2_s32_uniform_any_ulp.csv,log10,exponent_alu_log2,2,32,ulp,bf16,1.00,2.02,1,"[0.1,10.0]"
log10_p3_s16_uniform_any_ulp.csv,log10,exponent_alu_log2,3,16,ulp,bf16,0.50,2.11,1,"[0.1,10.0]"
log10_p3_s32_uniform_any_ulp.csv,log10,exponent_alu_log2,3,32,ulp,bf16,0.50,2.12,1,"[0.1,10.0]"
log10_p4_s16_uniform_any_ulp.csv,log10,exponent_alu_log2,4,16,ulp,bf16,0.50,2.22,1,"[0.1,10.0]"
log10_p4_s32_uniform_any_ulp.csv,log10,exponent_alu_log2,4,32,ulp,bf16,0.50,2.21,1,"[0.1,10.0]"
log10_p5_s16_uniform_any_ulp.csv,log10,exponent_alu_log2,5,16,ulp,bf16,0.50,2.32,1,"[0.1,10.0]"
log10_p5_s32_uniform_any_ulp.csv,log10,exponent_alu_log2,5,32,ulp,bf16,0.50,2.32,1,"[0.1,10.0]"
log10_p6_s16_uniform_any_ulp.csv,log10,exponent_alu_log2,6,16,ulp,bf16,0.03,2.43,1,"[0.1,10.0]"
log10_p6_s32_uniform_any_ulp.csv,log10,exponent_alu_log2,6,32,ulp,bf16,0.03,2.43,1,"[0.1,10.0]"
log10_p7_s16_uniform_any_ulp.csv,log10,exponent_alu_log2,7,16,ulp,bf16,0.00,2.54,1,"[0.1,10.0]"
log10_p7_s32_uniform_any_ulp.csv,log10,exponent_alu_log2,7,32,ulp,bf16,0.00,2.54,1,"[0.1,10.0]"
log10_p8_s16_uniform_any_ulp.csv,log10,exponent_alu_log2,8,16,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p8_s3_uniform_any_ulp.csv,log10,exponent_alu_log2,8,3,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p9_s1_uniform_any_ulp.csv,log10,exponent_alu_log2,9,1,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log10_p9_s4_uniform_any_ulp.csv,log10,exponent_alu_log2,9,4,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log1p_n10d2_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,10d2,1,ulp,bf16,79.50,3.75,1,"[-0.9,10.0]"
log1p_n10d4_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,10d4,1,ulp,bf16,3.00,4.08,1,"[-0.9,10.0]"
log1p_n10d6_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,10d6,1,ulp,bf16,1.00,4.42,1,"[-0.9,10.0]"
log1p_n11d1_s2_uniform_rational_ulp.csv,log1p,exponent_alu_log2,11d1,2,ulp,bf16,368.00,6.18,1,"[-0.9,10.0]"
log1p_n11d3_s2_uniform_rational_ulp.csv,log1p,exponent_alu_log2,11d3,2,ulp,bf16,4.00,6.84,1,"[-0.9,10.0]"
log1p_n11d5_s2_uniform_rational_ulp.csv,log1p,exponent_alu_log2,11d5,2,ulp,bf16,1.00,7.51,1,"[-0.9,10.0]"
log1p_n12d2_s2_uniform_rational_ulp.csv,log1p,exponent_alu_log2,12d2,2,ulp,bf16,378.00,6.85,1,"[-0.9,10.0]"
log1p_n12d4_s2_uniform_rational_ulp.csv,log1p,exponent_alu_log2,12d4,2,ulp,bf16,2.00,7.51,1,"[-0.9,10.0]"
log1p_n13d2_s2_uniform_rational_ulp.csv,log1p,exponent_alu_log2,13d2,2,ulp,bf16,219.88,7.17,1,"[-0.9,10.0]"
log1p_n14d1_s2_uniform_rational_ulp.csv,log1p,exponent_alu_log2,14d1,2,ulp,bf16,247.98,7.17,1,"[-0.9,10.0]"
log1p_n15d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,15d1,1,ulp,bf16,338.00,4.42,1,"[-0.9,10.0]"
log1p_n2d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,2d1,1,ulp,bf16,60.00,2.28,1,"[-0.9,10.0]"
log1p_n3d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,3d1,1,ulp,bf16,45.50,2.44,1,"[-0.9,10.0]"
log1p_n3d3_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,3d3,1,ulp,bf16,18.00,2.76,1,"[-0.9,10.0]"
log1p_n4d2_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,4d2,1,ulp,bf16,20.00,2.76,1,"[-0.9,10.0]"
log1p_n4d4_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,4d4,1,ulp,bf16,8.00,3.09,1,"[-0.9,10.0]"
log1p_n5d2_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,5d2,1,ulp,bf16,15.00,2.92,1,"[-0.9,10.0]"
log1p_n5d4_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,5d4,1,ulp,bf16,6.00,3.26,1,"[-0.9,10.0]"
log1p_n6d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,6d1,1,ulp,bf16,66.00,2.93,1,"[-0.9,10.0]"
log1p_n6d3_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,6d3,1,ulp,bf16,7.00,3.26,1,"[-0.9,10.0]"
log1p_n6d5_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,6d5,1,ulp,bf16,6.00,3.59,1,"[-0.9,10.0]"
log1p_n7d1_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,7d1,1,ulp,bf16,143.75,3.09,1,"[-0.9,10.0]"
log1p_n7d3_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,7d3,1,ulp,bf16,4.00,3.42,1,"[-0.9,10.0]"
log1p_n7d5_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,7d5,1,ulp,bf16,4.00,3.75,1,"[-0.9,10.0]"
log1p_n7d7_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,7d7,1,ulp,bf16,2.00,4.08,1,"[-0.9,10.0]"
log1p_n8d2_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,8d2,1,ulp,bf16,7.00,3.42,1,"[-0.9,10.0]"
log1p_n8d4_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,8d4,1,ulp,bf16,7.00,3.75,1,"[-0.9,10.0]"
log1p_n8d6_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,8d6,1,ulp,bf16,2.00,4.09,1,"[-0.9,10.0]"
log1p_n8d8_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,8d8,1,ulp,bf16,1.00,4.42,1,"[-0.9,10.0]"
log1p_n9d2_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,9d2,1,ulp,bf16,36.00,3.59,1,"[-0.9,10.0]"
log1p_n9d4_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,9d4,1,ulp,bf16,4.00,3.92,1,"[-0.9,10.0]"
log1p_n9d6_s1_uniform_rational_ulp.csv,log1p,exponent_alu_log2,9d6,1,ulp,bf16,1.00,4.25,1,"[-0.9,10.0]"
log1p_p10_s16_uniform_any_ulp.csv,log1p,exponent_alu_log2,10,16,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p10_s3_uniform_any_ulp.csv,log1p,exponent_alu_log2,10,3,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p11_s1_uniform_any_ulp.csv,log1p,exponent_alu_log2,11,1,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p11_s4_uniform_any_ulp.csv,log1p,exponent_alu_log2,11,4,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p12_s2_uniform_any_ulp.csv,log1p,exponent_alu_log2,12,2,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p12_s8_uniform_any_ulp.csv,log1p,exponent_alu_log2,12,8,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p13_s32_uniform_any_ulp.csv,log1p,exponent_alu_log2,13,32,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p14_s16_uniform_any_ulp.csv,log1p,exponent_alu_log2,14,16,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p14_s3_uniform_any_ulp.csv,log1p,exponent_alu_log2,14,3,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p15_s1_uniform_any_ulp.csv,log1p,exponent_alu_log2,15,1,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p15_s4_uniform_any_ulp.csv,log1p,exponent_alu_log2,15,4,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p16_s2_uniform_any_ulp.csv,log1p,exponent_alu_log2,16,2,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p16_s8_uniform_any_ulp.csv,log1p,exponent_alu_log2,16,8,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p1_s32_uniform_any_ulp.csv,log1p,exponent_alu_log2,1,32,ulp,bf16,8.07,2.02,1,"[-0.9,10.0]"
log1p_p2_s16_uniform_any_ulp.csv,log1p,exponent_alu_log2,2,16,ulp,bf16,1.00,2.11,1,"[-0.9,10.0]"
log1p_p2_s32_uniform_any_ulp.csv,log1p,exponent_alu_log2,2,32,ulp,bf16,1.00,2.10,1,"[-0.9,10.0]"
log1p_p3_s16_uniform_any_ulp.csv,log1p,exponent_alu_log2,3,16,ulp,bf16,1.00,2.21,1,"[-0.9,10.0]"
log1p_p3_s32_uniform_any_ulp.csv,log1p,exponent_alu_log2,3,32,ulp,bf16,1.00,2.21,1,"[-0.9,10.0]"
log1p_p4_s16_uniform_any_ulp.csv,log1p,exponent_alu_log2,4,16,ulp,bf16,0.50,2.32,1,"[-0.9,10.0]"
log1p_p4_s32_uniform_any_ulp.csv,log1p,exponent_alu_log2,4,32,ulp,bf16,0.50,2.32,1,"[-0.9,10.0]"
log1p_p5_s16_uniform_any_ulp.csv,log1p,exponent_alu_log2,5,16,ulp,bf16,0.12,2.43,1,"[-0.9,10.0]"
log1p_p5_s32_uniform_any_ulp.csv,log1p,exponent_alu_log2,5,32,ulp,bf16,0.12,2.43,1,"[-0.9,10.0]"
log1p_p6_s16_uniform_any_ulp.csv,log1p,exponent_alu_log2,6,16,ulp,bf16,0.12,2.54,1,"[-0.9,10.0]"
log1p_p6_s32_uniform_any_ulp.csv,log1p,poly,6,32,ulp,bf16,2.00,21.41,1,"[-0.9,10.0]"
log1p_p7_s16_uniform_any_ulp.csv,log1p,poly,7,16,ulp,bf16,1.00,11.84,1,"[-0.9,10.0]"
log1p_p7_s32_uniform_any_ulp.csv,log1p,exponent_alu_log2,7,32,ulp,bf16,0.06,2.65,1,"[-0.9,10.0]"
log1p_p8_s16_uniform_any_ulp.csv,log1p,exponent_alu_log2,8,16,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p8_s3_uniform_any_ulp.csv,log1p,exponent_alu_log2,8,3,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p9_s1_uniform_any_ulp.csv,log1p,exponent_alu_log2,9,1,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log1p_p9_s4_uniform_any_ulp.csv,log1p,exponent_alu_log2,9,4,ulp,bf16,-,FAILED,1,"[-0.9,10.0]"
log2_n4d3_s2_uniform_rational_ulp.csv,log2,log,4d3,2,ulp,bf16,79.00,5.82,1,"[0.1,10.0]"
log2_p10_s32_uniform_any_ulp.csv,log2,exponent_alu_log2,10,32,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p11_s16_uniform_any_ulp.csv,log2,exponent_alu_log2,11,16,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p11_s3_uniform_any_ulp.csv,log2,exponent_alu_log2,11,3,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p12_s1_uniform_any_ulp.csv,log2,exponent_alu_log2,12,1,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p12_s4_uniform_any_ulp.csv,log2,exponent_alu_log2,12,4,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p13_s2_uniform_any_ulp.csv,log2,exponent_alu_log2,13,2,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p13_s8_uniform_any_ulp.csv,log2,exponent_alu_log2,13,8,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p14_s32_uniform_any_ulp.csv,log2,exponent_alu_log2,14,32,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p15_s16_uniform_any_ulp.csv,log2,exponent_alu_log2,15,16,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p15_s3_uniform_any_ulp.csv,log2,exponent_alu_log2,15,3,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p16_s1_uniform_any_ulp.csv,log2,exponent_alu_log2,16,1,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p16_s4_uniform_any_ulp.csv,log2,exponent_alu_log2,16,4,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p1_s2_uniform_any_ulp.csv,log2,exponent_alu_log2,1,2,ulp,bf16,11.50,1.98,1,"[0.1,10.0]"
log2_p1_s8_uniform_any_ulp.csv,log2,exponent_alu_log2,1,8,ulp,bf16,11.50,1.98,1,"[0.1,10.0]"
log2_p2_s2_uniform_any_ulp.csv,log2,log,2,2,ulp,bf16,79.00,3.59,1,"[0.1,10.0]"
log2_p2_s8_uniform_any_ulp.csv,log2,exponent_alu_log2,2,8,ulp,bf16,2.00,2.02,1,"[0.1,10.0]"
log2_p3_s2_uniform_any_ulp.csv,log2,exponent_alu_log2,3,2,ulp,bf16,1.00,2.11,1,"[0.1,10.0]"
log2_p3_s8_uniform_any_ulp.csv,log2,exponent_alu_log2,3,8,ulp,bf16,1.00,2.11,1,"[0.1,10.0]"
log2_p4_s2_uniform_any_ulp.csv,log2,exponent_alu_log2,4,2,ulp,bf16,1.00,2.22,1,"[0.1,10.0]"
log2_p4_s8_uniform_any_ulp.csv,log2,exponent_alu_log2,4,8,ulp,bf16,1.00,2.22,1,"[0.1,10.0]"
log2_p5_s2_uniform_any_ulp.csv,log2,exponent_alu_log2,5,2,ulp,bf16,0.50,2.33,1,"[0.1,10.0]"
log2_p5_s8_uniform_any_ulp.csv,log2,exponent_alu_log2,5,8,ulp,bf16,0.50,2.33,1,"[0.1,10.0]"
log2_p6_s2_uniform_any_ulp.csv,log2,exponent_alu_log2,6,2,ulp,bf16,0.00,2.43,1,"[0.1,10.0]"
log2_p6_s8_uniform_any_ulp.csv,log2,exponent_alu_log2,6,8,ulp,bf16,0.00,2.43,1,"[0.1,10.0]"
log2_p7_s2_uniform_any_ulp.csv,log2,exponent_alu_log2,7,2,ulp,bf16,0.00,2.54,1,"[0.1,10.0]"
log2_p7_s8_uniform_any_ulp.csv,log2,exponent_alu_log2,7,8,ulp,bf16,0.00,2.54,1,"[0.1,10.0]"
log2_p8_s32_uniform_any_ulp.csv,log2,exponent_alu_log2,8,32,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p9_s16_uniform_any_ulp.csv,log2,exponent_alu_log2,9,16,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log2_p9_s3_uniform_any_ulp.csv,log2,exponent_alu_log2,9,3,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_n2d1_s3_uniform_rational_ulp.csv,log,log,2d1,3,ulp,bf16,0.06,5.49,1,"[0.1,10.0]"
log_p10_s1_uniform_any_ulp.csv,log,exponent_alu_log2,10,1,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p10_s4_uniform_any_ulp.csv,log,exponent_alu_log2,10,4,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p11_s2_uniform_any_ulp.csv,log,exponent_alu_log2,11,2,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p11_s8_uniform_any_ulp.csv,log,exponent_alu_log2,11,8,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p12_s32_uniform_any_ulp.csv,log,exponent_alu_log2,12,32,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p13_s16_uniform_any_ulp.csv,log,exponent_alu_log2,13,16,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p13_s3_uniform_any_ulp.csv,log,exponent_alu_log2,13,3,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p14_s1_uniform_any_ulp.csv,log,exponent_alu_log2,14,1,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p14_s4_uniform_any_ulp.csv,log,exponent_alu_log2,14,4,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p15_s2_uniform_any_ulp.csv,log,exponent_alu_log2,15,2,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p15_s8_uniform_any_ulp.csv,log,exponent_alu_log2,15,8,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p16_s32_uniform_any_ulp.csv,log,exponent_alu_log2,16,32,ulp,bf16,-,FAILED,1,"[0.1,10.0]"
log_p1_s128_uniform_any_ulp.csv,log,log,1,128,ulp,bf16,1.00,59.28,1,"[0.1,10.0]"
log_p1_s32_uniform_any_ulp.csv,log,exponent_alu_log2,1,32,ulp,bf16,8.00,1.98,1,"[0.1,10.0]"
log_p2_s16_uniform_any_ulp.csv,log,exponent_alu_log2,2,16,ulp,bf16,1.00,2.02,1,"[0.1,10.0]"
