csv,activation,method,degree,segments,precision,bf16_maxulp,runtime_us,compiles,range
exp_n9d3_s2_uniform_rational_ulp.csv,exp,exponent_alu_exp2,9d3,2,bf16,90.00,5.96,1,"[-10.0,10.0]"
exp_n9d5_s2_uniform_rational_ulp.csv,exp,exponent_alu_exp2,9d5,2,bf16,49.50,6.63,1,"[-10.0,10.0]"
exp_n9d7_s2_uniform_rational_ulp.csv,exp,exponent_alu_exp2,9d7,2,bf16,17.00,7.29,1,"[-10.0,10.0]"
exp_p13_s1_uniform_any_ulp.csv,exp,exponent_alu_exp2,13,1,bf16,-,-,0,"[-10.0,10.0]"
exp_p1_s1_uniform_any_ulp.csv,exp,exponent_alu_exp2,1,1,bf16,5.00,1.96,1,"[-10.0,10.0]"
exp_p5_s1_uniform_any_ulp.csv,exp,exponent_alu_exp2,5,1,bf16,0.03,2.33,1,"[-10.0,10.0]"
exp_p9_s1_uniform_any_ulp.csv,exp,exponent_alu_exp2,9,1,bf16,-,-,0,"[-10.0,10.0]"
expm1_p13_s1_uniform_any_ulp.csv,expm1,poly,13,1,bf16,0.00,2.01,1,"[-1.0,1.0]"
expm1_p1_s1_uniform_any_ulp.csv,expm1,poly,1,1,bf16,101.50,1.72,1,"[-1.0,1.0]"
expm1_p5_s1_uniform_any_ulp.csv,expm1,poly,5,1,bf16,1.00,1.86,1,"[-1.0,1.0]"
expm1_p9_s1_uniform_any_ulp.csv,expm1,poly,9,1,bf16,0.00,2.01,1,"[-1.0,1.0]"
gelu_n3d3_s1_uniform_rational_ulp.csv,gelu,rational,3d3,1,bf16,160.00,2.54,1,"[-10.0,10.0]"
gelu_p10_s1_uniform_any_ulp.csv,gelu,poly,10,1,bf16,160.00,1.72,1,"[-10.0,10.0]"
gelu_p12_s1_uniform_any_ulp.csv,gelu,poly,12,1,bf16,160.00,1.71,1,"[-10.0,10.0]"
gelu_p16_s1_uniform_any_ulp.csv,gelu,poly,16,1,bf16,160.00,1.72,1,"[-10.0,10.0]"
gelu_p1_s32_uniform_any_ulp.csv,gelu,poly,1,32,bf16,0.61,15.83,1,"[-10.0,10.0]"
gelu_p2_s16_uniform_any_ulp.csv,gelu,poly,2,16,bf16,0.25,9.47,1,"[-10.0,10.0]"
gelu_p2_s3_uniform_any_ulp.csv,gelu,poly,2,3,bf16,1.94,2.53,1,"[-10.0,10.0]"
gelu_p3_s1_uniform_any_ulp.csv,gelu,poly,3,1,bf16,160.00,1.72,1,"[-10.0,10.0]"
gelu_p3_s4_uniform_any_ulp.csv,gelu,poly,3,4,bf16,1.77,3.24,1,"[-10.0,10.0]"
gelu_p4_s2_uniform_any_ulp.csv,gelu,poly,4,2,bf16,9.00,2.34,1,"[-10.0,10.0]"
gelu_p4_s8_uniform_any_ulp.csv,gelu,poly,4,8,bf16,0.25,6.28,1,"[-10.0,10.0]"
gelu_p5_s3_uniform_any_ulp.csv,gelu,poly,5,3,bf16,1.77,3.42,1,"[-10.0,10.0]"
gelu_p6_s1_uniform_basis_ulp.csv,gelu,basis,6,1,bf16,0.25,2.76,1,"[-10.0,10.0]"
gelu_p6_s8_uniform_any_ulp.csv,gelu,poly,6,8,bf16,0.02,8.08,1,"[-10.0,10.0]"
gelu_p7_s4_uniform_any_ulp.csv,gelu,poly,7,4,bf16,1.77,4.46,1,"[-10.0,10.0]"
gelu_p8_s4_uniform_any_ulp.csv,gelu,poly,8,4,bf16,1.77,4.85,1,"[-10.0,10.0]"
hardmish_p10_s1_uniform_any_ulp.csv,hardmish,poly,10,1,bf16,160.00,1.72,1,"[-10.0,10.0]"
hardmish_p14_s1_uniform_any_ulp.csv,hardmish,poly,14,1,bf16,160.00,1.73,1,"[-10.0,10.0]"
hardmish_p1_s1_uniform_any_ulp.csv,hardmish,poly,1,1,bf16,160.00,1.71,1,"[-10.0,10.0]"
hardmish_p1_s4_uniform_any_ulp.csv,hardmish,poly,1,4,bf16,4.00,2.21,1,"[-10.0,10.0]"
hardmish_p2_s2_uniform_any_ulp.csv,hardmish,poly,2,2,bf16,8.00,1.79,1,"[-10.0,10.0]"
hardmish_p2_s8_uniform_any_ulp.csv,hardmish,poly,2,8,bf16,0.00,3.49,1,"[-10.0,10.0]"
hardmish_p3_s3_uniform_any_ulp.csv,hardmish,gated_affine_product,3,3,bf16,0.00,1.72,1,"[-10.0,10.0]"
hardmish_p4_s1_uniform_any_ulp.csv,hardmish,poly,4,1,bf16,160.00,1.70,1,"[-10.0,10.0]"
hardmish_p4_s8_uniform_any_ulp.csv,hardmish,poly,4,8,bf16,0.00,3.50,1,"[-10.0,10.0]"
hardmish_p5_s4_uniform_any_ulp.csv,hardmish,poly,5,4,bf16,0.00,2.22,1,"[-10.0,10.0]"
hardmish_p6_s4_uniform_any_ulp.csv,hardmish,poly,6,4,bf16,0.00,2.22,1,"[-10.0,10.0]"
hardmish_p8_s1_uniform_any_ulp.csv,hardmish,poly,8,1,bf16,160.00,1.70,1,"[-10.0,10.0]"
hardshrink_p10_s3_uniform_any_ulp.csv,hardshrink,threshold_identity,10,3,bf16,0.00,1.73,1,"[-11.0,11.0]"
hardshrink_p12_s2_uniform_any_ulp.csv,hardshrink,poly,12,2,bf16,8.00,2.01,1,"[-11.0,11.0]"
hardshrink_p1_s16_uniform_any_ulp.csv,hardshrink,poly,1,16,bf16,8.00,6.34,1,"[-11.0,11.0]"
hardshrink_p1_s3_uniform_any_ulp.csv,hardshrink,threshold_identity,1,3,bf16,0.00,1.73,1,"[-11.0,11.0]"
hardshrink_p2_s1_uniform_any_ulp.csv,hardshrink,poly,2,1,bf16,8.00,1.72,1,"[-11.0,11.0]"
hardshrink_p2_s4_uniform_any_ulp.csv,hardshrink,poly,2,4,bf16,8.00,2.21,1,"[-11.0,11.0]"
hardshrink_p3_s2_uniform_any_ulp.csv,hardshrink,poly,3,2,bf16,8.00,1.78,1,"[-11.0,11.0]"
hardshrink_p3_s8_uniform_any_ulp.csv,hardshrink,poly,3,8,bf16,8.00,3.95,1,"[-11.0,11.0]"
hardshrink_p4_s32_uniform_any_ulp.csv,hardshrink,poly,4,32,bf16,8.00,14.46,1,"[-11.0,11.0]"
hardshrink_p5_s16_uniform_any_ulp.csv,hardshrink,poly,5,16,bf16,8.00,7.78,1,"[-11.0,11.0]"
hardshrink_p5_s3_uniform_any_ulp.csv,hardshrink,threshold_identity,5,3,bf16,0.00,1.73,1,"[-11.0,11.0]"
hardshrink_p6_s2_uniform_any_ulp.csv,hardshrink,poly,6,2,bf16,8.00,1.85,1,"[-11.0,11.0]"
hardshrink_p7_s1_uniform_any_ulp.csv,hardshrink,poly,7,1,bf16,8.00,1.74,1,"[-11.0,11.0]"
hardshrink_p7_s8_uniform_any_ulp.csv,hardshrink,poly,7,8,bf16,8.00,4.83,1,"[-11.0,11.0]"
hardshrink_p8_s4_uniform_any_ulp.csv,hardshrink,poly,8,4,bf16,8.00,2.91,1,"[-11.0,11.0]"
hardsigmoid_p10_s1_uniform_any_ulp.csv,hardsigmoid,poly,10,1,bf16,149.00,1.73,1,"[-10.0,10.0]"
hardsigmoid_p14_s1_uniform_any_ulp.csv,hardsigmoid,poly,14,1,bf16,149.00,1.73,1,"[-10.0,10.0]"
hardsigmoid_p1_s1_uniform_any_ulp.csv,hardsigmoid,poly,1,1,bf16,149.00,1.74,1,"[-10.0,10.0]"
hardsigmoid_p1_s4_uniform_any_ulp.csv,hardsigmoid,clamped_affine,1,4,bf16,0.50,1.73,1,"[-10.0,10.0]"
hardsigmoid_p2_s2_uniform_any_ulp.csv,hardsigmoid,poly,2,2,bf16,64.00,1.86,1,"[-10.0,10.0]"
hardsigmoid_p2_s8_uniform_any_ulp.csv,hardsigmoid,clamped_affine,2,8,bf16,0.50,1.73,1,"[-10.0,10.0]"
hardsigmoid_p3_s32_uniform_any_ulp.csv,hardsigmoid,clamped_affine,3,32,bf16,0.50,1.76,1,"[-10.0,10.0]"
hardsigmoid_p4_s1_uniform_any_ulp.csv,hardsigmoid,poly,4,1,bf16,149.00,1.74,1,"[-10.0,10.0]"
hardsigmoid_p4_s8_uniform_any_ulp.csv,hardsigmoid,clamped_affine,4,8,bf16,0.50,1.75,1,"[-10.0,10.0]"
hardsigmoid_p5_s4_uniform_any_ulp.csv,hardsigmoid,clamped_affine,5,4,bf16,0.50,1.75,1,"[-10.0,10.0]"
hardsigmoid_p6_s4_uniform_any_ulp.csv,hardsigmoid,clamped_affine,6,4,bf16,0.50,1.73,1,"[-10.0,10.0]"
hardsigmoid_p8_s1_uniform_any_ulp.csv,hardsigmoid,poly,8,1,bf16,149.00,1.73,1,"[-10.0,10.0]"
hardswish_p11_s1_uniform_any_ulp.csv,hardswish,poly,11,1,bf16,255.00,1.72,1,"[-10.0,10.0]"
hardswish_p15_s1_uniform_any_ulp.csv,hardswish,poly,15,1,bf16,255.00,1.71,1,"[-10.0,10.0]"
hardswish_p1_s2_uniform_any_ulp.csv,hardswish,clamped_affine,1,2,bf16,6.00,1.69,1,"[-10.0,10.0]"
hardswish_p1_s8_uniform_any_ulp.csv,hardswish,poly,1,8,bf16,10.62,3.54,1,"[-10.0,10.0]"
hardswish_p2_s32_uniform_any_ulp.csv,hardswish,poly,2,32,bf16,0.02,14.58,1,"[-10.0,10.0]"
hardswish_p3_s16_uniform_any_ulp.csv,hardswish,poly,3,16,bf16,0.02,7.61,1,"[-10.0,10.0]"
hardswish_p3_s4_uniform_any_ulp.csv,hardswish,poly,3,4,bf16,0.02,2.40,1,"[-10.0,10.0]"
hardswish_p4_s3_uniform_any_ulp.csv,hardswish,gated_affine_product,4,3,bf16,0.02,1.77,1,"[-10.0,10.0]"
hardswish_p5_s2_uniform_any_ulp.csv,hardswish,clamped_affine,5,2,bf16,6.00,1.68,1,"[-10.0,10.0]"
hardswish_p6_s1_uniform_any_ulp.csv,hardswish,poly,6,1,bf16,255.00,1.72,1,"[-10.0,10.0]"
hardswish_p7_s1_uniform_any_ulp.csv,hardswish,poly,7,1,bf16,255.00,1.71,1,"[-10.0,10.0]"
hardswish_p9_s1_uniform_any_ulp.csv,hardswish,poly,9,1,bf16,255.00,1.72,1,"[-10.0,10.0]"
hardtanh_p10_s4_uniform_any_ulp.csv,hardtanh,clamped_affine,10,4,bf16,0.00,1.69,1,"[-10.0,10.0]"
hardtanh_p11_s3_uniform_any_ulp.csv,hardtanh,clamped_affine,11,3,bf16,0.00,1.70,1,"[-10.0,10.0]"
hardtanh_p12_s3_uniform_any_ulp.csv,hardtanh,clamped_affine,12,3,bf16,0.00,1.72,1,"[-10.0,10.0]"
hardtanh_p13_s3_uniform_any_ulp.csv,hardtanh,clamped_affine,13,3,bf16,0.00,1.70,1,"[-10.0,10.0]"
hardtanh_p14_s3_uniform_any_ulp.csv,hardtanh,clamped_affine,14,3,bf16,0.00,1.69,1,"[-10.0,10.0]"
hardtanh_p1_s1_uniform_any_ulp.csv,hardtanh,poly,1,1,bf16,128.00,1.69,1,"[-10.0,10.0]"
hardtanh_p1_s4_uniform_any_ulp.csv,hardtanh,clamped_affine,1,4,bf16,0.00,1.69,1,"[-10.0,10.0]"
hardtanh_p2_s2_uniform_any_ulp.csv,hardtanh,poly,2,2,bf16,64.00,1.81,1,"[-10.0,10.0]"
hardtanh_p2_s8_uniform_any_ulp.csv,hardtanh,clamped_affine,2,8,bf16,0.00,1.71,1,"[-10.0,10.0]"
hardtanh_p3_s32_uniform_any_ulp.csv,hardtanh,clamped_affine,3,32,bf16,0.00,1.69,1,"[-10.0,10.0]"
hardtanh_p4_s16_uniform_any_ulp.csv,hardtanh,clamped_affine,4,16,bf16,0.00,1.69,1,"[-10.0,10.0]"
hardtanh_p4_s3_uniform_any_ulp.csv,hardtanh,clamped_affine,4,3,bf16,0.00,1.71,1,"[-10.0,10.0]"
hardtanh_p5_s1_uniform_any_ulp.csv,hardtanh,poly,5,1,bf16,251.00,1.71,1,"[-10.0,10.0]"
hardtanh_p5_s4_uniform_any_ulp.csv,hardtanh,clamped_affine,5,4,bf16,0.00,1.70,1,"[-10.0,10.0]"
hardtanh_p6_s2_uniform_any_ulp.csv,hardtanh,poly,6,2,bf16,20.50,2.64,1,"[-10.0,10.0]"
hardtanh_p6_s8_uniform_any_ulp.csv,hardtanh,clamped_affine,6,8,bf16,0.00,1.70,1,"[-10.0,10.0]"
hardtanh_p7_s3_uniform_any_ulp.csv,hardtanh,clamped_affine,7,3,bf16,0.00,1.69,1,"[-10.0,10.0]"
hardtanh_p8_s1_uniform_any_ulp.csv,hardtanh,poly,8,1,bf16,251.00,1.74,1,"[-10.0,10.0]"
hardtanh_p8_s8_uniform_any_ulp.csv,hardtanh,clamped_affine,8,8,bf16,0.00,1.69,1,"[-10.0,10.0]"
hardtanh_p9_s4_uniform_any_ulp.csv,hardtanh,clamped_affine,9,4,bf16,0.00,1.70,1,"[-10.0,10.0]"
i0_n10d2_s1_uniform_rational_ulp.csv,i0,rational,10d2,1,bf16,0.50,3.42,1,"[-10.0,10.0]"
i0_n10d4_s1_uniform_rational_ulp.csv,i0,rational,10d4,1,bf16,0.00,3.47,1,"[-10.0,10.0]"
i0_n10d6_s1_uniform_rational_ulp.csv,i0,rational,10d6,1,bf16,0.00,3.64,1,"[-10.0,10.0]"
i0_n11d2_s1_uniform_rational_ulp.csv,i0,rational,11d2,1,bf16,0.50,3.53,1,"[-10.0,10.0]"
i0_n11d4_s1_uniform_rational_ulp.csv,i0,rational,11d4,1,bf16,0.00,3.58,1,"[-10.0,10.0]"
i0_n12d1_s1_uniform_rational_ulp.csv,i0,rational,12d1,1,bf16,0.12,3.52,1,"[-10.0,10.0]"
i0_n12d3_s1_uniform_rational_ulp.csv,i0,rational,12d3,1,bf16,0.00,3.58,1,"[-10.0,10.0]"
i0_n13d1_s1_uniform_rational_ulp.csv,i0,rational,13d1,1,bf16,0.12,3.63,1,"[-10.0,10.0]"
i0_n13d3_s1_uniform_rational_ulp.csv,i0,rational,13d3,1,bf16,0.00,3.68,1,"[-10.0,10.0]"
i0_n14d2_s1_uniform_rational_ulp.csv,i0,rational,14d2,1,bf16,0.00,3.85,1,"[-10.0,10.0]"
i0_n1d1_s1_uniform_rational_ulp.csv,i0,rational,1d1,1,bf16,175.88,1.93,1,"[-10.0,10.0]"
i0_n2d2_s1_uniform_rational_ulp.csv,i0,rational,2d2,1,bf16,71.50,2.22,1,"[-10.0,10.0]"
i0_n3d2_s1_uniform_rational_ulp.csv,i0,rational,3d2,1,bf16,71.50,2.32,1,"[-10.0,10.0]"
i0_n4d1_s1_uniform_rational_ulp.csv,i0,rational,4d1,1,bf16,120.00,2.32,1,"[-10.0,10.0]"
i0_n4d3_s1_uniform_rational_ulp.csv,i0,rational,4d3,1,bf16,33.00,2.49,1,"[-10.0,10.0]"
i0_n5d1_s1_uniform_rational_ulp.csv,i0,rational,5d1,1,bf16,120.00,2.42,1,"[-10.0,10.0]"
i0_n5d3_s1_uniform_rational_ulp.csv,i0,rational,5d3,1,bf16,33.00,2.58,1,"[-10.0,10.0]"
i0_n5d5_s1_uniform_rational_ulp.csv,i0,rational,5d5,1,bf16,7.00,2.76,1,"[-10.0,10.0]"
i0_n6d2_s1_uniform_rational_ulp.csv,i0,rational,6d2,1,bf16,5.00,2.75,1,"[-10.0,10.0]"
i0_n6d4_s1_uniform_rational_ulp.csv,i0,rational,6d4,1,bf16,1.00,2.91,1,"[-10.0,10.0]"
i0_n6d6_s1_uniform_rational_ulp.csv,i0,rational,6d6,1,bf16,0.50,3.09,1,"[-10.0,10.0]"
i0_n7d2_s1_uniform_rational_ulp.csv,i0,rational,7d2,1,bf16,5.00,2.86,1,"[-10.0,10.0]"
i0_n7d4_s1_uniform_rational_ulp.csv,i0,rational,7d4,1,bf16,1.00,3.03,1,"[-10.0,10.0]"
i0_n7d6_s1_uniform_rational_ulp.csv,i0,rational,7d6,1,bf16,0.50,3.19,1,"[-10.0,10.0]"
i0_n8d1_s1_uniform_rational_ulp.csv,i0,rational,8d1,1,bf16,9.00,2.97,1,"[-10.0,10.0]"
i0_n8d3_s1_uniform_rational_ulp.csv,i0,rational,8d3,1,bf16,1.00,3.03,1,"[-10.0,10.0]"
i0_n8d5_s1_uniform_rational_ulp.csv,i0,rational,8d5,1,bf16,0.06,3.19,1,"[-10.0,10.0]"
i0_n8d7_s1_uniform_rational_ulp.csv,i0,rational,8d7,1,bf16,0.00,3.37,1,"[-10.0,10.0]"
i0_n9d1_s1_uniform_rational_ulp.csv,i0,rational,9d1,1,bf16,9.00,3.08,1,"[-10.0,10.0]"
i0_n9d3_s1_uniform_rational_ulp.csv,i0,rational,9d3,1,bf16,1.00,3.14,1,"[-10.0,10.0]"
i0_n9d5_s1_uniform_rational_ulp.csv,i0,rational,9d5,1,bf16,0.06,3.30,1,"[-10.0,10.0]"
i0_n9d7_s1_uniform_rational_ulp.csv,i0,rational,9d7,1,bf16,0.00,3.47,1,"[-10.0,10.0]"
i0_p10_s3_uniform_any_ulp.csv,i0,poly,10,3,bf16,0.12,4.95,1,"[-10.0,10.0]"
i0_p11_s2_uniform_any_ulp.csv,i0,poly,11,2,bf16,0.03,3.96,1,"[-10.0,10.0]"
i0_p12_s2_uniform_any_ulp.csv,i0,poly,12,2,bf16,0.03,4.15,1,"[-10.0,10.0]"
i0_p13_s2_uniform_any_ulp.csv,i0,poly,13,2,bf16,0.00,4.38,1,"[-10.0,10.0]"
i0_p14_s3_uniform_any_ulp.csv,i0,poly,14,3,bf16,0.12,5.37,1,"[-10.0,10.0]"
i0_p16_s2_uniform_any_ulp.csv,i0,poly,16,2,bf16,0.06,4.93,1,"[-10.0,10.0]"
i0_p1_s32_uniform_any_ulp.csv,i0,poly,1,32,bf16,4.00,15.73,1,"[-10.0,10.0]"
i0_p2_s16_uniform_any_ulp.csv,i0,poly,2,16,bf16,2.00,10.02,1,"[-10.0,10.0]"
i0_p2_s3_uniform_any_ulp.csv,i0,poly,2,3,bf16,176.62,1.87,1,"[-10.0,10.0]"
i0_p3_s1_uniform_any_ulp.csv,i0,poly,3,1,bf16,176.62,1.69,1,"[-10.0,10.0]"
i0_p3_s4_uniform_any_ulp.csv,i0,poly,3,4,bf16,176.62,2.86,1,"[-10.0,10.0]"
i0_p4_s2_uniform_any_ulp.csv,i0,poly,4,2,bf16,176.62,1.80,1,"[-10.0,10.0]"
i0_p4_s8_uniform_any_ulp.csv,i0,poly,4,8,bf16,0.12,7.17,1,"[-10.0,10.0]"
i0_p5_s32_uniform_any_ulp.csv,i0,poly,5,32,bf16,0.50,22.87,1,"[-10.0,10.0]"
i0_p6_s16_uniform_any_ulp.csv,i0,poly,6,16,bf16,0.25,13.96,1,"[-10.0,10.0]"
i0_p6_s3_uniform_any_ulp.csv,i0,poly,6,3,bf16,176.62,3.16,1,"[-10.0,10.0]"
i0_p7_s1_uniform_any_ulp.csv,i0,poly,7,1,bf16,176.62,1.72,1,"[-10.0,10.0]"
i0_p7_s8_uniform_any_ulp.csv,i0,poly,7,8,bf16,0.12,8.55,1,"[-10.0,10.0]"
i0_p8_s3_uniform_any_ulp.csv,i0,poly,8,3,bf16,0.12,4.49,1,"[-10.0,10.0]"
i0_p9_s2_uniform_any_ulp.csv,i0,poly,9,2,bf16,0.06,3.52,1,"[-10.0,10.0]"
i1_n10d1_s1_uniform_rational_ulp.csv,i1,rational,10d1,1,bf16,4.00,2.54,1,"[-10.0,10.0]"
i1_n10d5_s1_uniform_rational_ulp.csv,i1,rational,10d5,1,bf16,0.25,2.87,1,"[-10.0,10.0]"
i1_n11d3_s1_uniform_rational_ulp.csv,i1,rational,11d3,1,bf16,0.50,2.87,1,"[-10.0,10.0]"
i1_n12d2_s1_uniform_rational_ulp.csv,i1,rational,12d2,1,bf16,0.50,2.87,1,"[-10.0,10.0]"
i1_n13d2_s1_uniform_rational_ulp.csv,i1,rational,13d2,1,bf16,0.00,3.04,1,"[-10.0,10.0]"
i1_n15d1_s1_uniform_rational_ulp.csv,i1,rational,15d1,1,bf16,0.25,3.03,1,"[-10.0,10.0]"
i1_n3d1_s1_uniform_rational_ulp.csv,i1,rational,3d1,1,bf16,150.12,2.17,1,"[-10.0,10.0]"
i1_n4d2_s1_uniform_rational_ulp.csv,i1,rational,4d2,1,bf16,79.00,2.22,1,"[-10.0,10.0]"
i1_n5d2_s1_uniform_rational_ulp.csv,i1,rational,5d2,1,bf16,15.00,2.38,1,"[-10.0,10.0]"
i1_n6d1_s1_uniform_rational_ulp.csv,i1,rational,6d1,1,bf16,82.00,2.33,1,"[-10.0,10.0]"
i1_n6d5_s1_uniform_rational_ulp.csv,i1,rational,6d5,1,bf16,3.00,2.54,1,"[-10.0,10.0]"
i1_n7d3_s1_uniform_rational_ulp.csv,i1,rational,7d3,1,bf16,2.00,2.54,1,"[-10.0,10.0]"
i1_n7d7_s1_uniform_rational_ulp.csv,i1,rational,7d7,1,bf16,0.50,2.87,1,"[-10.0,10.0]"
i1_n8d4_s1_uniform_rational_ulp.csv,i1,rational,8d4,1,bf16,0.50,2.70,1,"[-10.0,10.0]"
i1_n8d8_s1_uniform_rational_ulp.csv,i1,rational,8d8,1,bf16,0.00,3.04,1,"[-10.0,10.0]"
i1_n9d4_s1_uniform_rational_ulp.csv,i1,rational,9d4,1,bf16,0.25,2.87,1,"[-10.0,10.0]"
i1_p10_s1_uniform_any_ulp.csv,i1,poly,10,1,bf16,160.75,1.72,1,"[-10.0,10.0]"
i1_p10_s8_uniform_any_ulp.csv,i1,poly,10,8,bf16,0.50,8.11,1,"[-10.0,10.0]"
i1_p11_s4_uniform_any_ulp.csv,i1,poly,11,4,bf16,1.21,3.91,1,"[-10.0,10.0]"
i1_p12_s4_uniform_any_ulp.csv,i1,poly,12,4,bf16,1.21,3.91,1,"[-10.0,10.0]"
i1_p14_s1_uniform_any_ulp.csv,i1,poly,14,1,bf16,160.75,1.71,1,"[-10.0,10.0]"
i1_p15_s2_uniform_any_ulp.csv,i1,poly,15,2,bf16,166.38,1.78,1,"[-10.0,10.0]"
i1_p1_s1_uniform_any_ulp.csv,i1,poly,1,1,bf16,167.00,1.69,1,"[-10.0,10.0]"
i1_p1_s4_uniform_any_ulp.csv,i1,poly,1,4,bf16,166.38,2.21,1,"[-10.0,10.0]"
i1_p2_s2_uniform_any_ulp.csv,i1,poly,2,2,bf16,166.38,1.75,1,"[-10.0,10.0]"
i1_p2_s8_uniform_any_ulp.csv,i1,poly,2,8,bf16,7.00,4.93,1,"[-10.0,10.0]"
i1_p3_s32_uniform_any_ulp.csv,i1,poly,3,32,bf16,0.25,21.50,1,"[-10.0,10.0]"
i1_p4_s16_uniform_any_ulp.csv,i1,poly,4,16,bf16,0.12,12.40,1,"[-10.0,10.0]"
i1_p4_s3_uniform_any_ulp.csv,i1,poly,4,3,bf16,166.38,2.29,1,"[-10.0,10.0]"
i1_p5_s1_uniform_any_ulp.csv,i1,poly,5,1,bf16,160.75,1.71,1,"[-10.0,10.0]"
i1_p5_s4_uniform_any_ulp.csv,i1,poly,5,4,bf16,1.21,3.24,1,"[-10.0,10.0]"
i1_p6_s2_uniform_any_ulp.csv,i1,poly,6,2,bf16,166.38,1.83,1,"[-10.0,10.0]"
i1_p6_s8_uniform_any_ulp.csv,i1,poly,6,8,bf16,0.50,7.34,1,"[-10.0,10.0]"
i1_p7_s3_uniform_any_ulp.csv,i1,poly,7,3,bf16,166.38,2.61,1,"[-10.0,10.0]"
i1_p8_s1_uniform_any_ulp.csv,i1,poly,8,1,bf16,160.75,1.70,1,"[-10.0,10.0]"
i1_p8_s8_uniform_any_ulp.csv,i1,poly,8,8,bf16,0.50,7.78,1,"[-10.0,10.0]"
i1_p9_s4_uniform_any_ulp.csv,i1,poly,9,4,bf16,1.21,3.91,1,"[-10.0,10.0]"
identity_n10d2_s1_uniform_rational_ulp.csv,identity,rational,10d2,1,bf16,0.00,2.21,1,"[-128.0,128.0]"
identity_n10d4_s1_uniform_rational_ulp.csv,identity,rational,10d4,1,bf16,0.00,2.21,1,"[-128.0,128.0]"
identity_n10d6_s1_uniform_rational_ulp.csv,identity,rational,10d6,1,bf16,0.00,2.21,1,"[-128.0,128.0]"
identity_n11d2_s1_uniform_rational_ulp.csv,identity,rational,11d2,1,bf16,0.00,2.31,1,"[-128.0,128.0]"
identity_n11d4_s1_uniform_rational_ulp.csv,identity,rational,11d4,1,bf16,0.00,2.32,1,"[-128.0,128.0]"
identity_n12d1_s1_uniform_rational_ulp.csv,identity,rational,12d1,1,bf16,0.00,2.32,1,"[-128.0,128.0]"
identity_n12d3_s1_uniform_rational_ulp.csv,identity,rational,12d3,1,bf16,0.00,2.32,1,"[-128.0,128.0]"
identity_n13d1_s1_uniform_rational_ulp.csv,identity,rational,13d1,1,bf16,0.00,2.41,1,"[-128.0,128.0]"
identity_n13d3_s1_uniform_rational_ulp.csv,identity,rational,13d3,1,bf16,0.00,2.42,1,"[-128.0,128.0]"
identity_n14d2_s1_uniform_rational_ulp.csv,identity,rational,14d2,1,bf16,0.00,2.42,1,"[-128.0,128.0]"
identity_n1d1_s1_uniform_rational_ulp.csv,identity,rational,1d1,1,bf16,0.00,1.89,1,"[-128.0,128.0]"
identity_n2d2_s1_uniform_rational_ulp.csv,identity,rational,2d2,1,bf16,0.00,1.90,1,"[-128.0,128.0]"
identity_n3d2_s1_uniform_rational_ulp.csv,identity,rational,3d2,1,bf16,0.00,1.95,1,"[-128.0,128.0]"
identity_n4d1_s1_uniform_rational_ulp.csv,identity,rational,4d1,1,bf16,0.00,1.93,1,"[-128.0,128.0]"
identity_n4d3_s1_uniform_rational_ulp.csv,identity,rational,4d3,1,bf16,0.00,1.94,1,"[-128.0,128.0]"
identity_n5d1_s1_uniform_rational_ulp.csv,identity,rational,5d1,1,bf16,0.00,2.01,1,"[-128.0,128.0]"
identity_n5d3_s1_uniform_rational_ulp.csv,identity,rational,5d3,1,bf16,0.00,2.01,1,"[-128.0,128.0]"
identity_n5d5_s1_uniform_rational_ulp.csv,identity,rational,5d5,1,bf16,0.00,2.03,1,"[-128.0,128.0]"
identity_n6d2_s1_uniform_rational_ulp.csv,identity,rational,6d2,1,bf16,0.00,2.01,1,"[-128.0,128.0]"
identity_n6d4_s1_uniform_rational_ulp.csv,identity,rational,6d4,1,bf16,0.00,2.02,1,"[-128.0,128.0]"
identity_n6d6_s1_uniform_rational_ulp.csv,identity,rational,6d6,1,bf16,0.00,2.07,1,"[-128.0,128.0]"
identity_n7d2_s1_uniform_rational_ulp.csv,identity,rational,7d2,1,bf16,0.00,2.11,1,"[-128.0,128.0]"
identity_n7d4_s1_uniform_rational_ulp.csv,identity,rational,7d4,1,bf16,0.00,2.11,1,"[-128.0,128.0]"
identity_n7d6_s1_uniform_rational_ulp.csv,identity,rational,7d6,1,bf16,0.00,2.12,1,"[-128.0,128.0]"
identity_n8d1_s1_uniform_rational_ulp.csv,identity,rational,8d1,1,bf16,0.00,2.11,1,"[-128.0,128.0]"
identity_n8d3_s1_uniform_rational_ulp.csv,identity,rational,8d3,1,bf16,0.00,2.10,1,"[-128.0,128.0]"
identity_n8d5_s1_uniform_rational_ulp.csv,identity,rational,8d5,1,bf16,0.00,2.12,1,"[-128.0,128.0]"
identity_n8d7_s1_uniform_rational_ulp.csv,identity,rational,8d7,1,bf16,0.00,2.12,1,"[-128.0,128.0]"
identity_n9d1_s1_uniform_rational_ulp.csv,identity,rational,9d1,1,bf16,0.00,2.21,1,"[-128.0,128.0]"
identity_n9d3_s1_uniform_rational_ulp.csv,identity,rational,9d3,1,bf16,0.00,2.21,1,"[-128.0,128.0]"
identity_n9d5_s1_uniform_rational_ulp.csv,identity,rational,9d5,1,bf16,0.00,2.21,1,"[-128.0,128.0]"
