csv,activation,method,degree,segments,metric,precision,bf16_maxulp,runtime_us,compiles,range
digamma_p15_s8_uniform_any_ulp.csv,digamma,poly,15,8,ulp,bf16,45.00,9.98,1,"[0.01,102.0]"
digamma_p16_s32_uniform_any_ulp.csv,digamma,poly,16,32,ulp,bf16,45.00,24.16,1,"[0.01,102.0]"
digamma_p1_s16_uniform_any_ulp.csv,digamma,poly,1,16,ulp,bf16,201.02,8.51,1,"[0.01,102.0]"
digamma_p1_s3_uniform_any_ulp.csv,digamma,poly,1,3,ulp,bf16,201.02,2.12,1,"[0.01,102.0]"
digamma_p2_s1_uniform_any_ulp.csv,digamma,poly,2,1,ulp,bf16,201.09,1.74,1,"[0.01,102.0]"
digamma_p2_s4_uniform_any_ulp.csv,digamma,poly,2,4,ulp,bf16,201.02,2.86,1,"[0.01,102.0]"
digamma_p3_s2_uniform_any_ulp.csv,digamma,poly,3,2,ulp,bf16,201.02,1.97,1,"[0.01,102.0]"
digamma_p3_s8_uniform_any_ulp.csv,digamma,poly,3,8,ulp,bf16,201.02,5.59,1,"[0.01,102.0]"
digamma_p4_s32_uniform_any_ulp.csv,digamma,poly,4,32,ulp,bf16,201.02,17.22,1,"[0.01,102.0]"
digamma_p5_s16_uniform_any_ulp.csv,digamma,poly,5,16,ulp,bf16,201.02,10.19,1,"[0.01,102.0]"
digamma_p5_s3_uniform_any_ulp.csv,digamma,poly,5,3,ulp,bf16,201.02,2.80,1,"[0.01,102.0]"
digamma_p6_s1_uniform_any_ulp.csv,digamma,poly,6,1,ulp,bf16,201.09,1.74,1,"[0.01,102.0]"
digamma_p6_s4_uniform_any_ulp.csv,digamma,poly,6,4,ulp,bf16,201.02,3.52,1,"[0.01,102.0]"
digamma_p7_s2_uniform_any_ulp.csv,digamma,poly,7,2,ulp,bf16,201.02,2.37,1,"[0.01,102.0]"
digamma_p7_s8_uniform_any_ulp.csv,digamma,poly,7,8,ulp,bf16,201.02,6.03,1,"[0.01,102.0]"
digamma_p8_s32_uniform_any_ulp.csv,digamma,poly,8,32,ulp,bf16,201.02,21.84,1,"[0.01,102.0]"
digamma_p9_s16_uniform_any_ulp.csv,digamma,poly,9,16,ulp,bf16,201.02,11.77,1,"[0.01,102.0]"
digamma_p9_s3_uniform_any_ulp.csv,digamma,poly,9,3,ulp,bf16,201.02,3.24,1,"[0.01,102.0]"
elu_p10_s2_uniform_any_ulp.csv,elu,poly,10,2,ulp,bf16,0.03,2.64,1,"[-10.0,10.0]"
elu_p11_s2_uniform_any_ulp.csv,elu,poly,11,2,ulp,bf16,0.00,2.75,1,"[-10.0,10.0]"
elu_p12_s2_uniform_any_ulp.csv,elu,poly,12,2,ulp,bf16,0.00,2.75,1,"[-10.0,10.0]"
elu_p14_s2_uniform_any_ulp.csv,elu,poly,14,2,ulp,bf16,0.00,2.97,1,"[-10.0,10.0]"
elu_p1_s1_uniform_any_ulp.csv,elu,poly,1,1,ulp,bf16,144.00,1.72,1,"[-10.0,10.0]"
elu_p1_s4_uniform_any_ulp.csv,elu,poly,1,4,ulp,bf16,10.62,2.27,1,"[-10.0,10.0]"
elu_p2_s2_uniform_any_ulp.csv,elu,poly,2,2,ulp,bf16,7.56,1.88,1,"[-10.0,10.0]"
elu_p2_s8_uniform_any_ulp.csv,elu,poly,2,8,ulp,bf16,1.31,4.18,1,"[-10.0,10.0]"
elu_p3_s32_uniform_any_ulp.csv,elu,poly,3,32,ulp,bf16,0.06,14.24,1,"[-10.0,10.0]"
elu_p4_s16_uniform_any_ulp.csv,elu,poly,4,16,ulp,bf16,0.06,8.29,1,"[-10.0,10.0]"
elu_p4_s3_uniform_any_ulp.csv,elu,poly,4,3,ulp,bf16,1.31,2.29,1,"[-10.0,10.0]"
elu_p5_s1_uniform_any_ulp.csv,elu,poly,5,1,ulp,bf16,144.00,1.72,1,"[-10.0,10.0]"
elu_p5_s8_uniform_any_ulp.csv,elu,poly,5,8,ulp,bf16,0.06,4.79,1,"[-10.0,10.0]"
elu_p6_s3_uniform_any_ulp.csv,elu,poly,6,3,ulp,bf16,0.19,2.50,1,"[-10.0,10.0]"
elu_p7_s2_uniform_any_ulp.csv,elu,poly,7,2,ulp,bf16,0.06,2.31,1,"[-10.0,10.0]"
elu_p8_s1_uniform_any_ulp.csv,elu,poly,8,1,ulp,bf16,144.00,1.73,1,"[-10.0,10.0]"
elu_p9_s1_uniform_any_ulp.csv,elu,poly,9,1,ulp,bf16,144.00,1.71,1,"[-10.0,10.0]"
erf_n10d10_s1_uniform_rational_ulp.csv,erf,rational_quotient,10d10,1,ulp,bf16,0.25,3.37,1,"[-10.0,10.0]"
erf_n10d4_s1_uniform_rational_ulp.csv,erf,rational_quotient,10d4,1,ulp,bf16,1.00,4.08,1,"[-10.0,10.0]"
erf_n11d3_s1_uniform_rational_ulp.csv,erf,rational_quotient,11d3,1,ulp,bf16,1.00,2.87,1,"[-10.0,10.0]"
erf_n12d4_s1_uniform_rational_ulp.csv,erf,rational_quotient,12d4,1,ulp,bf16,0.50,3.04,1,"[-10.0,10.0]"
erf_n14d14_s1_uniform_rational_ulp.csv,erf,rational_quotient,14d14,1,ulp,bf16,0.00,4.03,1,"[-10.0,10.0]"
erf_n15d1_s1_uniform_rational_ulp.csv,erf,rational_quotient,15d1,1,ulp,bf16,15.00,3.04,1,"[-10.0,10.0]"
erf_n3d2_s1_uniform_rational_ulp.csv,erf,rational_quotient,3d2,1,ulp,bf16,7.50,2.23,1,"[-10.0,10.0]"
erf_n4d3_s1_uniform_rational_ulp.csv,erf,rational_quotient,4d3,1,ulp,bf16,7.50,2.93,1,"[-10.0,10.0]"
erf_n5d3_s1_uniform_rational_ulp.csv,erf,rational_quotient,5d3,1,ulp,bf16,2.50,2.38,1,"[-10.0,10.0]"
erf_n6d3_s1_uniform_rational_ulp.csv,erf,rational_quotient,6d3,1,ulp,bf16,2.50,2.38,1,"[-10.0,10.0]"
erf_n7d1_s1_uniform_rational_ulp.csv,erf,rational_quotient,7d1,1,ulp,bf16,47.50,2.38,1,"[-10.0,10.0]"
erf_n7d5_s1_uniform_rational_ulp.csv,erf,rational_quotient,7d5,1,ulp,bf16,1.50,2.71,1,"[-10.0,10.0]"
erf_n8d3_s1_uniform_rational_ulp.csv,erf,rational_quotient,8d3,1,ulp,bf16,245.50,3.36,1,"[-10.0,10.0]"
erf_n8d7_s1_uniform_rational_ulp.csv,erf,rational_quotient,8d7,1,ulp,bf16,0.50,4.25,1,"[-10.0,10.0]"
erf_n9d3_s1_uniform_rational_ulp.csv,erf,rational_quotient,9d3,1,ulp,bf16,1.50,2.71,1,"[-10.0,10.0]"
erf_n9d8_s1_uniform_rational_ulp.csv,erf,rational_quotient,9d8,1,ulp,bf16,0.50,3.21,1,"[-10.0,10.0]"
erf_p11_s2_uniform_any_ulp.csv,erf,poly,11,2,ulp,bf16,27.00,3.30,1,"[-10.0,10.0]"
erf_p1_s16_uniform_any_ulp.csv,erf,poly,1,16,ulp,bf16,25.00,6.76,1,"[-10.0,10.0]"
erf_p1_s3_uniform_any_ulp.csv,erf,poly,1,3,ulp,bf16,128.00,1.97,1,"[-10.0,10.0]"
erf_p2_s1_uniform_any_ulp.csv,erf,poly,2,1,ulp,bf16,251.00,1.72,1,"[-10.0,10.0]"
erf_p2_s4_uniform_any_ulp.csv,erf,poly,2,4,ulp,bf16,89.00,2.26,1,"[-10.0,10.0]"
erf_p3_s2_uniform_any_ulp.csv,erf,poly,3,2,ulp,bf16,82.00,2.02,1,"[-10.0,10.0]"
erf_p3_s8_uniform_any_ulp.csv,erf,poly,3,8,ulp,bf16,20.00,4.02,1,"[-10.0,10.0]"
erf_p4_s3_uniform_any_ulp.csv,erf,poly,4,3,ulp,bf16,33.50,2.19,1,"[-10.0,10.0]"
erf_p5_s1_uniform_any_ulp.csv,erf,poly,5,1,ulp,bf16,62.50,1.88,1,"[-10.0,10.0]"
erf_p5_s8_uniform_any_ulp.csv,erf,poly,5,8,ulp,bf16,6.00,4.38,1,"[-10.0,10.0]"
erf_p6_s3_uniform_any_ulp.csv,erf,poly,6,3,ulp,bf16,13.50,2.29,1,"[-10.0,10.0]"
erf_p7_s2_uniform_any_ulp.csv,erf,poly,7,2,ulp,bf16,47.50,2.64,1,"[-10.0,10.0]"
erf_p8_s1_uniform_any_ulp.csv,erf,poly,8,1,ulp,bf16,49.00,2.01,1,"[-10.0,10.0]"
erf_p8_s4_uniform_basis_ulp.csv,erf,basis,8,4,ulp,bf16,0.00,7.55,1,"[-10.0,10.0]"
erf_p9_s3_uniform_any_ulp.csv,erf,poly,9,3,ulp,bf16,2.00,2.59,1,"[-10.0,10.0]"
erfc_n10d2_s1_uniform_rational_ulp.csv,erfc,rational_quotient,10d2,1,ulp,bf16,31.50,3.75,1,"[-5.0,5.0]"
erfc_n10d4_s1_uniform_rational_ulp.csv,erfc,rational_quotient,10d4,1,ulp,bf16,2.00,4.09,1,"[-5.0,5.0]"
erfc_n10d6_s1_uniform_rational_ulp.csv,erfc,rational_quotient,10d6,1,ulp,bf16,1.00,4.42,1,"[-5.0,5.0]"
erfc_n11d2_s2_uniform_rational_ulp.csv,erfc,rational_quotient,11d2,2,ulp,bf16,156.10,6.46,1,"[-5.0,5.0]"
erfc_n11d4_s2_uniform_rational_ulp.csv,erfc,rational_quotient,11d4,2,ulp,bf16,0.25,7.01,1,"[-5.0,5.0]"
erfc_n12d1_s2_uniform_rational_ulp.csv,erfc,rational_quotient,12d1,2,ulp,bf16,6.25,6.46,1,"[-5.0,5.0]"
erfc_n12d3_s2_uniform_rational_ulp.csv,erfc,rational_quotient,12d3,2,ulp,bf16,4.50,7.13,1,"[-5.0,5.0]"
erfc_n13d1_s2_uniform_rational_ulp.csv,erfc,rational_quotient,13d1,2,ulp,bf16,2.50,6.79,1,"[-5.0,5.0]"
erfc_n13d3_s2_uniform_rational_ulp.csv,erfc,rational_quotient,13d3,2,ulp,bf16,42.25,7.45,1,"[-5.0,5.0]"
erfc_n15d1_s1_uniform_rational_ulp.csv,erfc,rational_quotient,15d1,1,ulp,bf16,36.00,4.41,1,"[-5.0,5.0]"
erfc_n2d2_s1_uniform_rational_ulp.csv,erfc,rational_quotient,2d2,1,ulp,bf16,128.00,2.34,1,"[-5.0,5.0]"
erfc_n3d2_s2_uniform_rational_ulp.csv,erfc,rational_quotient,3d2,2,ulp,bf16,63.86,3.75,1,"[-5.0,5.0]"
erfc_n4d2_s2_uniform_rational_ulp.csv,erfc,rational_quotient,4d2,2,ulp,bf16,62.89,4.03,1,"[-5.0,5.0]"
erfc_n5d1_s1_uniform_rational_ulp.csv,erfc,rational_quotient,5d1,1,ulp,bf16,127.61,2.76,1,"[-5.0,5.0]"
erfc_n5d4_s1_uniform_rational_ulp.csv,erfc,rational_quotient,5d4,1,ulp,bf16,126.17,3.15,1,"[-5.0,5.0]"
erfc_n6d1_s1_uniform_rational_ulp.csv,erfc,rational_quotient,6d1,1,ulp,bf16,126.00,2.93,1,"[-5.0,5.0]"
erfc_n6d3_s2_uniform_rational_ulp.csv,erfc,rational_quotient,6d3,2,ulp,bf16,28.12,5.13,1,"[-5.0,5.0]"
erfc_n6d5_s2_uniform_rational_ulp.csv,erfc,rational_quotient,6d5,2,ulp,bf16,11.75,5.80,1,"[-5.0,5.0]"
erfc_n7d1_s2_uniform_rational_ulp.csv,erfc,rational_quotient,7d1,2,ulp,bf16,191.25,4.80,1,"[-5.0,5.0]"
erfc_n7d3_s2_uniform_rational_ulp.csv,erfc,rational_quotient,7d3,2,ulp,bf16,10.25,5.46,1,"[-5.0,5.0]"
erfc_n7d5_s2_uniform_rational_ulp.csv,erfc,rational_quotient,7d5,2,ulp,bf16,10.50,6.13,1,"[-5.0,5.0]"
erfc_n7d7_s2_uniform_rational_ulp.csv,erfc,rational_quotient,7d7,2,ulp,bf16,0.50,6.69,1,"[-5.0,5.0]"
erfc_n8d3_s1_uniform_rational_ulp.csv,erfc,rational_quotient,8d3,1,ulp,bf16,65.00,3.59,1,"[-5.0,5.0]"
erfc_n8d5_s1_uniform_rational_ulp.csv,erfc,rational_quotient,8d5,1,ulp,bf16,7.00,3.92,1,"[-5.0,5.0]"
erfc_n8d7_s1_uniform_rational_ulp.csv,erfc,rational_quotient,8d7,1,ulp,bf16,6.25,4.25,1,"[-5.0,5.0]"
erfc_n9d1_s1_uniform_rational_ulp.csv,erfc,rational_quotient,9d1,1,ulp,bf16,112.62,3.42,1,"[-5.0,5.0]"
erfc_n9d3_s1_uniform_rational_ulp.csv,erfc,rational_quotient,9d3,1,ulp,bf16,33.00,3.75,1,"[-5.0,5.0]"
erfc_n9d5_s1_uniform_rational_ulp.csv,erfc,rational_quotient,9d5,1,ulp,bf16,6.00,4.09,1,"[-5.0,5.0]"
erfc_n9d7_s1_uniform_rational_ulp.csv,erfc,rational_quotient,9d7,1,ulp,bf16,4.50,4.42,1,"[-5.0,5.0]"
erfc_p11_s1_uniform_any_ulp.csv,erfc,poly,11,1,ulp,bf16,128.00,2.46,1,"[-5.0,5.0]"
erfc_p1_s1_uniform_any_ulp.csv,erfc,poly,1,1,ulp,bf16,128.00,1.73,1,"[-5.0,5.0]"
erfc_p1_s4_uniform_any_ulp.csv,erfc,poly,1,4,ulp,bf16,62.20,2.59,1,"[-5.0,5.0]"
erfc_p2_s2_uniform_any_ulp.csv,erfc,poly,2,2,ulp,bf16,64.00,2.04,1,"[-5.0,5.0]"
erfc_p2_s8_uniform_any_ulp.csv,erfc,poly,2,8,ulp,bf16,1.94,4.97,1,"[-5.0,5.0]"
erfc_p3_s32_uniform_any_ulp.csv,erfc,poly,3,32,ulp,bf16,0.50,18.97,1,"[-5.0,5.0]"
erfc_p4_s16_uniform_any_ulp.csv,erfc,poly,4,16,ulp,bf16,0.50,11.35,1,"[-5.0,5.0]"
erfc_p4_s4_uniform_any_ulp.csv,erfc,poly,4,4,ulp,bf16,4.00,3.44,1,"[-5.0,5.0]"
erfc_p5_s2_uniform_any_ulp.csv,erfc,poly,5,2,ulp,bf16,64.00,2.58,1,"[-5.0,5.0]"
erfc_p6_s1_uniform_any_ulp.csv,erfc,poly,6,1,ulp,bf16,128.00,1.93,1,"[-5.0,5.0]"
erfc_p6_s8_uniform_any_ulp.csv,erfc,poly,6,8,ulp,bf16,0.50,7.00,1,"[-5.0,5.0]"
erfc_p7_s4_uniform_any_ulp.csv,erfc,poly,7,4,ulp,bf16,0.50,4.52,1,"[-5.0,5.0]"
erfc_p8_s4_uniform_any_ulp.csv,erfc,poly,8,4,ulp,bf16,0.50,5.51,1,"[-5.0,5.0]"
erfinv_n10d1_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,10d1,1,ulp,bf16,5.00,2.54,1,"[-0.99,0.99]"
erfinv_n10d5_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,10d5,1,ulp,bf16,0.06,2.87,1,"[-0.99,0.99]"
erfinv_n11d3_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,11d3,1,ulp,bf16,1.00,2.88,1,"[-0.99,0.99]"
erfinv_n12d2_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,12d2,1,ulp,bf16,1.00,2.87,1,"[-0.99,0.99]"
erfinv_n13d2_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,13d2,1,ulp,bf16,0.50,3.04,1,"[-0.99,0.99]"
erfinv_n15d1_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,15d1,1,ulp,bf16,2.00,3.04,1,"[-0.99,0.99]"
erfinv_n3d1_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,3d1,1,ulp,bf16,29.00,2.17,1,"[-0.99,0.99]"
erfinv_n4d2_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,4d2,1,ulp,bf16,4.00,2.22,1,"[-0.99,0.99]"
erfinv_n5d2_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,5d2,1,ulp,bf16,2.00,2.38,1,"[-0.99,0.99]"
erfinv_n6d1_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,6d1,1,ulp,bf16,13.00,2.23,1,"[-0.99,0.99]"
erfinv_n6d5_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,6d5,1,ulp,bf16,1.00,2.54,1,"[-0.99,0.99]"
erfinv_n7d3_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,7d3,1,ulp,bf16,1.00,2.53,1,"[-0.99,0.99]"
erfinv_n7d7_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,7d7,1,ulp,bf16,0.06,2.87,1,"[-0.99,0.99]"
erfinv_n8d4_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,8d4,1,ulp,bf16,0.50,2.70,1,"[-0.99,0.99]"
erfinv_n8d8_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,8d8,1,ulp,bf16,0.03,3.04,1,"[-0.99,0.99]"
erfinv_n9d4_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,9d4,1,ulp,bf16,0.06,2.87,1,"[-0.99,0.99]"
erfinv_n9d8_s1_uniform_rational_ulp.csv,erfinv,rational_quotient,9d8,1,ulp,bf16,0.02,3.20,1,"[-0.99,0.99]"
erfinv_p2_s1_uniform_any_ulp.csv,erfinv,poly,2,1,ulp,bf16,79.00,1.73,1,"[-0.99,0.99]"
exp2_n10d2_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,10d2,2,ulp,bf16,0.50,5.97,1,"[-7.0,7.0]"
exp2_n10d4_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,10d4,2,ulp,bf16,0.00,6.62,1,"[-7.0,7.0]"
exp2_n10d6_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,10d6,2,ulp,bf16,0.00,7.29,1,"[-7.0,7.0]"
exp2_n11d2_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,11d2,2,ulp,bf16,0.02,6.29,1,"[-7.0,7.0]"
exp2_n11d4_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,11d4,2,ulp,bf16,0.00,6.95,1,"[-7.0,7.0]"
exp2_n12d1_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,12d1,2,ulp,bf16,0.50,6.40,1,"[-7.0,7.0]"
exp2_n12d3_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,12d3,2,ulp,bf16,0.00,6.96,1,"[-7.0,7.0]"
exp2_n13d1_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,13d1,2,ulp,bf16,0.50,6.72,1,"[-7.0,7.0]"
exp2_n13d3_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,13d3,2,ulp,bf16,0.00,7.28,1,"[-7.0,7.0]"
exp2_n14d2_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,14d2,2,ulp,bf16,0.00,7.28,1,"[-7.0,7.0]"
exp2_n1d1_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,1d1,2,ulp,bf16,222.88,2.87,1,"[-7.0,7.0]"
exp2_n2d2_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,2d2,2,ulp,bf16,108.00,3.42,1,"[-7.0,7.0]"
exp2_n3d2_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,3d2,2,ulp,bf16,64.25,3.76,1,"[-7.0,7.0]"
exp2_n4d1_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,4d1,2,ulp,bf16,104.00,3.80,1,"[-7.0,7.0]"
exp2_n4d3_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,4d3,2,ulp,bf16,18.00,4.31,1,"[-7.0,7.0]"
exp2_n5d1_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,5d1,2,ulp,bf16,21.00,4.13,1,"[-7.0,7.0]"
exp2_n5d3_s2_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,5d3,2,ulp,bf16,0.50,4.64,1,"[-7.0,7.0]"
exp2_n5d5_s1_uniform_rational_ulp.csv,exp2,rational_quotient,5d5,1,ulp,bf16,0.00,3.31,1,"[-7.0,7.0]"
exp2_n6d2_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,6d2,1,ulp,bf16,369.00,2.98,1,"[-7.0,7.0]"
exp2_n6d4_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,6d4,1,ulp,bf16,3.00,3.31,1,"[-7.0,7.0]"
exp2_n6d6_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,6d6,1,ulp,bf16,0.50,3.64,1,"[-7.0,7.0]"
exp2_n7d2_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,7d2,1,ulp,bf16,7.00,3.15,1,"[-7.0,7.0]"
exp2_n7d4_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,7d4,1,ulp,bf16,1.00,3.48,1,"[-7.0,7.0]"
exp2_n7d6_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,7d6,1,ulp,bf16,0.00,3.81,1,"[-7.0,7.0]"
exp2_n8d1_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,8d1,1,ulp,bf16,12.00,3.20,1,"[-7.0,7.0]"
exp2_n8d3_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,8d3,1,ulp,bf16,0.50,3.48,1,"[-7.0,7.0]"
exp2_n8d5_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,8d5,1,ulp,bf16,0.50,3.81,1,"[-7.0,7.0]"
exp2_n8d7_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,8d7,1,ulp,bf16,0.00,4.14,1,"[-7.0,7.0]"
exp2_n9d1_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,9d1,1,ulp,bf16,7.96,3.36,1,"[-7.0,7.0]"
exp2_n9d3_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,9d3,1,ulp,bf16,0.50,3.65,1,"[-7.0,7.0]"
exp2_n9d5_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,9d5,1,ulp,bf16,0.00,3.97,1,"[-7.0,7.0]"
exp2_n9d7_s1_uniform_rational_ulp.csv,exp2,exponent_alu_exp2,9d7,1,ulp,bf16,0.00,4.31,1,"[-7.0,7.0]"
exp2_p10_s2_uniform_any_ulp.csv,exp2,exponent_alu_exp2,10,2,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p10_s8_uniform_any_ulp.csv,exp2,exponent_alu_exp2,10,8,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p11_s32_uniform_any_ulp.csv,exp2,exponent_alu_exp2,11,32,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p12_s16_uniform_any_ulp.csv,exp2,exponent_alu_exp2,12,16,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p12_s3_uniform_any_ulp.csv,exp2,exponent_alu_exp2,12,3,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p13_s1_uniform_any_ulp.csv,exp2,exponent_alu_exp2,13,1,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p13_s4_uniform_any_ulp.csv,exp2,exponent_alu_exp2,13,4,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p14_s2_uniform_any_ulp.csv,exp2,exponent_alu_exp2,14,2,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p14_s8_uniform_any_ulp.csv,exp2,exponent_alu_exp2,14,8,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p15_s32_uniform_any_ulp.csv,exp2,exponent_alu_exp2,15,32,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p16_s16_uniform_any_ulp.csv,exp2,exponent_alu_exp2,16,16,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p16_s3_uniform_any_ulp.csv,exp2,exponent_alu_exp2,16,3,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p1_s1_uniform_any_ulp.csv,exp2,exponent_alu_exp2,1,1,ulp,bf16,4.00,1.94,1,"[-7.0,7.0]"
exp2_p1_s4_uniform_any_ulp.csv,exp2,exponent_alu_exp2,1,4,ulp,bf16,4.00,1.94,1,"[-7.0,7.0]"
exp2_p2_s1_uniform_fpminimax_ulp.csv,exp2,exponent_alu_exp2,2,1,ulp,bf16,0.50,1.90,1,"[-7.0,7.0]"
exp2_p2_s4_uniform_any_ulp.csv,exp2,exponent_alu_exp2,2,4,ulp,bf16,0.50,1.91,1,"[-7.0,7.0]"
exp2_p3_s1_uniform_fpminimax_ulp.csv,exp2,exponent_alu_exp2,3,1,ulp,bf16,0.02,2.08,1,"[-7.0,7.0]"
exp2_p3_s4_uniform_any_ulp.csv,exp2,exponent_alu_exp2,3,4,ulp,bf16,0.02,2.08,1,"[-7.0,7.0]"
exp2_p4_s1_uniform_fpminimax_ulp.csv,exp2,exponent_alu_exp2,4,1,ulp,bf16,0.00,1.98,1,"[-7.0,7.0]"
exp2_p4_s4_uniform_any_ulp.csv,exp2,exponent_alu_exp2,4,4,ulp,bf16,0.00,1.98,1,"[-7.0,7.0]"
exp2_p5_s1_uniform_fpminimax_ulp.csv,exp2,exponent_alu_exp2,5,1,ulp,bf16,0.00,2.34,1,"[-7.0,7.0]"
exp2_p5_s4_uniform_any_ulp.csv,exp2,exponent_alu_exp2,5,4,ulp,bf16,0.00,2.33,1,"[-7.0,7.0]"
exp2_p6_s1_uniform_fpminimax_ulp.csv,exp2,exponent_alu_exp2,6,1,ulp,bf16,0.00,2.28,1,"[-7.0,7.0]"
exp2_p6_s4_uniform_any_ulp.csv,exp2,exponent_alu_exp2,6,4,ulp,bf16,0.00,2.28,1,"[-7.0,7.0]"
exp2_p7_s1_uniform_fpminimax_ulp.csv,exp2,exponent_alu_exp2,7,1,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p7_s4_uniform_any_ulp.csv,exp2,exponent_alu_exp2,7,4,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p8_s2_uniform_any_ulp.csv,exp2,exponent_alu_exp2,8,2,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p8_s8_uniform_any_ulp.csv,exp2,exponent_alu_exp2,8,8,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp2_p9_s32_uniform_any_ulp.csv,exp2,exponent_alu_exp2,9,32,ulp,bf16,-,FAILED,1,"[-7.0,7.0]"
exp_n10d1_s1_uniform_rational_ulp.csv,exp,exponent_alu_exp2,10d1,1,ulp,bf16,80.50,3.53,1,"[-10.0,10.0]"
exp_n10d3_s1_uniform_rational_ulp.csv,exp,exponent_alu_exp2,10d3,1,ulp,bf16,50.00,3.81,1,"[-10.0,10.0]"
exp_n10d5_s1_uniform_rational_ulp.csv,exp,exponent_alu_exp2,10d5,1,ulp,bf16,19.00,4.14,1,"[-10.0,10.0]"
exp_n11d1_s1_uniform_rational_ulp.csv,exp,exponent_alu_exp2,11d1,1,ulp,bf16,60.50,3.69,1,"[-10.0,10.0]"
exp_n11d3_s1_uniform_rational_ulp.csv,exp,exponent_alu_exp2,11d3,1,ulp,bf16,22.00,3.97,1,"[-10.0,10.0]"
exp_n11d5_s1_uniform_rational_ulp.csv,exp,exponent_alu_exp2,11d5,1,ulp,bf16,5.00,4.30,1,"[-10.0,10.0]"
exp_n12d2_s1_uniform_rational_ulp.csv,exp,exponent_alu_exp2,12d2,1,ulp,bf16,26.00,3.97,1,"[-10.0,10.0]"
exp_n12d4_s1_uniform_rational_ulp.csv,exp,exponent_alu_exp2,12d4,1,ulp,bf16,4.00,4.31,1,"[-10.0,10.0]"
