ID,Total %,Bound,OP Code,Device,Device Time,Op-to-Op Gap,Cores,DRAM,DRAM %,FLOPs,FLOPs %,Math Fidelity,Output Datatype,Input 0 Datatype,Input 1 Datatype,DRAM Sharded,Input 0 Memory,Inner Dim Block Size,Output Subblock H,Output Subblock W,Global Call Count,Raw OP Code
1422,0.1624788682841402,,UpdateKVCacheOperation,0,2.071,5.355,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,363520.0,UpdateKVCacheOperation
1423,0.23474761349589826,,SliceDeviceOperation,3,0.852,9.877,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,364547.0,SliceDeviceOperation
1427,0.29170054833883075,,CloneOperation,3,1.025,12.307,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,365571.0,CloneOperation
1433,0.18155799205787712,,UpdateKVCacheOperation,1,2.007,6.291,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,366593.0,UpdateKVCacheOperation
1437,0.23389430406106368,,SliceDeviceOperation,1,0.877,9.813,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,367617.0,SliceDeviceOperation
1441,0.25570839397209083,,CloneOperation,1,1.048,10.639,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,368641.0,CloneOperation
1443,0.16777376272593417,,UpdateKVCacheOperation,3,1.953,5.715,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,369667.0,UpdateKVCacheOperation
1450,0.23485701214138985,,SliceDeviceOperation,0,0.861,9.873,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,370688.0,SliceDeviceOperation
1453,0.2699958570732952,,CloneOperation,1,1.081,11.259,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,371713.0,CloneOperation
1456,0.15560863334726707,,UpdateKVCacheOperation,2,1.959,5.153,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,372738.0,UpdateKVCacheOperation
1459,0.22420158407050697,,SliceDeviceOperation,3,0.928,9.319,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,373763.0,SliceDeviceOperation
1465,0.26767660578887303,,CloneOperation,1,0.989,11.245,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,374785.0,CloneOperation
1468,0.15344254016653314,,UpdateKVCacheOperation,2,1.99,5.023,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,375810.0,UpdateKVCacheOperation
1473,0.2495601900954623,,SliceDeviceOperation,1,0.85,10.556,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,376833.0,SliceDeviceOperation
1477,0.25645230476143377,,CloneOperation,1,1.039,10.682,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,377857.0,CloneOperation
1479,0.16175683722389558,,UpdateKVCacheOperation,3,2.002,5.391,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,378883.0,UpdateKVCacheOperation
1484,0.22805241639181165,,SliceDeviceOperation,2,0.908,9.515,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,379906.0,SliceDeviceOperation
1488,0.2731246583343553,,CloneOperation,2,1.053,11.43,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,380930.0,CloneOperation
1491,0.19276041335621805,,UpdateKVCacheOperation,3,2.041,6.769,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,381955.0,UpdateKVCacheOperation
1496,0.23700122559302544,,SliceDeviceOperation,2,0.861,9.971,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,382978.0,SliceDeviceOperation
1501,0.26004058033355865,,CloneOperation,1,0.973,10.912,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,384001.0,CloneOperation
1505,0.16519195469233214,,UpdateKVCacheOperation,1,1.955,5.595,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,385025.0,UpdateKVCacheOperation
1510,0.25148560625611466,,SliceDeviceOperation,0,0.889,10.605,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,386048.0,SliceDeviceOperation
1511,0.25408929401881497,,CloneOperation,3,0.984,10.629,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,387075.0,CloneOperation
1517,0.15749029004972276,,UpdateKVCacheOperation,1,2.08,5.118,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,388097.0,UpdateKVCacheOperation
1522,0.23544776482704458,,SliceDeviceOperation,0,0.858,9.903,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,389120.0,SliceDeviceOperation
1523,0.2571305763634818,,CloneOperation,3,1.05,10.702,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,390147.0,CloneOperation
1528,0.18155799205787712,,UpdateKVCacheOperation,2,2.095,6.203,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,391170.0,UpdateKVCacheOperation
1532,0.23275655814795093,,SliceDeviceOperation,2,0.853,9.785,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,392194.0,SliceDeviceOperation
1537,0.25286402918930895,,CloneOperation,1,1.016,10.541,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,393217.0,CloneOperation
1539,0.16079412914356941,,UpdateKVCacheOperation,3,2.09,5.259,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,394243.0,UpdateKVCacheOperation
1545,0.22787737855902504,,SliceDeviceOperation,1,0.889,9.526,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,395265.0,SliceDeviceOperation
1550,0.2803668486658999,,CloneOperation,0,1.052,11.762,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,396288.0,CloneOperation
1551,0.16628594114724823,,UpdateKVCacheOperation,3,1.986,5.614,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,397315.0,UpdateKVCacheOperation
1556,0.23682618776023884,,SliceDeviceOperation,2,0.861,9.963,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,398338.0,SliceDeviceOperation
1562,0.2797104567929502,,CloneOperation,0,1.069,11.715,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,399360.0,CloneOperation
1564,0.16451368309028416,,UpdateKVCacheOperation,2,1.958,5.561,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,400386.0,UpdateKVCacheOperation
1568,0.242339879493016,,SliceDeviceOperation,2,0.89,10.186,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,401410.0,SliceDeviceOperation
1572,0.2680266814544462,,CloneOperation,2,0.987,11.263,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,402434.0,CloneOperation
1577,0.1705087288632244,,UpdateKVCacheOperation,1,2.155,5.638,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,403457.0,UpdateKVCacheOperation
1580,0.2223855665553462,,SliceDeviceOperation,2,0.879,9.285,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,404482.0,SliceDeviceOperation
1586,0.2536954588950452,,CloneOperation,0,1.001,10.594,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,405504.0,CloneOperation
1588,0.19017860532261605,,UpdateKVCacheOperation,2,1.959,6.733,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,406530.0,UpdateKVCacheOperation
1592,0.22352331246845897,,SliceDeviceOperation,2,0.866,9.35,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,407554.0,SliceDeviceOperation
1595,0.25971238439708383,,CloneOperation,3,0.996,10.874,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,408579.0,CloneOperation
1599,0.15895623189931035,,UpdateKVCacheOperation,3,2.017,5.248,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,409603.0,UpdateKVCacheOperation
1603,0.23056858523811868,,SliceDeviceOperation,3,0.858,9.68,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,410627.0,SliceDeviceOperation
1607,0.2733215758962401,,CloneOperation,3,1.058,11.434,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,411651.0,CloneOperation
1612,0.1554335955144805,,UpdateKVCacheOperation,2,2.007,5.097,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,412674.0,UpdateKVCacheOperation
1616,0.22520805160902976,,SliceDeviceOperation,2,0.904,9.389,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,413698.0,SliceDeviceOperation
1619,0.2528421494602106,,CloneOperation,3,0.988,10.568,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,414723.0,CloneOperation
1624,0.16363849392635124,,UpdateKVCacheOperation,2,1.988,5.491,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,415746.0,UpdateKVCacheOperation
1629,0.294501153663416,,SliceDeviceOperation,1,0.891,12.569,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,416769.0,SliceDeviceOperation
1633,0.25139808733972135,,CloneOperation,1,0.973,10.517,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,417793.0,CloneOperation
1637,0.17103384236158417,,UpdateKVCacheOperation,1,1.958,5.859,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,418817.0,UpdateKVCacheOperation
1642,0.24111461466350997,,SliceDeviceOperation,0,0.931,10.089,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,419840.0,SliceDeviceOperation
1645,0.2533891426876687,,CloneOperation,1,1.05,10.531,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,420865.0,CloneOperation
1650,0.18044212587386269,,UpdateKVCacheOperation,0,1.95,6.297,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,421888.0,UpdateKVCacheOperation
1653,0.22466105838157174,,SliceDeviceOperation,1,0.896,9.372,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,422913.0,SliceDeviceOperation
1655,0.25424245212250324,,CloneOperation,3,0.968,10.652,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,423939.0,CloneOperation
1661,0.154383368517761,,UpdateKVCacheOperation,1,1.955,5.101,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,424961.0,UpdateKVCacheOperation
1663,0.22553624754550458,,SliceDeviceOperation,3,0.919,9.389,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,425987.0,SliceDeviceOperation
1669,0.2597999033134771,,CloneOperation,1,1.037,10.837,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,427009.0,CloneOperation
1674,0.15521479822349726,,UpdateKVCacheOperation,0,2.016,5.078,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,428032.0,UpdateKVCacheOperation
1675,0.2311374581946751,,SliceDeviceOperation,3,0.879,9.685,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,429059.0,SliceDeviceOperation
1682,0.2518356819216878,,CloneOperation,0,0.966,10.544,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,430080.0,CloneOperation
1685,0.17153707613084557,,UpdateKVCacheOperation,1,2.183,5.657,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,431105.0,UpdateKVCacheOperation
1689,0.25555523586840256,,SliceDeviceOperation,1,0.892,10.788,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,432129.0,SliceDeviceOperation
1691,0.2648541207351895,,CloneOperation,3,1.042,11.063,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,433155.0,CloneOperation
1696,0.20418163194554223,,UpdateKVCacheOperation,2,2.141,7.191,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,434178.0,UpdateKVCacheOperation
1699,0.24177100653645966,,SliceDeviceOperation,3,0.864,10.186,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,435203.0,SliceDeviceOperation
1704,0.2612658451630646,,CloneOperation,2,1.024,10.917,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,436226.0,CloneOperation
1708,0.1845117554861506,,UpdateKVCacheOperation,2,2.078,6.355,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,437250.0,UpdateKVCacheOperation
1713,0.22494549485984994,,SliceDeviceOperation,1,0.88,9.401,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,438273.0,SliceDeviceOperation
1716,0.2588590749622492,,CloneOperation,2,1.007,10.824,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,439298.0,CloneOperation
1719,0.1662421816890516,,UpdateKVCacheOperation,3,2.09,5.508,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,440323.0,UpdateKVCacheOperation
1724,0.21980375852174422,,SliceDeviceOperation,2,0.921,9.125,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,441346.0,SliceDeviceOperation
1728,0.2727527029396838,,CloneOperation,2,1.064,11.402,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,442370.0,CloneOperation
1732,0.15479908337062911,,UpdateKVCacheOperation,2,1.98,5.095,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,443394.0,UpdateKVCacheOperation
1736,0.2322533243786895,,SliceDeviceOperation,2,0.864,9.751,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,444418.0,SliceDeviceOperation
1741,0.24938515226267574,,CloneOperation,1,0.999,10.399,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,445441.0,CloneOperation
1744,0.18162363124517208,,UpdateKVCacheOperation,2,2.028,6.273,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,446466.0,UpdateKVCacheOperation
1749,0.23275655814795096,,SliceDeviceOperation,1,0.912,9.726,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,447489.0,SliceDeviceOperation
1751,0.25647418449053216,,CloneOperation,3,1.024,10.698,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,448515.0,CloneOperation
1755,0.15935006702308016,,UpdateKVCacheOperation,3,1.96,5.323,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,449539.0,UpdateKVCacheOperation
1762,0.21643428024060257,,SliceDeviceOperation,0,0.889,9.003,8,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,450560.0,SliceDeviceOperation
1763,0.26459156398600964,,CloneOperation,3,1.044,11.049,8,,,,,BF16 => BFP8,BFLOAT8_B,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,451587.0,CloneOperation
1768,0.20190614011931668,,UpdateKVCacheOperation,2,1.99,7.238,2,,,,,"BFP8, BFP8 => BFP8",BFLOAT8_B,BFLOAT8_B,BFLOAT8_B,False,DEV_0_DRAM_INTERLEAVED,,,,452610.0,UpdateKVCacheOperation
1772,2.0336989399599443,,SDPAOperation,2,43.781,49.168,64,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,453634.0,SDPAOperation
1775,0.7078748755180162,,NLPConcatHeadsDeviceOperation,3,31.689,0.664,32,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,454659.0,NLPConcatHeadsDeviceOperation
1779,1.3764318778463474,,ReshapeViewDeviceOperation,3,62.433,0.476,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,455683.0,ReshapeViewDeviceOperation
1785,1.494035421749829,SLOW,MatmulDeviceOperation 544 x 2048 x 5120,1,67.796,0.488,90.0,192.36627529647765,37.57153814384329,168.27699097291875,33.81337427921625,LoFi BF16 x BFP4 => BF16,BFLOAT16,BFLOAT16,BFLOAT4_B,False,DEV_0_DRAM_INTERLEAVED,8,1,4,456705.0,MatmulDeviceOperation
1787,5.057302463515277,,ReduceScatterMinimalAsyncDeviceOperation,0,86.571,144.57,12,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,457728.0,ReduceScatterMinimalAsyncDeviceOperation
1793,0.2687049530564942,,BinaryNgDeviceOperation,1,11.779,0.502,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,458753.0,BinaryNgDeviceOperation
1795,3.5781179078909346,,AllGatherAsyncDeviceOperation,0,81.11875,82.417,12,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,459776.0,AllGatherAsyncDeviceOperation
1799,1.6460776592540698,,LayerNormDeviceOperation,3,74.644,0.589,17,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,460803.0,LayerNormDeviceOperation
1805,3.522680144288061,SLOW,MatmulDeviceOperation 544 x 5120 x 6400,1,160.429,0.573,90.0,180.25269745494887,35.2056049716697,222.22655504927408,44.65393419039233,LoFi BF16 x BFP4 => BF16,BFLOAT16,BFLOAT16,BFLOAT4_B,False,DEV_0_DRAM_INTERLEAVED,10,1,4,461825.0,MatmulDeviceOperation
1809,3.5469228841290015,SLOW,MatmulDeviceOperation 544 x 5120 x 6400,1,161.576,0.534,90.0,178.97311481903253,34.95568648809229,220.64900727830866,44.33694365642455,LoFi BF16 x BFP4 => BF16,BFLOAT16,BFLOAT16,BFLOAT4_B,False,DEV_0_DRAM_INTERLEAVED,10,1,4,462849.0,MatmulDeviceOperation
1812,1.2441251559887934,,BinaryNgDeviceOperation,2,56.306,0.556,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,463874.0,BinaryNgDeviceOperation
1816,3.510318097347509,SLOW,MatmulDeviceOperation 544 x 6400 x 5120,2,159.904,0.533,90.0,180.8445067040224,35.32119271562937,222.9561737042225,44.80054287716662,LoFi BF16 x BFP4 => BF16,BFLOAT16,BFLOAT16,BFLOAT4_B,False,DEV_0_DRAM_INTERLEAVED,10,1,4,464898.0,MatmulDeviceOperation
1819,1.914153570098987,,ReduceScatterMinimalAsyncDeviceOperation,0,86.92125,0.564,12,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,465920.0,ReduceScatterMinimalAsyncDeviceOperation
1825,0.2705209705716549,,BinaryNgDeviceOperation,1,11.844,0.52,110,,,,,"BF16, BF16 => BF16",BFLOAT16,BFLOAT16,BFLOAT16,False,DEV_0_DRAM_INTERLEAVED,,,,466945.0,BinaryNgDeviceOperation
1829,1.086175391628006,,ReshapeViewDeviceOperation,1,49.154,0.489,110,,,,,BF16 => BF16,BFLOAT16,BFLOAT16,nan,False,DEV_0_DRAM_INTERLEAVED,,,,467969.0,ReshapeViewDeviceOperation
